row_id,fipsCode,fold,stateAbbr,severity_tier
9087,18167,3,IN,1
9088,18167,3,IN,1
9089,18167,3,IN,1
9090,18167,3,IN,1
9091,18167,3,IN,1
9092,18167,3,IN,1
9093,18167,3,IN,1
9094,18167,3,IN,1
9095,18167,3,IN,1
9096,18167,3,IN,1
9097,18167,3,IN,1
9098,18167,3,IN,1
9099,18167,3,IN,1
9100,18167,3,IN,1
9101,18167,3,IN,1
9102,18167,3,IN,1
9103,18167,3,IN,1
9104,18167,3,IN,1
9105,18167,3,IN,1
9106,18167,3,IN,1
9107,18167,3,IN,1
9108,18167,3,IN,1
9109,18167,3,IN,1
9110,18167,3,IN,1
9111,18167,3,IN,1
9112,18167,3,IN,1
9113,18167,3,IN,1
9114,18167,3,IN,1
9115,18167,3,IN,1
9116,18167,3,IN,1
9117,18167,3,IN,1
9118,18167,3,IN,1
9119,18167,3,IN,1
9120,18167,3,IN,1
9121,18167,3,IN,1
9122,18167,3,IN,1
9123,18167,3,IN,1
9124,18167,3,IN,1
9125,18167,3,IN,1
9126,18167,3,IN,1
9127,18167,3,IN,1
9128,18167,3,IN,1
9129,18167,3,IN,1
9130,18167,3,IN,1
9131,18167,3,IN,1
9132,18167,3,IN,1
9133,18167,3,IN,1
9134,18167,3,IN,1
9135,18167,3,IN,1
9136,18167,3,IN,1
9137,18167,3,IN,1
9138,18167,3,IN,1
9139,18167,3,IN,1
9140,18167,3,IN,1
9141,18167,3,IN,1
9142,18167,3,IN,1
9143,18167,3,IN,1
9144,18167,3,IN,1
9145,18167,3,IN,1
9146,18167,3,IN,1
9147,18167,3,IN,1
9148,18167,3,IN,1
9149,18167,3,IN,1
9150,18167,3,IN,1
9151,18167,3,IN,1
9152,18167,3,IN,1
9153,18167,3,IN,1
9154,18167,3,IN,1
9155,18167,3,IN,1
9156,18167,3,IN,1
9157,18167,3,IN,1
9158,18167,3,IN,1
9159,18167,3,IN,1
9160,18167,3,IN,1
9161,18167,3,IN,1
9162,18167,3,IN,1
9163,18167,3,IN,1
9164,18167,3,IN,1
9165,18167,3,IN,1
9166,18167,3,IN,1
9167,18167,3,IN,1
9168,18167,3,IN,1
9169,18167,3,IN,1
9170,18167,3,IN,1
9171,18167,3,IN,1
9172,18167,3,IN,1
9173,18167,3,IN,1
9174,18167,3,IN,1
9175,18167,3,IN,1
9176,18167,3,IN,1
9177,18167,3,IN,1
9178,18167,3,IN,1
9179,18167,3,IN,1
9180,18167,3,IN,1
9181,18167,3,IN,1
9182,18167,3,IN,1
9183,18167,3,IN,1
9184,18167,3,IN,1
9185,18167,3,IN,1
9186,18167,3,IN,1
9187,18167,3,IN,1
9188,18167,3,IN,1
9189,18167,3,IN,1
9190,18167,3,IN,1
9191,18167,3,IN,1
9192,18167,3,IN,1
9193,18167,3,IN,1
9194,18167,3,IN,1
9195,18167,3,IN,1
9196,18167,3,IN,1
9197,18167,3,IN,1
9198,18167,3,IN,1
9199,18167,3,IN,1
9200,18167,3,IN,1
9201,18167,3,IN,1
9202,18167,3,IN,1
9203,18167,3,IN,1
9204,18167,3,IN,1
9205,18167,3,IN,1
9206,18167,3,IN,1
9207,18167,3,IN,1
9208,18167,3,IN,1
9209,18167,3,IN,1
9210,18167,3,IN,1
9211,18167,3,IN,1
9212,18167,3,IN,1
9213,18167,3,IN,1
9214,18167,3,IN,1
9215,18167,3,IN,1
9216,18169,3,IN,3
9217,18169,3,IN,3
9218,18169,3,IN,3
9219,18169,3,IN,3
9220,18169,3,IN,3
9221,18169,3,IN,3
9222,18169,3,IN,3
9223,18169,3,IN,3
9224,18169,3,IN,3
9225,18169,3,IN,3
9226,18169,3,IN,3
9227,18169,3,IN,3
9228,18169,3,IN,3
9229,18169,3,IN,3
9230,18169,3,IN,3
9231,18169,3,IN,3
9232,18169,3,IN,3
9233,18169,3,IN,3
9234,18169,3,IN,3
9235,18169,3,IN,3
9236,18169,3,IN,3
9237,18169,3,IN,3
9238,18169,3,IN,3
9239,18169,3,IN,3
9240,18169,3,IN,3
9241,18169,3,IN,3
9242,18169,3,IN,3
9243,18169,3,IN,3
9244,18169,3,IN,3
9245,18169,3,IN,3
9246,18169,3,IN,3
9247,18169,3,IN,3
9248,18169,3,IN,3
9249,18169,3,IN,3
9250,18169,3,IN,3
9251,18169,3,IN,3
9252,18169,3,IN,3
9253,18169,3,IN,3
9254,18169,3,IN,3
9255,18169,3,IN,3
9256,18169,3,IN,3
9257,18169,3,IN,3
9258,18169,3,IN,3
9259,18169,3,IN,3
9260,18169,3,IN,3
9261,18169,3,IN,3
9262,18169,3,IN,3
9263,18169,3,IN,3
9264,18169,3,IN,3
9265,18169,3,IN,3
9266,18169,3,IN,3
9267,18169,3,IN,3
9268,18169,3,IN,3
9269,18169,3,IN,3
9270,18169,3,IN,3
9271,18169,3,IN,3
9272,18169,3,IN,3
9273,18169,3,IN,3
9274,18169,3,IN,3
9275,18169,3,IN,3
9276,18169,3,IN,3
9277,18169,3,IN,3
9278,18169,3,IN,3
9279,18169,3,IN,3
9280,18169,3,IN,3
9281,18169,3,IN,3
9282,18169,3,IN,3
9283,18169,3,IN,3
9284,18169,3,IN,3
9285,18169,3,IN,3
9286,18169,3,IN,3
9287,18169,3,IN,3
9288,18169,3,IN,3
9289,18169,3,IN,3
9290,18169,3,IN,3
9291,18169,3,IN,3
9292,18169,3,IN,3
9293,18169,3,IN,3
9294,18169,3,IN,3
9295,18169,3,IN,3
9296,18169,3,IN,3
9297,18169,3,IN,3
9298,18169,3,IN,3
9299,18169,3,IN,3
9300,18169,3,IN,3
9301,18169,3,IN,3
9302,18169,3,IN,3
9303,18169,3,IN,3
9304,18169,3,IN,3
9305,18169,3,IN,3
9306,18169,3,IN,3
9307,18169,3,IN,3
9308,18169,3,IN,3
9309,18169,3,IN,3
9310,18169,3,IN,3
9311,18169,3,IN,3
9312,18169,3,IN,3
9313,18169,3,IN,3
9314,18169,3,IN,3
9315,18169,3,IN,3
9316,18169,3,IN,3
9317,18169,3,IN,3
9318,18169,3,IN,3
9319,18169,3,IN,3
9320,18169,3,IN,3
9321,18169,3,IN,3
9322,18169,3,IN,3
9323,18169,3,IN,3
9324,18169,3,IN,3
9325,18169,3,IN,3
9326,18169,3,IN,3
9327,18169,3,IN,3
9328,18169,3,IN,3
9329,18169,3,IN,3
9330,18169,3,IN,3
9331,18169,3,IN,3
9332,18169,3,IN,3
9333,18169,3,IN,3
9334,18169,3,IN,3
9335,18169,3,IN,3
9336,18169,3,IN,3
9337,18169,3,IN,3
9338,18169,3,IN,3
9339,18169,3,IN,3
9340,18169,3,IN,3
9341,18169,3,IN,3
9342,18169,3,IN,3
9343,18169,3,IN,3
9344,18169,3,IN,3
9345,18169,3,IN,3
9346,18169,3,IN,3
9347,18169,3,IN,3
9348,18169,3,IN,3
9349,18169,3,IN,3
9350,18169,3,IN,3
9351,18169,3,IN,3
9352,18169,3,IN,3
9353,18169,3,IN,3
9354,18169,3,IN,3
9355,18169,3,IN,3
9356,18169,3,IN,3
9357,18169,3,IN,3
9358,18169,3,IN,3
9359,18169,3,IN,3
9360,18171,0,IN,1
9361,18171,0,IN,1
9362,18171,0,IN,1
9363,18171,0,IN,1
9364,18171,0,IN,1
9365,18171,0,IN,1
9366,18171,0,IN,1
9367,18171,0,IN,1
9368,18171,0,IN,1
9369,18171,0,IN,1
9370,18171,0,IN,1
9371,18171,0,IN,1
9372,18171,0,IN,1
9373,18171,0,IN,1
9374,18171,0,IN,1
9375,18171,0,IN,1
9376,18171,0,IN,1
9377,18171,0,IN,1
9378,18171,0,IN,1
9379,18171,0,IN,1
9380,18171,0,IN,1
9381,18171,0,IN,1
9382,18171,0,IN,1
9383,18171,0,IN,1
9384,18171,0,IN,1
9385,18171,0,IN,1
9386,18171,0,IN,1
9387,18171,0,IN,1
9388,18171,0,IN,1
9389,18171,0,IN,1
9390,18171,0,IN,1
9391,18171,0,IN,1
9392,18171,0,IN,1
9393,18171,0,IN,1
9394,18171,0,IN,1
9395,18171,0,IN,1
9396,18171,0,IN,1
9397,18171,0,IN,1
9398,18171,0,IN,1
9399,18171,0,IN,1
9400,18171,0,IN,1
9401,18171,0,IN,1
9402,18171,0,IN,1
9403,18171,0,IN,1
9404,18171,0,IN,1
9405,18171,0,IN,1
9406,18171,0,IN,1
9407,18171,0,IN,1
9408,18171,0,IN,1
9409,18171,0,IN,1
9410,18171,0,IN,1
9411,18171,0,IN,1
9412,18171,0,IN,1
9413,18171,0,IN,1
9414,18171,0,IN,1
9415,18171,0,IN,1
9416,18171,0,IN,1
9417,18171,0,IN,1
9418,18171,0,IN,1
9419,18171,0,IN,1
9420,18171,0,IN,1
9421,18171,0,IN,1
9422,18171,0,IN,1
9423,18171,0,IN,1
9424,18171,0,IN,1
9425,18171,0,IN,1
9426,18171,0,IN,1
9427,18171,0,IN,1
9428,18171,0,IN,1
9429,18171,0,IN,1
9430,18171,0,IN,1
9431,18171,0,IN,1
9432,18171,0,IN,1
9433,18171,0,IN,1
9434,18171,0,IN,1
9435,18171,0,IN,1
9436,18171,0,IN,1
9437,18171,0,IN,1
9438,18171,0,IN,1
9439,18171,0,IN,1
9440,18171,0,IN,1
9441,18171,0,IN,1
9442,18171,0,IN,1
9443,18171,0,IN,1
9444,18171,0,IN,1
9445,18171,0,IN,1
9446,18171,0,IN,1
9447,18171,0,IN,1
9448,18171,0,IN,1
9449,18171,0,IN,1
9450,18171,0,IN,1
9451,18171,0,IN,1
9452,18171,0,IN,1
9453,18171,0,IN,1
9454,18171,0,IN,1
9455,18171,0,IN,1
9456,18171,0,IN,1
9457,18171,0,IN,1
9458,18171,0,IN,1
9459,18171,0,IN,1
9460,18171,0,IN,1
9461,18171,0,IN,1
9462,18171,0,IN,1
9463,18171,0,IN,1
9464,18171,0,IN,1
9465,18171,0,IN,1
9466,18171,0,IN,1
9467,18171,0,IN,1
9468,18171,0,IN,1
9469,18171,0,IN,1
9470,18171,0,IN,1
9471,18171,0,IN,1
9472,18171,0,IN,1
9473,18171,0,IN,1
9474,18171,0,IN,1
9475,18171,0,IN,1
9476,18171,0,IN,1
9477,18171,0,IN,1
9478,18171,0,IN,1
9479,18171,0,IN,1
9480,18171,0,IN,1
9481,18171,0,IN,1
9482,18171,0,IN,1
9483,18171,0,IN,1
9484,18171,0,IN,1
9485,18171,0,IN,1
9486,18171,0,IN,1
9487,18171,0,IN,1
9488,18171,0,IN,1
9489,18171,0,IN,1
9490,18171,0,IN,1
9491,18171,0,IN,1
9492,18171,0,IN,1
9493,18171,0,IN,1
9494,18171,0,IN,1
9495,18171,0,IN,1
9496,18171,0,IN,1
9497,18171,0,IN,1
9498,18171,0,IN,1
9499,18171,0,IN,1
9500,18171,0,IN,1
9501,18171,0,IN,1
9502,18171,0,IN,1
9503,18171,0,IN,1
9504,18173,3,IN,1
9505,18173,3,IN,1
9506,18173,3,IN,1
9507,18173,3,IN,1
9508,18173,3,IN,1
9509,18173,3,IN,1
9510,18173,3,IN,1
9511,18173,3,IN,1
9512,18173,3,IN,1
9513,18173,3,IN,1
9514,18173,3,IN,1
9515,18173,3,IN,1
9516,18173,3,IN,1
9517,18173,3,IN,1
9518,18173,3,IN,1
9519,18173,3,IN,1
9520,18173,3,IN,1
9521,18173,3,IN,1
9522,18173,3,IN,1
9523,18173,3,IN,1
9524,18173,3,IN,1
9525,18173,3,IN,1
9526,18173,3,IN,1
9527,18173,3,IN,1
9528,18173,3,IN,1
9529,18173,3,IN,1
9530,18173,3,IN,1
9531,18173,3,IN,1
9532,18173,3,IN,1
9533,18173,3,IN,1
9534,18173,3,IN,1
9535,18173,3,IN,1
9536,18173,3,IN,1
9537,18173,3,IN,1
9538,18173,3,IN,1
9539,18173,3,IN,1
9540,18173,3,IN,1
9541,18173,3,IN,1
9542,18173,3,IN,1
9543,18173,3,IN,1
9544,18173,3,IN,1
9545,18173,3,IN,1
9546,18173,3,IN,1
9547,18173,3,IN,1
9548,18173,3,IN,1
9549,18173,3,IN,1
9550,18173,3,IN,1
9551,18173,3,IN,1
9552,18173,3,IN,1
9553,18173,3,IN,1
9554,18173,3,IN,1
9555,18173,3,IN,1
9556,18173,3,IN,1
9557,18173,3,IN,1
9558,18173,3,IN,1
9559,18173,3,IN,1
9560,18173,3,IN,1
9561,18173,3,IN,1
9562,18173,3,IN,1
9563,18173,3,IN,1
9564,18173,3,IN,1
9565,18173,3,IN,1
9566,18173,3,IN,1
9567,18173,3,IN,1
9568,18173,3,IN,1
9569,18173,3,IN,1
9570,18173,3,IN,1
9571,18173,3,IN,1
9572,18173,3,IN,1
9573,18173,3,IN,1
9574,18173,3,IN,1
9575,18173,3,IN,1
9576,18173,3,IN,1
9577,18173,3,IN,1
9578,18173,3,IN,1
9579,18173,3,IN,1
9580,18173,3,IN,1
9581,18173,3,IN,1
9582,18173,3,IN,1
9583,18173,3,IN,1
9584,18173,3,IN,1
9585,18173,3,IN,1
9586,18173,3,IN,1
9587,18173,3,IN,1
9588,18173,3,IN,1
9589,18173,3,IN,1
9590,18173,3,IN,1
9591,18173,3,IN,1
9592,18173,3,IN,1
9593,18173,3,IN,1
9594,18173,3,IN,1
9595,18173,3,IN,1
9596,18173,3,IN,1
9597,18173,3,IN,1
9598,18173,3,IN,1
9599,18173,3,IN,1
9600,18173,3,IN,1
9601,18173,3,IN,1
9602,18173,3,IN,1
9603,18173,3,IN,1
9604,18173,3,IN,1
9605,18173,3,IN,1
9606,18173,3,IN,1
9607,18173,3,IN,1
9608,18173,3,IN,1
9609,18173,3,IN,1
9610,18173,3,IN,1
9611,18173,3,IN,1
9612,18173,3,IN,1
9613,18173,3,IN,1
9614,18173,3,IN,1
9615,18173,3,IN,1
9616,18173,3,IN,1
9617,18173,3,IN,1
9618,18173,3,IN,1
9619,18173,3,IN,1
9620,18173,3,IN,1
9621,18173,3,IN,1
9622,18173,3,IN,1
9623,18173,3,IN,1
9624,18173,3,IN,1
9625,18173,3,IN,1
9626,18173,3,IN,1
9627,18173,3,IN,1
9628,18173,3,IN,1
9629,18173,3,IN,1
9630,18173,3,IN,1
9631,18173,3,IN,1
9632,18173,3,IN,1
9633,18173,3,IN,1
9634,18173,3,IN,1
9635,18173,3,IN,1
9636,18173,3,IN,1
9637,18173,3,IN,1
9638,18173,3,IN,1
9639,18173,3,IN,1
9640,18173,3,IN,1
9641,18173,3,IN,1
9642,18173,3,IN,1
9643,18173,3,IN,1
9644,18173,3,IN,1
9645,18173,3,IN,1
9646,18173,3,IN,1
9647,18173,3,IN,1
9648,18175,4,IN,3
9649,18175,4,IN,3
9650,18175,4,IN,3
9651,18175,4,IN,3
9652,18175,4,IN,3
9653,18175,4,IN,3
9654,18175,4,IN,3
9655,18175,4,IN,3
9656,18175,4,IN,3
9657,18175,4,IN,3
9658,18175,4,IN,3
9659,18175,4,IN,3
9660,18175,4,IN,3
9661,18175,4,IN,3
9662,18175,4,IN,3
9663,18175,4,IN,3
9664,18175,4,IN,3
9665,18175,4,IN,3
9666,18175,4,IN,3
9667,18175,4,IN,3
9668,18175,4,IN,3
9669,18175,4,IN,3
9670,18175,4,IN,3
9671,18175,4,IN,3
9672,18175,4,IN,3
9673,18175,4,IN,3
9674,18175,4,IN,3
9675,18175,4,IN,3
9676,18175,4,IN,3
9677,18175,4,IN,3
9678,18175,4,IN,3
9679,18175,4,IN,3
9680,18175,4,IN,3
9681,18175,4,IN,3
9682,18175,4,IN,3
9683,18175,4,IN,3
9684,18175,4,IN,3
9685,18175,4,IN,3
9686,18175,4,IN,3
9687,18175,4,IN,3
9688,18175,4,IN,3
9689,18175,4,IN,3
9690,18175,4,IN,3
9691,18175,4,IN,3
9692,18175,4,IN,3
9693,18175,4,IN,3
9694,18175,4,IN,3
9695,18175,4,IN,3
9696,18175,4,IN,3
9697,18175,4,IN,3
9698,18175,4,IN,3
9699,18175,4,IN,3
9700,18175,4,IN,3
9701,18175,4,IN,3
9702,18175,4,IN,3
9703,18175,4,IN,3
9704,18175,4,IN,3
9705,18175,4,IN,3
9706,18175,4,IN,3
9707,18175,4,IN,3
9708,18175,4,IN,3
9709,18175,4,IN,3
9710,18175,4,IN,3
9711,18175,4,IN,3
9712,18175,4,IN,3
9713,18175,4,IN,3
9714,18175,4,IN,3
9715,18175,4,IN,3
9716,18175,4,IN,3
9717,18175,4,IN,3
9718,18175,4,IN,3
9719,18175,4,IN,3
9720,18175,4,IN,3
9721,18175,4,IN,3
9722,18175,4,IN,3
9723,18175,4,IN,3
9724,18175,4,IN,3
9725,18175,4,IN,3
9726,18175,4,IN,3
9727,18175,4,IN,3
9728,18175,4,IN,3
9729,18175,4,IN,3
9730,18175,4,IN,3
9731,18175,4,IN,3
9732,18175,4,IN,3
9733,18175,4,IN,3
9734,18175,4,IN,3
9735,18175,4,IN,3
9736,18175,4,IN,3
9737,18175,4,IN,3
9738,18175,4,IN,3
9739,18175,4,IN,3
9740,18175,4,IN,3
9741,18175,4,IN,3
9742,18175,4,IN,3
9743,18175,4,IN,3
9744,18175,4,IN,3
9745,18175,4,IN,3
9746,18175,4,IN,3
9747,18175,4,IN,3
9748,18175,4,IN,3
9749,18175,4,IN,3
9750,18175,4,IN,3
9751,18175,4,IN,3
9752,18175,4,IN,3
9753,18175,4,IN,3
9754,18175,4,IN,3
9755,18175,4,IN,3
9756,18175,4,IN,3
9757,18175,4,IN,3
9758,18175,4,IN,3
9759,18175,4,IN,3
9760,18175,4,IN,3
9761,18175,4,IN,3
9762,18175,4,IN,3
9763,18175,4,IN,3
9764,18175,4,IN,3
9765,18175,4,IN,3
9766,18175,4,IN,3
9767,18175,4,IN,3
9768,18175,4,IN,3
9769,18175,4,IN,3
9770,18175,4,IN,3
9771,18175,4,IN,3
9772,18175,4,IN,3
9773,18175,4,IN,3
9774,18175,4,IN,3
9775,18175,4,IN,3
9776,18175,4,IN,3
9777,18175,4,IN,3
9778,18175,4,IN,3
9779,18175,4,IN,3
9780,18175,4,IN,3
9781,18175,4,IN,3
9782,18175,4,IN,3
9783,18175,4,IN,3
9784,18175,4,IN,3
9785,18175,4,IN,3
9786,18175,4,IN,3
9787,18175,4,IN,3
9788,18175,4,IN,3
9789,18175,4,IN,3
9790,18175,4,IN,3
9791,18175,4,IN,3
9792,18177,1,IN,2
9793,18177,1,IN,2
9794,18177,1,IN,2
9795,18177,1,IN,2
9796,18177,1,IN,2
9797,18177,1,IN,2
9798,18177,1,IN,2
9799,18177,1,IN,2
9800,18177,1,IN,2
9801,18177,1,IN,2
9802,18177,1,IN,2
9803,18177,1,IN,2
9804,18177,1,IN,2
9805,18177,1,IN,2
9806,18177,1,IN,2
9807,18177,1,IN,2
9808,18177,1,IN,2
9809,18177,1,IN,2
9810,18177,1,IN,2
9811,18177,1,IN,2
9812,18177,1,IN,2
9813,18177,1,IN,2
9814,18177,1,IN,2
9815,18177,1,IN,2
9816,18177,1,IN,2
9817,18177,1,IN,2
9818,18177,1,IN,2
9819,18177,1,IN,2
9820,18177,1,IN,2
9821,18177,1,IN,2
9822,18177,1,IN,2
9823,18177,1,IN,2
9824,18177,1,IN,2
9825,18177,1,IN,2
9826,18177,1,IN,2
9827,18177,1,IN,2
9828,18177,1,IN,2
9829,18177,1,IN,2
9830,18177,1,IN,2
9831,18177,1,IN,2
9832,18177,1,IN,2
9833,18177,1,IN,2
9834,18177,1,IN,2
9835,18177,1,IN,2
9836,18177,1,IN,2
9837,18177,1,IN,2
9838,18177,1,IN,2
9839,18177,1,IN,2
9840,18177,1,IN,2
9841,18177,1,IN,2
9842,18177,1,IN,2
9843,18177,1,IN,2
9844,18177,1,IN,2
9845,18177,1,IN,2
9846,18177,1,IN,2
9847,18177,1,IN,2
9848,18177,1,IN,2
9849,18177,1,IN,2
9850,18177,1,IN,2
9851,18177,1,IN,2
9852,18177,1,IN,2
9853,18177,1,IN,2
9854,18177,1,IN,2
9855,18177,1,IN,2
9856,18177,1,IN,2
9857,18177,1,IN,2
9858,18177,1,IN,2
9859,18177,1,IN,2
9860,18177,1,IN,2
9861,18177,1,IN,2
9862,18177,1,IN,2
9863,18177,1,IN,2
9864,18177,1,IN,2
9865,18177,1,IN,2
9866,18177,1,IN,2
9867,18177,1,IN,2
9868,18177,1,IN,2
9869,18177,1,IN,2
9870,18177,1,IN,2
9871,18177,1,IN,2
9872,18177,1,IN,2
9873,18177,1,IN,2
9874,18177,1,IN,2
9875,18177,1,IN,2
9876,18177,1,IN,2
9877,18177,1,IN,2
9878,18177,1,IN,2
9879,18177,1,IN,2
9880,18177,1,IN,2
9881,18177,1,IN,2
9882,18177,1,IN,2
9883,18177,1,IN,2
9884,18177,1,IN,2
9885,18177,1,IN,2
9886,18177,1,IN,2
9887,18177,1,IN,2
9888,18177,1,IN,2
9889,18177,1,IN,2
9890,18177,1,IN,2
9891,18177,1,IN,2
9892,18177,1,IN,2
9893,18177,1,IN,2
9894,18177,1,IN,2
9895,18177,1,IN,2
9896,18177,1,IN,2
9897,18177,1,IN,2
9898,18177,1,IN,2
9899,18177,1,IN,2
9900,18177,1,IN,2
9901,18177,1,IN,2
9902,18177,1,IN,2
9903,18177,1,IN,2
9904,18177,1,IN,2
9905,18177,1,IN,2
9906,18177,1,IN,2
9907,18177,1,IN,2
9908,18177,1,IN,2
9909,18177,1,IN,2
9910,18177,1,IN,2
9911,18177,1,IN,2
9912,18177,1,IN,2
9913,18177,1,IN,2
9914,18177,1,IN,2
9915,18177,1,IN,2
9916,18177,1,IN,2
9917,18177,1,IN,2
9918,18177,1,IN,2
9919,18177,1,IN,2
9920,18177,1,IN,2
9921,18177,1,IN,2
9922,18177,1,IN,2
9923,18177,1,IN,2
9924,18177,1,IN,2
9925,18177,1,IN,2
9926,18177,1,IN,2
9927,18177,1,IN,2
9928,18177,1,IN,2
9929,18177,1,IN,2
9930,18177,1,IN,2
9931,18177,1,IN,2
9932,18177,1,IN,2
9933,18177,1,IN,2
9934,18177,1,IN,2
9935,18177,1,IN,2
9936,18179,0,IN,3
9937,18179,0,IN,3
9938,18179,0,IN,3
9939,18179,0,IN,3
9940,18179,0,IN,3
9941,18179,0,IN,3
9942,18179,0,IN,3
9943,18179,0,IN,3
9944,18179,0,IN,3
9945,18179,0,IN,3
9946,18179,0,IN,3
9947,18179,0,IN,3
9948,18179,0,IN,3
9949,18179,0,IN,3
9950,18179,0,IN,3
9951,18179,0,IN,3
9952,18179,0,IN,3
9953,18179,0,IN,3
9954,18179,0,IN,3
9955,18179,0,IN,3
9956,18179,0,IN,3
9957,18179,0,IN,3
9958,18179,0,IN,3
9959,18179,0,IN,3
9960,18179,0,IN,3
9961,18179,0,IN,3
9962,18179,0,IN,3
9963,18179,0,IN,3
9964,18179,0,IN,3
9965,18179,0,IN,3
9966,18179,0,IN,3
9967,18179,0,IN,3
9968,18179,0,IN,3
9969,18179,0,IN,3
9970,18179,0,IN,3
9971,18179,0,IN,3
9972,18179,0,IN,3
9973,18179,0,IN,3
9974,18179,0,IN,3
9975,18179,0,IN,3
9976,18179,0,IN,3
9977,18179,0,IN,3
9978,18179,0,IN,3
9979,18179,0,IN,3
9980,18179,0,IN,3
9981,18179,0,IN,3
9982,18179,0,IN,3
9983,18179,0,IN,3
9984,18179,0,IN,3
9985,18179,0,IN,3
9986,18179,0,IN,3
9987,18179,0,IN,3
9988,18179,0,IN,3
9989,18179,0,IN,3
9990,18179,0,IN,3
9991,18179,0,IN,3
9992,18179,0,IN,3
9993,18179,0,IN,3
9994,18179,0,IN,3
9995,18179,0,IN,3
9996,18179,0,IN,3
9997,18179,0,IN,3
9998,18179,0,IN,3
9999,18179,0,IN,3
10000,18179,0,IN,3
10001,18179,0,IN,3
10002,18179,0,IN,3
10003,18179,0,IN,3
10004,18179,0,IN,3
10005,18179,0,IN,3
10006,18179,0,IN,3
10007,18179,0,IN,3
10008,18179,0,IN,3
10009,18179,0,IN,3
10010,18179,0,IN,3
10011,18179,0,IN,3
10012,18179,0,IN,3
10013,18179,0,IN,3
10014,18179,0,IN,3
10015,18179,0,IN,3
10016,18179,0,IN,3
10017,18179,0,IN,3
10018,18179,0,IN,3
10019,18179,0,IN,3
10020,18179,0,IN,3
10021,18179,0,IN,3
10022,18179,0,IN,3
10023,18179,0,IN,3
10024,18179,0,IN,3
10025,18179,0,IN,3
10026,18179,0,IN,3
10027,18179,0,IN,3
10028,18179,0,IN,3
10029,18179,0,IN,3
10030,18179,0,IN,3
10031,18179,0,IN,3
10032,18179,0,IN,3
10033,18179,0,IN,3
10034,18179,0,IN,3
10035,18179,0,IN,3
10036,18179,0,IN,3
10037,18179,0,IN,3
10038,18179,0,IN,3
10039,18179,0,IN,3
10040,18179,0,IN,3
10041,18179,0,IN,3
10042,18179,0,IN,3
10043,18179,0,IN,3
10044,18179,0,IN,3
10045,18179,0,IN,3
10046,18179,0,IN,3
10047,18179,0,IN,3
10048,18179,0,IN,3
10049,18179,0,IN,3
10050,18179,0,IN,3
10051,18179,0,IN,3
10052,18179,0,IN,3
10053,18179,0,IN,3
10054,18179,0,IN,3
10055,18179,0,IN,3
10056,18179,0,IN,3
10057,18179,0,IN,3
10058,18179,0,IN,3
10059,18179,0,IN,3
10060,18179,0,IN,3
10061,18179,0,IN,3
10062,18179,0,IN,3
10063,18179,0,IN,3
10064,18179,0,IN,3
10065,18179,0,IN,3
10066,18179,0,IN,3
10067,18179,0,IN,3
10068,18179,0,IN,3
10069,18179,0,IN,3
10070,18179,0,IN,3
10071,18179,0,IN,3
10072,18179,0,IN,3
10073,18179,0,IN,3
10074,18179,0,IN,3
10075,18179,0,IN,3
10076,18179,0,IN,3
10077,18179,0,IN,3
10078,18179,0,IN,3
10079,18179,0,IN,3
10080,18181,2,IN,3
10081,18181,2,IN,3
10082,18181,2,IN,3
10083,18181,2,IN,3
10084,18181,2,IN,3
10085,18181,2,IN,3
10086,18181,2,IN,3
10087,18181,2,IN,3
10088,18181,2,IN,3
10089,18181,2,IN,3
10090,18181,2,IN,3
10091,18181,2,IN,3
10092,18181,2,IN,3
10093,18181,2,IN,3
10094,18181,2,IN,3
10095,18181,2,IN,3
10096,18181,2,IN,3
10097,18181,2,IN,3
10098,18181,2,IN,3
10099,18181,2,IN,3
10100,18181,2,IN,3
10101,18181,2,IN,3
10102,18181,2,IN,3
10103,18181,2,IN,3
10104,18181,2,IN,3
10105,18181,2,IN,3
10106,18181,2,IN,3
10107,18181,2,IN,3
10108,18181,2,IN,3
10109,18181,2,IN,3
10110,18181,2,IN,3
10111,18181,2,IN,3
10112,18181,2,IN,3
10113,18181,2,IN,3
10114,18181,2,IN,3
10115,18181,2,IN,3
10116,18181,2,IN,3
10117,18181,2,IN,3
10118,18181,2,IN,3
10119,18181,2,IN,3
10120,18181,2,IN,3
10121,18181,2,IN,3
10122,18181,2,IN,3
10123,18181,2,IN,3
10124,18181,2,IN,3
10125,18181,2,IN,3
10126,18181,2,IN,3
10127,18181,2,IN,3
10128,18181,2,IN,3
10129,18181,2,IN,3
10130,18181,2,IN,3
10131,18181,2,IN,3
10132,18181,2,IN,3
10133,18181,2,IN,3
10134,18181,2,IN,3
10135,18181,2,IN,3
10136,18181,2,IN,3
10137,18181,2,IN,3
10138,18181,2,IN,3
10139,18181,2,IN,3
10140,18181,2,IN,3
10141,18181,2,IN,3
10142,18181,2,IN,3
10143,18181,2,IN,3
10144,18181,2,IN,3
10145,18181,2,IN,3
10146,18181,2,IN,3
10147,18181,2,IN,3
10148,18181,2,IN,3
10149,18181,2,IN,3
10150,18181,2,IN,3
10151,18181,2,IN,3
10152,18181,2,IN,3
10153,18181,2,IN,3
10154,18181,2,IN,3
10155,18181,2,IN,3
10156,18181,2,IN,3
10157,18181,2,IN,3
10158,18181,2,IN,3
10159,18181,2,IN,3
10160,18181,2,IN,3
