query_fips,window,variant,excluded_fold,candidate_count,nearest_distance,fifth_distance,nearest_distance_percentile,fifth_distance_percentile,reference_d5_q95,is_focus
39045,early,context,2,191,0.5159509628569249,0.5747136180417641,0.6596858638743456,0.38219895287958117,1.0225506352241407,False
39051,early,context,2,191,0.6336285705290238,0.7485135217191345,0.8324607329842932,0.6858638743455497,1.0225506352241407,False
39061,early,context,2,191,0.4986421684508475,0.7735047480497533,0.5916230366492147,0.7486910994764397,1.0225506352241407,False
39073,early,context,2,191,0.5724866604695948,0.6803986685316693,0.743455497382199,0.5968586387434555,1.0225506352241407,False
39085,early,context,2,191,0.515317517965202,0.7289259680607876,0.6596858638743456,0.6649214659685864,1.0225506352241407,False
39111,early,context,2,191,0.7082440858496971,0.8775352509074916,0.9109947643979057,0.8848167539267016,1.0225506352241407,False
39115,early,context,2,191,0.684135159042353,0.7768702924215489,0.8848167539267016,0.7539267015706806,1.0225506352241407,False
39129,early,context,2,191,0.45469548158359324,0.5298305658814695,0.5078534031413613,0.2356020942408377,1.0225506352241407,False
39139,early,context,2,191,0.49230703990815294,0.7428469888799071,0.581151832460733,0.675392670157068,1.0225506352241407,False
39157,early,context,2,191,0.4918854117631094,0.6929288527098073,0.581151832460733,0.6178010471204188,1.0225506352241407,False
39163,early,context,2,191,0.46885758163351937,0.6756318718253768,0.5497382198952879,0.5968586387434555,1.0225506352241407,False
39165,early,context,2,191,0.32186445410135345,0.5222064378166337,0.14136125654450263,0.19895287958115182,1.0225506352241407,False
39175,early,context,2,191,0.4702025232447878,0.6219602147750638,0.5549738219895288,0.5026178010471204,1.0225506352241407,False
42021,early,context,2,191,0.8629614211986434,0.9129278572101673,0.9738219895287958,0.9057591623036649,1.0225506352241407,False
42023,early,context,2,191,0.5585390553678403,0.9387541733068119,0.7329842931937173,0.9267015706806283,1.0225506352241407,False
42033,early,context,2,191,0.8089908902132746,0.9383334555209676,0.9528795811518325,0.9267015706806283,1.0225506352241407,False
42045,early,context,2,191,0.4847287034411088,0.7702506245429158,0.5706806282722513,0.7329842931937173,1.0225506352241407,False
42061,early,context,2,191,0.6899081963770647,0.8292161884550067,0.900523560209424,0.8167539267015707,1.0225506352241407,False
42063,early,context,2,191,1.1144011047155133,1.3226067755229194,0.9947643979057592,0.9895287958115183,1.0225506352241407,False
42069,early,context,2,191,0.3050192352527629,0.5543166044623643,0.09947643979057591,0.3298429319371728,1.0225506352241407,False
42083,early,context,2,191,0.6016693028392592,0.7690662652963262,0.774869109947644,0.7329842931937173,1.0225506352241407,False
42109,early,context,2,191,0.5189418089459432,0.6759644051451859,0.6596858638743456,0.5968586387434555,1.0225506352241407,False
42113,early,context,2,191,0.6926010793468776,0.9312099042472085,0.900523560209424,0.9267015706806283,1.0225506352241407,False
54013,early,context,2,191,0.4121650717327994,0.5936861577298806,0.43455497382198954,0.41361256544502617,1.0225506352241407,False
54015,early,context,2,191,0.3438105668236161,0.6778274788596921,0.18848167539267016,0.5968586387434555,1.0225506352241407,False
54019,early,context,2,191,0.325855077780756,0.4700641658854966,0.14136125654450263,0.07329842931937172,1.0225506352241407,False
54043,early,context,2,191,0.24672124803392181,0.42521728941935233,0.031413612565445025,0.020942408376963352,1.0225506352241407,False
54063,early,context,2,191,0.3599420050144899,0.5769075270542348,0.2356020942408377,0.387434554973822,1.0225506352241407,False
54073,early,context,2,191,0.4093381035370577,0.5755592299009998,0.418848167539267,0.38219895287958117,1.0225506352241407,False
54079,early,context,2,191,0.33826078509865953,0.4909291721748502,0.17277486910994763,0.13612565445026178,1.0225506352241407,False
54093,early,context,2,191,0.6739027457752377,0.7680141264663567,0.8848167539267016,0.7329842931937173,1.0225506352241407,False
54105,early,context,2,191,0.3265078799945058,0.5147948684434275,0.1518324607329843,0.18848167539267016,1.0225506352241407,False
18025,early,context_dem,2,191,0.27140249832436253,0.4562611181370369,0.04712041884816754,0.07853403141361257,0.9916514819299524,False
18027,early,context_dem,2,191,0.2759228597273502,0.41494502619307677,0.05235602094240838,0.020942408376963352,0.9916514819299524,False
18041,early,context_dem,2,191,0.32363580193136604,0.38396872459510434,0.13089005235602094,0.010471204188481676,0.9916514819299524,False
18067,early,context_dem,2,191,0.30412720680191996,0.5096808189289126,0.08900523560209424,0.2198952879581152,0.9916514819299524,False
18073,early,context_dem,2,191,0.5175887568369462,0.6166181945993598,0.6544502617801047,0.518324607329843,0.9916514819299524,False
18077,early,context_dem,2,191,0.2540020008256489,0.34488911483690254,0.04712041884816754,0.0,0.9916514819299524,False
18083,early,context_dem,2,191,0.1728037379919018,0.43051122813892473,0.010471204188481676,0.06282722513089005,0.9916514819299524,False
18087,early,context_dem,2,191,0.23215892807320876,0.565621061117763,0.020942408376963352,0.38219895287958117,0.9916514819299524,False
18109,early,context_dem,2,191,0.4000017520214331,0.43620250905836033,0.38219895287958117,0.06806282722513089,0.9916514819299524,False
18111,early,context_dem,2,191,1.088071603086074,1.3416081605778296,0.9947643979057592,0.9947643979057592,0.9916514819299524,False
18127,early,context_dem,2,191,0.5348541959624322,0.7072066777167426,0.6858638743455497,0.643979057591623,0.9916514819299524,False
18139,early,context_dem,2,191,0.36050111672688034,0.4512726717196884,0.25654450261780104,0.07329842931937172,0.9916514819299524,False
18143,early,context_dem,2,191,0.35638001715995493,0.4550338890004961,0.2513089005235602,0.07329842931937172,0.9916514819299524,False
18181,early,context_dem,2,191,0.24652298909211023,0.3842509438007137,0.041884816753926704,0.010471204188481676,0.9916514819299524,False
39029,early,context_dem,2,191,0.43643037197605405,0.5926561682364769,0.4607329842931937,0.4816753926701571,0.9916514819299524,False
39031,early,context_dem,2,191,0.44511000470297807,0.663039359875181,0.5078534031413613,0.5759162303664922,0.9916514819299524,False
39045,early,context_dem,2,191,0.4641717615739599,0.5073980647344363,0.5340314136125655,0.2198952879581152,0.9916514819299524,False
39051,early,context_dem,2,191,0.5520851082945922,0.656383136296269,0.743455497382199,0.5654450261780105,0.9916514819299524,False
39061,early,context_dem,2,191,0.49293793361458865,0.7107439603529518,0.5863874345549738,0.6544502617801047,0.9916514819299524,False
39073,early,context_dem,2,191,0.538841459091173,0.6200445283875282,0.7015706806282722,0.5235602094240838,0.9916514819299524,False
39085,early,context_dem,2,191,0.5055297458429462,0.6743038928671317,0.6073298429319371,0.6020942408376964,0.9916514819299524,False
39111,early,context_dem,2,191,0.6411954059797411,0.8190096796395119,0.8743455497382199,0.8691099476439791,0.9916514819299524,False
39115,early,context_dem,2,191,0.6236403867107472,0.7399454238146803,0.8586387434554974,0.7120418848167539,0.9916514819299524,False
39129,early,context_dem,2,191,0.41137120255069864,0.48538033817162074,0.42408376963350786,0.1518324607329843,0.9916514819299524,False
39139,early,context_dem,2,191,0.4766701383133111,0.6909697900072828,0.5602094240837696,0.6230366492146597,0.9916514819299524,False
39157,early,context_dem,2,191,0.4834324794994846,0.6970459024314498,0.581151832460733,0.6335078534031413,0.9916514819299524,False
39163,early,context_dem,2,191,0.4123181901047502,0.65237226845336,0.42408376963350786,0.5602094240837696,0.9916514819299524,False
39165,early,context_dem,2,191,0.2871903291795675,0.5135971138720619,0.06806282722513089,0.2356020942408377,0.9916514819299524,False
39175,early,context_dem,2,191,0.4140800841136896,0.5436769725643438,0.4293193717277487,0.32460732984293195,0.9916514819299524,False
42021,early,context_dem,2,191,0.8593110523673626,0.9332297775893024,0.9790575916230366,0.9319371727748691,0.9916514819299524,False
42023,early,context_dem,2,191,0.6369475422956139,0.9185800079076022,0.8743455497382199,0.9267015706806283,0.9916514819299524,False
42033,early,context_dem,2,191,0.7529587518661028,0.8514275076214127,0.9581151832460733,0.8952879581151832,0.9916514819299524,False
42045,early,context_dem,2,191,0.48326127567710764,0.7462922945880947,0.581151832460733,0.7225130890052356,0.9916514819299524,False
42061,early,context_dem,2,191,0.6227240625704551,0.7695560319958133,0.8481675392670157,0.7853403141361257,0.9916514819299524,False
42063,early,context_dem,2,191,1.0460200079593558,1.1744272031605798,0.9947643979057592,0.9842931937172775,0.9916514819299524,False
42069,early,context_dem,2,191,0.30440702750862475,0.5917838641202441,0.08900523560209424,0.4712041884816754,0.9916514819299524,False
42083,early,context_dem,2,191,0.5297329457307779,0.8172166584473529,0.680628272251309,0.8586387434554974,0.9916514819299524,False
42109,early,context_dem,2,191,0.4712050006227623,0.6664363999655797,0.5445026178010471,0.581151832460733,0.9916514819299524,False
42113,early,context_dem,2,191,0.6801413082867934,0.862790221613519,0.9057591623036649,0.9057591623036649,0.9916514819299524,False
54013,early,context_dem,2,191,0.3813068192977859,0.5823499000093905,0.34554973821989526,0.44502617801047123,0.9916514819299524,False
54015,early,context_dem,2,191,0.3902900814668939,0.6737269718938018,0.36649214659685864,0.6020942408376964,0.9916514819299524,False
54019,early,context_dem,2,191,0.31908562595287826,0.5662331479064595,0.09947643979057591,0.38219895287958117,0.9916514819299524,False
54043,early,context_dem,2,191,0.35647403309392894,0.5201639667509484,0.25654450261780104,0.2356020942408377,0.9916514819299524,False
54063,early,context_dem,2,191,0.3938753551475916,0.6422602045282333,0.36649214659685864,0.5445026178010471,0.9916514819299524,False
54073,early,context_dem,2,191,0.35696690472807047,0.5860489093754289,0.25654450261780104,0.4607329842931937,0.9916514819299524,False
54079,early,context_dem,2,191,0.3029180275917169,0.5116023646470543,0.08900523560209424,0.225130890052356,0.9916514819299524,False
54093,early,context_dem,2,191,0.6613673898669492,0.8090063605372976,0.8952879581151832,0.8586387434554974,0.9916514819299524,False
54105,early,context_dem,2,191,0.3750790042015788,0.5180939006254307,0.3193717277486911,0.2356020942408377,0.9916514819299524,False
18025,early,weather_only,2,191,0.08899756065124682,0.3740231020243241,0.02617801047120419,0.42408376963350786,0.8319083717692694,False
18027,early,weather_only,2,191,0.18567168370072318,0.31828466711809605,0.28272251308900526,0.2617801047120419,0.8319083717692694,False
18041,early,weather_only,2,191,0.1001939489480819,0.3109084272073869,0.02617801047120419,0.24607329842931938,0.8319083717692694,False
18067,early,weather_only,2,191,0.0884346349027511,0.25394532565008104,0.02617801047120419,0.05759162303664921,0.8319083717692694,False
18073,early,weather_only,2,191,0.3020179997784588,0.5989469427890223,0.6649214659685864,0.8115183246073299,0.8319083717692694,False
18077,early,weather_only,2,191,0.21369880475208977,0.36353901712439013,0.41361256544502617,0.418848167539267,0.8319083717692694,False
18083,early,weather_only,2,191,0.24570184435207298,0.3350620834157424,0.5078534031413613,0.31413612565445026,0.8319083717692694,False
18087,early,weather_only,2,191,0.30275322138543004,0.5072181888400966,0.6649214659685864,0.6282722513089005,0.8319083717692694,False
18109,early,weather_only,2,191,0.19980465037620337,0.29171197760031575,0.34554973821989526,0.193717277486911,0.8319083717692694,False
18111,early,weather_only,2,191,0.2055133631111152,0.5380731410901217,0.38219895287958117,0.6910994764397905,0.8319083717692694,False
18127,early,weather_only,2,191,0.28219942445856544,0.5254101683206668,0.612565445026178,0.6596858638743456,0.8319083717692694,False
18139,early,weather_only,2,191,0.2872380388723571,0.34722124595231,0.612565445026178,0.3612565445026178,0.8319083717692694,False
18143,early,weather_only,2,191,0.22157306038293367,0.38486592144615084,0.42408376963350786,0.44502617801047123,0.8319083717692694,False
18181,early,weather_only,2,191,0.12759848128606954,0.21130400521102907,0.05759162303664921,0.020942408376963352,0.8319083717692694,False
39029,early,weather_only,2,191,0.2658364713076255,0.4481786345957795,0.5968586387434555,0.5654450261780105,0.8319083717692694,False
39031,early,weather_only,2,191,0.1297755237159737,0.27140324672647814,0.06282722513089005,0.09947643979057591,0.8319083717692694,False
39045,early,weather_only,2,191,0.20893656833405652,0.2992075621451165,0.39790575916230364,0.225130890052356,0.8319083717692694,False
39051,early,weather_only,2,191,0.5440111021593984,0.8153556568475607,0.9319371727748691,0.9424083769633508,0.8319083717692694,False
39061,early,weather_only,2,191,0.2446055050853255,0.45883996347080896,0.4973821989528796,0.581151832460733,0.8319083717692694,False
39073,early,weather_only,2,191,0.40286180511338265,0.5058057475942874,0.837696335078534,0.6282722513089005,0.8319083717692694,False
39085,early,weather_only,2,191,0.5092513659003987,0.5634146378580335,0.9214659685863874,0.7329842931937173,0.8319083717692694,False
39111,early,weather_only,2,191,0.19251055155630364,0.35015404587453935,0.32460732984293195,0.3769633507853403,0.8319083717692694,False
39115,early,weather_only,2,191,0.3322390233362155,0.4092773096275455,0.7329842931937173,0.49214659685863876,0.8319083717692694,False
39129,early,weather_only,2,191,0.27031060544028646,0.34904419473933385,0.5968586387434555,0.3612565445026178,0.8319083717692694,False
39139,early,weather_only,2,191,0.27669799265101497,0.3536488868319003,0.612565445026178,0.387434554973822,0.8319083717692694,False
39157,early,weather_only,2,191,0.15630337174412742,0.2963675590758823,0.15706806282722513,0.20418848167539266,0.8319083717692694,False
39163,early,weather_only,2,191,0.2851692864684075,0.40647406807925063,0.612565445026178,0.4712041884816754,0.8319083717692694,False
39165,early,weather_only,2,191,0.10824041239643209,0.3027884706807458,0.03664921465968586,0.23036649214659685,0.8319083717692694,False
39175,early,weather_only,2,191,0.2567980159528929,0.4101751043118175,0.5445026178010471,0.49214659685863876,0.8319083717692694,False
42021,early,weather_only,2,191,0.7254674293011577,1.0275714381349899,0.9738219895287958,0.9790575916230366,0.8319083717692694,False
42023,early,weather_only,2,191,0.21177654311239402,0.6178417356560089,0.4031413612565445,0.8272251308900523,0.8319083717692694,False
42033,early,weather_only,2,191,0.4055963990578482,0.7265983377217387,0.837696335078534,0.9162303664921466,0.8319083717692694,False
42045,early,weather_only,2,191,0.28270193415327505,0.5408871356679132,0.612565445026178,0.6910994764397905,0.8319083717692694,False
42061,early,weather_only,2,191,0.5152616751401542,0.6875330099095022,0.9214659685863874,0.8795811518324608,0.8319083717692694,False
42063,early,weather_only,2,191,0.3808148226434677,0.705394113821482,0.806282722513089,0.9057591623036649,0.8319083717692694,False
42069,early,weather_only,2,191,0.3976336961717424,0.5061832158616146,0.8272251308900523,0.6282722513089005,0.8319083717692694,False
42083,early,weather_only,2,191,0.1498947746969305,0.6227028733909843,0.12041884816753927,0.837696335078534,0.8319083717692694,False
42109,early,weather_only,2,191,0.3318212282480038,0.5743032425688827,0.7329842931937173,0.7696335078534031,0.8319083717692694,False
42113,early,weather_only,2,191,0.6871775593849767,0.9564054336438292,0.9738219895287958,0.9738219895287958,0.8319083717692694,False
54013,early,weather_only,2,191,0.22820903914395796,0.39306889971766923,0.43455497382198954,0.45549738219895286,0.8319083717692694,False
54015,early,weather_only,2,191,0.1566936225768533,0.3477916910539119,0.15706806282722513,0.3612565445026178,0.8319083717692694,False
54019,early,weather_only,2,191,0.1394693692099694,0.40072216843729475,0.09424083769633508,0.4607329842931937,0.8319083717692694,False
54043,early,weather_only,2,191,0.2765555490567478,0.319595275975884,0.612565445026178,0.2617801047120419,0.8319083717692694,False
54063,early,weather_only,2,191,0.3198503771982992,0.5295073601947592,0.6858638743455497,0.6701570680628273,0.8319083717692694,False
54073,early,weather_only,2,191,0.3225161738837979,0.37471143928016776,0.7015706806282722,0.42408376963350786,0.8319083717692694,False
54079,early,weather_only,2,191,0.29568836636223633,0.42577624207325215,0.6335078534031413,0.5392670157068062,0.8319083717692694,False
54093,early,weather_only,2,191,0.5433166406308088,0.6928897844226469,0.9319371727748691,0.8952879581151832,0.8319083717692694,False
54105,early,weather_only,2,191,0.15687139703884712,0.28463538675397215,0.15706806282722513,0.16230366492146597,0.8319083717692694,False
18025,early,context_rank,2,191,0.12380012646938045,0.16627649306924341,0.225130890052356,0.06806282722513089,0.24266353642144395,False
18027,early,context_rank,2,191,0.1225626355478065,0.1457809774709499,0.19895287958115182,0.0,0.24266353642144395,False
18041,early,context_rank,2,191,0.15752266341009172,0.1783941119461449,0.612565445026178,0.19895287958115182,0.24266353642144395,False
18067,early,context_rank,2,191,0.14155100057352263,0.1844857805295341,0.45549738219895286,0.3089005235602094,0.24266353642144395,False
18073,early,context_rank,2,191,0.16649615478696217,0.19402047098577344,0.7643979057591623,0.450261780104712,0.24266353642144395,False
18077,early,context_rank,2,191,0.10025292677481504,0.12790825738438838,0.07853403141361257,0.0,0.24266353642144395,False
18083,early,context_rank,2,191,0.09572887174464159,0.18288554839750612,0.07853403141361257,0.28272251308900526,0.24266353642144395,False
18087,early,context_rank,2,191,0.15019013943395287,0.20405259208072918,0.5392670157068062,0.5968586387434555,0.24266353642144395,False
18109,early,context_rank,2,191,0.16670671858301114,0.17875319850229163,0.7643979057591623,0.2094240837696335,0.24266353642144395,False
18111,early,context_rank,2,191,0.2142910986256073,0.2743166498716095,0.9790575916230366,0.9895287958115183,0.24266353642144395,False
18127,early,context_rank,2,191,0.14683707213217165,0.21670676863348232,0.4816753926701571,0.7643979057591623,0.24266353642144395,False
18139,early,context_rank,2,191,0.16143780265843646,0.2206057251272074,0.6910994764397905,0.8324607329842932,0.24266353642144395,False
18143,early,context_rank,2,191,0.17405260254532798,0.19879863852768503,0.806282722513089,0.5287958115183246,0.24266353642144395,False
18181,early,context_rank,2,191,0.14096711352665076,0.17524283146638286,0.45549738219895286,0.14659685863874344,0.24266353642144395,False
39029,early,context_rank,2,191,0.12387489823403004,0.17297684680355666,0.225130890052356,0.13612565445026178,0.24266353642144395,False
39031,early,context_rank,2,191,0.15671785315446046,0.23009382023416355,0.5968586387434555,0.8795811518324608,0.24266353642144395,False
39045,early,context_rank,2,191,0.1552542154714431,0.17034586691339307,0.5968586387434555,0.10471204188481675,0.24266353642144395,False
39051,early,context_rank,2,191,0.18116607200380255,0.22360464515120784,0.8691099476439791,0.8534031413612565,0.24266353642144395,False
39061,early,context_rank,2,191,0.13475622713942062,0.19748768299538216,0.4031413612565445,0.5026178010471204,0.24266353642144395,False
39073,early,context_rank,2,191,0.17942739059220725,0.22203613070021394,0.8534031413612565,0.837696335078534,0.24266353642144395,False
39085,early,context_rank,2,191,0.16595997420020206,0.19782469064934102,0.7539267015706806,0.5078534031413613,0.24266353642144395,False
39111,early,context_rank,2,191,0.11727527478146632,0.228756613885387,0.14659685863874344,0.8795811518324608,0.24266353642144395,False
39115,early,context_rank,2,191,0.14327699915917544,0.2364063187441588,0.4712041884816754,0.9267015706806283,0.24266353642144395,False
39129,early,context_rank,2,191,0.142744188807529,0.18868845827503677,0.4607329842931937,0.3717277486910995,0.24266353642144395,False
39139,early,context_rank,2,191,0.12889023260195195,0.16675467033779692,0.3089005235602094,0.07329842931937172,0.24266353642144395,False
39157,early,context_rank,2,191,0.09342705235764673,0.18813877261166928,0.07853403141361257,0.3612565445026178,0.24266353642144395,False
39163,early,context_rank,2,191,0.1296893946896805,0.2349184310589152,0.32460732984293195,0.9214659685863874,0.24266353642144395,False
39165,early,context_rank,2,191,0.1265820597586302,0.16617539045013222,0.25654450261780104,0.06806282722513089,0.24266353642144395,False
39175,early,context_rank,2,191,0.14979771445093845,0.2246295287681235,0.5287958115183246,0.8586387434554974,0.24266353642144395,False
42021,early,context_rank,2,191,0.13655916673578464,0.22255873085507472,0.4083769633507853,0.837696335078534,0.24266353642144395,False
42023,early,context_rank,2,191,0.20617888921074087,0.2452658460988461,0.9685863874345549,0.9581151832460733,0.24266353642144395,False
42033,early,context_rank,2,191,0.15914057943633902,0.20519385199830548,0.6282722513089005,0.6020942408376964,0.24266353642144395,False
42045,early,context_rank,2,191,0.1251538504266395,0.20465321978772116,0.24083769633507854,0.5968586387434555,0.24266353642144395,False
42061,early,context_rank,2,191,0.17927387062913777,0.26905453133098123,0.8534031413612565,0.9790575916230366,0.24266353642144395,False
42063,early,context_rank,2,191,0.1758268050568438,0.18990982249241625,0.8219895287958116,0.387434554973822,0.24266353642144395,False
42069,early,context_rank,2,191,0.09791790748528094,0.1704042850575744,0.07853403141361257,0.11518324607329843,0.24266353642144395,False
42083,early,context_rank,2,191,0.18975704446781072,0.24690884021560433,0.93717277486911,0.9633507853403142,0.24266353642144395,False
42109,early,context_rank,2,191,0.16021554479796346,0.19305854868932762,0.643979057591623,0.4397905759162304,0.24266353642144395,False
42113,early,context_rank,2,191,0.18543058058483491,0.2534777959018921,0.8952879581151832,0.9685863874345549,0.24266353642144395,False
54013,early,context_rank,2,191,0.15982502080230926,0.18642158084491628,0.6387434554973822,0.34554973821989526,0.24266353642144395,False
54015,early,context_rank,2,191,0.09124874576416211,0.22263038250740455,0.06806282722513089,0.837696335078534,0.24266353642144395,False
54019,early,context_rank,2,191,0.14031540362310185,0.18559439311486006,0.4397905759162304,0.3298429319371728,0.24266353642144395,False
54043,early,context_rank,2,191,0.10871081045881219,0.16336306081576268,0.12041884816753927,0.05235602094240838,0.24266353642144395,False
54063,early,context_rank,2,191,0.17164287151227645,0.19606667434376768,0.8010471204188482,0.49214659685863876,0.24266353642144395,False
54073,early,context_rank,2,191,0.13990665266817232,0.19467280192021338,0.4397905759162304,0.46596858638743455,0.24266353642144395,False
54079,early,context_rank,2,191,0.12503907163925165,0.17876985611636398,0.23036649214659685,0.2094240837696335,0.24266353642144395,False
54093,early,context_rank,2,191,0.20447934106999952,0.2394395437064104,0.9633507853403142,0.9424083769633508,0.24266353642144395,False
54105,early,context_rank,2,191,0.11614707743742046,0.18499737445429235,0.14659685863874344,0.31413612565445026,0.24266353642144395,False
18025,early,full_cache_rank,2,191,0.13868530672400253,0.18857732460191298,0.225130890052356,0.14659685863874344,0.24824196931740405,False
18027,early,full_cache_rank,2,191,0.11231816520817621,0.20197347765802678,0.07329842931937172,0.387434554973822,0.24824196931740405,False
18041,early,full_cache_rank,2,191,0.1796573624723856,0.21437752793595308,0.774869109947644,0.6230366492146597,0.24824196931740405,False
18067,early,full_cache_rank,2,191,0.16032231354326473,0.2087637087640111,0.5706806282722513,0.4869109947643979,0.24824196931740405,False
18073,early,full_cache_rank,2,191,0.2156418763908221,0.23919566336299186,0.9685863874345549,0.8848167539267016,0.24824196931740405,False
18077,early,full_cache_rank,2,191,0.10901433359124507,0.163218226192401,0.031413612565445025,0.0,0.24824196931740405,False
18083,early,full_cache_rank,2,191,0.1417192355719356,0.2157913397900401,0.2931937172774869,0.6335078534031413,0.24824196931740405,False
18087,early,full_cache_rank,2,191,0.12690935149741145,0.22909287888536345,0.12041884816753927,0.8010471204188482,0.24824196931740405,False
18109,early,full_cache_rank,2,191,0.19500430514092468,0.21697220014948126,0.900523560209424,0.6596858638743456,0.24824196931740405,False
18111,early,full_cache_rank,2,191,0.24483866829115222,0.27471846064138083,0.9947643979057592,0.9895287958115183,0.24824196931740405,False
18127,early,full_cache_rank,2,191,0.1310693051616621,0.22240059519304173,0.14136125654450263,0.7329842931937173,0.24824196931740405,False
18139,early,full_cache_rank,2,191,0.16275231948482205,0.22072912558376198,0.5916230366492147,0.7068062827225131,0.24824196931740405,False
18143,early,full_cache_rank,2,191,0.13287184850741943,0.1774470137512958,0.16230366492146597,0.08900523560209424,0.24824196931740405,False
18181,early,full_cache_rank,2,191,0.17765258042671675,0.19344079998590993,0.7643979057591623,0.2513089005235602,0.24824196931740405,False
39029,early,full_cache_rank,2,191,0.1738302515294032,0.1844975596138749,0.743455497382199,0.1256544502617801,0.24824196931740405,False
39031,early,full_cache_rank,2,191,0.1403519024664707,0.1985375512747075,0.25654450261780104,0.34554973821989526,0.24824196931740405,False
39045,early,full_cache_rank,2,191,0.1583135169332602,0.18408020322921298,0.5445026178010471,0.12041884816753927,0.24824196931740405,False
39051,early,full_cache_rank,2,191,0.15023231239162255,0.2056552093733948,0.4083769633507853,0.450261780104712,0.24824196931740405,False
39061,early,full_cache_rank,2,191,0.16337378854360465,0.20028473425542234,0.6020942408376964,0.3769633507853403,0.24824196931740405,False
39073,early,full_cache_rank,2,191,0.20532663894035036,0.22536116672703843,0.93717277486911,0.7643979057591623,0.24824196931740405,False
39085,early,full_cache_rank,2,191,0.18956147833904163,0.22870038418798894,0.8691099476439791,0.8010471204188482,0.24824196931740405,False
39111,early,full_cache_rank,2,191,0.1658748644419345,0.21605152745804326,0.6492146596858639,0.643979057591623,0.24824196931740405,False
39115,early,full_cache_rank,2,191,0.16034168700909113,0.20557440931156662,0.5706806282722513,0.44502617801047123,0.24824196931740405,False
39129,early,full_cache_rank,2,191,0.1891921722929005,0.23263428840350617,0.8691099476439791,0.8324607329842932,0.24824196931740405,False
39139,early,full_cache_rank,2,191,0.1481879455568669,0.18547303696463427,0.3612565445026178,0.1256544502617801,0.24824196931740405,False
39157,early,full_cache_rank,2,191,0.15022077252212265,0.18885646471169598,0.4083769633507853,0.14659685863874344,0.24824196931740405,False
39163,early,full_cache_rank,2,191,0.14329015507191176,0.21259149435732483,0.3193717277486911,0.581151832460733,0.24824196931740405,False
39165,early,full_cache_rank,2,191,0.13037526681230313,0.21726001396915223,0.14136125654450263,0.6649214659685864,0.24824196931740405,False
39175,early,full_cache_rank,2,191,0.15473110508602775,0.18903238432429417,0.4816753926701571,0.14659685863874344,0.24824196931740405,False
42021,early,full_cache_rank,2,191,0.1584349128601969,0.24612210590109526,0.5445026178010471,0.9424083769633508,0.24824196931740405,False
42023,early,full_cache_rank,2,191,0.19050033150314663,0.27097651758156643,0.8743455497382199,0.9842931937172775,0.24824196931740405,False
42033,early,full_cache_rank,2,191,0.19265294149006532,0.2396948648676117,0.8952879581151832,0.8900523560209425,0.24824196931740405,False
42045,early,full_cache_rank,2,191,0.131104934545117,0.1841182511986683,0.14136125654450263,0.12041884816753927,0.24824196931740405,False
42061,early,full_cache_rank,2,191,0.1925687344894887,0.23703107659275116,0.8952879581151832,0.8691099476439791,0.24824196931740405,False
42063,early,full_cache_rank,2,191,0.19222045924435582,0.22922888780446313,0.8848167539267016,0.806282722513089,0.24824196931740405,False
42069,early,full_cache_rank,2,191,0.13368780686838835,0.19488672463451634,0.16230366492146597,0.2617801047120419,0.24824196931740405,False
42083,early,full_cache_rank,2,191,0.20634615986416432,0.2699219950160795,0.93717277486911,0.9842931937172775,0.24824196931740405,False
42109,early,full_cache_rank,2,191,0.13418336932982378,0.2038241159883245,0.17801047120418848,0.42408376963350786,0.24824196931740405,False
42113,early,full_cache_rank,2,191,0.19170426564140516,0.2591750152116759,0.8848167539267016,0.9685863874345549,0.24824196931740405,False
54013,early,full_cache_rank,2,191,0.13556928660814382,0.2019584331286628,0.19895287958115182,0.387434554973822,0.24824196931740405,False
54015,early,full_cache_rank,2,191,0.17988916535672442,0.22962379651260473,0.774869109947644,0.806282722513089,0.24824196931740405,False
54019,early,full_cache_rank,2,191,0.15540517620762928,0.19290697957419334,0.5078534031413613,0.24083769633507854,0.24824196931740405,False
54043,early,full_cache_rank,2,191,0.13611203991964033,0.1785340175852889,0.2094240837696335,0.08900523560209424,0.24824196931740405,False
54063,early,full_cache_rank,2,191,0.1932756707198433,0.2368149862416388,0.8952879581151832,0.8691099476439791,0.24824196931740405,False
54073,early,full_cache_rank,2,191,0.14236182737979816,0.20041576572967762,0.29842931937172773,0.3769633507853403,0.24824196931740405,False
54079,early,full_cache_rank,2,191,0.10825692837791029,0.19628547334610214,0.020942408376963352,0.3036649214659686,0.24824196931740405,False
54093,early,full_cache_rank,2,191,0.20935294555653497,0.2728215495647659,0.9685863874345549,0.9842931937172775,0.24824196931740405,False
54105,early,full_cache_rank,2,191,0.20747581236635715,0.22563755171463226,0.9528795811518325,0.7696335078534031,0.24824196931740405,False
18023,early,context,3,191,0.37758003414545993,0.44842539066426007,0.3403141361256545,0.06806282722513089,1.0205264624893728,False
18037,early,context,3,191,0.416038583059258,0.5930624126299394,0.418848167539267,0.3507853403141361,1.0205264624893728,False
18045,early,context,3,191,0.32386204826034054,0.49249822380862446,0.19895287958115182,0.16753926701570682,1.0205264624893728,False
18059,early,context,3,191,0.3984429664251446,0.4385299825591283,0.39790575916230364,0.05235602094240838,1.0205264624893728,False
18061,early,context,3,191,0.4301459807067775,0.4725956779150452,0.4293193717277487,0.09424083769633508,1.0205264624893728,False
