window,fipsCode,target_hour,target_time,actual,prediction
renewed,18159,101,2026-03-15 05:00:00,0.0,0.0
renewed,18159,102,2026-03-15 06:00:00,0.0,0.0
renewed,18159,103,2026-03-15 07:00:00,0.0,0.0
renewed,18159,104,2026-03-15 08:00:00,0.0,0.0
renewed,18159,105,2026-03-15 09:00:00,0.0,0.0
renewed,18159,106,2026-03-15 10:00:00,0.0,0.0
renewed,18159,107,2026-03-15 11:00:00,0.0,0.0
renewed,18159,108,2026-03-15 12:00:00,0.0,0.002082418712610118
renewed,18159,109,2026-03-15 13:00:00,0.0001,0.0035097190594598707
renewed,18159,110,2026-03-15 14:00:00,0.0001,0.003908431901420188
renewed,18159,111,2026-03-15 15:00:00,0.0002,0.00368074194359277
renewed,18159,112,2026-03-15 16:00:00,0.0003,0.0038770254166830224
renewed,18159,113,2026-03-15 17:00:00,0.0003,0.003646919421224116
renewed,18159,114,2026-03-15 18:00:00,0.0001,0.0031078740182391
renewed,18159,115,2026-03-15 19:00:00,0.0002,0.002561899690807447
renewed,18159,116,2026-03-15 20:00:00,0.0003,0.002027012589689933
renewed,18159,117,2026-03-15 21:00:00,0.0003,0.002800176525017253
renewed,18159,118,2026-03-15 22:00:00,0.0003,0.004248496450956405
renewed,18159,119,2026-03-15 23:00:00,0.0007,0.005988628317414774
renewed,18161,96,2026-03-15 00:00:00,0.0,0.0
renewed,18161,97,2026-03-15 01:00:00,0.0,0.0
renewed,18161,98,2026-03-15 02:00:00,0.0,0.0
renewed,18161,99,2026-03-15 03:00:00,0.0,0.0
renewed,18161,100,2026-03-15 04:00:00,0.0,0.0
renewed,18161,101,2026-03-15 05:00:00,0.0,0.0
renewed,18161,102,2026-03-15 06:00:00,0.0,0.0
renewed,18161,103,2026-03-15 07:00:00,0.0,0.0
renewed,18161,104,2026-03-15 08:00:00,0.0,0.0
renewed,18161,105,2026-03-15 09:00:00,0.0,0.0
renewed,18161,106,2026-03-15 10:00:00,0.0,0.0
renewed,18161,107,2026-03-15 11:00:00,0.0,0.0
renewed,18161,108,2026-03-15 12:00:00,0.0,0.0033064987213365688
renewed,18161,109,2026-03-15 13:00:00,0.0003,0.005449838203510579
renewed,18161,110,2026-03-15 14:00:00,0.0008,0.005989863858252644
renewed,18161,111,2026-03-15 15:00:00,0.0011,0.008441237991952765
renewed,18161,112,2026-03-15 16:00:00,0.0009,0.008617644487079456
renewed,18161,113,2026-03-15 17:00:00,0.0008,0.007669267364189926
renewed,18161,114,2026-03-15 18:00:00,0.0002,0.00694551445893385
renewed,18161,115,2026-03-15 19:00:00,0.0002,0.005885037439337686
renewed,18161,116,2026-03-15 20:00:00,0.0002,0.0038522862162321046
renewed,18161,117,2026-03-15 21:00:00,0.0001,0.0034291764366999327
renewed,18161,118,2026-03-15 22:00:00,0.0004,0.0025003569496427937
renewed,18161,119,2026-03-15 23:00:00,0.0016,0.002236736296765493
renewed,18163,96,2026-03-15 00:00:00,0.0,0.0
renewed,18163,97,2026-03-15 01:00:00,0.0,0.0
renewed,18163,98,2026-03-15 02:00:00,0.0,0.0
renewed,18163,99,2026-03-15 03:00:00,0.0,0.0
renewed,18163,100,2026-03-15 04:00:00,0.0,0.0
renewed,18163,101,2026-03-15 05:00:00,0.0,0.0
renewed,18163,102,2026-03-15 06:00:00,0.0,0.0
renewed,18163,103,2026-03-15 07:00:00,0.0,0.0
renewed,18163,104,2026-03-15 08:00:00,0.0,0.0
renewed,18163,105,2026-03-15 09:00:00,0.0001,0.0
renewed,18163,106,2026-03-15 10:00:00,0.0,0.0
renewed,18163,107,2026-03-15 11:00:00,0.0001,0.003172958601779366
renewed,18163,108,2026-03-15 12:00:00,0.0007,0.004301286364854487
renewed,18163,109,2026-03-15 13:00:00,0.0031,0.004631773103466162
renewed,18163,110,2026-03-15 14:00:00,0.0074,0.004896920904363421
renewed,18163,111,2026-03-15 15:00:00,0.0038,0.0039880122793252044
renewed,18163,112,2026-03-15 16:00:00,0.0026,0.0027683324721187764
renewed,18163,113,2026-03-15 17:00:00,0.0017,0.0020905161990972423
renewed,18163,114,2026-03-15 18:00:00,0.0017,0.001430189822278947
renewed,18163,115,2026-03-15 19:00:00,0.0012,0.0013785235956993774
renewed,18163,116,2026-03-15 20:00:00,0.0006,0.0
renewed,18163,117,2026-03-15 21:00:00,0.0014,0.0017681990278274578
renewed,18163,118,2026-03-15 22:00:00,0.0031,0.0036380441026855376
renewed,18163,119,2026-03-15 23:00:00,0.003,0.0035972399437503005
renewed,18165,96,2026-03-15 00:00:00,0.0,0.0
renewed,18165,97,2026-03-15 01:00:00,0.0,0.0
renewed,18165,98,2026-03-15 02:00:00,0.0,0.0
renewed,18165,99,2026-03-15 03:00:00,0.0,0.0
renewed,18165,100,2026-03-15 04:00:00,0.0,0.0
renewed,18165,101,2026-03-15 05:00:00,0.0,0.0
renewed,18165,102,2026-03-15 06:00:00,0.0,0.0
renewed,18165,103,2026-03-15 07:00:00,0.0,0.0
renewed,18165,104,2026-03-15 08:00:00,0.0001,0.0
renewed,18165,105,2026-03-15 09:00:00,0.0001,0.0
renewed,18165,106,2026-03-15 10:00:00,0.0,0.0015491746933764523
renewed,18165,107,2026-03-15 11:00:00,0.0003,0.005840778589861216
renewed,18165,108,2026-03-15 12:00:00,0.0017,0.011065713106716701
renewed,18165,109,2026-03-15 13:00:00,0.0022,0.015563114527670929
renewed,18165,110,2026-03-15 14:00:00,0.0015,0.017052609708804966
renewed,18165,111,2026-03-15 15:00:00,0.0013,0.016412593267326307
renewed,18165,112,2026-03-15 16:00:00,0.0014,0.01664090636737766
renewed,18165,113,2026-03-15 17:00:00,0.0012,0.013591872281801351
renewed,18165,114,2026-03-15 18:00:00,0.0012,0.012767195311044408
renewed,18165,115,2026-03-15 19:00:00,0.0011,0.011988133596302028
renewed,18165,116,2026-03-15 20:00:00,0.0007,0.010572429467222437
renewed,18165,117,2026-03-15 21:00:00,0.0031,0.010562113004020886
renewed,18165,118,2026-03-15 22:00:00,0.0334,0.00987297468590263
renewed,18165,119,2026-03-15 23:00:00,0.1145,0.009017780293561196
renewed,18167,96,2026-03-15 00:00:00,0.0,0.0
renewed,18167,97,2026-03-15 01:00:00,0.0,0.0
renewed,18167,98,2026-03-15 02:00:00,0.0,0.0
renewed,18167,99,2026-03-15 03:00:00,0.0,0.0
renewed,18167,100,2026-03-15 04:00:00,0.0,0.0
renewed,18167,101,2026-03-15 05:00:00,0.0,0.0
renewed,18167,102,2026-03-15 06:00:00,0.0,0.0
renewed,18167,103,2026-03-15 07:00:00,0.0,0.0
renewed,18167,104,2026-03-15 08:00:00,0.0,0.0
renewed,18167,105,2026-03-15 09:00:00,0.0,0.0
renewed,18167,106,2026-03-15 10:00:00,0.0011,0.0021420095925068073
renewed,18167,107,2026-03-15 11:00:00,0.0074,0.0029086311517431984
renewed,18167,108,2026-03-15 12:00:00,0.0155,0.003775011765985532
renewed,18167,109,2026-03-15 13:00:00,0.0085,0.00506894687573915
renewed,18167,110,2026-03-15 14:00:00,0.0078,0.005304599244893072
renewed,18167,111,2026-03-15 15:00:00,0.0107,0.0049254395609356315
renewed,18167,112,2026-03-15 16:00:00,0.0115,0.004617699032587799
renewed,18167,113,2026-03-15 17:00:00,0.0111,0.004361870764463655
renewed,18167,114,2026-03-15 18:00:00,0.0061,0.003833211302109972
renewed,18167,115,2026-03-15 19:00:00,0.0049,0.003651218072178749
renewed,18167,116,2026-03-15 20:00:00,0.005,0.0036084437750251875
renewed,18167,117,2026-03-15 21:00:00,0.0046,0.0037559225292145893
renewed,18167,118,2026-03-15 22:00:00,0.0041,0.0040436879980884095
renewed,18167,119,2026-03-15 23:00:00,0.0036,0.004023368132354321
renewed,18169,96,2026-03-15 00:00:00,0.0,0.0
renewed,18169,97,2026-03-15 01:00:00,0.0,0.0
renewed,18169,98,2026-03-15 02:00:00,0.0,0.0
renewed,18169,99,2026-03-15 03:00:00,0.0,0.0
renewed,18169,100,2026-03-15 04:00:00,0.0,0.0
renewed,18169,101,2026-03-15 05:00:00,0.0,0.0
renewed,18169,102,2026-03-15 06:00:00,0.0,0.0
renewed,18169,103,2026-03-15 07:00:00,0.0,0.0
renewed,18169,104,2026-03-15 08:00:00,0.0,0.0
renewed,18169,105,2026-03-15 09:00:00,0.0,0.0
renewed,18169,106,2026-03-15 10:00:00,0.0,0.0
renewed,18169,107,2026-03-15 11:00:00,0.0023,0.0
renewed,18169,108,2026-03-15 12:00:00,0.0108,0.0011267986743832253
renewed,18169,109,2026-03-15 13:00:00,0.0108,0.002079435020111733
renewed,18169,110,2026-03-15 14:00:00,0.001,0.003221219918354322
renewed,18169,111,2026-03-15 15:00:00,0.001,0.0035337323937315065
renewed,18169,112,2026-03-15 16:00:00,0.0016,0.003802291429900097
renewed,18169,113,2026-03-15 17:00:00,0.0016,0.003592687060157272
renewed,18169,114,2026-03-15 18:00:00,0.0008,0.0032579668683507244
renewed,18169,115,2026-03-15 19:00:00,0.0,0.002891651242022633
renewed,18169,116,2026-03-15 20:00:00,0.0,0.002652013624685198
renewed,18169,117,2026-03-15 21:00:00,0.0,0.0026682613737051514
renewed,18169,118,2026-03-15 22:00:00,0.0002,0.002514140241027269
renewed,18169,119,2026-03-15 23:00:00,0.0008,0.0030679331633305
renewed,18171,96,2026-03-15 00:00:00,0.0,0.0
renewed,18171,97,2026-03-15 01:00:00,0.0,0.0
renewed,18171,98,2026-03-15 02:00:00,0.0,0.0
renewed,18171,99,2026-03-15 03:00:00,0.0,0.0
renewed,18171,100,2026-03-15 04:00:00,0.0,0.0
renewed,18171,101,2026-03-15 05:00:00,0.0,0.0
renewed,18171,102,2026-03-15 06:00:00,0.0,0.0
renewed,18171,103,2026-03-15 07:00:00,0.0,0.0
renewed,18171,104,2026-03-15 08:00:00,0.0,0.0
renewed,18171,105,2026-03-15 09:00:00,0.0,0.0
renewed,18171,106,2026-03-15 10:00:00,0.0,0.0
renewed,18171,107,2026-03-15 11:00:00,0.0,0.0031557206325029913
renewed,18171,108,2026-03-15 12:00:00,0.0,0.0038009768092925234
renewed,18171,109,2026-03-15 13:00:00,0.0,0.004689712594913491
renewed,18171,110,2026-03-15 14:00:00,0.0,0.006286116965165189
renewed,18171,111,2026-03-15 15:00:00,0.0,0.006439013342187649
renewed,18171,112,2026-03-15 16:00:00,0.0,0.007755035011037159
renewed,18171,113,2026-03-15 17:00:00,0.0,0.0068105685593358905
renewed,18171,114,2026-03-15 18:00:00,0.0011,0.006400266120699289
renewed,18171,115,2026-03-15 19:00:00,0.0054,0.006612988829739007
renewed,18171,116,2026-03-15 20:00:00,0.0058,0.007113229493553982
renewed,18171,117,2026-03-15 21:00:00,0.0051,0.009205700320279222
renewed,18171,118,2026-03-15 22:00:00,0.0052,0.016365775638125652
renewed,18171,119,2026-03-15 23:00:00,0.0013,0.01943676839446681
renewed,18173,96,2026-03-15 00:00:00,0.0,0.0
renewed,18173,97,2026-03-15 01:00:00,0.0,0.0
renewed,18173,98,2026-03-15 02:00:00,0.0,0.0
renewed,18173,99,2026-03-15 03:00:00,0.0,0.0
renewed,18173,100,2026-03-15 04:00:00,0.0,0.0
renewed,18173,101,2026-03-15 05:00:00,0.0,0.0
renewed,18173,102,2026-03-15 06:00:00,0.0,0.0
renewed,18173,103,2026-03-15 07:00:00,0.0,0.0
renewed,18173,104,2026-03-15 08:00:00,0.0,0.0
renewed,18173,105,2026-03-15 09:00:00,0.0,0.0
renewed,18173,106,2026-03-15 10:00:00,0.0029,0.0019593157709250713
renewed,18173,107,2026-03-15 11:00:00,0.0137,0.006626826541500504
renewed,18173,108,2026-03-15 12:00:00,0.0104,0.00820316462572079
renewed,18173,109,2026-03-15 13:00:00,0.0081,0.008337569272091143
renewed,18173,110,2026-03-15 14:00:00,0.0104,0.008593469795788585
renewed,18173,111,2026-03-15 15:00:00,0.0161,0.007685262515919142
renewed,18173,112,2026-03-15 16:00:00,0.0049,0.007657730545714364
renewed,18173,113,2026-03-15 17:00:00,0.0025,0.007370745571330164
renewed,18173,114,2026-03-15 18:00:00,0.0028,0.006706447413034961
renewed,18173,115,2026-03-15 19:00:00,0.0021,0.006506320476117028
renewed,18173,116,2026-03-15 20:00:00,0.0018,0.005802653766772585
renewed,18173,117,2026-03-15 21:00:00,0.0027,0.004661477516854056
renewed,18173,118,2026-03-15 22:00:00,0.0036,0.005384019723377768
renewed,18173,119,2026-03-15 23:00:00,0.0034,0.005221300928310086
renewed,18175,96,2026-03-15 00:00:00,0.0,0.0
renewed,18175,97,2026-03-15 01:00:00,0.0,0.0
renewed,18175,98,2026-03-15 02:00:00,0.0,0.0
renewed,18175,99,2026-03-15 03:00:00,0.0,0.0
renewed,18175,100,2026-03-15 04:00:00,0.0,0.0
renewed,18175,101,2026-03-15 05:00:00,0.0,0.0
renewed,18175,102,2026-03-15 06:00:00,0.0,0.0
renewed,18175,103,2026-03-15 07:00:00,0.0,0.0
renewed,18175,104,2026-03-15 08:00:00,0.0,0.0
renewed,18175,105,2026-03-15 09:00:00,0.0,0.0
renewed,18175,106,2026-03-15 10:00:00,0.0056,0.0
renewed,18175,107,2026-03-15 11:00:00,0.0271,0.006731380855859104
renewed,18175,108,2026-03-15 12:00:00,0.0344,0.023546786438223152
renewed,18175,109,2026-03-15 13:00:00,0.0447,0.0284322802085476
renewed,18175,110,2026-03-15 14:00:00,0.0428,0.026184634993255552
renewed,18175,111,2026-03-15 15:00:00,0.0213,0.02683537174679602
renewed,18175,112,2026-03-15 16:00:00,0.0209,0.0222860784688645
renewed,18175,113,2026-03-15 17:00:00,0.0146,0.022598363610314663
renewed,18175,114,2026-03-15 18:00:00,0.0128,0.021055565329462265
renewed,18175,115,2026-03-15 19:00:00,0.0103,0.019882331391916058
renewed,18175,116,2026-03-15 20:00:00,0.0069,0.018335038372975513
renewed,18175,117,2026-03-15 21:00:00,0.0061,0.018017365851230573
renewed,18175,118,2026-03-15 22:00:00,0.0033,0.013653942594921713
renewed,18175,119,2026-03-15 23:00:00,0.0058,0.020087135439015826
renewed,18177,96,2026-03-15 00:00:00,0.0,0.0
renewed,18177,97,2026-03-15 01:00:00,0.0,0.0
renewed,18177,98,2026-03-15 02:00:00,0.0,0.0
renewed,18177,99,2026-03-15 03:00:00,0.0,0.0
renewed,18177,100,2026-03-15 04:00:00,0.0,0.0
renewed,18177,101,2026-03-15 05:00:00,0.0,0.0
renewed,18177,102,2026-03-15 06:00:00,0.0,0.0
renewed,18177,103,2026-03-15 07:00:00,0.0,0.0
renewed,18177,104,2026-03-15 08:00:00,0.0,0.0
renewed,18177,105,2026-03-15 09:00:00,0.0,0.0
renewed,18177,106,2026-03-15 10:00:00,0.0,0.0
renewed,18177,107,2026-03-15 11:00:00,0.0,0.0
renewed,18177,108,2026-03-15 12:00:00,0.0001,0.0030775136888157584
renewed,18177,109,2026-03-15 13:00:00,0.0003,0.004683678526120745
renewed,18177,110,2026-03-15 14:00:00,0.0012,0.005347163436695044
renewed,18177,111,2026-03-15 15:00:00,0.0015,0.005437095587909622
renewed,18177,112,2026-03-15 16:00:00,0.0004,0.005468489429427285
renewed,18177,113,2026-03-15 17:00:00,0.0003,0.00504691750664907
renewed,18177,114,2026-03-15 18:00:00,0.0004,0.00502823674182807
renewed,18177,115,2026-03-15 19:00:00,0.0004,0.004312559507599847
renewed,18177,116,2026-03-15 20:00:00,0.0003,0.00406428764442522
renewed,18177,117,2026-03-15 21:00:00,0.0002,0.003591856772936962
renewed,18177,118,2026-03-15 22:00:00,0.0002,0.0035816218291843727
renewed,18177,119,2026-03-15 23:00:00,0.0005,0.0038779694468728683
renewed,18179,96,2026-03-15 00:00:00,0.0003,0.0
renewed,18179,97,2026-03-15 01:00:00,0.0003,0.0
renewed,18179,98,2026-03-15 02:00:00,0.0003,0.0
renewed,18179,99,2026-03-15 03:00:00,0.0003,0.0
renewed,18179,100,2026-03-15 04:00:00,0.0003,0.0
renewed,18179,101,2026-03-15 05:00:00,0.0003,0.0
renewed,18179,102,2026-03-15 06:00:00,0.0003,0.0
renewed,18179,103,2026-03-15 07:00:00,0.0003,0.0
renewed,18179,104,2026-03-15 08:00:00,0.0003,0.0
renewed,18179,105,2026-03-15 09:00:00,0.0003,0.0
renewed,18179,106,2026-03-15 10:00:00,0.0003,0.0
renewed,18179,107,2026-03-15 11:00:00,0.0015,0.0
renewed,18179,108,2026-03-15 12:00:00,0.0062,0.002993317896223794
renewed,18179,109,2026-03-15 13:00:00,0.0068,0.003613571752958275
renewed,18179,110,2026-03-15 14:00:00,0.0061,0.004793949463224332
renewed,18179,111,2026-03-15 15:00:00,0.0064,0.004576645222121718
renewed,18179,112,2026-03-15 16:00:00,0.0084,0.00480330396393512
renewed,18179,113,2026-03-15 17:00:00,0.0091,0.005092737315371797
renewed,18179,114,2026-03-15 18:00:00,0.0086,0.004686737846013934
renewed,18179,115,2026-03-15 19:00:00,0.007,0.004929243897467902
renewed,18179,116,2026-03-15 20:00:00,0.007,0.0045966221255536845
renewed,18179,117,2026-03-15 21:00:00,0.0068,0.00455866379839098
renewed,18179,118,2026-03-15 22:00:00,0.0023,0.00316917831229377
renewed,18179,119,2026-03-15 23:00:00,0.0019,0.004140940598193836
renewed,18181,96,2026-03-15 00:00:00,0.0,0.0
renewed,18181,97,2026-03-15 01:00:00,0.0,0.0
renewed,18181,98,2026-03-15 02:00:00,0.0,0.0
renewed,18181,99,2026-03-15 03:00:00,0.0,0.0
renewed,18181,100,2026-03-15 04:00:00,0.0001,0.0
renewed,18181,101,2026-03-15 05:00:00,0.0,0.0
renewed,18181,102,2026-03-15 06:00:00,0.0,0.0
renewed,18181,103,2026-03-15 07:00:00,0.0,0.0
renewed,18181,104,2026-03-15 08:00:00,0.0,0.0
renewed,18181,105,2026-03-15 09:00:00,0.0,0.0
renewed,18181,106,2026-03-15 10:00:00,0.0,0.0
renewed,18181,107,2026-03-15 11:00:00,0.0006,0.0010580957233404665
renewed,18181,108,2026-03-15 12:00:00,0.0027,0.0
renewed,18181,109,2026-03-15 13:00:00,0.0027,0.0
renewed,18181,110,2026-03-15 14:00:00,0.0003,0.0020549356039611505
renewed,18181,111,2026-03-15 15:00:00,0.0005,0.0018547726035729323
renewed,18181,112,2026-03-15 16:00:00,0.0006,0.00311406575410369
renewed,18181,113,2026-03-15 17:00:00,0.0005,0.003693203929243565
renewed,18181,114,2026-03-15 18:00:00,0.0005,0.003907257729532234
renewed,18181,115,2026-03-15 19:00:00,0.0007,0.003827598709253173
renewed,18181,116,2026-03-15 20:00:00,0.0008,0.004248841782763131
renewed,18181,117,2026-03-15 21:00:00,0.0008,0.004556085083519175
renewed,18181,118,2026-03-15 22:00:00,0.0004,0.006749392860270817
renewed,18181,119,2026-03-15 23:00:00,0.0003,0.007826442720100938
renewed,18183,96,2026-03-15 00:00:00,0.0,0.0016075028867943585
renewed,18183,97,2026-03-15 01:00:00,0.0,0.001054054504652418
renewed,18183,98,2026-03-15 02:00:00,0.0,0.0
renewed,18183,99,2026-03-15 03:00:00,0.0,0.0
renewed,18183,100,2026-03-15 04:00:00,0.0,0.0
renewed,18183,101,2026-03-15 05:00:00,0.0,0.0
renewed,18183,102,2026-03-15 06:00:00,0.0,0.0
renewed,18183,103,2026-03-15 07:00:00,0.0,0.0
renewed,18183,104,2026-03-15 08:00:00,0.0,0.0
renewed,18183,105,2026-03-15 09:00:00,0.0,0.0
renewed,18183,106,2026-03-15 10:00:00,0.0,0.0
renewed,18183,107,2026-03-15 11:00:00,0.0,0.0012580681602230128
renewed,18183,108,2026-03-15 12:00:00,0.0,0.0025002184338829138
renewed,18183,109,2026-03-15 13:00:00,0.0,0.002649219022822452
renewed,18183,110,2026-03-15 14:00:00,0.0,0.003101211469155283
renewed,18183,111,2026-03-15 15:00:00,0.0,0.0029724152384615673
renewed,18183,112,2026-03-15 16:00:00,0.0002,0.002745326273030601
renewed,18183,113,2026-03-15 17:00:00,0.0001,0.0027745025603621485
renewed,18183,114,2026-03-15 18:00:00,0.0001,0.00265066963964258
renewed,18183,115,2026-03-15 19:00:00,0.0001,0.002477115519871399
renewed,18183,116,2026-03-15 20:00:00,0.0,0.002059756616241004
renewed,18183,117,2026-03-15 21:00:00,0.0,0.001613982132729296
renewed,18183,118,2026-03-15 22:00:00,0.0052,0.0015518706182140604
renewed,18183,119,2026-03-15 23:00:00,0.0249,0.002239006516696476
renewed,39017,96,2026-03-15 00:00:00,0.0,0.0
renewed,39017,97,2026-03-15 01:00:00,0.0,0.0
renewed,39017,98,2026-03-15 02:00:00,0.0,0.0
renewed,39017,99,2026-03-15 03:00:00,0.0,0.0
renewed,39017,100,2026-03-15 04:00:00,0.0,0.0
renewed,39017,101,2026-03-15 05:00:00,0.0,0.0
renewed,39017,102,2026-03-15 06:00:00,0.0,0.0
renewed,39017,103,2026-03-15 07:00:00,0.0,0.0
renewed,39017,104,2026-03-15 08:00:00,0.0,0.0
renewed,39017,105,2026-03-15 09:00:00,0.0,0.0
renewed,39017,106,2026-03-15 10:00:00,0.0,0.0
renewed,39017,107,2026-03-15 11:00:00,0.0001,0.0
renewed,39017,108,2026-03-15 12:00:00,0.0007,0.00178128680474184
renewed,39017,109,2026-03-15 13:00:00,0.0018,0.0026664035235600403
renewed,39017,110,2026-03-15 14:00:00,0.0015,0.0031970097948688966
renewed,39017,111,2026-03-15 15:00:00,0.0011,0.0036546529469814147
renewed,39017,112,2026-03-15 16:00:00,0.0015,0.0038676096925507036
renewed,39017,113,2026-03-15 17:00:00,0.0015,0.004023976733241422
renewed,39017,114,2026-03-15 18:00:00,0.0014,0.003643547226720141
renewed,39017,115,2026-03-15 19:00:00,0.0031,0.0034394291692094736
renewed,39017,116,2026-03-15 20:00:00,0.0032,0.00300071291337366
renewed,39017,117,2026-03-15 21:00:00,0.0028,0.0025536658371325097
renewed,39017,118,2026-03-15 22:00:00,0.0026,0.0026037639331165327
renewed,39017,119,2026-03-15 23:00:00,0.0027,0.002531402584530078
renewed,39023,96,2026-03-15 00:00:00,0.0083,0.008536299637378874
renewed,39023,97,2026-03-15 01:00:00,0.0075,0.007909702918023736
renewed,39023,98,2026-03-15 02:00:00,0.0072,0.007567669918504479
renewed,39023,99,2026-03-15 03:00:00,0.007,0.007192891132031369
renewed,39023,100,2026-03-15 04:00:00,0.0068,0.007876698260555893
renewed,39023,101,2026-03-15 05:00:00,0.0067,0.0071686221523429745
renewed,39023,102,2026-03-15 06:00:00,0.0066,0.007153090633454945
renewed,39023,103,2026-03-15 07:00:00,0.0063,0.007259601159775214
renewed,39023,104,2026-03-15 08:00:00,0.0062,0.007042452902828303
renewed,39023,105,2026-03-15 09:00:00,0.0059,0.007013346248127594
renewed,39023,106,2026-03-15 10:00:00,0.0055,0.006745071814464089
renewed,39023,107,2026-03-15 11:00:00,0.0053,0.006831607738199418
renewed,39023,108,2026-03-15 12:00:00,0.0049,0.006873218220305397
renewed,39023,109,2026-03-15 13:00:00,0.0049,0.007947791941694952
renewed,39023,110,2026-03-15 14:00:00,0.0051,0.008259410634142402
renewed,39023,111,2026-03-15 15:00:00,0.0062,0.00815168956895731
renewed,39023,112,2026-03-15 16:00:00,0.0062,0.007884154281277539
renewed,39023,113,2026-03-15 17:00:00,0.0057,0.007547322903615799
renewed,39023,114,2026-03-15 18:00:00,0.0062,0.006946868046385228
renewed,39023,115,2026-03-15 19:00:00,0.0062,0.006712414573434767
renewed,39023,116,2026-03-15 20:00:00,0.0061,0.006298993737115378
renewed,39023,117,2026-03-15 21:00:00,0.0057,0.005761540373672658
renewed,39023,118,2026-03-15 22:00:00,0.0056,0.005237749179777369
renewed,39023,119,2026-03-15 23:00:00,0.005,0.0049832841831296115
renewed,39025,96,2026-03-15 00:00:00,0.0,0.0
renewed,39025,97,2026-03-15 01:00:00,0.0,0.0
renewed,39025,98,2026-03-15 02:00:00,0.0,0.0
renewed,39025,99,2026-03-15 03:00:00,0.0,0.0
renewed,39025,100,2026-03-15 04:00:00,0.0,0.0
renewed,39025,101,2026-03-15 05:00:00,0.0,0.0
renewed,39025,102,2026-03-15 06:00:00,0.0,0.0
renewed,39025,103,2026-03-15 07:00:00,0.0,0.0
renewed,39025,104,2026-03-15 08:00:00,0.0,0.0
renewed,39025,105,2026-03-15 09:00:00,0.0,0.0
renewed,39025,106,2026-03-15 10:00:00,0.0,0.0
renewed,39025,107,2026-03-15 11:00:00,0.0,0.0014356593997750095
renewed,39025,108,2026-03-15 12:00:00,0.0006,0.0039306329952549825
renewed,39025,109,2026-03-15 13:00:00,0.0029,0.005412951945398752
renewed,39025,110,2026-03-15 14:00:00,0.0029,0.006189990154129497
renewed,39025,111,2026-03-15 15:00:00,0.0031,0.006375049394748085
renewed,39025,112,2026-03-15 16:00:00,0.0106,0.006070029794358329
renewed,39025,113,2026-03-15 17:00:00,0.0154,0.006132360082212702
renewed,39025,114,2026-03-15 18:00:00,0.0049,0.0045759158901510395
renewed,39025,115,2026-03-15 19:00:00,0.0024,0.004140699964154591
renewed,39025,116,2026-03-15 20:00:00,0.0029,0.003978811999532774
renewed,39025,117,2026-03-15 21:00:00,0.0053,0.0031382137950582076
renewed,39025,118,2026-03-15 22:00:00,0.0139,0.0030428576070369116
renewed,39025,119,2026-03-15 23:00:00,0.0048,0.0030398360467197086
renewed,39027,96,2026-03-15 00:00:00,0.0002,0.0
renewed,39027,97,2026-03-15 01:00:00,0.0002,0.0
renewed,39027,98,2026-03-15 02:00:00,0.0002,0.0
renewed,39027,99,2026-03-15 03:00:00,0.0002,0.0
renewed,39027,100,2026-03-15 04:00:00,0.0002,0.0
renewed,39027,101,2026-03-15 05:00:00,0.0002,0.0
renewed,39027,102,2026-03-15 06:00:00,0.0002,0.0
renewed,39027,103,2026-03-15 07:00:00,0.0001,0.0
renewed,39027,104,2026-03-15 08:00:00,0.0001,0.0
renewed,39027,105,2026-03-15 09:00:00,0.0001,0.0
renewed,39027,106,2026-03-15 10:00:00,0.0,0.0
renewed,39027,107,2026-03-15 11:00:00,0.0,0.0
renewed,39027,108,2026-03-15 12:00:00,0.0,0.0023567517137373793
renewed,39027,109,2026-03-15 13:00:00,0.0015,0.004144486152210853
renewed,39027,110,2026-03-15 14:00:00,0.007,0.004920081861027645
renewed,39027,111,2026-03-15 15:00:00,0.0076,0.0052944930753789955
renewed,39027,112,2026-03-15 16:00:00,0.0067,0.005798699667767616
renewed,39027,113,2026-03-15 17:00:00,0.0071,0.005396210142162732
renewed,39027,114,2026-03-15 18:00:00,0.0075,0.005214383817232077
renewed,39027,115,2026-03-15 19:00:00,0.0076,0.00482120060492082
renewed,39027,116,2026-03-15 20:00:00,0.0024,0.004100475521632555
renewed,39027,117,2026-03-15 21:00:00,0.0018,0.0038262195522054
renewed,39027,118,2026-03-15 22:00:00,0.0017,0.003710544718695721
renewed,39027,119,2026-03-15 23:00:00,0.0015,0.0037795728973770083
renewed,39029,96,2026-03-15 00:00:00,0.0251,0.023549745644661838
renewed,39029,97,2026-03-15 01:00:00,0.024,0.02399868582664997
renewed,39029,98,2026-03-15 02:00:00,0.0239,0.023581384951585842
renewed,39029,99,2026-03-15 03:00:00,0.0238,0.022801815777024684
renewed,39029,100,2026-03-15 04:00:00,0.0238,0.02211301515795188
renewed,39029,101,2026-03-15 05:00:00,0.0238,0.022356091403481042
renewed,39029,102,2026-03-15 06:00:00,0.0237,0.0225066688059295
renewed,39029,103,2026-03-15 07:00:00,0.0234,0.021801723776543002
renewed,39029,104,2026-03-15 08:00:00,0.0234,0.02028677687309884
renewed,39029,105,2026-03-15 09:00:00,0.0233,0.020122119098452736
renewed,39029,106,2026-03-15 10:00:00,0.0224,0.0201203407622122
renewed,39029,107,2026-03-15 11:00:00,0.0171,0.01897092227596506
