query_fips,window,variant,match_fips,rank,feature,query_value,match_value,transformed_scaled_difference
42053,early,full_cache_rank,54073,7,cache__is_snowing,0.0,0.0,0.0
42053,early,full_cache_rank,54073,7,cache__gust_x_hso,222.85652173913041,140.88260869565215,0.5994764397905759
42053,early,full_cache_rank,54073,7,cache__gust_x_phase,0.0,0.0,0.0
42053,early,full_cache_rank,54073,7,cache__soil_gust_x_phase,0.0,0.0,0.0
42053,early,full_cache_rank,54073,7,cache__gust_exceed30_x_hso,6.613043478260869,0.23043478260869615,0.23821989528795806
42053,early,full_cache_rank,54073,7,cache__gust_max_next_1h,24.86521739130435,16.047826086956523,0.4319371727748691
42053,early,full_cache_rank,54073,7,cache__gust_mean_next_1h,23.441304347826087,15.004347826086958,0.4109947643979057
42053,early,full_cache_rank,54073,7,cache__wind_speed_max_next_1h,10.86086956521739,6.452173913043478,0.6413612565445026
42053,early,full_cache_rank,54073,7,cache__total_tp_next_1h,0.0,0.0,0.0
42053,early,full_cache_rank,54073,7,cache__min_t2m_next_1h,273.83347825652174,280.02028259130435,-0.6780104712041884
42053,early,full_cache_rank,54073,7,cache__gust_gt30_next_1h,0.4782608695652174,0.21739130434782608,0.11256544502617793
42053,early,full_cache_rank,54073,7,cache__gust_gt40_next_1h,0.13043478260869565,0.0,0.5130890052356021
42053,early,full_cache_rank,54073,7,cache__gust_peak4h_mean_next_1h,23.441304347826087,15.004347826086958,0.4109947643979057
42053,early,full_cache_rank,54073,7,cache__gust_max_next_6h,27.23478260869565,18.73913043478261,0.46335078534031415
42053,early,full_cache_rank,54073,7,cache__gust_mean_next_6h,20.74223602484472,13.62111801242236,0.5052356020942408
42053,early,full_cache_rank,54073,7,cache__wind_speed_max_next_6h,11.582608695652173,8.347826086956522,0.44764397905759157
42053,early,full_cache_rank,54073,7,cache__total_tp_next_6h,0.004347826086956522,0.0,0.40575916230366493
42053,early,full_cache_rank,54073,7,cache__min_t2m_next_6h,272.5300416217391,278.2883550521739,-0.6989528795811518
42053,early,full_cache_rank,54073,7,cache__gust_gt30_next_6h,0.9130434782608695,0.30434782608695654,0.12303664921465962
42053,early,full_cache_rank,54073,7,cache__gust_gt40_next_6h,0.13043478260869565,0.0,0.5078534031413613
42053,early,full_cache_rank,54073,7,cache__gust_peak4h_mean_next_6h,23.382608695652173,16.085869565217394,0.45287958115183247
42053,early,full_cache_rank,54073,7,cache__gust_max_next_24h,36.89565217391304,32.55217391304348,0.3638743455497382
42053,early,full_cache_rank,54073,7,cache__gust_mean_next_24h,20.97113043478261,16.723826086956525,0.5628272251308901
42053,early,full_cache_rank,54073,7,cache__wind_speed_max_next_24h,16.417391304347827,14.491304347826087,0.19109947643979056
42053,early,full_cache_rank,54073,7,cache__total_tp_next_24h,0.08260869565217392,0.0,0.4214659685863874
42053,early,full_cache_rank,54073,7,cache__min_t2m_next_24h,272.3288274652174,277.8202246043478,-0.7617801047120419
42053,early,full_cache_rank,54073,7,cache__gust_gt30_next_24h,4.3478260869565215,3.217391304347826,0.32460732984293195
42053,early,full_cache_rank,54073,7,cache__gust_gt40_next_24h,0.5652173913043478,0.13043478260869565,0.15968586387434558
42053,early,full_cache_rank,54073,7,cache__gust_peak4h_mean_next_24h,33.58152173913044,28.706521739130434,0.4581151832460733
42053,early,full_cache_rank,54073,7,cache__gust_max_next_48h,41.88260869565217,44.3,-0.11780104712041883
42053,early,full_cache_rank,54073,7,cache__gust_mean_next_48h,26.31464063886424,22.431233362910383,0.4109947643979058
42053,early,full_cache_rank,54073,7,cache__wind_speed_max_next_48h,18.056521739130435,19.9,-0.1649214659685864
42053,early,full_cache_rank,54073,7,cache__total_tp_next_48h,2.6217391304347823,14.791304347826086,-0.8979057591623038
42053,early,full_cache_rank,54073,7,cache__min_t2m_next_48h,271.7223265391304,274.7981666478261,-0.5575916230366492
42053,early,full_cache_rank,54073,7,cache__gust_gt30_next_48h,20.52173913043478,14.08695652173913,0.29319371727748694
42053,early,full_cache_rank,54073,7,cache__gust_gt40_next_48h,3.0434782608695654,1.0,0.24345549738219902
42053,early,full_cache_rank,54073,7,cache__gust_peak4h_mean_next_48h,40.89565217391304,39.608695652173914,0.08115183246073304
42053,early,full_cache_rank,54073,7,cache__gust_change_1h,-0.9869565217391304,-0.5608695652173913,-0.1910994764397906
42053,early,full_cache_rank,54073,7,cache__gust_change_3h,-2.8782608695652177,-2.108695652173913,-0.14397905759162305
42053,early,full_cache_rank,54073,7,cache__pressure_change_3h,2.373913043478262,1.3695652173913093,0.44764397905759157
42053,early,full_cache_rank,54073,7,cache__pressure_change_6h,5.0,3.208695652173921,0.45287958115183247
42053,early,full_cache_rank,54073,7,cache__temp_change_6h,-0.24121183478260996,-0.9670724695652172,0.56282722513089
42053,early,full_cache_rank,54073,7,cache__wind_change_1h,-0.3695652173913043,-0.13478260869565215,-0.25654450261780104
42053,early,full_cache_rank,54073,7,cache__cumul_gust_since_onset,841.0217391304348,883.8,-0.08115183246073299
42053,early,full_cache_rank,54073,7,cache__cumul_tp_since_onset,4.5,0.4,0.5314136125654451
42053,early,full_cache_rank,54073,7,cache__gust_gt30_since_onset,9.347826086956522,12.826086956521738,-0.19109947643979058
42053,early,full_cache_rank,54073,7,cache__gust_at_t1h,22.70434782608696,14.726086956521739,0.40575916230366493
42053,early,full_cache_rank,54073,7,cache__wind_speed_at_t1h,9.639130434782608,5.391304347826087,0.630890052356021
42053,early,full_cache_rank,54073,7,cache__t2m_at_t1h,274.1207585521739,280.4052608521739,-0.6780104712041884
42053,early,full_cache_rank,54073,7,cache__tp_at_t1h,0.0,0.0,0.0
42053,early,full_cache_rank,54073,7,cache__gust_at_t6h,18.26521739130435,12.08695652173913,0.6596858638743456
42053,early,full_cache_rank,54073,7,cache__wind_speed_at_t6h,6.9913043478260875,4.821739130434783,0.25392670157068065
42053,early,full_cache_rank,54073,7,cache__t2m_at_t6h,274.1792738130435,280.3573043304348,-0.6727748691099477
42053,early,full_cache_rank,54073,7,cache__tp_at_t6h,0.004347826086956522,0.0,0.43717277486910994
42053,early,full_cache_rank,54073,7,cache__gust_at_t24h,28.44347826086957,25.817391304347826,0.2225130890052356
42053,early,full_cache_rank,54073,7,cache__wind_speed_at_t24h,11.539130434782608,11.969565217391304,-0.039267015706806296
42053,early,full_cache_rank,54073,7,cache__t2m_at_t24h,280.3129393913043,288.38595651739126,-0.6204188481675392
42053,early,full_cache_rank,54073,7,cache__tp_at_t24h,0.004347826086956522,0.0,0.32984293193717273
42053,early,full_cache_rank,54073,7,cache__gust_at_t48h,28.078260869565216,26.47826086956522,0.19633507853403143
42053,early,full_cache_rank,54073,7,cache__wind_speed_at_t48h,11.082608695652175,11.373913043478263,-0.04450261780104714
42053,early,full_cache_rank,54073,7,cache__t2m_at_t48h,280.33931546086956,280.4724057913043,-0.028795811518324554
42053,early,full_cache_rank,54073,7,cache__tp_at_t48h,0.5347826086956522,1.2086956521739132,-0.46335078534031415
42053,early,full_cache_rank,54073,7,cache__hour_of_day,11.0,11.0,0.0
42053,early,full_cache_rank,54073,7,cache__hour_sin,0.011253001960979192,0.011253001960979192,0.0
42053,early,full_cache_rank,54073,7,cache__hour_cos,-0.041996775056046494,-0.041996775056046494,0.0
42053,early,full_cache_rank,54073,7,cache__days_since_onset,1.0,1.0,0.0
42053,early,full_cache_rank,54073,7,cache__hours_since_obs,12.0,12.0,0.0
42053,early,full_cache_rank,54073,7,cache__storm_phase,0.0,0.0,0.0
42053,early,full_cache_rank,54073,7,cache__window_len_next_1h,2.0,2.0,0.0
42053,early,full_cache_rank,54073,7,cache__is_full_next_1h,1.0,1.0,0.0
42053,early,full_cache_rank,54073,7,cache__tp_rate_next_1h,0.0,0.0,0.0
42053,early,full_cache_rank,54073,7,cache__gust_gt30_frac_next_1h,0.2391304347826087,0.10869565217391304,0.11256544502617793
42053,early,full_cache_rank,54073,7,cache__has_weather_at_t1h,1.0,1.0,0.0
42053,early,full_cache_rank,54073,7,cache__window_len_next_6h,7.0,7.0,0.0
42053,early,full_cache_rank,54073,7,cache__is_full_next_6h,1.0,1.0,0.0
42053,early,full_cache_rank,54073,7,cache__tp_rate_next_6h,0.0006211180124223603,0.0,0.40575916230366493
42053,early,full_cache_rank,54073,7,cache__gust_gt30_frac_next_6h,0.13043478260869565,0.043478260869565216,0.12303664921465962
42053,early,full_cache_rank,54073,7,cache__has_weather_at_t6h,1.0,1.0,0.0
42053,early,full_cache_rank,54073,7,cache__window_len_next_24h,25.0,25.0,0.0
42053,early,full_cache_rank,54073,7,cache__is_full_next_24h,1.0,1.0,0.0
42053,early,full_cache_rank,54073,7,cache__tp_rate_next_24h,0.0033043478260869562,0.0,0.4214659685863874
42053,early,full_cache_rank,54073,7,cache__gust_gt30_frac_next_24h,0.17391304347826086,0.12869565217391304,0.32460732984293195
42053,early,full_cache_rank,54073,7,cache__has_weather_at_t24h,1.0,1.0,0.0
42053,early,full_cache_rank,54073,7,cache__window_len_next_48h,49.0,49.0,0.0
42053,early,full_cache_rank,54073,7,cache__is_full_next_48h,1.0,1.0,0.0
42053,early,full_cache_rank,54073,7,cache__tp_rate_next_48h,0.05350488021295474,0.3018633540372671,-0.8979057591623038
42053,early,full_cache_rank,54073,7,cache__gust_gt30_frac_next_48h,0.41881100266193433,0.28748890860692106,0.29319371727748694
42053,early,full_cache_rank,54073,7,cache__has_weather_at_t48h,1.0,1.0,0.0
42053,early,full_cache_rank,54073,7,cache__log_customers,8.834191318202071,8.294049640102028,0.08115183246073299
42053,early,full_cache_rank,54073,7,cache__rural_urban_code,9.0,8.0,0.09947643979057597
42053,early,full_cache_rank,54073,7,cache__is_metro,0.0,0.0,0.0
42053,early,full_cache_rank,54073,7,cache__pop_density,16.320313542102692,58.81523375225667,-0.24345549738219893
42053,early,full_cache_rank,54073,7,cache__n_utilities,4.0,1.0,0.5235602094240838
42053,early,full_cache_rank,54073,7,cache__pct_forest,82.9,78.61,0.04450261780104714
42053,early,full_cache_rank,54073,7,cache__pct_developed,2.55,6.28,-0.17539267015706808
42053,early,full_cache_rank,54073,7,cache__pct_agriculture,2.45,5.89,-0.060209424083769635
42053,early,full_cache_rank,54073,7,cache__pct_water,0.6,3.11,-0.40575916230366493
42053,early,full_cache_rank,54073,7,cache__pct_wetland,1.75,0.05,0.5994764397905759
42053,early,full_cache_rank,54073,7,cache__pct_unmapped,9.63,5.93,0.3010471204188482
42053,early,full_cache_rank,54073,7,cache__pct_forest_classified,91.73398251632179,83.56542999893696,0.08638743455497377
42053,early,full_cache_rank,54073,7,cache__tree_canopy_pct,74.47,68.48,0.0759162303664922
42053,early,full_cache_rank,54073,7,cache__tree_canopy_std,20.99,30.74,-0.32722513089005234
42053,early,full_cache_rank,54073,7,cache__forest_x_customers,732.3544602789517,651.9952422084203,0.10732984293193715
42053,early,full_cache_rank,54101,8,cache__last_osi,0.0938,0.001,0.549738219895288
42053,early,full_cache_rank,54101,8,cache__last_P_t,0.14316924,0.001140395,0.468586387434555
42053,early,full_cache_rank,54101,8,cache__last_N_t,0.065400654,4.22e-05,0.3481675392670157
42053,early,full_cache_rank,54101,8,cache__last_D_t,0.054422759,0.002682041,0.3795811518324608
42053,early,full_cache_rank,54101,8,cache__last_R_t,0.0,0.001605001,-0.5261780104712042
42053,early,full_cache_rank,54101,8,cache__last_outage_pct,14.32,0.10999999999999999,0.46596858638743455
42053,early,full_cache_rank,54101,8,cache__osi_mean_72h,0.007994444444444445,0.0015666666666666667,0.3795811518324607
42053,early,full_cache_rank,54101,8,cache__osi_max_72h,0.1083,0.0355,0.3010471204188482
42053,early,full_cache_rank,54101,8,cache__osi_std_72h,0.020192984816576005,0.004568187094825838,0.3481675392670157
42053,early,full_cache_rank,54101,8,cache__outage_pct_mean_72h,1.0697222222222225,0.19111111111111115,0.36387434554973824
42053,early,full_cache_rank,54101,8,cache__outage_pct_max_72h,19.41,6.730000000000001,0.2853403141361257
42053,early,full_cache_rank,54101,8,cache__N_t_mean_72h,0.006370033041666667,0.001360086611111111,0.4162303664921466
42053,early,full_cache_rank,54101,8,cache__N_t_max_72h,0.065400654,0.025574421000000003,0.23821989528795806
42053,early,full_cache_rank,54101,8,cache__R_t_mean_72h,0.004098289777777778,0.0013436612222222223,0.25392670157068065
42053,early,full_cache_rank,54101,8,cache__R_t_max_72h,0.064763569,0.02411725,0.17015706806282727
42053,early,full_cache_rank,54101,8,cache__pre_event_mean_osi,0.007077083333333334,0.0005229166666666668,0.3691099476439791
42053,early,full_cache_rank,54101,8,cache__pre_event_max_outage_pct,19.41,1.17,0.3481675392670157
42053,early,full_cache_rank,54101,8,cache__storm_onset_max_osi,0.0938,0.0355,0.23821989528795806
42053,early,full_cache_rank,54101,8,cache__storm_onset_mean_osi,0.009829166666666667,0.0036541666666666667,0.1753926701570681
42053,early,full_cache_rank,54101,8,cache__osi_trend_last6h,0.019237142857142855,-0.0010028571428571428,0.630890052356021
42053,early,full_cache_rank,54101,8,cache__is_worsening,1.0,0.0,0.49999999999999994
42053,early,full_cache_rank,54101,8,cache__frac_zero_72h,0.4166666666666667,0.4722222222222222,-0.11780104712041883
42053,early,full_cache_rank,54101,8,cache__hours_since_peak,33.0,8.0,0.18848167539267013
42053,early,full_cache_rank,54101,8,cache__gust_mean_obs,22.334722222222226,22.49583333333333,-0.01308900523560208
42053,early,full_cache_rank,54101,8,cache__gust_max_obs,41.4,42.8,-0.01570680628272253
42053,early,full_cache_rank,54101,8,cache__gust_gt30_obs,10.0,12.0,-0.06544502617801046
42053,early,full_cache_rank,54101,8,cache__gust_gt40_obs,2.0,2.0,0.0
42053,early,full_cache_rank,54101,8,cache__cumul_gust_obs,1608.1000000000001,1619.7,-0.01308900523560208
42053,early,full_cache_rank,54101,8,cache__gust_last_obs,31.0,21.3,0.3010471204188482
42053,early,full_cache_rank,54101,8,cache__gust_max_last6h_obs,33.3,23.9,0.33246073298429324
42053,early,full_cache_rank,54101,8,cache__gust_trend_last6h_obs,0.9742857142857132,-0.017142857142856353,0.07591623036649209
42053,early,full_cache_rank,54101,8,cache__gust_t,24.178260869565218,15.52608695652174,0.3691099476439791
42053,early,full_cache_rank,54101,8,cache__wind_speed_t,10.02608695652174,6.947826086956522,0.4581151832460733
42053,early,full_cache_rank,54101,8,cache__wind_sin_t,-0.7005506603420537,-0.4597591342724084,-0.19109947643979058
42053,early,full_cache_rank,54101,8,cache__wind_cos_t,0.3126052487209637,0.1464507309167533,0.39005235602094235
42053,early,full_cache_rank,54101,8,cache__t2m_t,274.2356822347826,279.7468371086957,-0.6099476439790575
42053,early,full_cache_rank,54101,8,cache__d2m_t,265.99227566956523,266.5693301,-0.07591623036649214
42053,early,full_cache_rank,54101,8,cache__tp_t,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__rain_t,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__csnow_t,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__sdwe_t,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__r2_t,53.78260869565217,41.73913043478261,0.44240837696335084
42053,early,full_cache_rank,54101,8,cache__vpd_t,0.29782608695652174,0.5947826086956521,-0.6308900523560209
42053,early,full_cache_rank,54101,8,cache__soil_moist_t,0.3926521739130435,0.3814347826086956,0.03926701570680635
42053,early,full_cache_rank,54101,8,cache__blh_t,1209.5652173913043,809.7826086956521,0.32722513089005245
42053,early,full_cache_rank,54101,8,cache__tcc_t,85.1304347826087,75.91304347826087,0.16492146596858637
42053,early,full_cache_rank,54101,8,cache__lcc_t,47.52173913043478,0.0,0.7382198952879582
42053,early,full_cache_rank,54101,8,cache__mcc_t,37.73913043478261,28.782608695652176,0.1701570680628272
42053,early,full_cache_rank,54101,8,cache__hcc_t,24.52173913043478,74.47826086956522,-0.5104712041884817
42053,early,full_cache_rank,54101,8,cache__sp_t,970.1782608695652,942.6478260869566,0.11780104712041883
42053,early,full_cache_rank,54101,8,cache__mslma_t,1019.704347826087,1020.5391304347827,-0.12827225130890052
42053,early,full_cache_rank,54101,8,cache__sdswrf_t,181.17391304347825,232.1304347826087,-0.38481675392670156
42053,early,full_cache_rank,54101,8,cache__direct_rad_t,113.56521739130434,173.47826086956522,-0.2853403141361257
42053,early,full_cache_rank,54101,8,cache__diffuse_rad_t,67.6086956521739,58.65217391304348,0.1701570680628272
42053,early,full_cache_rank,54101,8,cache__et0_t,0.08695652173913043,0.13652173913043478,-0.5
42053,early,full_cache_rank,54101,8,cache__temp_c_t,1.0856822347826294,6.596837108695673,-0.6099476439790575
42053,early,full_cache_rank,54101,8,cache__dewpoint_c_t,-7.157724330434761,-6.580669899999981,-0.07591623036649214
42053,early,full_cache_rank,54101,8,cache__icing_risk_t,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__gust_exceed_30,2.2304347826086954,0.02608695652173919,0.4214659685863874
42053,early,full_cache_rank,54101,8,cache__soil_moist_x_gust,9.54976956521739,6.002991304347827,0.2696335078534031
42053,early,full_cache_rank,54101,8,cache__is_snowing,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__gust_x_hso,222.85652173913041,147.81739130434784,0.49476439790575916
42053,early,full_cache_rank,54101,8,cache__gust_x_phase,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__soil_gust_x_phase,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__gust_exceed30_x_hso,6.613043478260869,0.09130434782608718,0.31151832460732987
42053,early,full_cache_rank,54101,8,cache__gust_max_next_1h,24.86521739130435,17.07391304347826,0.32722513089005234
42053,early,full_cache_rank,54101,8,cache__gust_mean_next_1h,23.441304347826087,15.419565217391304,0.3586387434554973
42053,early,full_cache_rank,54101,8,cache__wind_speed_max_next_1h,10.86086956521739,7.630434782608695,0.47382198952879584
42053,early,full_cache_rank,54101,8,cache__total_tp_next_1h,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__min_t2m_next_1h,273.83347825652174,279.2392069521739,-0.6151832460732984
42053,early,full_cache_rank,54101,8,cache__gust_gt30_next_1h,0.4782608695652174,0.08695652173913043,0.23298429319371727
42053,early,full_cache_rank,54101,8,cache__gust_gt40_next_1h,0.13043478260869565,0.0,0.5130890052356021
42053,early,full_cache_rank,54101,8,cache__gust_peak4h_mean_next_1h,23.441304347826087,15.419565217391304,0.3586387434554973
42053,early,full_cache_rank,54101,8,cache__gust_max_next_6h,27.23478260869565,22.691304347826087,0.17015706806282727
42053,early,full_cache_rank,54101,8,cache__gust_mean_next_6h,20.74223602484472,15.43913043478261,0.24869109947643975
42053,early,full_cache_rank,54101,8,cache__wind_speed_max_next_6h,11.582608695652173,10.7,0.15445026178010468
42053,early,full_cache_rank,54101,8,cache__total_tp_next_6h,0.004347826086956522,0.0,0.40575916230366493
42053,early,full_cache_rank,54101,8,cache__min_t2m_next_6h,272.5300416217391,277.4278783434783,-0.6151832460732984
42053,early,full_cache_rank,54101,8,cache__gust_gt30_next_6h,0.9130434782608695,0.30434782608695654,0.12303664921465962
42053,early,full_cache_rank,54101,8,cache__gust_gt40_next_6h,0.13043478260869565,0.0,0.5078534031413613
42053,early,full_cache_rank,54101,8,cache__gust_peak4h_mean_next_6h,23.382608695652173,18.542391304347827,0.2068062827225131
42053,early,full_cache_rank,54101,8,cache__gust_max_next_24h,36.89565217391304,40.26521739130435,-0.18324607329842935
42053,early,full_cache_rank,54101,8,cache__gust_mean_next_24h,20.97113043478261,22.530608695652173,-0.10209424083769625
42053,early,full_cache_rank,54101,8,cache__wind_speed_max_next_24h,16.417391304347827,18.56086956521739,-0.19633507853403148
42053,early,full_cache_rank,54101,8,cache__total_tp_next_24h,0.08260869565217392,0.0,0.4214659685863874
42053,early,full_cache_rank,54101,8,cache__min_t2m_next_24h,272.3288274652174,277.0724986173913,-0.6780104712041886
42053,early,full_cache_rank,54101,8,cache__gust_gt30_next_24h,4.3478260869565215,9.304347826086957,-0.12303664921465973
42053,early,full_cache_rank,54101,8,cache__gust_gt40_next_24h,0.5652173913043478,2.130434782608696,-0.3403141361256544
42053,early,full_cache_rank,54101,8,cache__gust_peak4h_mean_next_24h,33.58152173913044,36.69130434782608,-0.20157068062827221
42053,early,full_cache_rank,54101,8,cache__gust_max_next_48h,41.88260869565217,54.7,-0.4947643979057592
42053,early,full_cache_rank,54101,8,cache__gust_mean_next_48h,26.31464063886424,29.823247559893524,-0.23298429319371727
42053,early,full_cache_rank,54101,8,cache__wind_speed_max_next_48h,18.056521739130435,21.0,-0.25392670157068065
42053,early,full_cache_rank,54101,8,cache__total_tp_next_48h,2.6217391304347823,4.604347826086957,-0.13350785340314136
42053,early,full_cache_rank,54101,8,cache__min_t2m_next_48h,271.7223265391304,274.0160962782609,-0.46335078534031415
42053,early,full_cache_rank,54101,8,cache__gust_gt30_next_48h,20.52173913043478,28.608695652173914,-0.23821989528795806
42053,early,full_cache_rank,54101,8,cache__gust_gt40_next_48h,3.0434782608695654,12.0,-0.2696335078534031
42053,early,full_cache_rank,54101,8,cache__gust_peak4h_mean_next_48h,40.89565217391304,50.95,-0.4214659685863874
42053,early,full_cache_rank,54101,8,cache__gust_change_1h,-0.9869565217391304,-0.44782608695652176,-0.2827225130890053
42053,early,full_cache_rank,54101,8,cache__gust_change_3h,-2.8782608695652177,-1.6217391304347826,-0.20157068062827227
42053,early,full_cache_rank,54101,8,cache__pressure_change_3h,2.373913043478262,0.9478260869565247,0.5890052356020943
42053,early,full_cache_rank,54101,8,cache__pressure_change_6h,5.0,2.4173913043478272,0.6047120418848168
42053,early,full_cache_rank,54101,8,cache__temp_change_6h,-0.24121183478260996,-0.5850419782608691,0.17015706806282715
42053,early,full_cache_rank,54101,8,cache__wind_change_1h,-0.3695652173913043,-0.31304347826086953,-0.04188481675392669
42053,early,full_cache_rank,54101,8,cache__cumul_gust_since_onset,841.0217391304348,758.7086956521739,0.15968586387434552
42053,early,full_cache_rank,54101,8,cache__cumul_tp_since_onset,4.5,0.0,0.837696335078534
42053,early,full_cache_rank,54101,8,cache__gust_gt30_since_onset,9.347826086956522,7.869565217391305,0.0706806282722513
42053,early,full_cache_rank,54101,8,cache__gust_at_t1h,22.70434782608696,15.31304347826087,0.33246073298429313
42053,early,full_cache_rank,54101,8,cache__wind_speed_at_t1h,9.639130434782608,6.817391304347827,0.44240837696335084
42053,early,full_cache_rank,54101,8,cache__t2m_at_t1h,274.1207585521739,279.7041295130435,-0.6151832460732984
42053,early,full_cache_rank,54101,8,cache__tp_at_t1h,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__gust_at_t6h,18.26521739130435,16.278260869565216,0.1492146596858639
42053,early,full_cache_rank,54101,8,cache__wind_speed_at_t6h,6.9913043478260875,7.639130434782608,-0.09685863874345546
42053,early,full_cache_rank,54101,8,cache__t2m_at_t6h,274.1792738130435,280.5356353826087,-0.7146596858638744
42053,early,full_cache_rank,54101,8,cache__tp_at_t6h,0.004347826086956522,0.0,0.43717277486910994
42053,early,full_cache_rank,54101,8,cache__gust_at_t24h,28.44347826086957,37.4,-0.3534031413612566
42053,early,full_cache_rank,54101,8,cache__wind_speed_at_t24h,11.539130434782608,16.93913043478261,-0.5
42053,early,full_cache_rank,54101,8,cache__t2m_at_t24h,280.3129393913043,285.6033233782609,-0.21204188481675396
42053,early,full_cache_rank,54101,8,cache__tp_at_t24h,0.004347826086956522,0.0,0.32984293193717273
42053,early,full_cache_rank,54101,8,cache__gust_at_t48h,28.078260869565216,29.88695652173913,-0.13874345549738215
42053,early,full_cache_rank,54101,8,cache__wind_speed_at_t48h,11.082608695652175,13.02608695652174,-0.24345549738219893
42053,early,full_cache_rank,54101,8,cache__t2m_at_t48h,280.33931546086956,279.8868091,0.060209424083769614
42053,early,full_cache_rank,54101,8,cache__tp_at_t48h,0.5347826086956522,0.7391304347826086,-0.19633507853403143
42053,early,full_cache_rank,54101,8,cache__hour_of_day,11.0,11.0,0.0
42053,early,full_cache_rank,54101,8,cache__hour_sin,0.011253001960979192,0.011253001960979192,0.0
42053,early,full_cache_rank,54101,8,cache__hour_cos,-0.041996775056046494,-0.041996775056046494,0.0
42053,early,full_cache_rank,54101,8,cache__days_since_onset,1.0,1.0,0.0
42053,early,full_cache_rank,54101,8,cache__hours_since_obs,12.0,12.0,0.0
42053,early,full_cache_rank,54101,8,cache__storm_phase,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__window_len_next_1h,2.0,2.0,0.0
42053,early,full_cache_rank,54101,8,cache__is_full_next_1h,1.0,1.0,0.0
42053,early,full_cache_rank,54101,8,cache__tp_rate_next_1h,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__gust_gt30_frac_next_1h,0.2391304347826087,0.043478260869565216,0.23298429319371727
42053,early,full_cache_rank,54101,8,cache__has_weather_at_t1h,1.0,1.0,0.0
42053,early,full_cache_rank,54101,8,cache__window_len_next_6h,7.0,7.0,0.0
42053,early,full_cache_rank,54101,8,cache__is_full_next_6h,1.0,1.0,0.0
42053,early,full_cache_rank,54101,8,cache__tp_rate_next_6h,0.0006211180124223603,0.0,0.40575916230366493
42053,early,full_cache_rank,54101,8,cache__gust_gt30_frac_next_6h,0.13043478260869565,0.043478260869565216,0.12303664921465962
42053,early,full_cache_rank,54101,8,cache__has_weather_at_t6h,1.0,1.0,0.0
42053,early,full_cache_rank,54101,8,cache__window_len_next_24h,25.0,25.0,0.0
42053,early,full_cache_rank,54101,8,cache__is_full_next_24h,1.0,1.0,0.0
42053,early,full_cache_rank,54101,8,cache__tp_rate_next_24h,0.0033043478260869562,0.0,0.4214659685863874
42053,early,full_cache_rank,54101,8,cache__gust_gt30_frac_next_24h,0.17391304347826086,0.3721739130434783,-0.12303664921465973
42053,early,full_cache_rank,54101,8,cache__has_weather_at_t24h,1.0,1.0,0.0
42053,early,full_cache_rank,54101,8,cache__window_len_next_48h,49.0,49.0,0.0
42053,early,full_cache_rank,54101,8,cache__is_full_next_48h,1.0,1.0,0.0
42053,early,full_cache_rank,54101,8,cache__tp_rate_next_48h,0.05350488021295474,0.09396628216503992,-0.13350785340314136
42053,early,full_cache_rank,54101,8,cache__gust_gt30_frac_next_48h,0.41881100266193433,0.5838509316770186,-0.23821989528795806
42053,early,full_cache_rank,54101,8,cache__has_weather_at_t48h,1.0,1.0,0.0
42053,early,full_cache_rank,54101,8,cache__log_customers,8.834191318202071,9.667189904988847,-0.24345549738219896
42053,early,full_cache_rank,54101,8,cache__rural_urban_code,9.0,9.0,0.0
42053,early,full_cache_rank,54101,8,cache__is_metro,0.0,0.0,0.0
42053,early,full_cache_rank,54101,8,cache__pop_density,16.320313542102692,15.13723812370695,0.007853403141361254
42053,early,full_cache_rank,54101,8,cache__n_utilities,4.0,1.0,0.5235602094240838
42053,early,full_cache_rank,54101,8,cache__pct_forest,82.9,87.46,-0.03403141361256545
42053,early,full_cache_rank,54101,8,cache__pct_developed,2.55,2.35,0.002617801047120418
42053,early,full_cache_rank,54101,8,cache__pct_agriculture,2.45,1.19,0.013089005235602094
42053,early,full_cache_rank,54101,8,cache__pct_water,0.6,0.05,0.5314136125654451
42053,early,full_cache_rank,54101,8,cache__pct_wetland,1.75,0.04,0.6178010471204188
42053,early,full_cache_rank,54101,8,cache__pct_unmapped,9.63,8.72,0.03926701570680624
42053,early,full_cache_rank,54101,8,cache__pct_forest_classified,91.73398251632179,95.81507449605608,-0.028795811518324665
42053,early,full_cache_rank,54101,8,cache__tree_canopy_pct,74.47,80.34,-0.060209424083769614
42053,early,full_cache_rank,54101,8,cache__tree_canopy_std,20.99,19.3,0.05497382198952879
42053,early,full_cache_rank,54101,8,cache__forest_x_customers,732.3544602789517,845.4924290903245,-0.1387434554973822
42053,early,full_cache_rank,54083,9,cache__last_osi,0.0938,0.0242,0.17015706806282727
