query_fips,window,variant,excluded_fold,match_fips,match_fold,rank,distance,is_focus,distance_history,distance_weather,distance_static,distance_terrain,distance_cache_history,distance_cache_weather_time,distance_cache_static
42113,early,context,2,54071,0,9,1.0075187688743141,False,0.8223560039523106,1.4216155490953848,0.5899339303988675,,,,
42113,early,context,2,54023,4,10,1.0182220577142405,False,0.8485039349123896,1.4057793385140451,0.6435479782367982,,,,
54013,early,context,2,54087,0,1,0.4121650717327994,False,0.31310476697862455,0.35534869020393633,0.5341655664071947,,,,
54013,early,context,2,54007,4,2,0.437718206200691,False,0.6669772202052402,0.22820903914395796,0.27902277021586264,,,,
54013,early,context,2,54085,3,3,0.4742624957662174,False,0.6515516913557968,0.4497595298914736,0.2190239791310646,,,,
54013,early,context,2,54095,4,4,0.5878527973771863,False,0.753014207700304,0.6382237947234308,0.249705276281574,,,,
54013,early,context,2,39105,1,5,0.5936861577298806,False,0.33298135181470895,0.43853435228417925,0.8684473518012192,,,,
54013,early,context,2,54101,1,6,0.5944654882354369,False,0.6171577850165519,0.5603218752304796,0.6044198165519158,,,,
54013,early,context,2,54047,3,7,0.6250316721724924,False,0.7083774359488824,0.691106549863087,0.43882447360083976,,,,
54013,early,context,2,54035,0,8,0.6292418514569762,False,0.43806721736379006,0.4204988649991418,0.9050490265618705,,,,
54013,early,context,2,54041,4,9,0.6310385707146109,False,0.6404453640835248,0.5749083871972588,0.6737500390670009,,,,
54013,early,context,2,54053,1,10,0.6742232849888837,False,0.6446995167670306,0.5486398789369079,0.8044177586205172,,,,
54015,early,context,2,54087,0,1,0.3438105668236161,False,0.34101492058248745,0.17434567800663925,0.4559929013474372,,,,
54015,early,context,2,54109,3,2,0.507389351003264,False,0.4318281329964892,0.47757565269140156,0.5981453168283509,,,,
54015,early,context,2,54007,4,3,0.6299491749590099,False,0.6697109605329724,0.22506786754926011,0.8314683237703309,,,,
54015,early,context,2,54103,3,4,0.6778055159736023,False,0.8149230133032186,0.759948374791005,0.3696483497785921,,,,
54015,early,context,2,39105,1,5,0.6778274788596921,False,0.5056431838215997,0.6564456798322699,0.8317176885074431,,,,
54015,early,context,2,54035,0,6,0.6879388408774025,False,0.5883778827380324,0.5600947081932603,0.8717137897967712,,,,
54015,early,context,2,54041,4,7,0.6992163117445143,False,0.8723409035625336,0.570834462855381,0.61634382921963,,,,
54015,early,context,2,54085,3,8,0.7038752802922797,False,0.7272626125298327,0.5470078291455038,0.8112907973651694,,,,
54015,early,context,2,54047,3,9,0.7305478996871475,False,0.7566158620436226,0.4689413828400536,0.899292565284486,,,,
54015,early,context,2,54101,1,10,0.7449351663153209,False,0.6810115886054112,0.4284468038241197,1.0086831804475251,,,,
54019,early,context,2,54067,3,1,0.325855077780756,False,0.0509789007805094,0.1394693692099694,0.5445126645670345,,,,
54019,early,context,2,54097,3,2,0.4082697729955898,False,0.1696038045877778,0.46725624273110256,0.5029500727942836,,,,
54019,early,context,2,54077,0,3,0.41382985648628695,False,0.289029545851389,0.6307735770618292,0.1798668020062261,,,,
54019,early,context,2,54055,0,4,0.4139677459584055,False,0.21190577997493623,0.5377325841174706,0.42432003543694496,,,,
54019,early,context,2,54045,4,5,0.4700641658854966,False,0.11475931620512396,0.7932318855920364,0.1431587760953475,,,,
54019,early,context,2,54041,4,6,0.48003326196509666,False,0.31972833875107687,0.48688015560977416,0.5933104594151632,,,,
54019,early,context,2,54101,1,7,0.4811813912092315,False,0.4607219102468679,0.24559548690521507,0.6496343371223705,,,,
54019,early,context,2,54007,4,8,0.5194746973096732,False,0.38058438945519696,0.514575179252003,0.6324000243799124,,,,
54019,early,context,2,54081,1,9,0.5276207351957799,False,0.09823996983144008,0.6828118407285484,0.5993895387091898,,,,
54019,early,context,2,54053,1,10,0.5344089187909006,False,0.3974743204975431,0.7824246446052235,0.29428645485170407,,,,
54043,early,context,2,54047,3,1,0.24672124803392181,False,0.28403308717260795,0.2948271065165471,0.1225410353658161,,,,
54043,early,context,2,54045,4,2,0.3254688888251361,False,0.12530662806963944,0.4536890246784684,0.31024911059876326,,,,
54043,early,context,2,54007,4,3,0.32750585684584027,False,0.2645594068289365,0.38692652768925573,0.3194940394336661,,,,
54043,early,context,2,54053,1,4,0.39345884266434666,False,0.2814065580071683,0.45155736935486007,0.42583550099090856,,,,
54043,early,context,2,54067,3,5,0.42521728941935233,False,0.15453698883892242,0.4673328899837082,0.5478572064721772,,,,
54043,early,context,2,54109,3,6,0.4744307741197106,False,0.606728094224077,0.31959527597588405,0.4527621423535778,,,,
54043,early,context,2,54101,1,7,0.5081058887695542,False,0.34828351337819424,0.6196397157026396,0.5189026880252108,,,,
54043,early,context,2,54041,4,8,0.5105159731396907,False,0.24130505520626339,0.7091514695265168,0.46984650694942937,,,,
54043,early,context,2,54097,3,9,0.5342000002557366,False,0.27370847482361804,0.7028881671107766,0.5358552194063885,,,,
54043,early,context,2,54095,4,10,0.5414393449387221,False,0.42371460731989885,0.7594865494741575,0.35087861926113334,,,,
54063,early,context,2,54067,3,1,0.3599420050144899,False,0.23248520901269146,0.37262051015510284,0.44246957400891346,,,,
54063,early,context,2,54097,3,2,0.4608190566892744,False,0.10167247640979692,0.5295073601947592,0.5885127628728668,,,,
54063,early,context,2,54041,4,3,0.5213761359701987,False,0.4585100259679065,0.6231630097047963,0.46576350748015377,,,,
54063,early,context,2,54089,1,4,0.5644961493332019,False,0.44408944146797125,0.774104916270382,0.39939185572408475,,,,
54063,early,context,2,18155,4,5,0.5769075270542348,False,0.12435725421070265,0.9362474173393776,0.3262559289361922,,,,
54063,early,context,2,54025,0,6,0.5952329269803212,False,0.02682151324543194,0.8652275468956618,0.5599719730529567,,,,
54063,early,context,2,18137,0,7,0.6356709865154223,False,0.32547603310977347,0.7844144505479906,0.700708306597753,,,,
54063,early,context,2,18117,4,8,0.6594788661244911,False,0.029564049515736587,1.0618824054105105,0.419843838409418,,,,
54063,early,context,2,54007,4,9,0.6778679011453533,False,0.5980445925163351,0.5547506134273879,0.8444578713432229,,,,
54063,early,context,2,54101,1,10,0.6837399770403951,False,0.6654558963858621,0.3198503771982992,0.9259402004346688,,,,
54073,early,context,2,54095,4,1,0.4093381035370577,False,0.5494414834863869,0.3225161738837979,0.31107944777753993,,,,
54073,early,context,2,54085,3,2,0.4519206080497269,False,0.40974784686266097,0.375421011910552,0.5512372209381141,,,,
54073,early,context,2,54091,1,3,0.5432230640122904,False,0.6045028424326676,0.3449586647175571,0.6331301011259913,,,,
54073,early,context,2,54103,3,4,0.5718758957984618,False,0.27214342999888197,0.4401833924876419,0.8445724688103404,,,,
54073,early,context,2,54041,4,5,0.5755592299009998,False,0.6716026802652219,0.39551030495796474,0.621551864211929,,,,
54073,early,context,2,54007,4,6,0.6340452857084262,False,0.7829876237364465,0.5723118559873699,0.5151987903315426,,,,
54073,early,context,2,54077,0,7,0.6671527062939698,False,0.8001593403384142,0.4390097466164676,0.7087267971447411,,,,
54073,early,context,2,54087,0,8,0.6784317251980033,False,0.8091159358779726,0.5788360147117486,0.6253711599093377,,,,
54073,early,context,2,42059,3,9,0.6874780848411941,False,0.3019517691204659,0.8871965005074537,0.734565075417486,,,,
54073,early,context,2,54053,1,10,0.7129404377267596,False,0.7470157263787067,0.7605203585717845,0.6232403163939322,,,,
54079,early,context,2,39087,3,1,0.33826078509865953,False,0.10228434264602554,0.3356488199945597,0.46918957692218044,,,,
54079,early,context,2,54081,1,2,0.39406876106184596,False,0.060506538613532695,0.4796093417146109,0.48185516855123744,,,,
54079,early,context,2,54107,3,3,0.4018053414084683,False,0.21679854548597005,0.594347801708588,0.2899856521148317,,,,
54079,early,context,2,39053,4,4,0.4328278678268618,False,0.06596286808616389,0.2956883663622364,0.6857384191763803,,,,
54079,early,context,2,54053,1,5,0.4909291721748502,False,0.45262616307549913,0.43163966913127305,0.5760651949290531,,,,
54079,early,context,2,39167,4,6,0.559865522475275,False,0.3501574546925468,0.7269184234576903,0.5378917849628873,,,,
54079,early,context,2,54039,3,7,0.6341244483763406,False,0.08782227217947734,0.8328779522385358,0.7105934233230504,,,,
54079,early,context,2,54045,4,8,0.6447050788536224,False,0.19554346069875406,0.9975217161636831,0.46221974953346745,,,,
54079,early,context,2,54033,4,9,0.669177068106285,False,0.5785084537365717,0.8858782833117146,0.4732245572135718,,,,
54079,early,context,2,39105,1,10,0.6816601548223158,False,0.8292676588944278,0.32178988893141564,0.7763685447713686,,,,
54093,early,context,2,54075,4,1,0.6739027457752377,False,0.44838100064899317,1.005774942172832,0.38704776997737367,,,,
54093,early,context,2,54077,0,2,0.7253367844991462,False,0.47984997155451203,0.9048072341796444,0.727604443786594,,,,
54093,early,context,2,54095,4,3,0.7297741993061718,False,0.30813988755290894,1.1862127888040686,0.3092897917737463,,,,
54093,early,context,2,54023,4,4,0.7409511792945189,False,0.8295972717381123,0.8347485410238616,0.5118487963031957,,,,
54093,early,context,2,54031,4,5,0.7680141264663567,False,0.41896672610165775,1.2276783656059242,0.2946350427197485,,,,
54093,early,context,2,54027,4,6,0.7775027623654449,False,0.18576461918517195,1.2074114847387987,0.5667280205156,,,,
54093,early,context,2,54025,0,7,0.7899287072983587,False,0.4727162274234393,0.992334709802179,0.8147228239680936,,,,
54093,early,context,2,54083,0,8,0.7932144529042113,False,0.9554811108648673,0.8486171050538075,0.504452535605597,,,,
54093,early,context,2,54041,4,9,0.835927077701482,False,0.3593211299896533,1.236168981844112,0.6626438044478109,,,,
54093,early,context,2,42047,4,10,0.8456378201232411,False,0.37368681911914364,1.1837028045877263,0.7775061415166628,,,,
54105,early,context,2,54007,4,1,0.3265078799945058,False,0.39705142912351754,0.15687139703884712,0.37089582704254387,,,,
54105,early,context,2,54087,0,2,0.41958657784877684,False,0.37264146593015585,0.257343477006103,0.5683936678433151,,,,
54105,early,context,2,54095,4,3,0.4717860440654806,False,0.6139217585738954,0.4777333628602049,0.2502341353306586,,,,
54105,early,context,2,54085,3,4,0.4995121409230637,False,0.7544152372638836,0.3303796128263612,0.2650360315153581,,,,
54105,early,context,2,54101,1,5,0.5147948684434275,False,0.3466419523223267,0.46903400870259937,0.6744536494805208,,,,
54105,early,context,2,54041,4,6,0.5331784777503337,False,0.4458122972436145,0.4304485065613456,0.6846921543540334,,,,
54105,early,context,2,54047,3,7,0.5587554844682272,False,0.4216174998599755,0.7047004616799063,0.5121123093520799,,,,
54105,early,context,2,54053,1,8,0.5704581062148055,False,0.39466800876079033,0.5125184361327082,0.7468797549294149,,,,
54105,early,context,2,39105,1,9,0.5852689980955863,False,0.3636574193321803,0.47122543498051395,0.8205603397602876,,,,
54105,early,context,2,54109,3,10,0.633526040805305,False,0.44454214596500435,0.7196541654456887,0.6989605824027795,,,,
18025,early,context_dem,2,18123,3,1,0.27140249832436253,False,0.3810195949686838,0.130649319633356,0.33772775364673496,0.135395909586642,,,
18025,early,context_dem,2,18101,4,2,0.3349788799975311,False,0.5062629213402682,0.08899756065124684,0.40628868751590963,0.13982199844211235,,,
18025,early,context_dem,2,18117,4,3,0.40101129088070475,False,0.38526439953745095,0.6088051052952881,0.2959925707159522,0.19119703436936322,,,
18025,early,context_dem,2,18155,4,4,0.43520791622546623,False,0.29277964295392755,0.7098809949691824,0.37288619788634625,0.1700842687036301,,,
18025,early,context_dem,2,18175,4,5,0.4562611181370369,False,0.38192548070411736,0.43797521146704366,0.6416695099468736,0.28856145450926574,,,
18025,early,context_dem,2,18125,0,6,0.5576843345784279,False,0.3081128538496728,0.6060398873741841,0.6786977024728681,0.5667440524600874,,,
18025,early,context_dem,2,18037,3,7,0.5636356814943047,False,0.347177736159638,0.1478200891109901,0.9943330640523257,0.3737102143597336,,,
18025,early,context_dem,2,18071,0,8,0.5969916073035894,False,0.27291233373569906,0.3740231020243241,1.0100997471934998,0.4369439262998819,,,
18025,early,context_dem,2,18093,1,9,0.630852528041238,False,0.2430588684723805,0.8933322226093162,0.8306181053289703,0.21178559476182723,,,
18025,early,context_dem,2,18047,4,10,0.6393836281710991,False,0.3007762024904222,0.9719500195829344,0.6607787874060836,0.40430672200109763,,,
18027,early,context_dem,2,18147,0,1,0.2759228597273502,False,0.11486833792434668,0.3215840386725277,0.41645416586852085,0.12036858736728101,,,
18027,early,context_dem,2,18051,1,2,0.2995915565152344,False,0.13560395401412728,0.23182212100915572,0.5302868742423404,0.07540759785142732,,,
18027,early,context_dem,2,18129,4,3,0.34255501996056303,False,0.223098012937623,0.23810469637172882,0.5910154578840122,0.11666158550220963,,,
18027,early,context_dem,2,18153,3,4,0.3936002582238,False,0.519818257260992,0.4369429636658982,0.39770587048461387,0.019609171284132792,,,
18027,early,context_dem,2,18125,0,5,0.41494502619307677,False,0.6013982201981014,0.24433781558869366,0.5042090932228741,0.11449848023778075,,,
18027,early,context_dem,2,18175,4,6,0.45600234711726834,False,0.08173320404354817,0.4078359003325117,0.6340438331411402,0.5066858412451112,,,
18027,early,context_dem,2,18133,4,7,0.5082983419937486,False,0.0837602401054888,0.6550549558499784,0.6701201296065924,0.3850909720887685,,,
18027,early,context_dem,2,18137,0,8,0.5122497059472358,False,0.21819660805089597,0.38120180669407,0.74968729451746,0.5428106743787103,,,
18027,early,context_dem,2,18117,4,9,0.5156156234873539,False,0.08310602858857069,0.33198869211787685,0.842860999406382,0.4856954979560578,,,
18027,early,context_dem,2,18037,3,10,0.5210800245078311,False,0.046472222238781995,0.8319608024884982,0.5579800316393794,0.2836148933658592,,,
18041,early,context_dem,2,18069,0,1,0.32363580193136604,False,0.30292243665955787,0.3134457557327213,0.36314274502734883,0.3115728349558331,,,
18041,early,context_dem,2,18169,3,2,0.36337625510014515,False,0.3909752304224139,0.24110621200201432,0.4809149676860727,0.29308048155431093,,,
18041,early,context_dem,2,18047,4,3,0.3747930701436812,False,0.24534607215381035,0.31337946311985454,0.5846224398049688,0.24838398008084192,,,
18041,early,context_dem,2,18177,1,4,0.3800849262954305,False,0.23557185173342557,0.1001939489480819,0.7024730968164965,0.13732016713551862,,,
18041,early,context_dem,2,18137,0,5,0.38396872459510434,False,0.3869003974669269,0.4825674828762719,0.4399868920231471,0.1165168126364981,,,
18041,early,context_dem,2,18023,3,6,0.39821075751163987,False,0.3328630469221307,0.46322258786967146,0.4874264138855937,0.26707629381816367,,,
18041,early,context_dem,2,39135,0,7,0.41228639434881076,False,0.6264346801364439,0.4178973213733004,0.3061943873767822,0.13822699197660845,,,
18041,early,context_dem,2,18153,3,8,0.4226769135943973,False,0.17809250449130373,0.42326202957769754,0.3869541318698541,0.5949974009467378,,,
18041,early,context_dem,2,18183,1,9,0.4274710199533718,False,0.2273754734114547,0.3759269814609747,0.693881251538686,0.2375584118981424,,,
18041,early,context_dem,2,18179,0,10,0.44269339503659205,False,0.5471254494703051,0.45157069031983377,0.38993269937607006,0.3586082990943927,,,
18067,early,context_dem,2,18157,1,1,0.30412720680191996,False,0.10517355649857378,0.3113470077814758,0.45033942921831166,0.2432475979713661,,,
18067,early,context_dem,2,18059,3,2,0.36408060370355544,False,0.13496355359999043,0.28367965750432367,0.6484020749916558,0.10537639316748706,,,
18067,early,context_dem,2,18167,3,3,0.4011063622460192,False,0.10247648082431864,0.5739740024179856,0.40538522666777965,0.37317621676976326,,,
18067,early,context_dem,2,18035,1,4,0.478632773749463,False,0.786949592634928,0.4479943308948466,0.269985126055948,0.15322133753094597,,,
18067,early,context_dem,2,39025,1,5,0.5096808189289126,False,0.2840302092358514,0.4533187794339848,0.7669724249705727,0.40580829528838863,,,
18067,early,context_dem,2,39017,1,6,0.512803059845864,False,0.19907048684634454,0.4599678505977636,0.7958689537705481,0.4089755968961099,,,
18067,early,context_dem,2,18145,4,7,0.5210268402202265,False,0.5475430032032859,0.5511393188253818,0.6857481859549396,0.1098517604175004,,,
18067,early,context_dem,2,18069,0,8,0.5215171969031926,False,0.5735884186413616,0.3728584382272163,0.7855501967300067,0.052957965630910875,,,
18067,early,context_dem,2,18095,0,9,0.5229389237865444,False,0.40474480748319946,0.31892618269744333,0.9079259515366517,0.06323503282048398,,,
18067,early,context_dem,2,18177,1,10,0.5840347485630885,False,0.6609208492754384,0.28512124818388124,0.8488075486166596,0.3546852130482407,,,
18073,early,context_dem,2,18169,3,1,0.5175887568369462,False,0.5060093405065123,0.8233754449715686,0.31914315613102023,0.18907023734271047,,,
18073,early,context_dem,2,18179,0,2,0.5289526007893444,False,0.665882627487748,0.7578983606665738,0.25337349312443214,0.19275811219791186,,,
18073,early,context_dem,2,18069,0,3,0.5607677036708838,False,0.5307600115150064,0.9084402988081449,0.34262644580616664,0.18297218978155383,,,
18073,early,context_dem,2,18023,3,4,0.6158201897774624,False,0.5546657556427328,1.0443969310030745,0.2351821393068726,0.25141268052721094,,,
18073,early,context_dem,2,39065,3,5,0.6166181945993598,False,0.8082957868570128,0.8270303645381065,0.1900614920729435,0.3839626517723716,,,
18073,early,context_dem,2,18183,1,6,0.6167308179486114,False,0.5563684797034446,0.9363950036953187,0.5137472185914963,0.26666442294891196,,,
18073,early,context_dem,2,18153,3,7,0.6250745405724918,False,0.6433547129459128,0.9890352575620871,0.3211156913323943,0.2601180703010527,,,
18073,early,context_dem,2,18135,0,8,0.6276684342185878,False,0.6685534096523484,0.913798481598995,0.08219619749268545,0.5358386994656027,,,
18073,early,context_dem,2,39135,0,9,0.6343061363751488,False,0.5887911529577857,0.9432263663367207,0.32045596139497856,0.5199366071214477,,,
18073,early,context_dem,2,39069,0,10,0.6352238843708189,False,0.758600165515871,0.953295468467251,0.35938068855656047,0.02523078421920723,,,
18077,early,context_dem,2,18093,1,1,0.2540020008256489,False,0.02211151408059451,0.4099721265897544,0.25863340424941156,0.1503687609333478,,,
18077,early,context_dem,2,18175,4,2,0.2851854406855276,False,0.12772432219972826,0.4386930965717316,0.34057058325243705,0.02386387810089891,,,
18077,early,context_dem,2,18117,4,3,0.2878323755149198,False,0.12988764916758752,0.273994257982848,0.4652161575064535,0.1517240177405151,,,
18077,early,context_dem,2,18137,0,4,0.32731358257207827,False,0.17306835417375965,0.39874313272340817,0.33237377687079184,0.3593266712656165,,,
18077,early,context_dem,2,18029,1,5,0.34488911483690254,False,0.08592117979944248,0.42756195658028645,0.4667719250918818,0.26024277170568316,,,
18077,early,context_dem,2,18155,4,6,0.3865638243597216,False,0.03730306477670294,0.21369880475208977,0.6867803292972006,0.28107017399695156,,,
18077,early,context_dem,2,18061,3,7,0.3947865604898899,False,0.3623330918176146,0.3931368963796669,0.5707144087090337,0.10894442778086104,,,
18077,early,context_dem,2,18147,0,8,0.421652804885792,False,0.1608725517714042,0.3676030715910938,0.5485092697718189,0.49928943138219856,,,
18077,early,context_dem,2,18071,0,9,0.42640966569015876,False,0.024955556840329237,0.7201976226804373,0.3915808596838976,0.23379017681123226,,,
18077,early,context_dem,2,18051,1,10,0.47866261866084636,False,0.09015449673282745,0.36353901712439013,0.6808149105518218,0.5591727973805891,,,
18083,early,context_dem,2,18051,1,1,0.1728037379919018,False,0.23792186100859733,0.24570184435207298,0.04092490951320018,0.028168616817784,,,
18083,early,context_dem,2,18129,4,2,0.26366137598529066,False,0.32541660690496726,0.2860158810541644,0.2916045313652,0.07304128810732638,,,
18083,early,context_dem,2,18147,0,3,0.3142355296731322,False,0.025346932224520072,0.4725726923713302,0.39174269807880513,0.1324617468912119,,,
18083,early,context_dem,2,18153,3,4,0.4054063322502605,False,0.6217074569866574,0.3120447516877321,0.41189779409370936,0.06217149673681415,,,
18083,early,context_dem,2,18167,3,5,0.43051122813892473,False,0.19884625730267655,0.2587450535590704,0.789761939926488,0.1055789357482023,,,
18083,early,context_dem,2,18173,3,6,0.46121274103975024,False,0.06759676946520456,0.7134369152851109,0.5707866466665122,0.10728382283984274,,,
18083,early,context_dem,2,18137,0,7,0.492232808288933,False,0.3150030256574323,0.3401756873557814,0.6301933711590098,0.5975637712662683,,,
18083,early,context_dem,2,18133,4,8,0.5008969691686528,False,0.1854008945425025,0.5374039052569043,0.6955679858278337,0.44339578583726763,,,
18083,early,context_dem,2,18071,0,9,0.5146845589887974,False,0.13405408419940187,0.7909178743414509,0.547977969883941,0.340293026852603,,,
18083,early,context_dem,2,18175,4,10,0.514975156340019,False,0.022539841295789346,0.5286334827255287,0.6780063912737685,0.5666953118541465,,,
18087,early,context_dem,2,18113,1,1,0.23215892807320876,False,0.17992187758328304,0.37210605119745027,0.2032393200416729,0.058737168424689824,,,
18087,early,context_dem,2,18033,1,2,0.28851531551906856,False,0.25184606716296853,0.47540226715701,0.20412824750872074,0.043153801244033986,,,
18087,early,context_dem,2,18151,1,3,0.4821878129361819,False,0.7839497661064956,0.5072181888400966,0.20444217620698016,0.1279695959820568,,,
18087,early,context_dem,2,18099,3,4,0.4975941501320824,False,0.7173103160216078,0.6415108426546543,0.20578253920358205,0.14826681633831743,,,
18087,early,context_dem,2,18091,0,5,0.565621061117763,False,0.5763661008891467,0.726268177998903,0.603463859761781,0.236382656837058,,,
18087,early,context_dem,2,18039,4,6,0.6035436096021084,False,0.3964231542041774,0.32833943613260347,1.0863649628495955,0.10914494834806235,,,
18087,early,context_dem,2,39123,0,7,0.662874744028225,False,0.33674850831311004,1.1598087739186302,0.34892603057883675,0.42107764172025947,,,
18087,early,context_dem,2,39069,0,8,0.7050220711126068,False,0.9571222633165516,0.8922433259230182,0.43433647217872245,0.29562667736287446,,,
18087,early,context_dem,2,39039,1,9,0.7215104856797167,False,1.1183498916305479,0.789383256840901,0.3921259171669092,0.23391105698176656,,,
18087,early,context_dem,2,39143,4,10,0.7262497237522949,False,0.8660440174565809,1.0854604830283765,0.2670604054425028,0.33192873400399425,,,
18109,early,context_dem,2,18029,1,1,0.4000017520214331,False,0.24692804789961656,0.5692010989995914,0.2927312402330772,0.4115223876420466,,,
18109,early,context_dem,2,18059,3,2,0.4204678396098364,False,0.14728088603433753,0.37952989751290483,0.6245542981268171,0.38906316039784067,,,
18109,early,context_dem,2,18177,1,3,0.42393652145256006,False,0.4347769975253475,0.3535969420423729,0.45267646307276566,0.44711394707193525,,,
18109,early,context_dem,2,18167,3,4,0.4279161957353932,False,0.27943676299452175,0.48731044039505017,0.5567871990146018,0.32692618046465055,,,
18109,early,context_dem,2,18133,4,5,0.43620250905836033,False,0.291007952850787,0.6488207932947029,0.4874575861243207,0.1334974416650474,,,
18109,early,context_dem,2,18105,3,6,0.4438878109196712,False,0.3195181581630234,0.4500771328535501,0.6292944428121832,0.2957579754873438,,,
18109,early,context_dem,2,18069,0,7,0.4579697984370468,False,0.4165914983528306,0.38794478940192156,0.6352787677190523,0.3336414187166846,,,
18109,early,context_dem,2,18145,4,8,0.46820740845430936,False,0.30083720263914027,0.49333485624598195,0.6647732383701727,0.3179102829319127,,,
18109,early,context_dem,2,18047,4,9,0.48633180734696685,False,0.2817696478533468,0.5723274199805846,0.678834008272303,0.27983224697914394,,,
18109,early,context_dem,2,18095,0,10,0.48944462154887486,False,0.32560255004177985,0.35197281268508773,0.751356860702421,0.4047037640851965,,,
18111,early,context_dem,2,39125,1,1,1.088071603086074,False,1.9211455690828283,0.8377931153275234,0.580436625045959,0.07742723279100737,,,
18111,early,context_dem,2,18149,3,2,1.175937680976572,False,2.234842783509351,0.20551336311111523,0.7022669174395033,0.03716026656502796,,,
18111,early,context_dem,2,39075,3,3,1.307903241731591,False,1.9785848981551413,1.08868101839388,0.9943237595347119,0.868181583042424,,,
18111,early,context_dem,2,39137,0,4,1.3124254337418162,False,2.27945027447672,0.7533485294229291,1.0575953834253133,0.08891861948634888,,,
18111,early,context_dem,2,39117,4,5,1.3416081605778296,False,2.1671993260323412,1.0918252899063683,0.8662074961181937,0.7486648231021679,,,
18111,early,context_dem,2,39127,0,6,1.3661955229195313,False,2.197165301100066,0.594900724366801,1.3020487600352963,0.7675855793732363,,,
18111,early,context_dem,2,18103,0,7,1.3896770567403196,False,2.52960727237065,0.6905339660016582,0.8987239554844114,0.20335788484282527,,,
18111,early,context_dem,2,18009,0,8,1.407595961460834,False,2.6399182627769577,0.7201675106331666,0.6005867521555387,0.277112681961286,,,
18111,early,context_dem,2,39161,3,9,1.440456064205124,False,2.463084097955041,1.1774949207490726,0.9084772968073875,0.14507284659076664,,,
18111,early,context_dem,2,18085,3,10,1.440687268818234,False,2.281223716346949,0.7123482232301306,1.5902039205077647,0.24929717643526483,,,
18127,early,context_dem,2,18091,0,1,0.5348541959624322,False,0.9077047319270439,0.28219942445856544,0.48813938889903974,0.04931110658116015,,,
18127,early,context_dem,2,18141,4,2,0.6325467392557269,False,0.6813180954277492,0.44513331504576686,0.963759108535084,0.09639437103348272,,,
18127,early,context_dem,2,18089,4,3,0.6466936060605695,False,0.812542195248745,0.5508049834733096,0.8399327245656908,0.06125805908992641,,,
18127,early,context_dem,2,18039,4,4,0.6529237784106018,False,0.9669666518290507,0.5254101683206669,0.6829923261302989,0.16636998941754472,,,
18127,early,context_dem,2,39039,1,5,0.7072066777167426,False,0.5749060347985316,0.9186956816768652,0.9038911286159278,0.09501191114036325,,,
18127,early,context_dem,2,39109,1,6,0.7524679205826508,False,0.39990624689397364,1.3028348303561328,0.5556366127799719,0.3143186902944155,,,
18127,early,context_dem,2,18099,3,7,0.7754683256895366,False,0.8396103334069209,0.466674786231214,1.2070852552751092,0.16005878614036603,,,
18127,early,context_dem,2,39023,1,8,0.7768773481255669,False,0.6592031467821563,1.2493156449094387,0.45593224625556317,0.4592832172024417,,,
18127,early,context_dem,2,18035,1,9,0.7894117698783513,False,0.7740603748403692,1.3054362917188111,0.30971163428527637,0.30566173729083845,,,
18127,early,context_dem,2,39113,4,10,0.81073226529776,False,0.45309104768858,1.2867207371833023,0.8286555685170054,0.2855440767237733,,,
18139,early,context_dem,2,18107,1,1,0.36050111672688034,False,0.06395010257713724,0.3654824749547587,0.5776531752658867,0.22021347513689504,,,
18139,early,context_dem,2,18133,4,2,0.42373421960612057,False,0.18388771106240526,0.410911455020912,0.6512040647930083,0.3024452137341934,,,
18139,early,context_dem,2,18183,1,3,0.4328796178745469,False,0.5263220908360444,0.44231813003089526,0.5022633495319869,0.1568767367894636,,,
18139,early,context_dem,2,18069,0,4,0.4335490442389196,False,0.5039340195193382,0.43121718391041275,0.5191710975201825,0.205967742166263,,,
18139,early,context_dem,2,18045,3,5,0.4512726717196884,False,0.20773024568102083,0.7050385587320898,0.3425120938233609,0.3962856776103827,,,
18139,early,context_dem,2,18153,3,6,0.4658361275132258,False,0.2644573180679589,0.4960516728628764,0.4639456205734789,0.5803126025746878,,,
18139,early,context_dem,2,18023,3,7,0.4700387668792218,False,0.681068958260257,0.5050640795274648,0.3763988044630464,0.15206925771341803,,,
18139,early,context_dem,2,18169,3,8,0.47100476770136535,False,0.7208233797697571,0.3928486771938394,0.4016653822685702,0.22832095278591272,,,
18139,early,context_dem,2,18179,0,9,0.4932309879579162,False,0.6063802397448205,0.5876776024654581,0.46709581349713886,0.2046137125137983,,,
18139,early,context_dem,2,39135,0,10,0.4991633850633579,False,0.6891450955256945,0.48440627869851366,0.5055194296315173,0.17758389760055746,,,
18143,early,context_dem,2,18117,4,1,0.35638001715995493,False,0.017134416494404187,0.27045421741598297,0.5772447983967527,0.31839635252451604,,,
18143,early,context_dem,2,18147,0,2,0.37707006338867455,False,0.04492126375222525,0.3716315832686073,0.6103179998604357,0.23687827304817252,,,
18143,early,context_dem,2,18175,4,3,0.40775275337187994,False,0.016173718165606192,0.4494722176355499,0.6030266617169693,0.3148352159501299,,,
18143,early,context_dem,2,18155,4,4,0.43678246507102536,False,0.08528414205630544,0.22157306038293367,0.6369227422173703,0.5487049313124969,,,
18143,early,context_dem,2,18093,1,5,0.4550338890004961,False,0.13751823134446284,0.3926326978322205,0.7554031206292706,0.2907194292442555,,,
