fipsCode,countyName,target_hour,known_D_lower_bound,actual_D,predicted_D,gap,violates_lower_bound
39031,Coshocton County,73,0.28664356500000004,0.423019636,0.4846687567353475,-0.19802519173534744,False
39031,Coshocton County,74,0.21296127433333334,0.417935741,0.47609530128915917,-0.26313402695582583,False
39031,Coshocton County,75,0.14028968333333333,0.413930938,0.47289622425183436,-0.33260654091850106,False
39031,Coshocton County,76,0.06777767650000001,0.40857347,0.4738371537427975,-0.4060594772427975,False
39033,Crawford County,73,0.08016759783333333,0.111359404,0.10159463809104549,-0.021427040257712165,False
39033,Crawford County,74,0.057138423333333334,0.104220981,0.0991652056014037,-0.04202678226807036,False
39033,Crawford County,75,0.034036830166666664,0.096410097,0.08814105248994082,-0.05410422232327416,False
39033,Crawford County,76,0.010666252833333334,0.088288848,0.0830766882305111,-0.07241043539717777,False
39035,Cuyahoga County,73,0.073247027,0.107416313,0.10891318244728529,-0.03566615544728528,False
39035,Cuyahoga County,74,0.052736460166666665,0.103009791,0.10357258338860834,-0.05083612322194167,False
39035,Cuyahoga County,75,0.034560337999999996,0.101279728,0.0991032845495403,-0.0645429465495403,False
39035,Cuyahoga County,76,0.017517392833333333,0.1006919,0.09557863483640194,-0.0780612420030686,False
39037,Darke County,73,0.008652649,0.012569774,0.005582509223696256,0.003070139776303744,True
39037,Darke County,74,0.006295379166666667,0.011968215,0.005248507582339076,0.001046871584327591,True
39037,Darke County,75,0.0041969195,0.011597487,0.0018732388411109601,0.00232368065888904,True
39037,Darke County,76,0.0020564905,0.011191785,0.0010852708665690558,0.0009712196334309441,True
39039,Defiance County,73,0.026696832666666667,0.039242303,0.030272052306230646,-0.003575219639563979,False
39039,Defiance County,74,0.019332801,0.038151007,0.028423306359825817,-0.009090505359825817,False
39039,Defiance County,75,0.012545470666666668,0.037636412,0.03085264872087855,-0.018307178054211885,False
39039,Defiance County,76,0.006272735333333334,0.04094579,0.026016664696631647,-0.019743929363298312,False
39045,Fairfield County,73,0.055666621666666666,0.079103066,0.0826407446914787,-0.02697412302481203,False
39045,Fairfield County,74,0.039026971,0.074192895,0.08283364998820826,-0.04380667898820826,False
39045,Fairfield County,75,0.024208654166666666,0.071095052,0.08032536305233445,-0.05611670888566779,False
39045,Fairfield County,76,0.011961367,0.070355138,0.08018634610893144,-0.06822497910893144,False
39049,Franklin County,73,0.0797156355,0.116592045,0.10105514386156156,-0.02133950836156155,False
39049,Franklin County,74,0.056607428833333334,0.111778111,0.09953062908156693,-0.042923200248233595,False
39049,Franklin County,75,0.036884159,0.109734635,0.0963138234110802,-0.059429664411080205,False
39049,Franklin County,76,0.018049743666666666,0.10855361,0.09051117207755914,-0.07246142841089248,False
39051,Fulton County,73,0.027127225166666668,0.040690838,0.033683797392968035,-0.006556572226301367,False
39051,Fulton County,74,0.020325004,0.039768088,0.03385471886538096,-0.01352971486538096,False
39051,Fulton County,75,0.013522782833333335,0.038853503,0.031975723177237084,-0.018452940343903747,False
39051,Fulton County,76,0.006712395833333333,0.037938919,0.031666789354746816,-0.024954393521413484,False
39053,Gallia County,73,0.000352991,0.000415745,0.0005831292279404356,-0.00023013822794043558,False
39053,Gallia County,74,9.4131e-05,0.000156885,0.00041440738148000583,-0.0003202763814800058,False
39053,Gallia County,75,6.2754e-05,0.000125508,0.0004327013683447974,-0.0003699473683447974,False
39053,Gallia County,76,3.1377e-05,9.41e-05,0.0003839386888721619,-0.0003525616888721619,False
39055,Geauga County,73,0.147482918,0.219905547,0.2432137740708937,-0.09573085607089371,False
39055,Geauga County,74,0.11253600616666666,0.220039523,0.2343957814666474,-0.12185977529998075,False
39055,Geauga County,75,0.07505610266666667,0.218804428,0.24670282424033543,-0.17164672157366878,False
39055,Geauga County,76,0.03870243833333333,0.220202807,0.2492220776216234,-0.21051963928829007,False
39059,Guernsey County,73,0.27613289466666663,0.414526612,0.40366834858661693,-0.1275354539199503,False
39059,Guernsey County,74,0.2079072938333333,0.415279302,0.39892531767952966,-0.19101802384619634,False
39059,Guernsey County,75,0.13855546666666665,0.414905767,0.3902960267993914,-0.2517405601327247,False
39059,Guernsey County,76,0.06918141133333333,0.414502594,0.38810768812107377,-0.31892627678774044,False
39061,Hamilton County,73,0.00023435266666666668,0.000313907,0.0005728101857511534,-0.0003384575190844867,False
39061,Hamilton County,74,0.00012462233333333333,0.00022142,0.0008991448863851502,-0.0007745225530518169,False
39061,Hamilton County,75,8.896e-05,0.000193596,0.0008178712766060316,-0.0007289112766060315,False
39061,Hamilton County,76,6.231116666666667e-05,0.000174785,0.0004758666400364568,-0.0004135554733697901,False
39063,Hancock County,73,0.023933216666666663,0.027071922,0.017993242799142925,0.005939973867523738,True
39063,Hancock County,74,0.013467728333333333,0.018121671,0.015385813350895377,-0.0019180850175620438,False
39063,Hancock County,75,0.003204585333333334,0.00937847,0.0155818051506653,-0.012377219817331966,False
39063,Hancock County,76,0.0015858226666666667,0.009289062,0.013645867617568268,-0.012060044950901601,False
39065,Hardin County,73,0.012543621166666666,0.0180804,0.020414570448317185,-0.00787094928165052,False
39065,Hardin County,74,0.008009782166666667,0.017022504,0.017607465794455462,-0.009597683627788796,False
39065,Hardin County,75,0.0042315830000000006,0.016720248,0.01700689100399484,-0.012775308003994838,False
39065,Hardin County,76,0.002088313666666667,0.020251147,0.017852405578926332,-0.015764091912259665,False
39069,Henry County,73,0.018853497666666667,0.024315113,0.02646763360261493,-0.007614135935948264,False
39069,Henry County,74,0.012059247666666667,0.020251671,0.023152507179729758,-0.011093259513063091,False
39069,Henry County,75,0.005592694666666666,0.016515926,0.022186802457254306,-0.01659410779058764,False
39069,Henry County,76,0.002796347333333333,0.016450387,0.022991069103949564,-0.02019472177061623,False
39073,Hocking County,73,0.05764705866666667,0.079281046,0.08307624566834526,-0.025429187001678594,False
39073,Hocking County,74,0.036041083,0.068300654,0.0868848294260514,-0.0508437464260514,False
39073,Hocking County,75,0.022707749666666666,0.065985061,0.0834969749707437,-0.06078922530407703,False
39073,Hocking County,76,0.011372549000000001,0.064799253,0.08851372112865569,-0.07714117212865569,False
39075,Holmes County,73,0.34463688566666667,0.510160336,0.43698381415955356,-0.09234692849288689,False
39075,Holmes County,74,0.2588527821666667,0.508288319,0.43583934570236377,-0.17698656353569708,False
39075,Holmes County,75,0.17295435699999998,0.50625911,0.42945023542472005,-0.2564958784247201,False
39075,Holmes County,76,0.0866843865,0.503858355,0.42908286432665876,-0.3423984778266588,False
39077,Huron County,73,0.06638188466666667,0.092444629,0.10424199838828917,-0.0378601137216225,False
39077,Huron County,74,0.04725998183333333,0.085855441,0.092235201957593,-0.04497522012425966,False
39077,Huron County,75,0.031153079,0.082425374,0.09541862338385332,-0.06426554438385332,False
39077,Huron County,76,0.0157667785,0.079767793,0.08583025122560596,-0.07006347272560597,False
39081,Jefferson County,73,0.15460726116666668,0.226387815,0.25138966221700015,-0.09678240105033348,False
39081,Jefferson County,74,0.11662650133333334,0.219310802,0.2480275616893989,-0.13140106035606558,False
39081,Jefferson County,75,0.0781216325,0.211675392,0.23656446808662382,-0.1584428355866238,False
39081,Jefferson County,76,0.0394992065,0.204446549,0.2358893035392359,-0.1963900970392359,False
39085,Lake County,73,0.017499975833333334,0.024271923,0.014728081785366557,0.002771894047966777,True
39085,Lake County,74,0.011847278833333334,0.021249625,0.012011022902067688,-0.00016374406873435367,False
39085,Lake County,75,0.007867006000000001,0.019114341,0.015268945555845027,-0.007401939555845026,False
39085,Lake County,76,0.003893184166666667,0.016993572,0.01612403589557817,-0.012230851728911502,False
39087,Lawrence County,73,0.000141961,0.000141961,0.0014917092273347202,-0.0013497482273347203,False
39087,Lawrence County,74,0.000141961,0.000160887,0.0010644610331753846,-0.0009225000331753846,False
39087,Lawrence County,75,9.464066666666666e-05,0.000132492,0.0005130260497854175,-0.0004183853831187509,False
39087,Lawrence County,76,4.732033333333333e-05,0.000104098,0.0006478616826882925,-0.0006005413493549591,False
39089,Licking County,73,0.176767735,0.261067416,0.1943222969376678,-0.0175545619376678,False
39089,Licking County,74,0.12984949166666668,0.255733791,0.184036404193006,-0.05418691252633931,False
39089,Licking County,75,0.0852017335,0.252741664,0.17697656918988997,-0.09177483568988996,False
39089,Licking County,76,0.042632534500000006,0.251831934,0.17342506333134328,-0.13079252883134326,False
39091,Logan County,73,0.11163649466666666,0.18393189,0.1514875145311555,-0.03985101986448884,False
39091,Logan County,74,0.07518238316666666,0.168484196,0.1503729344188198,-0.07519055125215314,False
39091,Logan County,75,0.04388453566666667,0.150807872,0.14510651079601414,-0.10122197512934747,False
39091,Logan County,76,0.02103035216666667,0.141181202,0.1384958943802403,-0.11746554221357362,False
39093,Lorain County,73,0.036504819833333334,0.053903531,0.07736270139147014,-0.040857881558136806,False
39093,Lorain County,74,0.026541465833333333,0.052311043,0.06556928820773202,-0.03902782237439868,False
39093,Lorain County,75,0.0172763085,0.051313084,0.07032998445502578,-0.053053675955025775,False
39093,Lorain County,76,0.008380858166666666,0.050689828,0.06873956432831113,-0.06035870616164447,False
39095,Lucas County,73,0.017142953166666666,0.024802588,0.021638700785053453,-0.0044957476183867875,False
39095,Lucas County,74,0.012624152999999999,0.023819126,0.020880163220839076,-0.008256010220839077,False
39095,Lucas County,75,0.008306206166666667,0.023037319,0.02131701039644161,-0.013010804229774943,False
39095,Lucas County,76,0.004145901166666666,0.022389947,0.021290643271379955,-0.017144742104713288,False
39097,Madison County,73,0.09752622233333334,0.116101935,0.15572173659546693,-0.05819551426213358,False
39097,Madison County,74,0.07296002866666666,0.100838518,0.15543034575005277,-0.0824703170833861,False
39097,Madison County,75,0.048632559,0.085806365,0.14772566931538628,-0.09909311031538628,False
39097,Madison County,76,0.024275248833333332,0.07066231,0.13349090889719067,-0.10921566006385734,False
39099,Mahoning County,73,0.011160013166666668,0.018315995,0.008029903908498228,0.0031301092581684405,True
39099,Mahoning County,74,0.007687976166666667,0.016327317,0.008901852148326,-0.0012138759816593342,False
39099,Mahoning County,75,0.004009958333333333,0.014046709,0.006665845917744306,-0.0026558875844109727,False
39099,Mahoning County,76,0.0012462583333333335,0.012699683,0.006341912257564606,-0.005095653924231273,False
39101,Marion County,73,0.04119240116666667,0.07365832,0.08641384850986039,-0.04522144734319372,False
39101,Marion County,74,0.03231546166666666,0.082698799,0.08323324960253338,-0.05091778793586672,False
39101,Marion County,75,0.023379647833333333,0.086159301,0.07818414740360614,-0.05480449957027281,False
39101,Marion County,76,0.014450375500000001,0.086767669,0.07283614964897359,-0.058385774148973585,False
39103,Medina County,73,0.08462674416666667,0.115927759,0.09577891010297211,-0.011152165936305442,False
39103,Medina County,74,0.060019288166666664,0.100489846,0.08918987838109671,-0.029170590214430046,False
39103,Medina County,75,0.03699657433333334,0.086604025,0.08568294054227486,-0.048686366208941526,False
39103,Medina County,76,0.015372753500000001,0.073958871,0.07786948164931567,-0.06249672814931567,False
39105,Meigs County,73,0.0034456171666666664,0.003541998,0.004020134374732085,-0.0005745172080654183,False
39105,Meigs County,74,0.0017228086666666667,0.00186738,0.0038934479034977813,-0.002170639236831115,False
39105,Meigs County,75,9.6381e-05,0.000289143,0.003666381149313429,-0.003570000149313429,False
39105,Meigs County,76,4.81905e-05,0.000289143,0.0028897444994353512,-0.002841553999435351,False
39107,Mercer County,73,0.17078176816666668,0.213783062,0.2366070311635283,-0.06582526299686162,False
39107,Mercer County,74,0.12239140983333334,0.185351452,0.23370856993235803,-0.11131716009902469,False
39107,Mercer County,75,0.071574456,0.152248645,0.22564343098036438,-0.15406897498036437,False
39107,Mercer County,76,0.03473064783333333,0.133129095,0.22466854820749682,-0.1899379003741635,False
39109,Miami County,73,0.031800232500000004,0.04079003,0.03403751031223943,-0.0022372778122394243,False
39109,Miami County,74,0.020520325333333332,0.032553181,0.03209332658468337,-0.011573001251350037,False
39109,Miami County,75,0.009017421666666666,0.024107273,0.02643110518618109,-0.017413683519514424,False
39109,Miami County,76,0.004501742166666667,0.022653235,0.026857477224602133,-0.022355735057935467,False
39111,Monroe County,73,0.13998614,0.184533091,0.21764460789153875,-0.07765846789153874,False
39111,Monroe County,74,0.10433991683333334,0.162725225,0.21999192635782916,-0.11565200952449582,False
39111,Monroe County,75,0.06566181566666666,0.138340263,0.2099194309269171,-0.14425761526025044,False
39111,Monroe County,76,0.030080561333333335,0.117140642,0.2133678646806524,-0.18328730334731907,False
39113,Montgomery County,73,0.021904907,0.026821311,0.0164274044135028,0.0054775025864972,True
39113,Montgomery County,74,0.010129440333333333,0.017211441,0.013867651933537842,-0.0037382116002045093,False
39113,Montgomery County,75,0.005533199833333333,0.014705864,0.013274958837619607,-0.007741759004286274,False
39113,Montgomery County,76,0.0024845213333333335,0.013676014,0.012337067189334265,-0.009852545856000932,False
39115,Morgan County,73,0.0429640775,0.062584404,0.07699856557496772,-0.034034488074967714,False
39115,Morgan County,74,0.0312150325,0.060713045,0.07984196220994715,-0.04862692970994714,False
39115,Morgan County,75,0.021877532,0.063201759,0.0798214622961618,-0.057943930296161794,False
39115,Morgan County,76,0.012347108,0.06345256,0.0772875275270103,-0.06494041952701031,False
39117,Morrow County,73,0.5713243775,0.825123821,0.4073621213400394,0.16396225615996057,True
39117,Morrow County,74,0.42964244516666666,0.808619988,0.40675779729946976,0.022884647867196906,True
39117,Morrow County,75,0.2837879095,0.787943551,0.39738029915912754,-0.11359238965912755,False
39117,Morrow County,76,0.1373736345,0.742570731,0.3915991774552263,-0.2542255429552263,False
39119,Muskingum County,73,0.20928289766666666,0.305459307,0.35315315300010924,-0.14387025533344258,False
39119,Muskingum County,74,0.15768525316666668,0.302014844,0.3458150713914388,-0.18812981822477212,False
39119,Muskingum County,75,0.106859884,0.29812481,0.33812875801494885,-0.23126887401494883,False
39119,Muskingum County,76,0.0534280855,0.291108535,0.33684769038008217,-0.28341960488008217,False
39121,Noble County,73,0.11532020816666666,0.176880954,0.20858667372677095,-0.09326646556010429,False
39121,Noble County,74,0.09176284216666668,0.17935111,0.20646322381346013,-0.11470038164679346,False
39121,Noble County,75,0.06132609183333334,0.17494188,0.196871970938879,-0.13554587910554566,False
39121,Noble County,76,0.03095723016666667,0.17060054,0.18357617326415246,-0.1526189430974858,False
39123,Ottawa County,73,0.006662381499999999,0.009774214,0.013863795477362797,-0.007201413977362798,False
39123,Ottawa County,74,0.005014640833333334,0.009539551,0.017498225762541425,-0.012483584929208091,False
39123,Ottawa County,75,0.0033464948333333335,0.009284483,0.005844850539884787,-0.002498355706551453,False
39123,Ottawa County,76,0.0016783488333333334,0.009029414,0.010313096138505078,-0.008634747305171744,False
39125,Paulding County,73,0.20012915933333333,0.292995527,0.23364922194342921,-0.03352006261009588,False
39125,Paulding County,74,0.14790455783333334,0.285751214,0.2217802232776005,-0.07387566544426716,False
39125,Paulding County,75,0.09566296166666666,0.278506899,0.21911074354268495,-0.12344778187601829,False
39125,Paulding County,76,0.047839978166666665,0.275698189,0.2065553394161839,-0.15871536124951724,False
39127,Perry County,73,0.16523488466666666,0.247616717,0.2529052750315559,-0.08767039036488924,False
39127,Perry County,74,0.12359540366666666,0.246946136,0.24290583383764378,-0.11931043017097712,False
39127,Perry County,75,0.08227308966666667,0.244807525,0.24110423158866673,-0.15883114192200004,False
39127,Perry County,76,0.04118638533333333,0.242728106,0.23401374791570562,-0.1928273625823723,False
39129,Pickaway County,73,0.007052965666666667,0.010532939,0.010842423091328797,-0.0037894574246621305,False
39129,Pickaway County,74,0.0052692055,0.010489166,0.0114897029663261,-0.0062204974663261,False
39129,Pickaway County,75,0.0034799736666666667,0.010439921,0.011221625130736889,-0.007741651464070222,False
39129,Pickaway County,76,0.0017399868333333333,0.010440035,0.00963007005798276,-0.007890083224649427,False
39131,Pike County,73,0.0115369315,0.013327145,0.00528501303506953,0.00625191846493047,True
39131,Pike County,74,0.007868098833333333,0.010553419,0.004260493862792311,0.003607604970541022,True
39131,Pike County,75,0.004387128166666667,0.007967555,0.0037409556236947025,0.0006461725429719647,True
39131,Pike County,76,0.0009061575,0.005381632,0.00413408551635155,-0.00322792801635155,False
39133,Portage County,73,0.06431653033333333,0.092590652,0.09245352639333469,-0.028136996060001362,False
39133,Portage County,74,0.04788697333333333,0.088088626,0.09117552462982652,-0.043288551296493186,False
39133,Portage County,75,0.031217250000000002,0.083359533,0.0888850420330532,-0.057667792033053195,False
39133,Portage County,76,0.015178509,0.078106442,0.08870846324040454,-0.07352995424040454,False
39135,Preble County,73,0.01422412,0.019629414,0.012183344044331522,0.0020407759556684783,True
39135,Preble County,74,0.011789825333333332,0.018536127,0.011031417928971686,0.0007584074043616457,True
39135,Preble County,75,0.007127532166666666,0.015194211,0.0099443516567477,-0.002816819490081034,False
39135,Preble County,76,0.0026921648333333333,0.012048275,0.00884365721537257,-0.006151492382039237,False
39137,Putnam County,73,0.1307505805,0.188532194,0.14829866788547683,-0.017548087385476835,False
39137,Putnam County,74,0.09437218766666666,0.180828851,0.14938886050517952,-0.05501667283851286,False
39137,Putnam County,75,0.05784996616666666,0.17298168,0.13994338296012504,-0.08209341679345838,False
39137,Putnam County,76,0.028930119833333334,0.172695788,0.1283610415184377,-0.09943092168510435,False
39139,Richland County,73,0.12379041033333334,0.178804568,0.17486089948994876,-0.051070489156615426,False
39139,Richland County,74,0.0888546625,0.167086717,0.1648400428851873,-0.0759853803851873,False
39139,Richland County,75,0.055922710666666674,0.157655808,0.16244797040629283,-0.10652525973962615,False
39139,Richland County,76,0.027754441666666668,0.15288279,0.15146655052633734,-0.12371210885967067,False
39141,Ross County,73,0.011255979999999999,0.012574403,0.0049438961712759185,0.00631208382872408,True
39141,Ross County,74,0.002628256166666667,0.004500674,0.005149789208184872,-0.0025215330415182054,False
39141,Ross County,75,0.0016405128333333331,0.004062632,0.004424219592648993,-0.00278370675931566,False
39141,Ross County,76,0.0006527694999999999,0.003628898,0.005163014815545369,-0.004510245315545369,False
39143,Sandusky County,73,0.016053946666666666,0.024351338,0.022123757475944784,-0.006069810809278119,False
39143,Sandusky County,74,0.012206476333333332,0.023536661,0.022942382376623816,-0.010735906043290484,False
39143,Sandusky County,75,0.008297391666666666,0.022667214,0.021020519536800848,-0.012723127870134182,False
39143,Sandusky County,76,0.004148695833333333,0.0208804,0.020103293081176168,-0.015954597247842834,False
39145,Scioto County,73,0.0019100831666666665,0.002083333,0.0011954618777767793,0.0007146212888898872,True
39145,Scioto County,74,0.0011434511666666666,0.001403326,0.0010757027770192428,6.774838964742377e-05,True
39145,Scioto County,75,0.0005630631666666666,0.000909563,0.0011581960413555045,-0.0005951328746888379,False
39145,Scioto County,76,3.0318833333333332e-05,0.000463444,0.0011875902618052154,-0.001157271428471882,False
39147,Seneca County,73,0.016971876166666667,0.022266706,0.022109015541871765,-0.0051371393752050985,False
39147,Seneca County,74,0.010435201666666666,0.018405249,0.02067121239867915,-0.010236010732012484,False
39147,Seneca County,75,0.005307186666666667,0.015970987,0.018103367669868253,-0.012796181003201585,False
39147,Seneca County,76,0.0026443258333333336,0.015977165,0.017278424501692504,-0.01463409866835917,False
39149,Shelby County,73,0.08668185833333335,0.109840206,0.13893520999690656,-0.052253351663573214,False
39149,Shelby County,74,0.048322572333333334,0.078457547,0.13538252663947187,-0.08705995430613853,False
39149,Shelby County,75,0.03219394850000001,0.069913313,0.13213109937337075,-0.09993715087337074,False
39149,Shelby County,76,0.016090644333333334,0.060432107,0.13327366021469297,-0.11718301588135964,False
39151,Stark County,73,0.059754990333333334,0.085194341,0.0902469026816005,-0.030491912348267168,False
39151,Stark County,74,0.04301894283333333,0.081190524,0.08508408080348144,-0.04206513797014811,False
39151,Stark County,75,0.027210144000000002,0.077930738,0.07787735452403187,-0.050667210524031864,False
39151,Stark County,76,0.0131851595,0.076442676,0.07621131621260913,-0.06302615671260912,False
39153,Summit County,73,0.049156308833333336,0.063506555,0.07777009797089478,-0.028613789137561442,False
39153,Summit County,74,0.033787725666666664,0.054713374,0.07710716127346504,-0.04331943560679837,False
39153,Summit County,75,0.019865003500000002,0.046738871,0.07795504712863262,-0.05809004362863261,False
39153,Summit County,76,0.008535627666666667,0.041377754,0.07766916980886726,-0.06913354214220059,False
39155,Trumbull County,73,0.031032774833333332,0.039288896,0.030249528527870117,0.0007832463054632151,True
39155,Trumbull County,74,0.02112626233333333,0.032087943,0.029263326108607844,-0.008137063775274515,False
39155,Trumbull County,75,0.012711970333333331,0.026216878,0.02452490184869555,-0.011812931515362219,False
39155,Trumbull County,76,0.004593208666666667,0.020589313,0.02497028097544886,-0.020377072308782194,False
39157,Tuscarawas County,73,0.23633835816666668,0.344197269,0.3167194561365232,-0.08038109796985651,False
39157,Tuscarawas County,74,0.17441025766666665,0.336076924,0.3061109829020515,-0.13170072523538487,False
39157,Tuscarawas County,75,0.1135506655,0.329020962,0.3027888405493316,-0.1892381750493316,False
39157,Tuscarawas County,76,0.05366469466666667,0.322971625,0.3016283537787142,-0.24796365911204754,False
39159,Union County,73,0.03418530366666667,0.039207259,0.054500075981540726,-0.02031477231487406,False
39159,Union County,74,0.020201523833333332,0.027566513,0.0497484671869043,-0.02954694335357097,False
39159,Union County,75,0.0074629311666666665,0.017031682,0.04514581112466173,-0.03768287995799507,False
39159,Union County,76,0.0036208733333333333,0.015368809,0.04468082703163505,-0.04105995369830172,False
39161,Van Wert County,73,0.10868727733333333,0.145141096,0.11792420769796229,-0.009236930364628956,False
39161,Van Wert County,74,0.07662766066666667,0.131308389,0.10982263123994561,-0.03319497057327894,False
39161,Van Wert County,75,0.047987094333333334,0.120894732,0.10007485878419006,-0.05208776445085673,False
39161,Van Wert County,76,0.018431570833333334,0.109626312,0.09962350107517816,-0.08119193024184482,False
39163,Vinton County,73,0.013233190166666667,0.015529704,0.009544823944460098,0.0036883662222065693,True
39163,Vinton County,74,0.008131917666666667,0.011576689,0.00987390309145562,-0.0017419854247889537,False
39163,Vinton County,75,0.003030645166666667,0.007623673,0.009706150504300392,-0.006675505337633725,False
39163,Vinton County,76,0.0011482568333333334,0.006889541,0.01410014144790298,-0.012951884614569647,False
39165,Warren County,73,0.0031871426666666668,0.003433925,0.0023815318870324797,0.0008056107796341871,True
39165,Warren County,74,0.0019167725000000001,0.002286947,0.0013352013247835749,0.0005815711752164253,True
39165,Warren County,75,0.0010011525,0.001479294,0.0016126782633917758,-0.0006115257633917759,False
39165,Warren County,76,0.0001247935,0.000710902,0.0012824715603282578,-0.0011576780603282579,False
39167,Washington County,73,0.006269210833333334,0.009393672,0.009376142890312762,-0.003106932056979428,False
39167,Washington County,74,0.004443227166666667,0.009129919,0.00882232842461813,-0.004379101257951463,False
39167,Washington County,75,0.0029114296666666664,0.009160352,0.00834851564606463,-0.005437085979397963,False
39167,Washington County,76,0.0014506426666666666,0.009307445,0.006363892918633241,-0.004913250251966574,False
39169,Wayne County,73,0.09456447800000001,0.133465096,0.11975820237585687,-0.02519372437585686,False
39169,Wayne County,74,0.06696850983333334,0.125409357,0.11119621212636359,-0.04422770229303025,False
39169,Wayne County,75,0.03956021616666667,0.117494378,0.10409491245711236,-0.0645346962904457,False
39169,Wayne County,76,0.019737099333333334,0.117152847,0.10042744879039084,-0.0806903494570575,False
39171,Williams County,73,0.030982448833333332,0.038991153,0.06033350957062043,-0.0293510607372871,False
39171,Williams County,74,0.022795376833333336,0.031321347,0.06413411923376802,-0.04133874240043468,False
39171,Williams County,75,0.014965039999999999,0.02404395,0.06117777786127576,-0.04621273786127576,False
39171,Williams County,76,0.007491438333333334,0.017123288,0.06182426240013118,-0.05433282406679785,False
39173,Wood County,73,0.045182543,0.069782183,0.08703477035362674,-0.04185222735362674,False
39173,Wood County,74,0.03420302416666667,0.067745898,0.08632345910066767,-0.052120434934001,False
39173,Wood County,75,0.024658758000000003,0.06714815,0.0840621423039951,-0.059403384303995097,False
39173,Wood County,76,0.012526438833333334,0.062973765,0.08401644042815672,-0.07149000159482338,False
39175,Wyandot County,73,0.012111517333333334,0.022167511,0.03284218590879223,-0.020730668575458897,False
39175,Wyandot County,74,0.006074801833333333,0.020492202,0.028310502350146365,-0.02223570051681303,False
39175,Wyandot County,75,0.004094302166666667,0.022873108,0.02257535636618439,-0.018481054199517722,False
39175,Wyandot County,76,0.002075716,0.025311156,0.028062962907831546,-0.025987246907831545,False
42005,Armstrong County,73,0.12743433583333333,0.187942402,0.16526526724821758,-0.03783093141488425,False
42005,Armstrong County,74,0.09601254,0.185862887,0.1618518745474343,-0.0658393345474343,False
42005,Armstrong County,75,0.06353975783333334,0.182462901,0.15600764913792978,-0.09246789130459644,False
42005,Armstrong County,76,0.031808055833333335,0.179862965,0.1586240544965963,-0.12681599866326299,False
42007,Beaver County,73,0.125756338,0.186592394,0.16040133640681098,-0.034644998406810984,False
42007,Beaver County,74,0.09072275666666667,0.181592999,0.15360686177617047,-0.0628841051095038,False
42007,Beaver County,75,0.05949733766666667,0.180439584,0.14686368577025835,-0.08736634810359167,False
42007,Beaver County,76,0.029493404666666667,0.180515218,0.16716832086464767,-0.137674916197981,False
42009,Bedford County,73,0.0778758965,0.119164741,0.1397810776608343,-0.06190518116083431,False
42009,Bedford County,74,0.06361247766666667,0.127017523,0.1402333047603474,-0.07662082709368073,False
42009,Bedford County,75,0.042434659000000007,0.12815346,0.13713865699294647,-0.09470399799294646,False
42009,Bedford County,76,0.021217329500000003,0.129249886,0.15164282949271218,-0.1304254999927122,False
42013,Blair County,73,0.010721333999999999,0.015994848,0.011437465149434516,-0.0007161311494345169,False
42013,Blair County,74,0.0078172085,0.015728956,0.011364212175175125,-0.003547003675175124,False
42013,Blair County,75,0.005217381,0.01577918,0.01170992734220187,-0.006492546342201869,False
42013,Blair County,76,0.0026086905,0.015820541,0.009092436664678181,-0.006483746164678181,False
42015,Bradford County,73,0.0006747939999999999,0.000684707,0.002088524827386022,-0.0014137308273860223,False
42015,Bradford County,74,0.00034236366666666663,0.000357239,0.0026946546457963312,-0.0023522909791296644,False
42015,Bradford County,75,9.933333333333334e-06,2.98e-05,0.0033407961732355054,-0.003330862839902172,False
42015,Bradford County,76,4.966666666666667e-06,2.98e-05,0.0038995390181163136,-0.003894572351449647,False
42019,Butler County,73,0.10525015416666667,0.152576856,0.14676186990071152,-0.04151171573404486,False
42019,Butler County,74,0.07630717116666667,0.144622903,0.14118304184837177,-0.0648758706817051,False
42019,Butler County,75,0.048130957333333335,0.140727715,0.1372266507096086,-0.08909569337627526,False
42019,Butler County,76,0.023527888166666667,0.142646342,0.14342864485096254,-0.11990075668429588,False
42021,Cambria County,73,0.07824150383333334,0.109937025,0.13820376436858953,-0.05996226053525619,False
42021,Cambria County,74,0.058216656666666665,0.09987013,0.13794989087960643,-0.07973323421293976,False
42021,Cambria County,75,0.038595603,0.090505341,0.13749719530525437,-0.09890159230525436,False
42021,Cambria County,76,0.019640969166666668,0.080559268,0.14129327325964505,-0.12165230409297839,False
42023,Cameron County,73,7.490633333333332e-05,7.49e-05,0.0008323045775285928,-0.0007573982441952596,False
42023,Cameron County,74,3.745316666666666e-05,3.75e-05,0.0013808107163058802,-0.0013433575496392136,False
42023,Cameron County,75,0.0,0.0,0.0019352443965376688,-0.0019352443965376688,False
42023,Cameron County,76,0.0,0.002583689,0.0026280850005578143,-0.0026280850005578143,False
42025,Carbon County,73,0.0,0.0,0.0035704266859862594,-0.0035704266859862594,False
42025,Carbon County,74,0.0,0.0,0.002075011161794132,-0.002075011161794132,False
42025,Carbon County,75,0.0,0.0,0.0021732275448608754,-0.0021732275448608754,False
42025,Carbon County,76,0.0,0.0,0.0007746798682646526,-0.0007746798682646526,False
42027,Centre County,73,0.006324956166666666,0.00864107,0.002913137890243813,0.0034118182764228534,True
42027,Centre County,74,0.005001462666666667,0.008394113,0.0035107580325861487,0.0014907046340805184,True
42027,Centre County,75,0.003136104166666667,0.007595702,0.0034250417962615114,-0.00028893762959484454,False
