fipsCode,countyName,stateAbbr,time,hour,outageCount,customersTracked,P_t,N_t,D_t,R_t,osi,gust,wind_speed_10m,tp,rain,soil_moist
18013,Brown County,IN,2026-03-18 11:00:00,179,2,10680,0.000187266,3.12e-05,7.8e-05,3.12e-05,0.0001,19.9,5.8,0.0,0.0,0.471
18013,Brown County,IN,2026-03-18 12:00:00,180,1,10680,9.36e-05,0.0,9.36e-05,3.12e-05,0.0001,19.1,6.4,0.0,0.0,0.471
18013,Brown County,IN,2026-03-18 13:00:00,181,1,10680,9.36e-05,0.0,0.000109238,3.12e-05,0.0001,19.8,9.4,0.0,0.0,0.47
18013,Brown County,IN,2026-03-18 14:00:00,182,1,10680,9.36e-05,3.12e-05,0.000124844,0.0,0.0001,20.1,10.0,0.0,0.0,0.468
18013,Brown County,IN,2026-03-18 15:00:00,183,2,10680,0.000187266,3.12e-05,0.000140449,3.12e-05,0.0001,18.2,8.4,0.0,0.0,0.467
18013,Brown County,IN,2026-03-18 16:00:00,184,1,10680,9.36e-05,3.12e-05,0.000124844,6.24e-05,0.0001,22.1,9.3,0.0,0.0,0.467
18013,Brown County,IN,2026-03-18 17:00:00,185,0,10680,0.0,0.0,9.36e-05,6.24e-05,0.0,16.0,8.9,0.0,0.0,0.468
18013,Brown County,IN,2026-03-18 18:00:00,186,0,10680,0.0,0.0,7.8e-05,3.12e-05,0.0,14.3,7.4,0.0,0.0,0.469
18013,Brown County,IN,2026-03-18 19:00:00,187,0,10680,0.0,0.0,6.24e-05,0.0,0.0,6.7,3.0,0.0,0.0,0.471
18013,Brown County,IN,2026-03-18 20:00:00,188,0,10680,0.0,0.0,4.68e-05,0.0,0.0,4.7,1.8,0.0,0.0,0.437
18013,Brown County,IN,2026-03-18 21:00:00,189,0,10680,0.0,0.0,1.56e-05,0.0,0.0,3.1,1.2,0.0,0.0,0.438
18013,Brown County,IN,2026-03-18 22:00:00,190,0,10680,0.0,0.0,0.0,0.0,0.0,2.5,1.9,0.0,0.0,0.439
18013,Brown County,IN,2026-03-18 23:00:00,191,0,10680,0.0,0.0,0.0,0.0,0.0,4.9,1.9,0.0,0.0,0.44
18013,Brown County,IN,2026-03-19 00:00:00,192,0,10680,0.0,0.0,0.0,0.0,0.0,5.6,1.4,0.0,0.0,0.441
18013,Brown County,IN,2026-03-19 01:00:00,193,0,10680,0.0,0.0,0.0,0.0,0.0,5.7,1.9,0.0,0.0,0.443
18013,Brown County,IN,2026-03-19 02:00:00,194,0,10680,0.0,0.0,0.0,0.0,0.0,5.0,2.3,0.0,0.0,0.431
18013,Brown County,IN,2026-03-19 03:00:00,195,0,10680,0.0,0.0,0.0,0.0,0.0,5.2,2.8,0.0,0.0,0.432
18013,Brown County,IN,2026-03-19 04:00:00,196,0,10680,0.0,0.0,0.0,0.0,0.0,5.8,2.0,0.0,0.0,0.433
18013,Brown County,IN,2026-03-19 05:00:00,197,0,10680,0.0,0.0,0.0,0.0,0.0,5.1,2.0,0.0,0.0,0.435
18013,Brown County,IN,2026-03-19 06:00:00,198,0,10680,0.0,0.0,0.0,0.0,0.0,6.3,3.3,0.0,0.0,0.436
18013,Brown County,IN,2026-03-19 07:00:00,199,0,10680,0.0,0.0,0.0,0.0,0.0,4.8,2.8,0.0,0.0,0.437
18013,Brown County,IN,2026-03-19 08:00:00,200,0,10681,0.0,0.0,0.0,0.0,0.0,4.7,1.5,0.0,0.0,0.438
18013,Brown County,IN,2026-03-19 09:00:00,201,0,10681,0.0,6.24e-05,0.0,0.0,0.0,9.6,4.2,0.0,0.0,0.439
18013,Brown County,IN,2026-03-19 10:00:00,202,2,10681,0.000187248,6.24e-05,3.12e-05,0.0,0.0001,7.1,1.6,0.0,0.0,0.44
18013,Brown County,IN,2026-03-19 11:00:00,203,2,10681,0.000187248,6.24e-05,6.24e-05,6.24e-05,0.0001,6.3,1.0,0.0,0.0,0.441
18013,Brown County,IN,2026-03-19 12:00:00,204,0,10681,0.0,0.0,6.24e-05,6.24e-05,0.0,5.5,0.3,0.0,0.0,0.442
18013,Brown County,IN,2026-03-19 13:00:00,205,0,10681,0.0,0.0,6.24e-05,6.24e-05,0.0,7.8,2.4,0.0,0.0,0.442
18013,Brown County,IN,2026-03-19 14:00:00,206,0,10681,0.0,0.0,6.24e-05,0.0,0.0,7.5,3.5,0.0,0.0,0.432
18013,Brown County,IN,2026-03-19 15:00:00,207,0,10681,0.0,0.0,6.24e-05,0.0,0.0,11.8,6.3,0.0,0.0,0.431
18013,Brown County,IN,2026-03-19 16:00:00,208,0,10681,0.0,0.0,3.12e-05,0.0,0.0,10.9,6.7,0.0,0.0,0.429
18013,Brown County,IN,2026-03-19 17:00:00,209,0,10681,0.0,0.0,0.0,0.0,0.0,11.0,6.9,0.0,0.0,0.428
18013,Brown County,IN,2026-03-19 18:00:00,210,0,10681,0.0,0.0,0.0,0.0,0.0,8.7,6.2,0.0,0.0,0.428
18013,Brown County,IN,2026-03-19 19:00:00,211,0,10681,0.0,0.0,0.0,0.0,0.0,6.6,2.6,0.0,0.0,0.428
18013,Brown County,IN,2026-03-19 20:00:00,212,0,10681,0.0,0.0,0.0,0.0,0.0,4.8,2.4,0.0,0.0,0.416
18013,Brown County,IN,2026-03-19 21:00:00,213,0,10681,0.0,0.0,0.0,0.0,0.0,3.2,0.2,0.0,0.0,0.417
18013,Brown County,IN,2026-03-19 22:00:00,214,0,10681,0.0,0.0,0.0,0.0,0.0,3.7,1.0,0.0,0.0,0.418
18013,Brown County,IN,2026-03-19 23:00:00,215,0,10681,0.0,0.0,0.0,0.0,0.0,3.9,0.5,0.0,0.0,0.419
39115,Morgan County,OH,2026-03-11 00:00:00,0,0,8649,0.0,0.0,0.0,0.0,0.0,13.3,6.1,0.0,0.0,0.256
39115,Morgan County,OH,2026-03-11 01:00:00,1,0,8649,0.0,0.0,0.0,0.0,0.0,16.2,7.7,0.0,0.0,0.256
39115,Morgan County,OH,2026-03-11 02:00:00,2,0,8649,0.0,0.0,0.0,0.0,0.0,14.6,6.8,0.0,0.0,0.24
39115,Morgan County,OH,2026-03-11 03:00:00,3,0,8649,0.0,0.0,0.0,0.0,0.0,14.2,6.7,0.0,0.0,0.24
39115,Morgan County,OH,2026-03-11 04:00:00,4,0,8649,0.0,0.0,0.0,0.0,0.0,15.3,7.0,1.6,1.6,0.261
39115,Morgan County,OH,2026-03-11 05:00:00,5,0,8649,0.0,0.0,0.0,0.0,0.0,15.5,6.3,3.9,3.9,0.317
39115,Morgan County,OH,2026-03-11 06:00:00,6,0,8649,0.0,0.00015416,0.0,0.0,0.0001,17.0,7.8,0.5,0.5,0.323
39115,Morgan County,OH,2026-03-11 07:00:00,7,4,8649,0.000462481,0.00015416,7.71e-05,0.0,0.0003,17.3,7.6,0.3,0.3,0.327
39115,Morgan County,OH,2026-03-11 08:00:00,8,4,8649,0.000462481,0.00015416,0.00015416,0.00015416,0.0003,16.2,8.6,0.9,0.9,0.256
39115,Morgan County,OH,2026-03-11 09:00:00,9,0,8649,0.0,0.0,0.00015416,0.00015416,0.0,31.4,12.4,0.0,0.0,0.256
39115,Morgan County,OH,2026-03-11 10:00:00,10,0,8649,0.0,0.004085251,0.00015416,0.00015416,0.0015,38.8,13.0,0.8,0.8,0.266
39115,Morgan County,OH,2026-03-11 11:00:00,11,106,8649,0.012255752,0.004085251,0.002196786,0.004085251,0.0065,30.1,6.8,0.6,0.6,0.271
39115,Morgan County,OH,2026-03-11 12:00:00,12,0,8649,0.0,0.004239411,0.002196786,0.004085251,0.0016,38.7,15.7,0.1,0.1,0.271
39115,Morgan County,OH,2026-03-11 13:00:00,13,4,8649,0.000462481,0.00015416,0.002196786,0.004239536,0.0004,32.2,11.9,0.1,0.1,0.271
39115,Morgan County,OH,2026-03-11 14:00:00,14,0,8642,0.0,0.00015416,0.002119706,0.000154285,0.0006,34.2,12.4,2.9,2.9,0.345
39115,Morgan County,OH,2026-03-11 15:00:00,15,0,8642,0.0,0.0,0.002119706,0.000154285,0.0005,18.8,8.8,2.6,2.6,0.375
39115,Morgan County,OH,2026-03-11 16:00:00,16,0,8642,0.0,0.0,0.002119706,0.0,0.0005,25.7,10.2,3.1,3.1,0.404
39115,Morgan County,OH,2026-03-11 17:00:00,17,0,8642,0.0,0.0,7.71e-05,0.0,0.0,30.1,7.0,0.2,0.2,0.393
39115,Morgan County,OH,2026-03-11 18:00:00,18,0,8642,0.0,0.0,7.71e-05,0.0,0.0,37.9,15.9,0.5,0.5,0.39
39115,Morgan County,OH,2026-03-11 19:00:00,19,0,8642,0.0,0.0,0.0,0.0,0.0,22.8,8.4,2.0,2.0,0.404
39115,Morgan County,OH,2026-03-11 20:00:00,20,0,8642,0.0,0.004242845,0.0,0.0,0.0015,21.0,8.9,0.9,0.9,0.311
39115,Morgan County,OH,2026-03-11 21:00:00,21,110,8642,0.012728535,0.004242845,0.002121423,0.0,0.0071,28.2,14.4,2.4,2.4,0.343
39115,Morgan County,OH,2026-03-11 22:00:00,22,110,8642,0.012728535,0.004242845,0.004242845,0.0,0.0076,30.8,15.7,1.6,1.6,0.361
39115,Morgan County,OH,2026-03-11 23:00:00,23,110,8642,0.012728535,0.0,0.006364268,0.003317133,0.0064,25.7,11.8,0.6,0.6,0.365
39115,Morgan County,OH,2026-03-12 00:00:00,24,24,8642,0.002777135,0.0,0.006827123,0.003548561,0.0025,25.6,11.7,0.2,0.2,0.363
39115,Morgan County,OH,2026-03-12 01:00:00,25,18,8642,0.002082851,0.0,0.007174265,0.004242845,0.0022,29.0,13.6,0.3,0.3,0.362
39115,Morgan County,OH,2026-03-12 02:00:00,26,0,8642,0.0,0.0,0.007174265,0.000925712,0.0017,25.2,11.6,0.0,0.0,0.359
39115,Morgan County,OH,2026-03-12 03:00:00,27,0,8642,0.0,0.0,0.005052843,0.000694284,0.0012,24.2,12.4,0.0,0.0,0.357
39115,Morgan County,OH,2026-03-12 04:00:00,28,0,8642,0.0,0.0,0.00293142,0.0,0.0007,21.7,8.2,0.0,0.0,0.354
39115,Morgan County,OH,2026-03-12 05:00:00,29,0,8642,0.0,0.0,0.000809998,0.0,0.0002,20.2,9.5,0.0,0.0,0.352
39115,Morgan County,OH,2026-03-12 06:00:00,30,0,8642,0.0,0.0,0.000347142,0.0,0.0001,18.3,5.5,0.0,0.0,0.35
39115,Morgan County,OH,2026-03-12 07:00:00,31,0,8642,0.0,0.0,0.0,0.0,0.0,19.8,8.2,0.0,0.0,0.348
39115,Morgan County,OH,2026-03-12 08:00:00,32,0,8642,0.0,0.000154285,0.0,0.0,0.0001,17.6,6.5,0.0,0.0,0.364
39115,Morgan County,OH,2026-03-12 09:00:00,33,4,8642,0.000462856,0.000154285,7.71e-05,0.000154285,0.0002,19.5,11.0,0.0,0.0,0.361
39115,Morgan County,OH,2026-03-12 10:00:00,34,0,8642,0.0,0.000154285,7.71e-05,0.000154285,0.0001,19.1,8.8,0.0,0.0,0.358
39115,Morgan County,OH,2026-03-12 11:00:00,35,0,8642,0.0,0.000154285,7.71e-05,0.000154285,0.0001,21.7,10.9,0.0,0.0,0.355
39115,Morgan County,OH,2026-03-12 12:00:00,36,4,8642,0.000462856,0.000154285,0.000154285,0.000154285,0.0003,19.8,11.0,0.0,0.0,0.353
39115,Morgan County,OH,2026-03-12 13:00:00,37,0,8642,0.0,0.000308571,0.000154285,0.000154285,0.0001,22.2,9.0,0.0,0.0,0.35
39115,Morgan County,OH,2026-03-12 14:00:00,38,4,8642,0.000462856,0.000154285,0.000231428,0.000154285,0.0003,27.3,14.4,0.0,0.0,0.354
39115,Morgan County,OH,2026-03-12 15:00:00,39,4,8640,0.000462963,0.000154285,0.000231446,0.000154321,0.0003,29.9,15.2,0.0,0.0,0.351
39115,Morgan County,OH,2026-03-12 16:00:00,40,0,8640,0.0,0.0,0.000231446,0.000154321,0.0,24.0,10.9,0.0,0.0,0.349
39115,Morgan County,OH,2026-03-12 17:00:00,41,0,8640,0.0,0.0,0.000231446,0.000154321,0.0,26.6,10.8,0.0,0.0,0.346
39115,Morgan County,OH,2026-03-12 18:00:00,42,0,8640,0.0,0.0,0.000154303,0.0,0.0,19.9,9.7,0.0,0.0,0.344
39115,Morgan County,OH,2026-03-12 19:00:00,43,0,8640,0.0,0.0,0.000154303,0.0,0.0,11.6,2.9,0.0,0.0,0.343
39115,Morgan County,OH,2026-03-12 20:00:00,44,0,8640,0.0,0.0,7.72e-05,0.0,0.0,9.5,1.6,0.0,0.0,0.325
39115,Morgan County,OH,2026-03-12 21:00:00,45,0,8640,0.0,0.0,0.0,0.0,0.0,6.5,1.4,0.0,0.0,0.324
39115,Morgan County,OH,2026-03-12 22:00:00,46,0,8640,0.0,0.0,0.0,0.0,0.0,5.0,1.6,0.0,0.0,0.323
39115,Morgan County,OH,2026-03-12 23:00:00,47,0,8640,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.323
39115,Morgan County,OH,2026-03-13 00:00:00,48,0,8640,0.0,0.0,0.0,0.0,0.0,5.0,1.3,0.0,0.0,0.323
39115,Morgan County,OH,2026-03-13 01:00:00,49,0,8640,0.0,0.0,0.0,0.0,0.0,5.6,0.2,0.0,0.0,0.322
39115,Morgan County,OH,2026-03-13 02:00:00,50,0,8640,0.0,0.0,0.0,0.0,0.0,9.3,2.3,0.0,0.0,0.323
39115,Morgan County,OH,2026-03-13 03:00:00,51,0,8640,0.0,0.0,0.0,0.0,0.0,11.7,5.3,0.0,0.0,0.322
39115,Morgan County,OH,2026-03-13 04:00:00,52,0,8640,0.0,0.0,0.0,0.0,0.0,10.7,2.7,0.0,0.0,0.322
39115,Morgan County,OH,2026-03-13 05:00:00,53,0,8640,0.0,0.0,0.0,0.0,0.0,13.4,7.1,0.0,0.0,0.321
39115,Morgan County,OH,2026-03-13 06:00:00,54,0,8640,0.0,0.0,0.0,0.0,0.0,12.0,7.3,0.0,0.0,0.321
39115,Morgan County,OH,2026-03-13 07:00:00,55,0,8640,0.0,0.0,0.0,0.0,0.0,18.9,9.8,0.0,0.0,0.32
39115,Morgan County,OH,2026-03-13 08:00:00,56,0,8640,0.0,0.0,0.0,0.0,0.0,22.9,8.6,0.0,0.0,0.325
39115,Morgan County,OH,2026-03-13 09:00:00,57,0,8640,0.0,0.0,0.0,0.0,0.0,21.7,10.2,0.1,0.0,0.324
39115,Morgan County,OH,2026-03-13 10:00:00,58,0,8640,0.0,0.001003086,0.0,0.0,0.0004,29.9,15.4,0.5,0.0,0.323
39115,Morgan County,OH,2026-03-13 11:00:00,59,26,8640,0.003009259,0.001890432,0.000501543,0.0,0.002,45.4,19.8,0.1,0.1,0.323
39115,Morgan County,OH,2026-03-13 12:00:00,60,49,8640,0.005671296,0.001890432,0.001446759,0.001195988,0.0032,40.3,18.9,0.0,0.0,0.324
39115,Morgan County,OH,2026-03-13 13:00:00,61,18,8640,0.002083333,0.002199226,0.001793981,0.001195988,0.0019,41.5,18.0,0.0,0.0,0.323
39115,Morgan County,OH,2026-03-13 14:00:00,62,52,8639,0.006019215,0.005054597,0.002797184,0.001195988,0.0048,45.2,21.1,0.0,0.0,0.322
39115,Morgan County,OH,2026-03-13 15:00:00,63,149,8639,0.017247367,0.007138172,0.005671745,0.0,0.0108,42.0,23.6,0.0,0.0,0.32
39115,Morgan County,OH,2026-03-13 16:00:00,64,203,8639,0.02349809,0.020102635,0.009588093,0.0,0.0188,54.4,21.9,0.0,0.0,0.317
39115,Morgan County,OH,2026-03-13 17:00:00,65,573,8639,0.066327121,0.020719991,0.02014107,0.0,0.0388,51.1,21.9,0.0,0.0,0.315
39115,Morgan County,OH,2026-03-13 18:00:00,66,686,8639,0.079407339,0.018636416,0.032430411,0.003086777,0.0461,45.2,19.2,0.0,0.0,0.314
39115,Morgan County,OH,2026-03-13 19:00:00,67,606,8639,0.070147008,0.004475827,0.043774357,0.003086777,0.0403,38.9,13.9,0.0,0.0,0.312
39115,Morgan County,OH,2026-03-13 20:00:00,68,609,8639,0.07049427,0.000115754,0.054520199,0.007909866,0.0411,38.1,15.4,0.0,0.0,0.302
39115,Morgan County,OH,2026-03-13 21:00:00,69,484,8639,0.056025003,0.000501601,0.060983138,0.004823089,0.0373,36.3,13.2,0.0,0.0,0.302
39115,Morgan County,OH,2026-03-13 22:00:00,70,494,8639,0.057182544,0.006019215,0.066597214,0.004823089,0.0411,36.6,15.5,0.0,0.0,0.301
39115,Morgan County,OH,2026-03-13 23:00:00,71,640,8639,0.074082648,0.006019215,0.067889802,0.005131767,0.0482,36.1,14.6,0.0,0.0,0.3
39115,Morgan County,OH,2026-03-14 00:00:00,72,507,8639,0.058687348,0.005749122,0.06443647,0.005131767,0.0411,32.0,11.9,0.0,0.0,0.3
39115,Morgan County,OH,2026-03-14 01:00:00,73,510,8639,0.05903461,0.000192924,0.062584404,0.005131767,0.0388,25.3,12.0,0.0,0.0,0.299
39115,Morgan County,OH,2026-03-14 02:00:00,74,512,8639,0.059266119,0.00408998,0.060713045,0.0,0.0403,28.5,11.0,0.0,0.0,0.283
39115,Morgan County,OH,2026-03-14 03:00:00,75,613,8639,0.070957287,0.003974225,0.063201759,0.00408998,0.0452,26.1,9.7,0.0,0.0,0.283
39115,Morgan County,OH,2026-03-14 04:00:00,76,507,8639,0.058687348,0.003897056,0.06345256,0.004205734,0.0403,26.5,7.2,0.0,0.0,0.282
39115,Morgan County,OH,2026-03-14 05:00:00,77,504,8639,0.058340086,0.0,0.0608288,0.004437242,0.0381,22.4,7.1,0.0,0.0,0.282
39115,Morgan County,OH,2026-03-14 06:00:00,78,498,8639,0.057645561,0.0,0.060655168,0.000347262,0.0382,16.0,4.0,0.0,0.0,0.282
39115,Morgan County,OH,2026-03-14 07:00:00,79,498,8639,0.057645561,0.0,0.06042366,0.000887448,0.0381,13.7,4.5,0.0,0.0,0.282
39115,Morgan County,OH,2026-03-14 08:00:00,80,481,8639,0.05567774,0.0,0.059825597,0.009298916,0.0363,12.7,3.4,0.0,0.0,0.274
39115,Morgan County,OH,2026-03-14 09:00:00,81,257,8639,0.029748814,0.0,0.052957518,0.009954856,0.0241,12.2,6.9,0.0,0.0,0.274
39115,Morgan County,OH,2026-03-14 10:00:00,82,240,8639,0.027780993,0.000154339,0.047806459,0.009298916,0.0222,13.0,3.9,0.0,0.0,0.273
39115,Morgan County,OH,2026-03-14 11:00:00,83,244,8639,0.02824401,0.000154339,0.042790446,0.001041787,0.0219,7.4,3.6,0.0,0.0,0.272
39115,Morgan County,OH,2026-03-14 12:00:00,84,234,8639,0.027086468,0.000154339,0.037697264,0.001196126,0.0202,5.3,0.8,0.0,0.0,0.271
39115,Morgan County,OH,2026-03-14 13:00:00,85,213,8639,0.024655631,3.86e-05,0.032198943,0.001196126,0.0178,5.9,3.9,0.0,0.0,0.27
39115,Morgan County,OH,2026-03-14 14:00:00,86,214,8639,0.024771386,3.86e-05,0.027047884,0.000810279,0.0166,5.9,2.8,0.0,0.0,0.269
39115,Morgan County,OH,2026-03-14 15:00:00,87,214,8639,0.024771386,3.86e-05,0.026218312,0.0,0.0165,3.5,2.0,0.0,0.0,0.267
39115,Morgan County,OH,2026-03-14 16:00:00,88,214,8639,0.024771386,0.0,0.025716711,0.0,0.0163,6.5,4.0,0.0,0.0,0.266
39115,Morgan County,OH,2026-03-14 17:00:00,89,214,8639,0.024771386,0.0,0.02513794,0.0,0.0162,6.1,6.1,0.0,0.0,0.265
39115,Morgan County,OH,2026-03-14 18:00:00,90,214,8639,0.024771386,0.0,0.024752093,0.0,0.0161,8.8,5.7,0.0,0.0,0.264
39115,Morgan County,OH,2026-03-14 19:00:00,91,214,8639,0.024771386,0.0,0.024771386,0.003434039,0.0158,10.4,3.7,0.0,0.0,0.264
39115,Morgan County,OH,2026-03-14 20:00:00,92,125,8639,0.014469267,0.0,0.023054366,0.003472624,0.0112,12.5,5.2,0.0,0.0,0.254
39115,Morgan County,OH,2026-03-14 21:00:00,93,124,8639,0.014353513,0.0,0.021318054,0.003549794,0.0107,15.7,8.5,0.0,0.0,0.254
39115,Morgan County,OH,2026-03-14 22:00:00,94,122,8639,0.014122005,0.0,0.019543157,0.000115754,0.0105,13.2,7.0,0.0,0.0,0.253
39115,Morgan County,OH,2026-03-14 23:00:00,95,122,8639,0.014122005,7.72e-05,0.01776826,7.72e-05,0.0101,13.8,8.7,0.0,0.0,0.253
39115,Morgan County,OH,2026-03-15 00:00:00,96,124,8639,0.014353513,7.72e-05,0.016031948,0.0,0.0098,14.8,7.8,0.0,0.0,0.253
39115,Morgan County,OH,2026-03-15 01:00:00,97,124,8639,0.014353513,7.72e-05,0.014295636,0.0,0.0093,15.1,7.3,0.0,0.0,0.252
39115,Morgan County,OH,2026-03-15 02:00:00,98,124,8639,0.014353513,0.0,0.014276344,0.0,0.0093,13.8,7.0,0.0,0.0,0.25
39115,Morgan County,OH,2026-03-15 03:00:00,99,124,8639,0.014353513,0.0,0.014276344,0.0,0.0093,13.5,7.4,0.0,0.0,0.25
39115,Morgan County,OH,2026-03-15 04:00:00,100,124,8639,0.014353513,3.86e-05,0.014314928,0.0,0.0093,13.7,5.5,0.0,0.0,0.25
39115,Morgan County,OH,2026-03-15 05:00:00,101,125,8639,0.014469267,3.86e-05,0.014372805,0.0,0.0094,15.4,5.2,0.0,0.0,0.25
39115,Morgan County,OH,2026-03-15 06:00:00,102,125,8639,0.014469267,3.86e-05,0.014392098,0.0,0.0094,12.2,2.9,0.0,0.0,0.249
39115,Morgan County,OH,2026-03-15 07:00:00,103,125,8639,0.014469267,0.0,0.01441139,0.000115754,0.0094,11.5,3.4,0.0,0.0,0.249
39115,Morgan County,OH,2026-03-15 08:00:00,104,122,8639,0.014122005,3.86e-05,0.014372805,0.000115754,0.0092,13.7,9.0,0.0,0.0,0.248
39115,Morgan County,OH,2026-03-15 09:00:00,105,123,8639,0.014237759,3.86e-05,0.014353513,0.000115754,0.0093,23.4,10.8,0.0,0.0,0.248
39115,Morgan County,OH,2026-03-15 10:00:00,106,123,8639,0.014237759,3.86e-05,0.014334221,3.86e-05,0.0093,29.9,14.6,0.0,0.0,0.247
39115,Morgan County,OH,2026-03-15 11:00:00,107,122,8639,0.014122005,0.0,0.014276344,3.86e-05,0.0092,26.4,14.6,0.0,0.0,0.246
39115,Morgan County,OH,2026-03-15 12:00:00,108,122,8639,0.014122005,0.0,0.014218467,3.86e-05,0.0092,29.9,16.6,0.0,0.0,0.244
39115,Morgan County,OH,2026-03-15 13:00:00,109,122,8639,0.014122005,0.0,0.01416059,0.0,0.0092,35.5,16.1,0.0,0.0,0.242
39115,Morgan County,OH,2026-03-15 14:00:00,110,122,8637,0.014125275,0.0,0.014161135,0.0,0.0092,36.3,15.8,0.0,0.0,0.229
39115,Morgan County,OH,2026-03-15 15:00:00,111,122,8637,0.014125275,0.001080622,0.014142387,0.0,0.0096,30.0,18.9,0.0,0.0,0.227
39115,Morgan County,OH,2026-03-15 16:00:00,112,150,8637,0.017367141,0.001080622,0.014663951,0.0,0.011,33.7,15.6,0.0,0.0,0.225
39115,Morgan County,OH,2026-03-15 17:00:00,113,150,8637,0.017367141,0.001080622,0.015204807,0.00042453,0.0111,35.7,16.3,0.0,0.0,0.224
39115,Morgan County,OH,2026-03-15 18:00:00,114,139,8637,0.016093551,0.0,0.015533398,0.000463124,0.0103,29.4,15.2,0.0,0.0,0.222
39115,Morgan County,OH,2026-03-15 19:00:00,115,138,8637,0.01597777,0.0,0.015842692,0.000463124,0.0103,28.8,14.1,0.0,0.0,0.221
39115,Morgan County,OH,2026-03-15 20:00:00,116,138,8637,0.01597777,0.0,0.016151441,0.000810467,0.0103,40.5,16.5,0.0,0.0,0.22
39115,Morgan County,OH,2026-03-15 21:00:00,117,118,8637,0.013662151,0.0,0.016074254,0.000771873,0.0094,30.6,15.5,0.0,0.0,0.219
39115,Morgan County,OH,2026-03-15 22:00:00,118,118,8637,0.013662151,0.0,0.015456756,0.000771873,0.0093,34.5,15.9,0.0,0.0,0.219
39115,Morgan County,OH,2026-03-15 23:00:00,119,118,8637,0.013662151,0.0,0.014839257,0.0,0.0092,37.3,16.2,0.0,0.0,0.219
39115,Morgan County,OH,2026-03-16 00:00:00,120,118,8637,0.013662151,0.0,0.014434024,0.0,0.0091,29.0,14.9,0.0,0.0,0.219
39115,Morgan County,OH,2026-03-16 01:00:00,121,118,8637,0.013662151,0.0,0.014048088,0.0,0.009,32.0,15.1,0.0,0.0,0.218
39115,Morgan County,OH,2026-03-16 02:00:00,122,118,8637,0.013662151,0.0,0.013662151,0.0,0.0089,25.9,14.0,0.0,0.0,0.215
39115,Morgan County,OH,2026-03-16 03:00:00,123,118,8637,0.013662151,0.0,0.013662151,0.0,0.0089,28.0,14.9,0.6,0.6,0.222
39115,Morgan County,OH,2026-03-16 04:00:00,124,118,8637,0.013662151,0.0,0.013662151,0.0,0.0089,33.0,12.8,0.0,0.0,0.222
39115,Morgan County,OH,2026-03-16 05:00:00,125,118,8637,0.013662151,0.0,0.013662151,0.0,0.0089,13.6,6.7,2.7,2.7,0.255
39115,Morgan County,OH,2026-03-16 06:00:00,126,118,8637,0.013662151,0.0,0.013662151,0.0,0.0089,22.4,7.9,5.5,5.5,0.331
39115,Morgan County,OH,2026-03-16 07:00:00,127,118,8637,0.013662151,3.86e-05,0.013662151,0.0,0.0089,26.5,12.0,2.2,2.2,0.358
39115,Morgan County,OH,2026-03-16 08:00:00,128,119,8637,0.013777932,3.86e-05,0.013681448,3.86e-05,0.0089,30.5,14.9,0.7,0.7,0.344
39115,Morgan County,OH,2026-03-16 09:00:00,129,118,8637,0.013662151,3.86e-05,0.013681448,0.00370499,0.0085,28.8,15.6,1.5,1.5,0.36
39115,Morgan County,OH,2026-03-16 10:00:00,130,23,8637,0.002662962,0.0,0.01184825,0.00370499,0.0037,31.3,13.3,0.3,0.3,0.358
39115,Morgan County,OH,2026-03-16 11:00:00,131,23,8637,0.002662962,0.0,0.010015052,0.003666397,0.0032,29.7,13.0,0.0,0.0,0.354
39115,Morgan County,OH,2026-03-16 12:00:00,132,23,8637,0.002662962,0.000540311,0.008181853,0.0,0.0033,28.7,15.1,0.0,0.0,0.351
39115,Morgan County,OH,2026-03-16 13:00:00,133,37,8637,0.004283895,0.000540311,0.006618811,0.0,0.0036,26.5,10.9,0.0,0.0,0.347
39115,Morgan County,OH,2026-03-16 14:00:00,134,37,8637,0.004283895,0.000540311,0.005036471,0.0,0.0032,26.8,12.9,0.0,0.0,0.354
39115,Morgan County,OH,2026-03-16 15:00:00,135,37,8637,0.004283895,0.0,0.003473428,0.0,0.0026,27.7,8.7,0.9,0.0,0.351
39115,Morgan County,OH,2026-03-16 16:00:00,136,37,8637,0.004283895,0.0,0.003743584,0.0,0.0026,23.2,11.9,1.4,0.0,0.35
39115,Morgan County,OH,2026-03-16 17:00:00,137,37,8637,0.004283895,0.00285593,0.004013739,0.0,0.0037,27.1,10.1,1.4,0.0,0.35
39115,Morgan County,OH,2026-03-16 18:00:00,138,111,8637,0.012851685,0.00285593,0.00571186,0.0,0.0076,22.9,7.2,1.4,0.0,0.35
39115,Morgan County,OH,2026-03-16 19:00:00,139,111,8637,0.012851685,0.00285593,0.007139825,0.0,0.0079,24.2,11.7,0.8,0.0,0.35
39115,Morgan County,OH,2026-03-16 20:00:00,140,111,8637,0.012851685,0.0,0.00856779,0.0,0.0073,34.1,14.9,0.2,0.0,0.354
39115,Morgan County,OH,2026-03-16 21:00:00,141,111,8637,0.012851685,0.0,0.009995755,0.0,0.0076,31.5,11.9,0.1,0.0,0.352
39115,Morgan County,OH,2026-03-16 22:00:00,142,111,8637,0.012851685,0.0,0.01142372,0.0,0.008,33.5,14.0,0.0,0.0,0.349
