timestamp_et,fipsCode,countyName,stateName,stateAbbr,in_event_window,split,severity_tier,outageCount,customersTracked,outage_pct,P_t,N_t,D_t,R_t,osi,peak_pct,peak_customers,time_to_restore_h,event_duration_h,outage_pct_lag1h,osi_lag1h,outage_pct_lag3h,osi_lag3h,outage_pct_lag6h,osi_lag6h,outage_pct_lag24h,osi_lag24h,outage_pct_lag48h,osi_lag48h,osi_target_t01h,osi_target_t03h,osi_target_t06h,osi_target_t24h,osi_target_t48h,osi_delta_t01h,osi_delta_t03h,osi_delta_t06h,osi_delta_t24h,osi_delta_t48h,gust,wind_speed_10m,wind_dir_10m,t2m,d2m,sp,mslma,blh,tp,rain,csnow,sdwe,tcc,lcc,mcc,hcc,sdswrf,direct_rad,diffuse_rad,r2,vpd,et0,soil_moist
3/15/2026 11:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.43,0.0028,0.06,0.0017,0.0001,0.0001,0.0007,0.0002,0.0001,0,0,0.0006,0.0001,0,25.8,14.8,186.48583,289.4859514,283.0020648,974.4,998.9,1145,0,0,0,0,100,0,100,100,356,197,159,54,0.85,0.24,0.249
3/15/2026 12:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.43,0.0028,0.08,0.0015,0.0001,0.0001,0.0003,0.0004,0.0001,0,0,0.0002,0.0003,0,32.2,22.4,189.7186235,289.2144534,283.9182591,973.6,998,1350,0,0,0,0,100,0,98,100,274,25,249,57,0.86,0.23,0.248
3/15/2026 13:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.43,0.0028,0.57,0.0046,0.0001,0.0002,0.0001,0.0002,0.0001,0,0.0001,0,0.0001,0,32.8,20.8,178.8595142,290.2063563,284.5848178,972.9,997.2,1605,0,0,0,0,100,36,100,100,254,22,232,57,0.9,0.24,0.247
3/15/2026 14:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.42,0.0028,1.63,0.0093,0.0001,0.0007,0.0002,0.0001,0.0001,0,0.0006,0.0001,0,0,38.7,24.9,193.3728745,291.6992713,284.5787449,971.9,996.2,1635,0.4,0.4,0,0,95,51,45,86,238,7,231,60,0.83,0.23,0.255
3/15/2026 15:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.41,0.0027,1.5,0.0085,0.0002,0.0003,0.0007,0.0001,0.0001,0.0001,0.0002,0.0006,0,0,42,23.9,189.4125506,291.684251,284.6561134,970.8,994.9,1860,0,0,0,0,97,77,96,5,504,270,234,52,1.13,0.37,0.254
3/15/2026 16:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0.000415747,9.59E-05,0,0.0002,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.41,0.0026,0.45,0.0032,0.0007,0.0001,0.0003,0.0001,0.0001,0.0005,-0.0001,1.00E-04,-0.0001,-0.0001,50.4,28.3,191.9384615,291.6617004,284.4087045,970.2,994.4,1675,0.1,0.1,0,0,100,100,100,98,229,42,187,61,0.84,0.23,0.253
3/15/2026 17:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,14,10423,0.13,0.001343183,0.000415747,0.000303815,0.000383767,0.0007,0.018520296,193,1,168,0.01,0.0002,0.01,0.0001,0.01,0.0001,0.02,0.0008,0.46,0.0038,0.0003,0.0002,0.0001,0.0001,0.0001,-0.0004,-0.0005,-0.0006,-0.0006,-0.0006,39.2,27.1,192.017004,290.5336032,284.7311741,969.4,993.6,1655,0,0,0,0,100,100,100,70,95,3,92,62,0.79,0.18,0.252
3/15/2026 18:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,2,10423,0.02,0.000191883,0.000415747,0.000319806,0.000415747,0.0003,0.018520296,193,1,168,0.13,0.0007,0.01,0.0001,0.01,0.0001,0.02,0.0007,0.79,0.0058,0.0001,0.0007,0.0004,0.0001,0.0001,-0.0002,0.0004,0.0001,-0.0002,-0.0002,36.9,22.9,192.5748988,290.5708097,285.4253846,968.9,993.2,1580,1.1,1.1,0,0,100,99,100,88,136,11,125,70,0.59,0.15,0.266
3/15/2026 19:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,0.000319806,0.000415747,0.0001,0.018520296,193,1,168,0.02,0.0003,0.01,0.0002,0.01,0.0001,0.02,0.0006,0.76,0.0058,0.0002,0.0003,0.0005,0.0001,0.0001,0.0001,0.0002,0.0004,0,0,32.2,22.3,187.3267206,290.2692308,285.9181781,968.1,992.6,1275,2.4,2.4,0,0,100,45,100,100,19,0,19,88,0.21,0.05,0.295
3/15/2026 20:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0.000383767,0.000319806,3.20E-05,0.0002,0.018520296,193,1,168,0.01,0.0001,0.13,0.0007,0.01,0.0001,0.02,0.0005,0.85,0.0055,0.0007,0.0001,0.0004,0.0001,0.0001,0.0005,-0.0001,0.0002,-0.0001,-0.0001,28.5,16.1,181.457085,287.9979757,285.5416194,967.7,992.2,1230,0.9,0.9,0,0,100,82,100,100,6,0,6,88,0.2,0.04,0.325
3/15/2026 21:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,13,10423,0.12,0.001247242,0.000383767,0.000511689,0.000383767,0.0007,0.018520296,193,1,168,0.01,0.0002,0.02,0.0003,0.01,0.0001,0.02,0.0003,0.76,0.0048,0.0003,0.0004,0.0004,0.0001,0.0001,-0.0004,-0.0003,-0.0003,-0.0006,-0.0006,17.8,8.2,148.8153846,285.837004,284.2976923,965.8,990.3,1205,3.7,3.7,0,0,100,41,100,100,0,0,0,89,0.17,0.01,0.349
3/15/2026 22:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0.000383767,0.000511689,0.000383767,0.0003,0.018520296,193,1,168,0.12,0.0007,0.01,0.0001,0.01,0.0002,0.02,0.0001,0.76,0.0047,0.0001,0.0005,0.0004,0.0001,0.0001,-0.0002,0.0002,0.0001,-0.0002,-0.0002,16.7,14.3,200.6951417,282.9667206,281.7318623,964.7,989.2,1450,4.6,4.6,0,0,100,98,100,100,0,0,0,90,0.15,0.02,0.364
3/15/2026 23:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0.000191883,0.000303815,0.000383767,0.0001,0.018520296,193,1,168,0.01,0.0003,0.01,0.0002,0.13,0.0007,0.02,0.0001,0.43,0.0034,0.0004,0.0004,0.0004,0.0001,0.0001,0.0003,0.0003,0.0003,0,0,34.7,12.6,216.3336032,279.948583,277.8415789,964.1,988.6,810,3.9,3.9,0,0,100,100,98,100,0,0,0,93,0.11,0,0.37
3/16/2026 0:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0.000191883,0.000383767,0,0.0004,0.018520296,193,1,168,0.01,0.0001,0.12,0.0007,0.02,0.0003,0.02,0.0001,0.43,0.0033,0.0005,0.0004,0.0004,0.0001,0.0001,0.0001,0,0,-0.0003,-0.0003,21.1,12.9,298.8862348,276.6143725,275.1781781,965.6,990.9,315,0.7,0.7,0,0,100,100,100,99,0,0,0,95,0.05,0,0.344
3/16/2026 1:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0.000191883,0.000479708,0,0.0005,0.018520296,193,1,168,0.07,0.0004,0.01,0.0003,0.01,0.0001,0.02,0.0001,0.42,0.0032,0.0004,0.0004,0.0004,0.0001,0.0001,-0.0001,-0.0001,-0.0001,-0.0004,-0.0004,18.4,11.3,281.8481781,274.9937652,273.9094332,966.4,991.9,425,0.1,0.1,0,0,100,100,13,85,0,0,0,91,0.07,0,0.331
3/16/2026 2:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0,0.00057565,0,0.0004,0.018520296,193,1,168,0.07,0.0005,0.01,0.0001,0.01,0.0002,0.03,0.0002,0.42,0.003,0.0004,0.0004,0.0004,0.0001,0.0001,0,0,0,-0.0003,-0.0003,28.7,17.8,261.8068826,274.2618623,273.2119838,967,992.6,555,0,0,0,0,100,100,0,100,0,0,0,86,0.1,0.01,0.329
3/16/2026 3:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0,0.000479708,0,0.0004,0.018520296,193,1,168,0.07,0.0004,0.07,0.0004,0.12,0.0007,0.03,0.0002,0.43,0.0029,0.0004,0.0004,0.0004,0.0001,0.0001,0,0,0,-0.0003,-0.0003,28.8,19,268.1230769,272.8874089,271.7292713,968.6,994.3,690,0.1,0.1,0,0,100,100,15,100,0,0,0,88,0.09,0.01,0.323
3/16/2026 4:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0,0.00057565,0,0.0004,0.018520296,193,1,168,0.07,0.0004,0.07,0.0005,0.01,0.0003,0.01,0.0001,0.43,0.0028,0.0004,0.0004,0.0002,0.0001,0.0001,0,0,-0.0002,-0.0003,-0.0003,27.8,17.9,271.5554656,271.6261943,270.0253036,968.7,994.5,755,0.3,0.2,0.07,0,100,100,100,66,0,0,0,87,0.08,0.01,0.319
3/16/2026 5:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0,0.000671592,0,0.0004,0.018520296,193,1,168,0.07,0.0004,0.07,0.0004,0.01,0.0001,0.01,0.0001,0.43,0.0028,0.0004,0.0004,0.0002,0.0001,0.0001,0,0,-0.0002,-0.0003,-0.0003,25.9,15.4,269.1348178,271.5297166,269.3533603,969.5,995.5,785,0.2,0,0.14,0,100,100,98,100,0,0,0,84,0.09,0.01,0.315
3/16/2026 6:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0,0.000671592,0,0.0004,0.018520296,193,1,168,0.07,0.0004,0.07,0.0004,0.07,0.0004,0.01,0.0001,0.43,0.0028,0.0004,0.0004,0.0004,0.0001,0.0001,0,0,0,-0.0003,-0.0003,23.7,15.2,278.6611336,271.4722672,269.3733603,970.8,996.8,920,0.1,0,0.07,0,100,100,98,2,0,0,0,81,0.11,0.02,0.312
3/16/2026 7:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0,0.000671592,0,0.0004,0.018520296,193,1,168,0.07,0.0004,0.07,0.0004,0.07,0.0005,0.01,0.0001,0.43,0.0028,0.0004,0.0002,0.0002,0.0001,0.0001,0,-0.0002,-0.0002,-0.0003,-0.0003,28,18.1,278.9862348,271.0239271,268.7695951,971.1,997.2,1025,0.2,0,0.14,0,100,100,98,0,0,0,0,76,0.13,0.02,0.309
3/16/2026 8:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0,0.000671592,0,0.0004,0.018520296,193,1,168,0.07,0.0004,0.07,0.0004,0.07,0.0004,0.01,0.0001,0.43,0.0028,0.0004,0.0002,0.0001,0.0001,0.0001,0,-0.0002,-0.0003,-0.0003,-0.0003,22.4,14.7,297.3987854,270.6539676,268.2961538,972.8,999,1010,0.1,0,0.07,0,99,99,96,0,0,0,0,75,0.13,0.02,0.286
3/16/2026 9:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0,0.000671592,0.000191883,0.0004,0.018520296,193,1,168,0.07,0.0004,0.07,0.0004,0.07,0.0004,0.01,0.0001,0.43,0.0028,0.0002,0.0004,0.0001,0.0001,0.0001,-0.0002,0,-0.0003,-0.0003,-0.0003,27.6,19,279.1417004,270.5448178,267.7408907,975,1001.3,1055,0.2,0,0.14,0.01,100,99,98,0,26,4,22,71,0.15,0.04,0.284
3/16/2026 10:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,0.00057565,0.000191883,0.0002,0.018520296,193,1,168,0.07,0.0004,0.07,0.0004,0.07,0.0004,0.01,0.0001,0.43,0.0028,0.0002,0.0002,0.0001,0.0001,0.0001,0,0,-0.0001,-0.0001,-0.0001,28.4,19,290.6967611,270.5138057,268.1484211,976.6,1002.9,1260,0,0,0,0.01,100,100,75,0,150,29,121,63,0.19,0.06,0.283
3/16/2026 11:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0.000191883,0.000479708,0.000191883,0.0002,0.018520296,193,1,168,0.01,0.0002,0.07,0.0004,0.07,0.0004,0.01,0.0001,0.43,0.0028,0.0004,0.0001,0.0001,0.0001,0.0001,0.0002,-0.0001,-0.0001,-0.0001,-0.0001,28.3,18.7,302.7315789,270.5196761,267.4897976,977.5,1003.8,1525,0.1,0,0.07,0.01,100,99,93,0,212,19,193,58,0.21,0.08,0.281
3/16/2026 12:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,7,10423,0.07,0.000671592,0.000191883,0.000479708,0.000191883,0.0004,0.018520296,193,1,168,0.01,0.0002,0.07,0.0004,0.07,0.0004,0.01,0.0001,0.43,0.0028,0.0002,0.0001,0.0001,0.0001,0.0001,-0.0002,-0.0003,-0.0003,-0.0003,-0.0003,29.8,18.4,291.0222672,270.6297571,267.4119028,977.8,1004.1,1655,0,0,0,0.01,95,95,28,0,254,30,224,52,0.24,0.09,0.28
3/16/2026 13:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0.000191883,0.000383767,0.000191883,0.0002,0.018520296,193,1,168,0.07,0.0004,0.01,0.0002,0.07,0.0004,0.01,0.0001,0.43,0.0028,0.0001,0.0001,0.0001,0.0001,0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,26,14.7,287.1785425,270.5539271,267.347166,978.3,1004.6,1825,0,0,0,0.01,99,98,52,0,384,70,314,50,0.26,0.12,0.279
3/16/2026 14:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,0.000287825,0.000191883,0.0001,0.018520296,193,1,168,0.01,0.0002,0.01,0.0002,0.07,0.0004,0.01,0.0001,0.42,0.0028,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,28.2,16.4,304.7157895,270.5363968,267.7737652,979.4,1005.8,1940,0,0,0,0.01,100,99,96,0,412,93,319,49,0.25,0.12,0.277
3/16/2026 15:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,0.000191883,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.07,0.0004,0.07,0.0004,0.01,0.0001,0.41,0.0027,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,26.8,17.4,311.5902834,270.4845749,266.9717409,979.9,1006.3,1995,0,0,0,0.01,100,67,100,0,254,36,218,44,0.29,0.11,0.276
3/16/2026 16:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,0.000191883,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0002,0.01,0.0002,0.01,0.0002,0.41,0.0026,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,30.3,20.3,303.7846154,270.378583,267.2293117,980.4,1006.7,1695,0.2,0,0.14,0.01,99,53,98,1,423,128,295,48,0.28,0.12,0.275
3/16/2026 17:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,0.000191883,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0002,0.13,0.0007,0.02,0.0008,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,28.7,17.4,303.9574899,270.2833603,267.2480972,981.5,1007.9,1605,0.2,0.1,0.07,0.01,98,92,84,43,390,104,286,56,0.23,0.11,0.274
3/16/2026 18:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.02,0.0003,0.02,0.0007,0.0001,0.0001,0.0001,0.0001,0.0002,0,0,0,0,0.0001,30.5,20.6,281.4016194,269.5949798,266.8442915,982.8,1009.3,1650,0,0,0,0.01,100,100,96,86,166,48,118,57,0.22,0.07,0.273
3/16/2026 19:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0002,0.01,0.0001,0.02,0.0006,0.0001,0.0001,0.0001,0.0001,0.0002,0,0,0,0,0.0001,31.4,23.5,281.6404858,268.8337247,266.34583,983.8,1010.4,1425,0.1,0,0.07,0.01,100,100,98,98,53,2,51,66,0.17,0.05,0.272
3/16/2026 20:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0002,0.02,0.0005,0.0001,0.0001,0.0001,0.0001,0.0002,0,0,0,0,0.0001,30.6,20.6,283.191498,267.7774494,265.2816194,985.2,1012,1100,0.1,0,0.07,0.02,100,100,54,98,14,0,14,77,0.1,0.03,0.272
3/16/2026 21:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.12,0.0007,0.02,0.0003,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,30.3,18.2,282.1578947,267.3512955,263.9094737,986.5,1013.4,1050,0,0,0,0.02,100,100,20,97,0,0,0,77,0.09,0.02,0.271
3/16/2026 22:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0003,0.02,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,23.9,16.4,279.2975709,266.6518623,263.29417,987.7,1014.7,1005,0,0,0,0.01,100,100,77,0,0,0,0,75,0.1,0.02,0.271
3/16/2026 23:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.02,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,24.6,16.7,279.4352227,266.3249798,263.3560729,988.5,1015.6,1000,0,0,0,0.01,100,100,78,0,0,0,0,75,0.09,0.02,0.271
3/17/2026 0:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10423,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.02,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,23.5,14,275.7186235,265.9667206,262.8879352,989.1,1016.2,970,0,0,0,0.01,100,100,16,0,0,0,0,73,0.1,0.02,0.27
3/17/2026 1:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0005,0.02,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,23.4,15.3,276.9008097,265.6945749,263.1327935,989.2,1016.3,860,0,0,0,0.02,100,100,9,0,0,0,0,72,0.1,0.02,0.27
3/17/2026 2:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.03,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,22.8,15.7,284.7809717,265.767166,262.5039676,989.7,1016.9,840,0.1,0,0.07,0.02,100,100,33,0,0,0,0,74,0.09,0.02,0.269
3/17/2026 3:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.03,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,17.5,9.4,302.9878543,265.612915,262.4148583,990,1017.2,760,0.1,0,0.07,0.02,100,100,57,0,0,0,0,74,0.09,0.01,0.269
3/17/2026 4:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,21.5,10.7,295.0327935,265.5648988,262.1664777,990.5,1017.7,830,0.1,0,0.07,0.02,100,98,100,0,0,0,0,75,0.09,0.01,0.269
3/17/2026 5:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,20.4,8.4,295.8874494,265.371417,260.8828745,991.2,1018.5,985,0.2,0,0.14,0.02,97,82,95,0,0,0,0,77,0.07,0.01,0.268
3/17/2026 6:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,13.5,9,309.0951417,264.9905263,260.301336,991.7,1019,1210,0.1,0,0.07,0.02,83,70,81,0,0,0,0,76,0.08,0.01,0.268
3/17/2026 7:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,19.6,11.4,314.4744939,264.7046154,259.7449393,992.7,1020,1160,0,0,0,0.02,20,19,10,0,0,0,0,65,0.11,0.02,0.268
3/17/2026 8:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,19.9,11,308.8465587,264.9336842,259.2174089,993.5,1020.9,1220,0,0,0,0.02,25,25,0,0,0,0,0,68,0.1,0.01,0.267
3/17/2026 9:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,0,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,18.3,10.4,308.8987854,265.6065182,259.5431984,994.7,1022.1,1220,0,0,0,0.02,0,0,0,0,62,33,29,61,0.12,0.02,0.267
3/17/2026 10:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,3.20E-05,9.59E-05,0,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0002,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0,0,0,0,0.0001,19.3,12.3,307.488664,266.05417,260.0967206,995.6,1022.9,1480,0,0,0,0.02,4,4,0,0,255,178,77,42,0.2,0.07,0.267
3/17/2026 11:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,2,10424,0.02,0.000191865,3.20E-05,0.000111921,3.20E-05,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0002,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0,0,0,0,0.0001,16.5,10.9,301.2121457,266.5318623,259.8590283,996.6,1023.8,1465,0,0,0,0.02,88,88,0,0,459,356,103,43,0.21,0.1,0.267
3/17/2026 12:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,3.20E-05,0.000111921,3.20E-05,0.0001,0.018520296,193,1,168,0.02,0.0001,0.01,0.0001,0.01,0.0001,0.07,0.0004,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,20.8,12.2,287.9380567,267.2074089,260.3390283,997.1,1024.3,1540,0,0,0,0.02,100,100,0,0,512,227,285,45,0.22,0.11,0.266
3/17/2026 13:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,3.20E-05,0.000111921,3.20E-05,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0002,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,19.3,10.3,289.0441296,267.7126721,260.0984615,997.4,1024.6,1525,0,0,0,0.02,98,98,0,0,470,67,403,42,0.24,0.12,0.266
3/17/2026 14:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,2,10424,0.02,0.000191865,3.20E-05,0.00012791,3.20E-05,0.0001,0.018520296,193,1,168,0.01,0.0001,0.02,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,15.5,8.2,285.165587,268.1784615,259.7736032,997.8,1024.9,1530,0,0,0,0.02,98,98,0,0,626,200,426,41,0.24,0.15,0.266
3/17/2026 15:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,3.20E-05,0.00012791,3.20E-05,0.0001,0.018520296,193,1,168,0.02,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0003,0,0,0,0,0.0002,15.9,8.3,266.8291498,268.7240486,260.8997571,998,1025,1520,0,0,0,0.02,100,99,0,70,604,175,429,38,0.28,0.15,0.265
3/17/2026 16:00,18073,Jasper County,Indiana,IN,TRUE,TRAIN,1,1,10424,0.01,9.59E-05,0,0.00012791,3.20E-05,0.0001,0.018520296,193,1,168,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0001,0.01,0.0002,0.0001,0.0001,0.0001,0.0001,0.0003,0,0,0,0,0.0002,14.4,8.4,276.9303644,268.7463158,260.9681377,997.9,1024.9,1480,0,0,0,0.02,100,100,0,100,606,282,324,38,0.29,0.16,0.265
