fipsCode,timestamp_et,hour_idx,fold,actual_osi_target_t01h,pred_F0_v18_rule_osi_target_t01h,pred_F1_v18_rule_osi_target_t01h,pred_F2_v18_rule_osi_target_t01h,official_P,p71,F0_pred_P,F0_a_P_contribution,F0_b_P_contribution,F1_pred_P,F1_a_P_contribution,F1_b_P_contribution,F2_pred_P,F2_a_P_contribution,F2_b_P_contribution
39115,2026-03-17 20:00:00,164,2,0.0001,0.0011072625733372253,0.0010437945368442037,0.0011411309814176203,0.0,0.074082648,0.0009881101896487428,0.0003906421646349248,0.0005974680250138179,0.00035342982471852735,0.00035342982471852735,0.0,0.0013267942704526946,0.0008059550685617278,0.0005208392018909668
39115,2026-03-17 21:00:00,165,2,0.0001,0.0010441080316463004,0.0010341985250715009,0.001144353450458823,0.0,0.074082648,0.00045252489046652375,0.0003906421646349248,6.188272583159894e-05,0.00035342982471852735,0.00035342982471852735,0.0,0.0014549790785917509,0.0013607729366629901,9.42061419287608e-05
39115,2026-03-17 22:00:00,166,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.0003906421646349248,0.0003906421646349248,0.0,0.00035342982471852735,0.00035342982471852735,0.0,0.0012996680691176891,0.0012996680691176891,0.0
39115,2026-03-17 23:00:00,167,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.0003906421646349248,0.0003906421646349248,0.0,0.00035342982471852735,0.00035342982471852735,0.0,0.0007819562115991196,0.0007819562115991196,0.0
39115,2026-03-18 00:00:00,168,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.0003906421646349248,0.0003906421646349248,0.0,0.00029822708226847017,0.00029822708226847017,0.0,0.00021191509143644015,0.00021191509143644015,0.0
39115,2026-03-18 01:00:00,169,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.0003906421646349248,0.0003906421646349248,0.0,0.00029822708226847017,0.00029822708226847017,0.0,0.00021191509143644015,0.00021191509143644015,0.0
39115,2026-03-18 02:00:00,170,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.0004139597747901374,0.0004139597747901374,0.0,0.00029822708226847017,0.00029822708226847017,0.0,0.00022975973507641614,0.00022975973507641614,0.0
39115,2026-03-18 03:00:00,171,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.0004466002906210548,0.0004466002906210548,0.0,0.00029822708226847017,0.00029822708226847017,0.0,0.0002522323928456354,0.0002522323928456354,0.0
39115,2026-03-18 04:00:00,172,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.0004466002906210548,0.0004466002906210548,0.0,0.00029822708226847017,0.00029822708226847017,0.0,0.00025595107432184835,0.00025595107432184835,0.0
39115,2026-03-18 05:00:00,173,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00015581318135685969,0.00015581318135685969,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.0007950862739016751,0.0007950862739016751,0.0
39115,2026-03-18 06:00:00,174,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00015581318135685969,0.00015581318135685969,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.0007950862739016751,0.0007950862739016751,0.0
39115,2026-03-18 07:00:00,175,2,0.0001,0.0,0.0,0.0,0.0,0.074082648,0.00015581318135685969,0.00015581318135685969,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.0008530023833070647,0.0008530023833070647,0.0
39115,2026-03-18 08:00:00,176,2,0.0015,0.0,0.0,0.0,0.000463177,0.074082648,0.00015581318135685969,0.00015581318135685969,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.000852453836754598,0.000852453836754598,0.0
39115,2026-03-18 09:00:00,177,2,0.0764,0.0,0.0,0.0,0.011000463,0.074082648,0.0011132597687540462,0.0011132597687540462,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.00015778647953337957,0.00015778647953337957,0.0
39115,2026-03-18 10:00:00,178,2,0.3277,0.0,0.0,0.0,0.612899491,0.074082648,0.0013548505849482432,0.0011075990486159276,0.0002472515363323156,0.0001832224659479947,0.0001832224659479947,0.0,0.0001449084371365964,0.0001449084371365964,0.0
39115,2026-03-18 11:00:00,179,2,0.152,0.0,0.0,0.0,0.165701714,0.074082648,0.0011132597687540462,0.0011132597687540462,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.00015778647953337957,0.00015778647953337957,0.0
39115,2026-03-18 12:00:00,180,2,0.0522,0.0,0.0,0.0,0.089972209,0.074082648,0.0011132597687540462,0.0011132597687540462,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.0002441169900583299,0.0002441169900583299,0.0
39115,2026-03-18 13:00:00,181,2,0.0314,0.0,0.0,0.0,0.000463124,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.0001420883612857029,0.0001420883612857029,0.0
39115,2026-03-18 14:00:00,182,2,0.0339,0.0,0.0,0.0,0.000463124,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,2.3540490952852298e-05,2.3540490952852298e-05,0.0
39115,2026-03-18 15:00:00,183,2,0.0362,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,2.7377678606563987e-05,2.7377678606563987e-05,0.0
39115,2026-03-18 16:00:00,184,2,0.0107,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,2.7377678606563987e-05,2.7377678606563987e-05,0.0
39115,2026-03-18 17:00:00,185,2,0.0038,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,2.7377678606563987e-05,2.7377678606563987e-05,0.0
39115,2026-03-18 18:00:00,186,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.00011274949234417417,0.00011274949234417417,0.0
39115,2026-03-18 19:00:00,187,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,8.343946949907456e-05,8.343946949907456e-05,0.0
39115,2026-03-18 20:00:00,188,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,1.8939649171128436e-05,1.8939649171128436e-05,0.0
39115,2026-03-18 21:00:00,189,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,1.8939649171128436e-05,1.8939649171128436e-05,0.0
39115,2026-03-18 22:00:00,190,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,2.265833064734138e-05,2.265833064734138e-05,0.0
39115,2026-03-18 23:00:00,191,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,8.357461747489967e-05,8.357461747489967e-05,0.0
39115,2026-03-19 00:00:00,192,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,7.362382369594204e-05,7.362382369594204e-05,0.0
39115,2026-03-19 01:00:00,193,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,7.662400111811073e-05,7.662400111811073e-05,0.0
39115,2026-03-19 02:00:00,194,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00015581318135685969,0.00015581318135685969,0.0,0.00018280718420121426,0.00018280718420121426,0.0,5.674351975379196e-05,5.674351975379196e-05,0.0
39115,2026-03-19 03:00:00,195,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00015581318135685969,0.00015581318135685969,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.0006665876097898668,0.0006665876097898668,0.0
39115,2026-03-19 04:00:00,196,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00015581318135685969,0.00015581318135685969,0.0,0.0009566485441555471,0.00018280718420121426,0.0007738413599543328,0.0006864295974318076,0.0006864295974318076,0.0
39115,2026-03-19 05:00:00,197,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00015581318135685969,0.00015581318135685969,0.0,0.0009537010531247275,0.00018280718420121426,0.0007708938689235133,0.0,0.0,0.0
39115,2026-03-19 06:00:00,198,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00015581318135685969,0.00015581318135685969,0.0,0.0009737323177686785,0.00018280718420121426,0.0007909251335674642,0.0006635874323676981,0.0006635874323676981,0.0
39115,2026-03-19 07:00:00,199,2,0.0001,0.0,0.0,0.0,0.000115781,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.0009566485441555471,0.00018280718420121426,0.0007738413599543328,0.0007005930497484556,0.0007005930497484556,0.0
39115,2026-03-19 08:00:00,200,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.0009597223864608478,0.00018280718420121426,0.0007769152022596335,2.066640409325003e-05,2.066640409325003e-05,0.0
39115,2026-03-19 09:00:00,201,2,0.0001,0.0,0.0,0.0,0.0,0.074082648,0.001267838342431727,0.00015581318135685969,0.0011120251610748672,0.0013261467335019706,0.00018280718420121426,0.0011433395493007563,0.001015363413955947,0.0007245037191952563,0.0002908596947606907
39115,2026-03-19 10:00:00,202,2,0.0002,0.0,0.0,0.0,0.000463124,0.074082648,0.0011711477145083496,0.00013249557120164712,0.0010386521433067024,0.0013530492830442999,0.00018280718420121426,0.0011702420988430856,0.0026739720409121853,0.00194974490942367,0.000724227131488515
39115,2026-03-19 11:00:00,203,2,0.0001,0.0,0.0,0.0,0.0,0.074082648,0.00015581318135685969,0.00015581318135685969,0.0,0.00018280718420121426,0.00018280718420121426,0.0,1.7694935463463233e-05,1.7694935463463233e-05,0.0
39115,2026-03-19 12:00:00,204,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.0020799636647392396,0.0020799636647392396,0.0
39115,2026-03-19 13:00:00,205,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.00018863698552578931,0.00018863698552578931,0.0
39115,2026-03-19 14:00:00,206,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.00018863698552578931,0.00018863698552578931,0.0
39115,2026-03-19 15:00:00,207,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.00018863698552578931,0.00018863698552578931,0.0
39115,2026-03-19 16:00:00,208,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.00018874109829470116,0.00018874109829470116,0.0
39115,2026-03-19 17:00:00,209,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.00017434560201907452,0.00017434560201907452,0.0
39115,2026-03-19 18:00:00,210,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,3.108554521093979e-06,3.108554521093979e-06,0.0
39115,2026-03-19 19:00:00,211,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.0,0.0,0.0
39115,2026-03-19 20:00:00,212,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.0,0.0,0.0
39115,2026-03-19 21:00:00,213,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,0.0,0.0,0.0
39115,2026-03-19 22:00:00,214,2,0.0,0.0,0.0,0.0,0.0,0.074082648,0.00013249557120164712,0.00013249557120164712,0.0,0.00018280718420121426,0.00018280718420121426,0.0,4.1456689392219056e-05,0.0,4.1456689392219056e-05
39117,2026-03-14 00:00:00,72,4,0.5087,0.48382227487172297,0.5006613316046764,0.48650874922825244,0.7618563,0.824241807,0.7137955976413298,0.7131880938904973,0.0006075037508324854,0.7558932394737135,0.7551657334952804,0.0007275059784330903,0.7205117835326535,0.720356861700291,0.00015492183236258077
39117,2026-03-14 01:00:00,73,4,0.5023,0.4546495619677217,0.478485910839689,0.46874564175092465,0.751068594,0.824241807,0.7048189447100356,0.7040194066788795,0.0007995380311560973,0.7644098168899537,0.7635010974547278,0.0009087194352259035,0.7400591441680429,0.7387714190169912,0.0012877251510516486
39117,2026-03-14 02:00:00,74,4,0.4922,0.42498395970216635,0.4392110395770107,0.43264692875565686,0.751068594,0.824241807,0.6997511965854717,0.6997511965854717,0.0,0.7353188962725826,0.7352345102396952,8.438603288735856e-05,0.718908619219198,0.7187772954820718,0.0001313237371261566
39117,2026-03-14 03:00:00,75,4,0.4232,0.39047337183749536,0.3966200984642547,0.39613793326559654,0.606248728,0.824241807,0.6869206714905784,0.6869206714905784,0.0,0.7022874880574768,0.7022874880574768,0.0,0.7010820750608313,0.7006843153822893,0.00039775967854201324
39117,2026-03-14 04:00:00,76,4,0.4137,0.3650094900167815,0.3767615583587409,0.36838562118761065,0.603297374,0.824241807,0.6697788142222759,0.6697788142222759,0.0,0.6991589850771742,0.6991589850771742,0.0,0.6782191421493488,0.6781392660513017,7.987609804705201e-05
39117,2026-03-14 05:00:00,77,4,0.4088,0.28885972947641725,0.29527128010815107,0.29006718967060874,0.610726644,0.824241807,0.6496567977952389,0.6496567977952389,0.0,0.6817145509539078,0.6817053354985837,9.215455324041326e-06,0.6556940987661964,0.6556940987661964,0.0
39117,2026-03-14 06:00:00,78,4,0.3191,0.289702955150221,0.29080634430013136,0.29176680157540186,0.418176267,0.824241807,0.6600265505415109,0.6600265505415109,0.0,0.665543496291063,0.665543496291063,0.0,0.6703457826674153,0.6703457826674153,0.0
39117,2026-03-14 07:00:00,79,4,0.3131,0.25882193586004304,0.2637390084219358,0.26285877970915605,0.431406473,0.824241807,0.5282320453522856,0.5280662839443325,0.00016576140795312373,0.5528174081617495,0.5527059364581139,0.00011147170363553527,0.5484162645978506,0.5484124922860495,3.7723118012025965e-06
39117,2026-03-14 08:00:00,80,4,0.3163,0.2726427733075173,0.27060543009317317,0.2693649811633885,0.456442092,0.824241807,0.6184113368470889,0.6182854107797464,0.00012592606734248887,0.6082246207753684,0.6081511543062663,7.3466469102149e-05,0.6020223761264449,0.6019226150464061,9.976108003886552e-05
39117,2026-03-14 09:00:00,81,4,0.2951,0.2592802274653527,0.25987261188670346,0.26102988160734525,0.427437411,0.824241807,0.5610201009018022,0.5610201009018022,0.0,0.5639820230085565,0.5639820230085565,0.0,0.5697683716117651,0.5697683716117651,0.0
39117,2026-03-14 10:00:00,82,4,0.2774,0.25588743932932595,0.255170233106793,0.25518114112450163,0.407083249,0.824241807,0.5730941620532334,0.5730941620532334,0.0,0.5695081309405685,0.5695081309405685,0.0,0.5695626710291116,0.5695626710291116,0.0
39117,2026-03-14 11:00:00,83,4,0.2744,0.24222012666807635,0.24862864075894864,0.2499550089508309,0.420618767,0.824241807,0.5195646825795098,0.5195646825795098,0.0,0.5516072530338713,0.5516072530338713,0.0,0.5582390939932826,0.5582009526370658,3.8141356216855695e-05
39117,2026-03-14 12:00:00,84,4,0.2568,0.23100770930210188,0.23545667286550276,0.236903114604598,0.377060859,0.824241807,0.4916310522558783,0.4914693164523594,0.00016173580351886764,0.5138758700728826,0.5138758700728826,0.0,0.5211080787683589,0.5210447857154267,6.329305293212924e-05
39117,2026-03-14 13:00:00,85,4,0.2555,0.21918989418002907,0.22001915801197386,0.22190355179428325,0.384388357,0.824241807,0.4211674322096818,0.4210597982204721,0.000107633989209642,0.42531375136940575,0.42531375136940575,0.0,0.4347357202809528,0.4347357202809528,0.0
39117,2026-03-14 14:00:00,86,4,0.2439,0.21214882841571714,0.21857202160168587,0.2156462604176947,0.364848361,0.824241807,0.389924296862704,0.3897689414788045,0.00015535538389956793,0.4220402627925475,0.4220402627925475,0.0,0.4074114568725916,0.4074114568725916,0.0
39117,2026-03-14 15:00:00,87,4,0.2209,0.20813000103847581,0.21344804780064003,0.20922139428563527,0.3207816,0.824241807,0.3714439993390196,0.37131362087740744,0.00013037846161217582,0.39803423314984065,0.3980332213409843,1.0118088563455506e-06,0.3769009655748168,0.3769009655748168,0.0
39117,2026-03-14 16:00:00,88,4,0.2173,0.2087139886675235,0.212901817970145,0.2059644099798752,0.317117851,0.824241807,0.3776131686017624,0.3775258844389634,8.728416279903002e-05,0.3985523151148699,0.39854760473017536,4.7103846945007985e-06,0.3638652751635208,0.3638652751635208,0.0
39117,2026-03-14 17:00:00,89,4,0.2163,0.2018218290415789,0.2011502042117079,0.19558911265033804,0.32576837,0.824241807,0.37161709267845316,0.37149304877868766,0.00012404389976547855,0.3682589685290983,0.3682589685290983,0.0,0.34045351072224894,0.34045351072224894,0.0
39117,2026-03-14 18:00:00,90,4,0.1875,0.20146113600428664,0.19838286013356102,0.18712038373029277,0.265418278,0.824241807,0.37273563763598344,0.3726122198493954,0.00012341778658803482,0.3573442582823554,0.35734340513959234,8.531427630311339e-07,0.3010318762660141,0.3010318762660141,0.0
39117,2026-03-14 19:00:00,91,4,0.1782,0.19528661979633402,0.19412807795237716,0.18365460539886458,0.261143904,0.824241807,0.37862675513346694,0.37853002471471553,9.673041875142755e-05,0.3728340459136825,0.3728340459136825,0.0,0.3204666831461196,0.3204666831461196,0.0
39117,2026-03-14 20:00:00,92,4,0.1575,0.17954369810642845,0.17663124036064626,0.16852095275329299,0.2193161,0.824241807,0.3562683310246039,0.3562101617484362,5.8169276167677626e-05,0.34170604229569296,0.34170604229569296,0.0,0.3011546042589268,0.3011546042589268,0.0
39117,2026-03-14 21:00:00,93,4,0.1531,0.16971153878373618,0.1702967336363715,0.16037433139416982,0.219621413,0.824241807,0.33824016556015984,0.3381852209439289,5.494461623092919e-05,0.34116613982333643,0.34116613982333643,0.0,0.29155412861232805,0.29155412861232805,0.0
39117,2026-03-14 22:00:00,94,4,0.1441,0.16772004655129688,0.16810338025020702,0.15626420280069384,0.206187665,0.824241807,0.33123431331159314,0.3309666181911557,0.00026769512043744206,0.33315098180614394,0.3330445691327306,0.0001064126734133294,0.27395509455857797,0.2738392350699924,0.00011585948858553954
39117,2026-03-14 23:00:00,95,4,0.1341,0.13788432025455669,0.14315124260647294,0.135183197358984,0.194992876,0.824241807,0.2804921944003307,0.2804921944003307,0.0,0.3199941120397024,0.3199941120397024,0.0,0.2602337726835352,0.2602337726835352,0.0
39117,2026-03-15 00:00:00,96,4,0.131,0.1307114469402762,0.13457107224630666,0.12759115523864215,0.19417871,0.824241807,0.2706688230451983,0.27057887572298883,8.994732220944067e-05,0.2996160128404267,0.2996160128404267,0.0,0.24726663528294282,0.24726663528294282,0.0
39117,2026-03-15 01:00:00,97,4,0.1252,0.129641996726198,0.13349790116211088,0.1264121324030795,0.186952982,0.824241807,0.2678342538364656,0.2677353621560908,9.889168037478924e-05,0.2967535371058121,0.2967535371058121,0.0,0.24361027141307678,0.24361027141307678,0.0
39117,2026-03-15 02:00:00,98,4,0.1215,0.12778953648071648,0.13063422910052186,0.1243926178493517,0.1816609,0.824241807,0.2612686487450986,0.26118549969394844,8.314905115014312e-05,0.28260384339363886,0.28260384339363886,0.0,0.23579175900986285,0.23579175900986285,0.0
39117,2026-03-15 03:00:00,99,4,0.1194,0.12341301982292585,0.12804945759877298,0.12360100441853028,0.180032567,0.824241807,0.23261207601818068,0.23249926508674598,0.00011281093143468767,0.26738535933703406,0.26738535933703406,0.0,0.23402196048521387,0.23402196048521387,0.0
39117,2026-03-15 04:00:00,100,4,0.1179,0.12020393553005727,0.12528412232887245,0.12100351700390062,0.179116629,0.824241807,0.22233562564918435,0.22221495726002705,0.00012066838915730166,0.26043702664029833,0.2604218411830526,1.5185457245700691e-05,0.2283324867030096,0.2283324867030096,0.0
39117,2026-03-15 05:00:00,101,4,0.1139,0.1189455832040028,0.12354413531802362,0.11912545798983072,0.172297985,0.824241807,0.22478693180328788,0.22472612067308576,6.0811130202114875e-05,0.2592760726584441,0.2592760726584441,0.0,0.22613599269699727,0.22613599269699727,0.0
39117,2026-03-15 06:00:00,102,4,0.1075,0.11728038125520475,0.12139372732873638,0.11734539093513931,0.160187258,0.824241807,0.2168426795027811,0.21676658813896377,7.609136381735068e-05,0.24769277505426815,0.24769277505426815,0.0,0.21733025210229026,0.21733025210229026,0.0
39117,2026-03-15 07:00:00,103,4,0.1048,0.11292123534373508,0.11658342629570417,0.11279661230799165,0.157541217,0.824241807,0.21660251622603588,0.2164537357900701,0.00014878043596578053,0.2440689483658041,0.2440689483658041,0.0,0.21566784345796022,0.21566784345796022,0.0
39117,2026-03-15 08:00:00,104,4,0.0954,0.10870355416786608,0.11462055945925521,0.11007175075296834,0.138001221,0.824241807,0.2013111460615637,0.20124942252829514,6.172353326854181e-05,0.2456886857469823,0.2456886857469823,0.0,0.21157262044983058,0.21157262044983058,0.0
39117,2026-03-15 09:00:00,105,4,0.0902,0.10611274471278534,0.11030970800208312,0.10748620627985059,0.131691431,0.824241807,0.1929518826741577,0.19270564457539135,0.0002462380987663284,0.22442910734389102,0.22442910734389102,0.0,0.20325284442714708,0.20325284442714708,0.0
39117,2026-03-15 10:00:00,106,4,0.0777,0.10077808204881059,0.10618858907634662,0.1013293729403478,0.108691227,0.824241807,0.17310139045183304,0.17310139045183304,0.0,0.21368019315835332,0.21368019315835332,0.0,0.1772360721383622,0.1772360721383622,0.0
39117,2026-03-15 11:00:00,107,4,0.0634,0.09660557935299416,0.1010733365758152,0.09843689389167931,0.080602483,0.824241807,0.1702133491778089,0.1702133491778089,0.0,0.20372152834896656,0.20372152834896656,0.0,0.18394820821794744,0.18369761957750677,0.00025058864044066295
39117,2026-03-15 12:00:00,108,4,0.0634,0.09331844026760695,0.09834484275492779,0.09340014087920477,0.084775087,0.824241807,0.16701145794449454,0.16657185057198165,0.0004396073725129012,0.20470947659940086,0.20448788935825563,0.00022158724114522684,0.16762421253147813,0.16711096152190036,0.0005132510095777877
39117,2026-03-15 13:00:00,109,4,0.0637,0.09141295122455018,0.09701729202023637,0.09230346208058733,0.090576023,0.824241807,0.1700434403187767,0.16926561548756935,0.0007778248312073436,0.21207599628642315,0.21207599628642315,0.0,0.17672227173905536,0.17567437011837722,0.00104790162067815
39117,2026-03-15 14:00:00,110,4,0.0722,0.08707907512327019,0.09115310646348208,0.08519919058679924,0.087828211,0.824241807,0.16385564261967736,0.16378537773054844,7.026488912891877e-05,0.1944108776712666,0.1944108776712666,0.0,0.14975650859614523,0.1492307877436107,0.0005257208525345331
39117,2026-03-15 15:00:00,111,4,0.1191,0.08356008319403611,0.08570808786547932,0.08116136547485676,0.191532668,0.824241807,0.1647842812341169,0.16269800029669548,0.0020862809374214085,0.18089431626994087,0.178422368645021,0.0024719476249198654,0.14679389834027168,0.14475306231935425,0.002040836020917425
39117,2026-03-15 16:00:00,112,4,0.1347,0.08132815316214971,0.0830736122896537,0.07737899724984572,0.222674537,0.824241807,0.16276048369204096,0.16240665081027603,0.0003538328817649327,0.17585142714832083,0.17578858724558583,6.28399027350082e-05,0.133141814349761,0.13278969576310812,0.00035211858665287434
39117,2026-03-15 17:00:00,113,4,0.1022,0.07649022489071985,0.0798440814228476,0.0744354196826203,0.170873194,0.824241807,0.15636453952842191,0.15612666808977585,0.0002378714386460666,0.18151846351937997,0.18151846351937997,0.0,0.14095350046767516,0.14073173329507063,0.00022176717260453068
39117,2026-03-15 18:00:00,114,4,0.0574,0.066296388027347,0.06977793084237649,0.06646551307848839,0.069916548,0.824241807,0.10778368829737651,0.10767578571929437,0.00010790257808214664,0.13389525941009775,0.13389525941009775,0.0,0.10905212618093701,0.10858799803460996,0.00046412814632705086
39117,2026-03-15 19:00:00,115,4,0.0555,0.05735413609111744,0.059165444642097824,0.05842575271544649,0.06391207,0.824241807,0.06435974165409607,0.06351713234022031,0.0008426093138757464,0.07794455578644897,0.07761068376459641,0.0003338720218525616,0.07239686633656393,0.07239686633656393,0.0
39117,2026-03-15 20:00:00,116,4,0.0571,0.053984613978057296,0.055247161376027566,0.05599394481624461,0.061978425,0.824241807,0.06332600982600652,0.06304868624299655,0.0002773235830099663,0.07279511531078359,0.07279511531078359,0.0,0.0783959911124114,0.0783959911124114,0.0
39117,2026-03-15 21:00:00,117,4,0.052,0.05309526028191753,0.05437734205798124,0.05463987066245156,0.062283737,0.824241807,0.06761468878652113,0.06751572014307923,9.896864344190243e-05,0.07723030210699894,0.07723030210699894,0.0,0.07919926664052634,0.07919926664052634,0.0
39117,2026-03-15 22:00:00,118,4,0.0452,0.05120487503519055,0.05200025982454756,0.05230006805736459,0.061876654,0.824241807,0.06506090147365833,0.06506090147365833,0.0,0.07102628739383597,0.0709689294960571,5.7357897778874503e-05,0.07327484913996363,0.07327484913996363,0.0
39117,2026-03-15 23:00:00,119,4,0.0406,0.04604607853266549,0.04617953255082616,0.04690967374716353,0.061876654,0.824241807,0.06806749388711195,0.06758110814251653,0.0004863857445954207,0.06940203406871859,0.06932551454337477,7.651952534381755e-05,0.0767034460320923,0.07636788152449045,0.00033556450760184245
39117,2026-03-16 00:00:00,120,4,0.0402,0.04437943157378903,0.04470688590390158,0.04559578860847653,0.061571341,0.824241807,0.06183958943412995,0.06183958943412995,0.0,0.06511413273525556,0.06511413273525556,0.0,0.07400315978100501,0.07361913415664664,0.0003840256243583641
39117,2026-03-16 01:00:00,121,4,0.0399,0.04390850292010568,0.04455642713102813,0.0455767008108827,0.0613678,0.824241807,0.06165273437160121,0.061138494633803886,0.0005142397377973243,0.06813197648082575,0.06813197648082575,0.0,0.0783347132793714,0.07790608106156023,0.000428632217811168
39117,2026-03-16 02:00:00,122,4,0.0386,0.042489835863330994,0.043474921187942994,0.04355000310336984,0.058518217,0.824241807,0.06616386337947681,0.06499359872372884,0.0011702646557479803,0.0760147166255968,0.07426315212333051,0.0017515645022662901,0.07676553577986528,0.07592107208182007,0.0008444636980452104
39117,2026-03-16 03:00:00,123,4,0.0384,0.0410530127893766,0.0425324758316489,0.041569032230012196,0.058416446,0.824241807,0.05931769306318952,0.058735740057798136,0.000581953005391386,0.07411232348591258,0.07360177518170521,0.0005105483042073614,0.06447788746954551,0.06437681714115642,0.00010107032838909461
39117,2026-03-16 04:00:00,124,4,0.0386,0.0417095931902596,0.04263573809687249,0.04182587873378428,0.058314675,0.824241807,0.06299285406248324,0.06267812323993008,0.0003147308225531572,0.07225430312861218,0.07225430312861218,0.0,0.06415570949773006,0.0640375985265026,0.00011811097122744795
39117,2026-03-16 05:00:00,125,4,0.0393,0.038489074512781885,0.039620843104840694,0.039398930790988225,0.060350092,0.824241807,0.04382361953321983,0.0434212451449309,0.0004023743882889335,0.05514130545380798,0.055066186885868784,7.511856793919632e-05,0.052922182315283235,0.05288750483095569,3.4677484327547143e-05
