split_seed,fipsCode,timestamp_et,hour_idx,stateAbbr,fold,split_id,gated_identity_hash,source_u_identity_hash,baseline_identity_hash,target_timestamp,scoreable,K,use_U,pred_U_raw,A_D1,B_D1,C_D1,G_D1,original_D_model_id,U_model_id,selected_model_id,selected_rule,D_changed_vs_A,D_changed_vs_B,D_changed_vs_C,actual_D,actual_osi,A_osi,B_osi,C_osi,G_osi,sse_reduction_G_vs_B
42,39145,2026-03-14 02:00:00,74,OH,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.0005630631666666666,True,0.0006232597817114008,0.0011581960413555045,0.0011581960413555045,0.0011863229483780676,0.0011863229483780676,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.000909563,0.0004,0.0,0.0,0.0,0.0,0.0
42,39145,2026-03-14 03:00:00,75,OH,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,3.0318833333333332e-05,True,0.0026092894718718652,0.0011875902618052154,0.0011875902618052154,0.0026396083052051987,0.0026396083052051987,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.000463444,0.0003,0.0,0.0,0.0,0.0,0.0
42,39147,2026-03-14 00:00:00,72,OH,4,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 01:00:00,True,0.016971876166666667,True,0.0011686477269276482,0.022109015541871765,0.022109015541871765,0.018140523893594315,0.018140523893594315,f50ae290ec680e252a2b28fa25c8b7d7984f2fb5cfaa8be2512c50801249dc31,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,U_reconstruction,True,True,False,0.022266706,0.0119,0.014890313367148019,0.014890313367148019,0.013898190455078657,0.013898190455078657,4.949208938976673e-06
42,39147,2026-03-14 01:00:00,73,OH,4,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 02:00:00,True,0.010435201666666666,True,0.0037147479555321525,0.02067121239867915,0.02067121239867915,0.014149949622198819,0.014149949622198819,f50ae290ec680e252a2b28fa25c8b7d7984f2fb5cfaa8be2512c50801249dc31,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,U_reconstruction,True,True,False,0.018405249,0.0111,0.015319030804649456,0.015319030804649456,0.013688715110529374,0.013688715110529374,1.109877500709792e-05
42,39147,2026-03-14 02:00:00,74,OH,4,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.005307186666666667,True,0.0060028807334209415,0.018103367669868253,0.018103367669868253,0.011310067400087609,0.011310067400087609,f50ae290ec680e252a2b28fa25c8b7d7984f2fb5cfaa8be2512c50801249dc31,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,U_reconstruction,True,True,False,0.015970987,0.0105,0.012288474786756785,0.012288474786756785,0.010590149719311624,0.010590149719311624,3.190515090972762e-06
42,39147,2026-03-14 03:00:00,75,OH,4,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,0.0026443258333333336,True,0.010046345201624993,0.017278424501692504,0.017278424501692504,0.012690671034958327,0.012690671034958327,f50ae290ec680e252a2b28fa25c8b7d7984f2fb5cfaa8be2512c50801249dc31,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,U_reconstruction,True,True,False,0.015977165,0.0104,0.011989885031671107,0.011989885031671107,0.010842946664987564,0.010842946664987564,2.331532665908233e-06
42,39149,2026-03-14 00:00:00,72,OH,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 01:00:00,True,0.08668185833333332,True,0.036010550055560926,0.13893520999690656,0.13893520999690656,0.12269240838889425,0.12269240838889425,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.109840206,0.0426,0.0845730948502908,0.0845730948502908,0.08051239444828771,0.08051239444828771,0.00032439103850895085
42,39149,2026-03-14 01:00:00,73,OH,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 02:00:00,True,0.048322572333333334,True,0.08596873202800762,0.13538252663947187,0.13538252663947187,0.13429130436134096,0.13429130436134096,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.078457547,0.035,0.08364370109491252,0.08364370109491252,0.0833708955253798,0.0833708955253798,2.646612228398692e-05
42,39149,2026-03-14 02:00:00,74,OH,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.03219394850000001,True,0.10650181821470468,0.13213109937337075,0.13213109937337075,0.13869576671470468,0.13869576671470468,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.069913313,0.0359,0.08235349386043125,0.08235349386043125,0.08399466069576474,0.08399466069576474,-0.00015516929559961307
42,39149,2026-03-14 03:00:00,75,OH,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,0.016090644333333334,True,0.12823922459381076,0.13327366021469297,0.13327366021469297,0.1443298689271441,0.1443298689271441,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.060432107,0.0312,0.0834347976475793,0.0834347976475793,0.08619884982569209,0.08619884982569209,-0.0002963993968654751
42,39151,2026-03-14 00:00:00,72,OH,4,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 01:00:00,True,0.05975499033333332,True,0.027205307203953616,0.0902469026816005,0.0902469026816005,0.08696029753728693,0.08696029753728693,f50ae290ec680e252a2b28fa25c8b7d7984f2fb5cfaa8be2512c50801249dc31,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,U_reconstruction,True,True,False,0.085194341,0.0517,0.05645571725500635,0.05645571725500635,0.055634065968927955,0.055634065968927955,7.139971561688093e-06
42,39151,2026-03-14 01:00:00,73,OH,4,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 02:00:00,True,0.04301894283333333,True,0.03947652382298128,0.08508408080348144,0.08508408080348144,0.0824954666563146,0.0824954666563146,f50ae290ec680e252a2b28fa25c8b7d7984f2fb5cfaa8be2512c50801249dc31,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,U_reconstruction,True,True,False,0.081190524,0.0508,0.05260801435863099,0.05260801435863099,0.05196086082183928,0.05196086082183928,1.9213180733344513e-06
42,39151,2026-03-14 02:00:00,74,OH,4,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.027210144000000002,True,0.051823961419856436,0.07787735452403187,0.07787735452403187,0.07903410541985643,0.07903410541985643,f50ae290ec680e252a2b28fa25c8b7d7984f2fb5cfaa8be2512c50801249dc31,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,U_reconstruction,True,True,False,0.077930738,0.0496,0.04891000318730384,0.04891000318730384,0.04919919091125998,0.04919919091125998,3.1544767591425477e-07
42,39151,2026-03-14 03:00:00,75,OH,4,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,0.0131851595,True,0.06582301888691149,0.07621131621260913,0.07621131621260913,0.07900817838691149,0.07900817838691149,f50ae290ec680e252a2b28fa25c8b7d7984f2fb5cfaa8be2512c50801249dc31,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,U_reconstruction,True,True,False,0.076442676,0.0489,0.04757229406783442,0.04757229406783442,0.04827150961141001,0.04827150961141001,1.3678028737576744e-06
42,39153,2026-03-14 00:00:00,72,OH,0,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 01:00:00,True,0.04915630883333333,True,0.019078470707784977,0.07777009797089478,0.07777009797089478,0.06823477954111831,0.06823477954111831,39f29745dfe4be3be930692c4d7be41a3cd1b6d79f24207866f8d6fb2570ce70,70acce2070986be189297bf4a30da11e8d1fe91be92e76a556265e94b3c2e0c1,70acce2070986be189297bf4a30da11e8d1fe91be92e76a556265e94b3c2e0c1,U_reconstruction,True,True,False,0.063506555,0.0319,0.05218326554983301,0.05218326554983301,0.04979943594238889,0.04979943594238889,9.102105430935936e-05
42,39153,2026-03-14 01:00:00,73,OH,0,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 02:00:00,True,0.033787725666666664,True,0.03691209791724823,0.07710716127346504,0.07710716127346504,0.07069982358391488,0.07069982358391488,39f29745dfe4be3be930692c4d7be41a3cd1b6d79f24207866f8d6fb2570ce70,70acce2070986be189297bf4a30da11e8d1fe91be92e76a556265e94b3c2e0c1,70acce2070986be189297bf4a30da11e8d1fe91be92e76a556265e94b3c2e0c1,U_reconstruction,True,True,False,0.054713374,0.0291,0.051624919269832294,0.051624919269832294,0.050023084847444756,0.050023084847444756,6.959650857908981e-05
42,39153,2026-03-14 02:00:00,74,OH,0,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.019865003500000002,True,0.050961859951530845,0.07795504712863262,0.07795504712863262,0.07082686345153084,0.07082686345153084,39f29745dfe4be3be930692c4d7be41a3cd1b6d79f24207866f8d6fb2570ce70,70acce2070986be189297bf4a30da11e8d1fe91be92e76a556265e94b3c2e0c1,70acce2070986be189297bf4a30da11e8d1fe91be92e76a556265e94b3c2e0c1,U_reconstruction,True,True,False,0.046738871,0.0258,0.05295642786437321,0.05295642786437321,0.05117438194509777,0.05117438194509777,9.361231525720215e-05
42,39153,2026-03-14 03:00:00,75,OH,0,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,0.008535627666666667,True,0.055183577225295606,0.07766916980886726,0.07766916980886726,0.06371920489196227,0.06371920489196227,39f29745dfe4be3be930692c4d7be41a3cd1b6d79f24207866f8d6fb2570ce70,70acce2070986be189297bf4a30da11e8d1fe91be92e76a556265e94b3c2e0c1,70acce2070986be189297bf4a30da11e8d1fe91be92e76a556265e94b3c2e0c1,U_reconstruction,True,True,False,0.041377754,0.0245,0.04870743812341503,0.04870743812341503,0.045219946894188776,0.045219946894188776,0.00015668386120096418
42,39155,2026-03-14 00:00:00,72,OH,1,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 01:00:00,True,0.031032774833333335,True,0.010537909912266004,0.030249528527870117,0.031032774833333335,0.04157068474559934,0.04157068474559934,e074cbb669314bd64a3e5fb72b88a198b26d6797b7ecd4075039f6c07056483b,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,U_reconstruction,True,True,False,0.039288896,0.0191,0.022581537188591884,0.022777348764957687,0.02541182624302419,0.02541182624302419,-2.6316256582993035e-05
42,39155,2026-03-14 01:00:00,73,OH,1,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 02:00:00,True,0.021126262333333336,True,0.01908336544556136,0.029263326108607844,0.029263326108607844,0.040209627778894697,0.040209627778894697,e074cbb669314bd64a3e5fb72b88a198b26d6797b7ecd4075039f6c07056483b,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,U_reconstruction,True,True,False,0.032087943,0.0142,0.020180308121823587,0.020180308121823587,0.0229168835393953,0.0229168835393953,-4.0219973407431607e-05
42,39155,2026-03-14 02:00:00,74,OH,1,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.012711970333333331,True,0.017247189798526078,0.02452490184869555,0.02452490184869555,0.02995916013185941,0.02995916013185941,e074cbb669314bd64a3e5fb72b88a198b26d6797b7ecd4075039f6c07056483b,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,U_reconstruction,True,True,False,0.026216878,0.0124,0.016654162631022335,0.016654162631022335,0.018012727201813298,0.018012727201813298,-1.340480695078806e-05
42,39155,2026-03-14 03:00:00,75,OH,1,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,0.004593208666666667,True,0.020155228212799272,0.02497028097544886,0.02497028097544886,0.02474843687946594,0.02474843687946594,e074cbb669314bd64a3e5fb72b88a198b26d6797b7ecd4075039f6c07056483b,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,U_reconstruction,True,True,False,0.020589313,0.0111,0.015244459043455809,0.015244459043455809,0.015188998019460076,0.015188998019460076,4.566359597342087e-07
42,39157,2026-03-14 00:00:00,72,OH,2,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 01:00:00,True,0.23633835816666668,True,0.06908705648237148,0.3167194561365232,0.3167194561365232,0.30542541464903816,0.30542541464903816,fd30e029fe742e8b3981f71cf12d0e14c7c8846958a2db051acb184510484533,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,U_reconstruction,True,True,False,0.344197269,0.2157,0.19306559935292875,0.19306559935292875,0.19024208898105746,0.19024208898105746,-0.00013578914079625636
42,39157,2026-03-14 01:00:00,73,OH,2,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 02:00:00,True,0.17441025766666665,True,0.1003688331396715,0.3061109829020515,0.3061109829020515,0.27477909080633817,0.27477909080633817,fd30e029fe742e8b3981f71cf12d0e14c7c8846958a2db051acb184510484533,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,U_reconstruction,True,True,False,0.336076924,0.2132,0.19174955696099688,0.19174955696099688,0.18391658393706853,0.18391658393706853,-0.00039739694974523553
42,39157,2026-03-14 02:00:00,74,OH,2,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.1135506655,True,0.1788478997196737,0.3027888405493316,0.3027888405493316,0.29239856521967367,0.29239856521967367,fd30e029fe742e8b3981f71cf12d0e14c7c8846958a2db051acb184510484533,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,U_reconstruction,True,True,False,0.329020962,0.2114,0.19117583770381907,0.19117583770381907,0.18857826887140458,0.18857826887140458,-0.00011181467112363503
42,39157,2026-03-14 03:00:00,75,OH,2,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,0.05366469466666667,True,0.22415817171578073,0.3016283537787142,0.3016283537787142,0.2778228663824474,0.2778228663824474,fd30e029fe742e8b3981f71cf12d0e14c7c8846958a2db051acb184510484533,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,U_reconstruction,True,True,False,0.322971625,0.2099,0.1909925746908537,0.1909925746908537,0.185041202841787,0.185041202841787,-0.00026046906433223354
42,39159,2026-03-14 00:00:00,72,OH,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 01:00:00,True,0.03418530366666667,True,-0.0009681093634450676,0.054500075981540726,0.054500075981540726,0.03418530366666667,0.03418530366666667,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.039207259,0.0152,0.031351639542368005,0.031351639542368005,0.026272946463649492,0.026272946463649492,0.00013826531651973798
42,39159,2026-03-14 01:00:00,73,OH,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 02:00:00,True,0.020201523833333332,True,0.02179085461371573,0.0497484671869043,0.0497484671869043,0.04199237844704906,0.04199237844704906,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.027566513,0.0124,0.030320242075706532,0.030320242075706532,0.028381219890742722,0.028381219890742722,6.573568685565209e-05
42,39159,2026-03-14 02:00:00,74,OH,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.0074629311666666665,True,0.036330512529743626,0.04514581112466173,0.04514581112466173,0.04379344369641029,0.04379344369641029,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.017031682,0.0095,0.026789387088722708,0.026789387088722708,0.026451295231659847,0.026451295231659847,1.1576495872797426e-05
