cv_seed,fipsCode,countyName,stateAbbr,fold,hour_idx,horizon,target_hour,target_day,truth,T,S,osi,P_t,N_t,D_t,R_t,outageCount,customersTracked,gust,tp,soil_moist,eT,eS,T_sse,S_sse,direction,common_score,P_pred,P_true,e_P,N_pred,N_true,e_N,D_pred,D_true,e_D,R_pred,R_true,e_R,e_remainder
42,39117,Morrow County,OH,4,196,1,197,8,0.0012,0.0011979754943612308,,0.0012,0.001730104,3.39e-05,0.001831875,0.0,17,9826,17.5,0.0,0.347,-2.024505638769129e-06,,4.098623081407999e-12,,short_T_only,,0.0019285017603186795,0.001730104,7.935910412747178e-05,0.0001019888335909151,3.39e-05,2.3831091756820284e-05,0.001675274913630072,0.001831875,-3.915002159248198e-05,0.00027940029930579257,0.0,-2.794002993057926e-05,-3.8124649999999954e-05
42,39117,Morrow County,OH,4,197,1,198,8,0.0012,0.001293073511134719,,0.0012,0.001831875,3.39e-05,0.001814913,0.0,18,9826,14.6,0.0,0.347,9.307351113471913e-05,,8.662678474944686e-09,,short_T_only,,0.0020337517251641534,0.001831875,8.075069006566139e-05,0.00010805542227468598,3.39e-05,2.5954397796140093e-05,0.0018733064090922739,0.001814913,1.4598352273068461e-05,0.00026573179000151023,0.0,-2.6573179000151023e-05,-1.656749999999794e-06
42,39117,Morrow County,OH,4,198,1,199,8,0.0012,0.0012835562920023422,,0.0012,0.001831875,0.000101771,0.001797951,0.0,18,9826,14.8,0.0,0.347,8.355629200234227e-05,,6.981653933180686e-09,,short_T_only,,0.0019501406156111132,0.001831875,4.730624624444532e-05,0.00014848478765268529,0.000101771,1.634982567843985e-05,0.0019129804185944721,0.001797951,2.8757354648618005e-05,0.00026714734569161034,0.0,-2.6714734569161034e-05,1.7857600000000125e-05
42,39117,Morrow County,OH,4,199,1,200,8,0.0013,0.0012903883214921228,,0.0013,0.002035416,6.78e-05,0.001814913,0.000237465,20,9826,20.8,0.0,0.347,-9.611678507877135e-06,,9.238436373878723e-11,,short_T_only,,0.0019602010420704326,0.002035416,-3.0085983171826945e-05,0.00011158265810709668,6.78e-05,1.5323930337483838e-05,0.001991760118304346,0.001814913,4.4211779576086466e-05,0.00030686055249620693,0.000237465,-6.939555249620695e-06,-3.21218499999998e-05
42,39117,Morrow County,OH,4,200,1,201,8,0.001,0.0013550508195115229,,0.001,0.001323021,6.78e-05,0.001747066,0.000271389,13,9826,16.9,0.0,0.346,0.00035505081951152286,,1.2606108443580398e-07,,short_T_only,,0.0019926975855806468,0.001323021,0.00026787063423225875,0.00019836236499273208,6.78e-05,4.569682774745623e-05,0.002080896629280542,0.001747066,8.345765732013544e-05,0.0003167919978832764,0.000271389,-4.540299788327639e-06,-3.743399999999987e-05
42,39117,Morrow County,OH,4,201,1,202,8,0.0009,0.0013652433337479728,,0.0009,0.00122125,0.0,0.001662257,0.000339236,12,9826,15.2,0.0,0.346,0.0004652433337479728,,2.1645135959692759e-07,,short_T_only,,0.002112621070236626,0.00122125,0.0003565484280946504,0.00018623393474884832,0.0,6.51818771620969e-05,0.001998694682328167,0.001662257,8.410942058204176e-05,0.0004466064209081646,0.000339236,-1.0737042090816464e-05,-2.985934999999982e-05
42,39117,Morrow County,OH,4,202,1,203,8,0.0008,0.0012184850405621342,,0.0008,0.001017708,0.0,0.001543524,0.000101771,10,9826,8.8,0.0,0.35,0.0004184850405621342,,1.751297291742911e-07,,short_T_only,,0.001771789281844195,0.001017708,0.0003016325127376781,0.00010008229751638637,0.0,3.502880413073523e-05,0.0020318668727155455,0.001543524,0.0001220857181788864,0.00033226194485165604,0.000101771,-2.3049094485165605e-05,-1.7212899999999938e-05
42,39117,Morrow County,OH,4,203,1,204,8,0.0008,0.001349452822510103,,0.0008,0.001017708,3.39e-05,0.00140783,6.78e-05,10,9826,8.7,0.0,0.355,0.0005494528225101029,,3.0189840416431857e-07,,short_T_only,,0.002111314359282138,0.001017708,0.0004374425437128552,0.0001075207237501902,3.39e-05,2.576725331256657e-05,0.0020048143828339656,0.00140783,0.00014924609570849138,0.0003390877022381023,6.78e-05,-2.7128770223810236e-05,-3.587429999999997e-05
42,39117,Morrow County,OH,4,204,1,205,8,0.0008,0.001291513479407242,,0.0008,0.001119479,3.39e-05,0.001289097,0.000203542,11,9826,10.5,0.0,0.36,0.0004915134794072419,,2.415855004390132e-07,,short_T_only,,0.0020077549179031073,0.001119479,0.00035531036716124294,7.203850514364161e-05,3.39e-05,1.3348476800274566e-05,0.0019863992403384378,0.001289097,0.00017432556008460946,0.00033401774638884855,0.000203542,-1.3047574638884855e-05,-3.8423350000000114e-05
42,39117,Morrow County,OH,4,205,1,206,8,0.0005,0.0012220892529135113,,0.0005,0.000508854,3.39e-05,0.00103467,0.000203542,5,9826,16.6,0.0,0.363,0.0007220892529135113,,5.214128891731929e-07,,short_T_only,,0.0018571127929271096,0.000508854,0.0005393035171708439,9.069996577856764e-05,3.39e-05,1.9879988022498672e-05,0.0019219018657206173,0.00103467,0.00022180796643015435,0.0003297631870998557,0.000203542,-1.262211870998557e-05,-4.628010000000014e-05
42,39117,Morrow County,OH,4,206,1,207,8,0.0004,0.0011965877038195563,,0.0004,0.000508854,0.0,0.000898976,0.000271389,5,9826,15.9,0.0,0.367,0.0007965877038195563,,6.345519698765132e-07,,short_T_only,,0.0018531175428843985,0.000508854,0.0005377054171537594,0.0001012805315512212,0.0,3.544818604292742e-05,0.0018041959723203453,0.000898976,0.00022630499308008632,0.00031156492457216976,0.000271389,-4.017592457216974e-06,1.1467000000000682e-06
42,39117,Morrow County,OH,4,207,1,208,8,0.0003,0.001317791652835364,,0.0003,0.000305312,3.39e-05,0.000746319,6.78e-05,3,9826,19.2,0.0,0.368,0.001017791652835364,,1.035899848581342e-06,,short_T_only,,0.0020183826953176325,0.000305312,0.000685228278127053,0.00011404903698860482,3.39e-05,2.8052162946011686e-05,0.002012801812285142,0.000746319,0.00031662070307128553,0.00032679041308986476,6.78e-05,-2.5899041308986482e-05,1.3789550000000133e-05
42,39117,Morrow County,OH,4,208,1,209,8,0.0003,0.0012534060112445865,,0.0003,0.000407083,6.78e-05,0.000644548,6.78e-05,4,9826,16.1,0.0,0.37,0.0009534060112445866,,9.089830222773128e-07,,short_T_only,,0.0019211440680767019,0.000407083,0.0006056244272306809,0.00012932952303592929,6.78e-05,2.153533306257525e-05,0.001966899116760373,0.000644548,0.0003305877791900932,0.0005204172823876247,6.78e-05,-4.526172823876247e-05,4.09201999999997e-05
42,39117,Morrow County,OH,4,209,1,210,8,0.0004,0.0012157921058465716,,0.0004,0.000508854,6.78e-05,0.000559739,0.000135694,5,9826,6.6,0.0,0.371,0.0008157921058465716,,6.655167599615839e-07,,short_T_only,,0.001902589959377021,0.000508854,0.0005574943837508084,0.00010228231038467145,6.78e-05,1.2068808634635008e-05,0.0017892330794713896,0.000559739,0.00030737351986784745,0.0002835095640671927,0.000135694,-1.4781556406719269e-05,-4.636305000000002e-05
42,39117,Morrow County,OH,4,210,1,211,8,0.0001,0.0014425223405369618,,0.0001,0.000101771,6.78e-05,0.000390121,0.000135694,1,9826,5.1,0.0,0.371,0.0013425223405369618,,1.802366234840842e-06,,short_T_only,,0.002243708210636506,0.000101771,0.0008567748842546025,0.00012158323733694288,6.78e-05,1.8824133067930008e-05,0.0021218179525245443,0.000390121,0.00043292423813113607,0.00027969564916706846,0.000135694,-1.4400164916706846e-05,4.839925000000005e-05
42,39117,Morrow County,OH,4,211,1,212,8,0.0002,0.0013118151464899957,,0.0002,0.000203542,0.000135694,0.000339236,0.000135694,2,9826,3.9,0.0,0.343,0.0011118151464899956,,1.2361329199645704e-06,,short_T_only,,0.0020866722733127417,0.000203542,0.0007532521093250968,0.0001701383497355481,0.000135694,1.2055522407441833e-05,0.0017823345585162517,0.000339236,0.00036077463962906294,0.0002798582487160581,0.000135694,-1.4416424871605807e-05,1.4929999999973784e-07
42,39117,Morrow County,OH,4,212,1,213,8,0.0003,0.0013356574294612173,,0.0003,0.000508854,0.000135694,0.000339236,0.0,5,9826,6.4,0.0,0.343,0.0010356574294612174,,1.0725863111982164e-06,,short_T_only,,0.0020515474732991494,0.000508854,0.0006170773893196598,0.00011145607724661355,0.000135694,-8.483272963685258e-06,0.0020136277230889056,0.000339236,0.00041859793077222643,0.00027378117666983557,0.0,-2.737811766698356e-05,3.584349999999998e-05
42,39117,Morrow County,OH,4,213,1,214,8,0.0003,0.0014514663197574087,,0.0003,0.000508854,0.000101771,0.00037316,0.0,5,9826,4.1,0.0,0.343,0.0011514663197574088,,1.325874685535671e-06,,short_T_only,,0.002129521961513919,0.000508854,0.0006482671846055676,0.00010946842712432234,0.000101771,2.6940994935128182e-06,0.0023636711711412036,0.00037316,0.0004976277927853009,0.00029574207126972557,0.0,-2.9574207126972558e-05,3.24514499999999e-05
42,39117,Morrow County,OH,4,214,1,215,8,0.0003,0.0013913463992433896,,0.0003,0.000508854,0.0,0.000390121,0.0,5,9826,7.9,0.0,0.343,0.0010913463992433896,,1.191036963141512e-06,,short_T_only,,0.001909829673532952,0.000508854,0.0005603902694131809,0.00010356275131640004,0.0,3.624696296074001e-05,0.002482258990419331,0.000390121,0.0005230344976048327,0.0002939718073536423,0.0,-2.9397180735364232e-05,1.071850000000131e-06
42,39119,Muskingum County,OH,1,72,1,73,3,0.191,0.21058870265352958,,0.191,0.288963643,0.00028961,0.305459307,0.010841799,12971,44888,24.9,0.0,0.304,0.019588702653529577,,0.0003837172716483967,,short_T_only,,0.3141238547881313,0.288963643,0.010064084715252532,0.0007819373863665775,0.00028961,0.00017231458522830212,0.34011250646225055,0.305459307,0.008663299865562635,0.003626439625138892,0.010841799,0.0007215359374861107,-3.253245000000432e-05
42,39119,Muskingum County,OH,1,73,1,74,3,0.1909,0.20364589414975795,,0.1909,0.288919088,0.00028961,0.302014844,0.002450544,12969,44888,22.6,0.0,0.288,0.012745894149757964,,0.00016245781767683428,,short_T_only,,0.31832203476832277,0.288919088,0.011761178707329113,0.0007195263192200065,0.00028961,0.00015047071172700227,0.3061727786241202,0.302014844,0.0010394836560300436,0.004779486253282035,0.002450544,-0.00023289422532820356,2.7655300000008903e-05
42,39119,Muskingum County,OH,1,74,1,75,3,0.1868,0.19865700122511895,,0.1868,0.281612012,0.0,0.29812481,0.003490168,12641,44888,24.9,0.0,0.287,0.011857001225118957,,0.00014058847805247245,,short_T_only,,0.3133499900196021,0.281612012,0.01269519120784084,0.0006914473563218651,0.0,0.00024200657471265278,0.2939380685480651,0.29812481,-0.001046685362983732,0.004095184944508292,0.003490168,-6.050169445082918e-05,2.69905000000268e-05
42,39119,Muskingum County,OH,1,75,1,76,3,0.1835,0.20175313631695319,,0.1835,0.278493138,0.0,0.291108535,0.007084299,12501,44888,22.0,0.0,0.287,0.01825313631695319,,0.0003331769854052754,,short_T_only,,0.3145695996956203,0.278493138,0.014430584678248138,0.0007163952546772172,0.0,0.000250738339137026,0.3040133089885449,0.291108535,0.0032261934971362233,0.003287691475681737,0.007084299,0.00037966075243182624,-3.404095000002563e-05
42,39119,Muskingum County,OH,1,76,1,77,3,0.1772,0.20676692975677557,,0.1772,0.267666191,0.0,0.282291481,0.004693162,12015,44888,17.2,0.0,0.286,0.02956692975677558,,0.0008742033352421012,,short_T_only,,0.3125975328267857,0.267666191,0.017972536730714285,0.0010131463942204344,0.0,0.00035460123797715205,0.32691395464887407,0.282291481,0.011155618412218515,0.0035517327413436906,0.004693162,0.00011414292586563093,-2.996955000000509e-05
42,39119,Muskingum County,OH,1,77,1,78,3,0.1758,0.20429185486655393,,0.1758,0.267532525,0.0,0.278864433,0.009118992,12009,44888,11.5,0.0,0.286,0.028491854866553923,,0.0008117857937367725,,short_T_only,,0.305979618571216,0.267532525,0.015378837428486404,0.001354706750620796,0.0,0.0004741473627172786,0.328943183573983,0.278864433,0.012519687643495744,0.008099358181454946,0.009118992,0.00010196338185450537,1.7219049999989133e-05
42,39119,Muskingum County,OH,1,78,1,79,3,0.1679,0.20067957304826683,,0.1679,0.251136161,0.0,0.272559853,0.007128854,11273,44888,11.6,0.0,0.286,0.03277957304826684,,0.0010745004092266618,,short_T_only,,0.2991329981416633,0.251136161,0.019198734856665303,0.0012758448673464134,0.0,0.00044654570357124463,0.32584215818346185,0.272559853,0.013320576295865458,0.008807114578351899,0.007128854,-0.00016782605783518994,-1.845774999997829e-05
42,39119,Muskingum County,OH,1,79,1,80,3,0.1642,0.19450684498620466,,0.1642,0.246279629,0.0,0.265453276,0.007165983,11055,44888,13.1,0.0,0.301,0.030306844986204645,,0.0009185048530178377,,short_T_only,,0.2843842490397801,0.246279629,0.015241848015912041,0.0017315557291847404,0.0,0.0006060445052146591,0.3246284369762699,0.265453276,0.014793790244067476,0.010100083789895523,0.007165983,-0.00029341007898955234,-4.142769999997825e-05
42,39119,Muskingum County,OH,1,80,1,81,3,0.162,0.17893426404083737,,0.162,0.246034575,0.0,0.259523703,0.013366601,11044,44888,13.3,0.0,0.301,0.016934264040837366,,0.00028676929860479744,,short_T_only,,0.25232339193155806,0.246034575,0.0025155267726232225,0.0015174894359468688,0.0,0.000531121302581404,0.31523044543868395,0.259523703,0.013926685609670988,0.013338253940382188,0.013366601,2.8347059617812173e-06,-4.190435000003129e-05
42,39119,Muskingum County,OH,1,81,1,82,3,0.1453,0.17757804133708877,,0.1453,0.211036357,7.43e-06,0.248280907,0.011747757,9473,44888,11.3,0.0,0.3,0.03227804133708875,,0.0010418719525588102,,short_T_only,,0.24988287043919155,0.211036357,0.015538605375676619,0.0008675486488917584,7.43e-06,0.0003010415271121154,0.3149985675732996,0.248280907,0.016679415143324897,0.014283907590248742,0.011747757,-0.00025361505902487435,1.2594349999998922e-05
42,39119,Muskingum County,OH,1,82,1,83,3,0.1424,0.16822772157175023,,0.1424,0.211058635,7.43e-06,0.238846314,0.017666191,9474,44888,8.4,0.0,0.299,0.02582772157175023,,0.0006670712015878521,,short_T_only,,0.23563375993281643,0.211058635,0.009830049973126576,0.0008674294787677545,7.43e-06,0.00030099981756871405,0.29948036314846727,0.238846314,0.015158512287116815,0.011994735060618926,0.017666191,0.0005671455939381076,-2.8986099999985665e-05
42,39119,Muskingum County,OH,1,83,1,84,3,0.1324,0.15925087214326128,,0.1324,0.193058278,7.43e-06,0.226433939,0.01398295,8666,44888,7.3,0.0,0.297,0.02685087214326129,,0.0007209693348537651,,short_T_only,,0.2198076479286818,0.193058278,0.010699747971472717,0.0011219151358615117,7.43e-06,0.0003900697975515291,0.28828882626531555,0.226433939,0.015463721816328886,0.011370638920918504,0.01398295,0.0002612311079081496,3.61014500000062e-05
42,39119,Muskingum County,OH,1,84,1,85,3,0.1199,0.14933347426382826,,0.1199,0.169109784,0.001455474,0.212762876,0.01398295,7591,44888,9.6,0.0,0.295,0.029433474263828252,,0.0008663294072394401,,short_T_only,,0.2004710076275838,0.169109784,0.012544489451033515,0.001083237184581091,0.001455474,-0.00013028288539661815,0.2798667475063226,0.212762876,0.016775967876580658,0.012007486783893127,0.01398295,0.00019754632161068724,4.575350000001269e-05
42,39119,Muskingum County,OH,1,85,1,86,3,0.1193,0.14352333583166693,,0.1193,0.173476207,0.001455474,0.200628973,0.007982831,7787,44888,7.2,0.0,0.293,0.02422333583166693,,0.0005867699988137189,,short_T_only,,0.19584662083773247,0.173476207,0.00894816553509299,0.0008345506932317436,0.001455474,-0.00021732315736888974,0.2647210951928135,0.200628973,0.01602303054820338,0.012876790442605562,0.007982831,-0.0004893959442605564,-4.1141149999996546e-05
42,39119,Muskingum County,OH,1,86,1,87,3,0.1166,0.13747301472409512,,0.1166,0.173476207,0.001455474,0.188535912,0.004091665,7787,44888,6.4,0.0,0.291,0.020873014724095126,,0.00043568274367229194,,short_T_only,,0.1857510810501646,0.173476207,0.004909949620065846,0.0008859168167913384,0.001455474,-0.00019934501412303154,0.25601884433753574,0.188535912,0.016870733084383936,0.011421996662316419,0.004091665,-0.0007330331662316419,2.4710200000017252e-05
42,39119,Muskingum County,OH,1,87,1,88,3,0.1091,0.13297293683126876,,0.1091,0.161201212,0.0,0.180230054,0.004165924,7236,44888,6.3,0.0,0.29,0.02387293683126876,,0.0005699171129497485,,short_T_only,,0.1793753432334227,0.161201212,0.007269652493369073,0.0003902965567310453,0.0,0.00013660379485586584,0.24825212130505908,0.180230054,0.01700551682626477,0.00976834583220947,0.004165924,-0.000560242183220947,2.1405900000000255e-05
42,39119,Muskingum County,OH,1,88,1,89,3,0.1066,0.12825474748513702,,0.1066,0.160978435,0.0,0.171883354,0.007477871,7226,44888,5.1,0.0,0.289,0.021654747485137016,,0.0004689280886450479,,short_T_only,,0.1707866829671498,0.160978435,0.003923299186859919,0.0012844606248705605,0.0,0.00044956121870469613,0.24233001642572838,0.171883354,0.017611665606432098,0.01091991026859708,0.007477871,-0.0003442039268597081,1.4425400000010746e-05
42,39119,Muskingum County,OH,1,89,1,90,3,0.1012,0.12203216225844826,,0.1012,0.151042595,0.0,0.16488074,0.004804551,6780,44888,8.3,0.0,0.288,0.020832162258448264,,0.0004339789843623163,,short_T_only,,0.16254115245608508,0.151042595,0.004599422982434031,0.00115987478538419,0.0,0.00040595617488446646,0.2314950187077961,0.16488074,0.016653569676949025,0.012640095758192648,0.004804551,-0.0007835544758192647,-4.323209999999161e-05
42,39119,Muskingum County,OH,1,90,1,91,3,0.0961,0.11122199339947524,,0.0961,0.14678756,0.0,0.16116037,0.029510485,6589,44888,10.4,0.0,0.287,0.015121993399475231,,0.00022867468437377244,,short_T_only,,0.14953145874700163,0.14678756,0.0010975594988006487,0.0004772954273820491,0.0,0.00016705339958371718,0.21106301205941003,0.16116037,0.012475660514852507,0.01523396513761641,0.029510485,0.001427651986238359,-4.5932000000000264e-05
42,39119,Muskingum County,OH,1,91,1,92,3,0.0621,0.09729189432878783,,0.0621,0.072446979,0.0,0.144322165,0.02917632,3252,44888,11.8,0.0,0.263,0.03519189432878783,,0.0012384694264485692,,short_T_only,,0.1171185923088617,0.072446979,0.01786864532354468,0.001474566317835017,0.0,0.0005160982112422559,0.2062181347693498,0.144322165,0.01547399244233745,0.016261744983365436,0.02917632,0.0012914575016634564,4.1700849999992684e-05
42,39119,Muskingum County,OH,1,92,1,93,3,0.054,0.09265711603983388,,0.054,0.063513634,0.0,0.125995069,0.029540189,2851,44888,13.7,0.0,0.263,0.038657116039833885,,0.0014943726205171822,,short_T_only,,0.11471209305306103,0.063513634,0.020479383621224412,0.0018967307863586216,0.0,0.0006638557752255175,0.19014212462486502,0.125995069,0.016036763906216257,0.014271081128322975,0.029540189,0.0015269107871677028,-4.979805000000781e-05
42,39119,Muskingum County,OH,1,93,1,94,3,0.05,0.09035746694610629,,0.05,0.058166993,0.0,0.108822699,0.005198123,2611,44888,13.9,0.0,0.262,0.040357466946106285,,0.0016287251383060614,,short_T_only,,0.11397902164521523,0.058166993,0.022324811458086093,0.0013132310018829745,0.0,0.000459630850659041,0.17939641557308095,0.108822699,0.017643429143270238,0.005428764559090676,0.005198123,-2.3064155909067586e-05,-4.73403500000219e-05
42,39119,Muskingum County,OH,1,94,1,95,3,0.0453,0.08685877111512119,,0.0453,0.056852611,0.0,0.091468395,0.002599061,2552,44888,14.9,0.0,0.262,0.04155877111512119,,0.0017271314565990314,,short_T_only,,0.11398573486401331,0.056852611,0.022853249545605327,0.0013202343907805785,0.0,0.00046208203677320243,0.16472529467394634,0.091468395,0.018314224918486586,0.0037892853574392777,0.002599061,-0.00011902243574392776,4.823705000001066e-05
42,39119,Muskingum County,OH,1,95,1,96,4,0.0411,0.08948439893112317,,0.0411,0.05571645,3.71e-05,0.075580705,0.000816848,2501,44888,15.4,0.0,0.262,0.048384398931123174,,0.002341050059926073,,short_T_only,,0.12585309649344859,0.05571645,0.028054658597379434,0.0006826921696258958,3.71e-05,0.00022595725936906354,0.15654212849937005,0.075580705,0.020240355874842512,0.002313140504678405,0.000816848,-0.0001496292504678405,1.305645000000688e-05
42,39119,Muskingum County,OH,1,96,1,97,4,0.0372,0.0873254623359939,,0.0372,0.055827838,3.71e-05,0.060420751,0.002391136,2506,44888,16.1,0.0,0.261,0.05012546233599391,,0.002512561974397144,,short_T_only,,0.12569381391102555,0.055827838,0.027946390364410226,0.0003028609213984006,3.71e-05,9.301632248944021e-05,0.14849533820609426,0.060420751,0.022018646801523566,0.001818991024293083,0.002391136,5.721449757069169e-05,1.019434999998542e-05
42,39119,Muskingum County,OH,1,97,1,98,4,0.0339,0.08611419946037625,,0.0339,0.04979059,3.71e-05,0.056644686,0.002056971,2235,44888,15.5,0.0,0.25,0.052214199460376254,,0.0027263226252879557,,short_T_only,,0.1237509602314499,0.04979059,0.029584148092579955,0.0003934226727626824,3.71e-05,0.00012471293546693885,0.14662780048163307,0.056644686,0.022495778620408267,0.0018083268807891132,0.002056971,2.4864411921088674e-05,-1.530459999999484e-05
42,39119,Muskingum County,OH,1,98,1,99,4,0.0332,0.08529771841433861,,0.0332,0.049656924,0.0,0.054335234,0.002056971,2229,44888,14.9,0.0,0.25,0.05209771841433861,,0.0027141722639797165,,short_T_only,,0.12231623023655609,0.049656924,0.029063722494622437,0.0004952784978114643,0.0,0.00017334747423401248,0.1454839243732782,0.054335234,0.022787172593319548,0.0017310224783738445,0.002056971,3.2594852162615544e-05,4.0880999999999557e-05
42,39119,Muskingum County,OH,1,99,1,100,4,0.0331,0.085047545029892,,0.0331,0.049656924,0.0,0.052916889,5.2e-05,2229,44888,13.9,0.0,0.25,0.051947545029891996,,0.0026985474346326566,,short_T_only,,0.12179263538642575,0.049656924,0.0288542845545703,0.00040391023580291853,0.0,0.00014136858253102147,0.14550442035439318,0.052916889,0.023146882838598296,0.0018698279580762695,5.2e-05,-0.00018178279580762695,-1.3208149999999197e-05
42,39119,Muskingum County,OH,1,100,1,101,4,0.0328,0.08454413992553654,,0.0328,0.049634646,0.0,0.051713895,9.65e-05,2228,44888,13.5,0.0,0.25,0.05174413992553654,,0.0026774560166335044,,short_T_only,,0.12043416616957693,0.049634646,0.028319808067830778,0.0003387008577363836,0.0,0.00011854530020773425,0.14567658505354955,0.051713895,0.023490672513387385,0.0016721810588936964,9.65e-05,-0.00015756810588936964,-2.7317849999985988e-05
42,39119,Muskingum County,OH,1,101,1,102,4,0.0324,0.08430247666011641,,0.0324,0.049367314,2.23e-05,0.050655706,9.65e-05,2216,44888,13.3,0.0,0.249,0.05190247666011641,,0.0026938670834539286,,short_T_only,,0.12160763975933918,0.049367314,0.028896130303735668,9.053374456181353e-05,2.23e-05,2.3881810596634734e-05,0.1432878070342071,0.050655706,0.023158025258551776,0.0019421781276766602,9.65e-05,-0.00018456781276766603,9.007099999999713e-06
42,39119,Muskingum County,OH,1,102,1,103,4,0.0322,0.08383807530206575,,0.0322,0.049434147,2.23e-05,0.049590091,0.000170795,2219,44888,13.6,0.0,0.249,0.051638075302065746,,0.0026664908209018123,,short_T_only,,0.11997596682137268,0.049434147,0.028216727928549075,0.00011684303575157904,2.23e-05,3.309006251305266e-05,0.14392159657589085,0.049590091,0.02358287639397271,0.0017360563296909312,0.000170795,-0.00015652613296909313,-3.809294999999879e-05
42,39119,Muskingum County,OH,1,103,1,104,4,0.032,0.08191035584307484,,0.032,0.049189093,2.23e-05,0.049489841,0.000564368,2208,44888,14.3,0.0,0.258,0.049910355843074836,,0.0024910436203823545,,short_T_only,,0.11589975925655403,0.049189093,0.026684266502621613,0.0001948891233321021,2.23e-05,6.040619316623574e-05,0.14251932768900513,0.049489841,0.02325737167225128,0.0014759097496429407,0.000564368,-9.115417496429407e-05,-5.343499999976853e-07
42,39119,Muskingum County,OH,1,104,1,105,4,0.0312,0.07974754081673815,,0.0312,0.047741044,0.0,0.049170528,0.001811917,2143,44888,23.7,0.0,0.258,0.048547540816738156,,0.0023568637193528575,,short_T_only,,0.11121817706723626,0.047741044,0.025390853226894508,0.00011600532129114672,0.0,4.060186245190135e-05,0.14178531966110294,0.049170528,0.023153697915275738,0.002266617878840032,0.001811917,-4.54700878840032e-05,7.85790000001202e-06
42,39119,Muskingum County,OH,1,105,1,106,4,0.0294,0.07738389927818456,,0.0294,0.043998396,0.0,0.04822744,0.002599061,1975,44888,29.1,0.0,0.257,0.04798389927818457,,0.0023024545899389616,,short_T_only,,0.10556060219061099,0.043998396,0.024624882476244395,0.0008353698796882431,0.0,0.0002923794578908851,0.14114814011940371,0.04822744,0.023230175029850926,0.004197560858016533,0.002599061,-0.0001598499858016533,-3.6876999999838067e-06
42,39119,Muskingum County,OH,1,106,1,107,4,0.0279,0.07504722124049168,,0.0279,0.041391909,0.0,0.046853651,0.003386206,1858,44888,26.2,0.0,0.256,0.04714722124049168,,0.00222286047069987,,short_T_only,,0.09975103168938049,0.041391909,0.023343649075752197,0.0015921382253667206,0.0,0.0005572483788783522,0.1403613063291279,0.046853651,0.02337691383228198,0.005007663964208565,0.003386206,-0.00016214579642085652,3.15557500000091e-05
42,39119,Muskingum County,OH,1,107,1,108,4,0.0277,0.07012691862164479,,0.0277,0.037582427,0.004834254,0.044889503,0.002138656,1687,44888,31.1,0.0,0.253,0.042426918621644785,,0.0018000434237276691,,short_T_only,,0.09067461191506976,0.037582427,0.021236873966027903,0.0012886752174991968,0.004834254,-0.0012409525738752809,0.1355291845026706,0.044889503,0.02265992037566765,0.004762585961754876,0.002138656,-0.0002623929961754876,3.346985000000219e-05
42,39119,Muskingum County,OH,1,108,1,109,4,0.0336,0.06664331257279299,,0.0336,0.05208519,0.004834254,0.045331343,0.002851084,2338,44888,35.7,0.0,0.251,0.03304331257279299,,0.0010918605057832994,,short_T_only,,0.08584242884491165,0.05208519,0.01350289553796466,0.0010829139497388765,0.004834254,-0.001312969017591393,0.12966862771249985,0.045331343,0.021084321178124962,0.004898357757052376,0.002851084,-0.00020472737570523768,-2.620774999999992e-05
42,39119,Muskingum County,OH,1,109,1,110,4,0.0311,0.0638785311757243,,0.0311,0.04732634,0.004834254,0.045020884,0.008247775,2125,44901,33.3,0.0,0.243,0.032778531175724296,,0.0010744321060379297,,short_T_only,,0.08299768451131728,0.04732634,0.014268537804526913,0.0008718706538395855,0.004834254,-0.001386834171156145,0.12348388261942177,0.045020884,0.019615749654855442,0.004966680125019071,0.008247775,0.000328109487498093,-4.7031600000004004e-05
42,39119,Muskingum County,OH,1,110,1,111,4,0.0204,0.060328520751140084,,0.0204,0.027326786,0.0,0.041618508,0.009717675,1227,44901,34.1,0.0,0.24,0.03992852075114008,,0.0015942867693742241,,short_T_only,,0.07833874907914552,0.027326786,0.02040478523165821,0.0014098918842173139,0.0,0.0004934621594760598,0.11572076308264297,0.041618508,0.018525563770660742,0.004306318106549283,0.009717675,0.0005411356893450717,-3.642610000000046e-05
42,39119,Muskingum County,OH,1,111,1,112,4,0.0177,0.056915440984528484,,0.0177,0.022917084,0.0,0.038104956,0.00968798,1029,44901,35.2,0.0,0.238,0.039215440984528484,,0.0015378508116110363,,short_T_only,,0.07577217704441593,0.022917084,0.02114203721776637,0.001774740373915752,0.0,0.0006211591308705131,0.10579492305177818,0.038104956,0.016922491762944546,0.00463319727052939,0.00968798,0.0005054782729470611,2.4274599999991875e-05
42,39119,Muskingum County,OH,1,112,1,113,4,0.0155,0.05433765152053168,,0.0155,0.0182624,0.0,0.034250038,0.004038514,820,44901,33.8,0.0,0.235,0.03883765152053168,,0.0015083631756302568,,short_T_only,,0.07039899309790827,0.0182624,0.02085463723916331,0.0014766310690517632,0.0,0.0005168208741681171,0.10460079705170446,0.034250038,0.017587689762926115,0.0048896585572585785,0.004038514,-8.511445572585786e-05,-3.6381900000000134e-05
