cv_seed,horizon,target_day,fipsCode,osi_peak,osi_mean,P_peak,P_mean,N_peak,R_mean,D_mean,P_hours_gt05,T_rmse,S_rmse
42,24,8,54067,0.0,0.0,6.97e-05,8.7125e-06,2.32e-05,5.7999999999999995e-06,8.700000000000001e-06,0,0.0,0.0
42,24,8,54069,0.0004,6.666666666666667e-05,0.000735867,9.5590625e-05,0.000129859,3.0661125e-05,9.679349999999999e-05,0,0.0010635108282675775,0.00012909944487358055
42,24,8,54071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029742366242941883,0.001517982892310408
42,24,8,54073,0.0002,3.7500000000000003e-05,0.000250063,6.251575e-05,8.34e-05,0.0,3.6470291666666664e-05,0,7.905694150420948e-05,7.905694150420948e-05
42,24,8,54075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0003873453438101533,0.0
42,24,8,54077,0.0,0.0,0.0,0.0,0.0,7.375e-07,1.4783333333333333e-06,0,0.0,0.0
42,24,8,54079,0.0005,4.1666666666666665e-05,0.000981387,5.499154166666666e-05,0.000327129,4.0875875e-05,5.4993124999999995e-05,0,0.00011547005383792516,0.00011547005383792516
42,24,8,54081,0.0002,4.1666666666666665e-05,0.000314292,5.3475375000000005e-05,0.000183337,2.7275875e-05,4.365183333333333e-05,0,7.071067811865475e-05,7.071067811865475e-05
42,24,8,54083,0.0002,1.6666666666666667e-05,0.000300192,2.5008000000000002e-05,0.000100064,1.584433333333333e-05,2.9170833333333332e-05,0,0.0007720398169604679,4.9999999999999996e-05
42,24,8,54085,0.0012,0.00033750000000000007,0.002177294,0.00044064283333333337,0.001244168,0.00020735962499999997,0.0004320002083333333,0,0.0005217710978407507,0.0005404473455696986
42,24,8,54087,0.0005,0.00022916666666666666,0.000833333,0.000307515875,0.00015873,7.768945833333333e-05,0.000413347625,0,0.0026591453071932616,0.0009768569000521755
42,24,8,54089,0.0001,4.166666666666667e-06,0.000123016,5.1256666666666665e-06,6.15e-05,4.270833333333333e-06,1.7083333333333334e-06,0,0.0004884435769445195,2.0412414523193152e-05
42,24,8,54091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00047736046009199464,0.0
42,24,8,54093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
42,24,8,54095,0.0016,0.0001375,0.002961672,0.000159698,0.000987224,0.00014518000000000002,0.000176635,0,0.00036835794413387875,0.0003517811819867572
42,24,8,54097,0.0,0.0,7.26e-05,1.2100000000000001e-05,2.42e-05,6.0500000000000005e-06,1.6133333333333334e-05,0,0.0,0.0
42,24,8,54099,0.0031,0.0007458333333333333,0.005346392,0.0010464419166666666,0.001782131,0.00023962479166666668,0.0010464425416666669,0,0.001786511511144008,0.0010693853621241696
42,24,8,54101,0.0,0.0,6.33e-05,2.6374999999999997e-06,2.11e-05,2.6375e-06,4.404166666666667e-06,0,0.00042203059493960024,0.0
42,24,8,54103,0.0204,0.004966666666666667,0.03407225,0.007098385416666666,0.011357417,0.001419677125,0.007098385333333333,0,0.008735353824374974,0.009024873036964748
42,24,8,54105,0.0002,2.5e-05,0.000253485,5.2809375e-05,8.45e-05,1.05625e-05,5.280591666666666e-05,0,5.773502691896258e-05,5.773502691896258e-05
42,24,8,54107,0.0005,5.416666666666667e-05,0.001036978,7.906345833333333e-05,0.000345659,7.81405e-05,6.4658375e-05,0,0.00013693063937629153,0.00013693063937629153
42,24,8,54109,0.0002,8.333333333333334e-06,0.000394711,1.6446291666666667e-05,0.00013157,1.644625e-05,2.4673749999999997e-05,0,0.0022551632524500974,0.0009232823078552905
42,48,5,18009,0.0094,0.0018499999999999999,0.014108266,0.0022491438333333332,0.000766754,0.0007901822083333333,0.0038593262499999996,0,0.0026973682835797685,0.002475056797197829
42,48,5,18013,0.0774,0.028670833333333336,0.12257702,0.040369855875,0.018384992,0.006148658166666667,0.04765900941666667,9,0.03310801729445516,0.033652977225368086
42,48,5,18023,0.0005,3.7500000000000003e-05,0.000981905,4.675737499999999e-05,0.000327302,4.676275e-05,6.6244125e-05,0,0.003356684398902812,0.0024414098206417354
42,48,5,18025,0.0127,0.0034625000000000003,0.022984078,0.004863251125,0.005221709,0.000982637,0.005889580666666667,0,0.0019345659771941486,0.0018691753174088965
42,48,5,18027,0.0094,0.0020125,0.016350856,0.0028015484583333336,0.002852486,0.0007598044999999999,0.0036494380416666667,0,0.0010319192603344303,0.0012341374048028921
42,48,5,18029,0.0013,0.0002375,0.000580748,0.000175434875,0.000177451,0.00010284174999999998,0.0006577077083333334,0,0.0015108032088601972,0.0015281221723769732
42,48,5,18033,0.026,0.005320833333333333,0.045599517,0.007330546166666667,0.013360917,0.00198258775,0.007942322916666666,0,0.007854091134876022,0.0076988771650621695
42,48,5,18035,0.0045,0.0020333333333333336,0.007522837,0.0027994170416666664,0.003433041,0.00038111916666666665,0.00322705825,0,0.0013688200254184078,0.0012514457192527569
42,48,5,18037,0.007,0.0011541666666666666,0.011719404,0.0016114151249999999,0.003180981,0.0005894573750000001,0.0017509418333333333,0,0.0023677838878552134,0.0014898224024461654
42,48,5,18039,0.0018,0.0003125,0.001093804,0.0002621377916666667,2.26e-05,0.00018206333333333334,0.0009324092916666666,0,0.0012881904756093863,0.0010698008687082313
42,48,5,18041,0.0155,0.00655,0.024027362,0.009491235208333332,0.007895112,0.0012505342916666667,0.009817231625,0,0.006765176513516456,0.006152548093715599
42,48,5,18043,0.0051,0.0013291666666666666,0.008948546,0.001788139375,0.002946472,0.0005320107083333334,0.0020010947083333335,0,0.00466728221999065,0.00364825239260969
42,48,5,18045,0.0109,0.0010291666666666667,0.017746382,0.0009619802500000002,0.001435791,0.0009332604166666665,0.002602368,0,0.0031407320212596674,0.0028606685853683725
42,48,5,18047,0.007,0.0011333333333333334,0.005057865,0.0010858661666666668,8.57e-05,0.000221465375,0.002882559208333333,0,0.0032937662727824985,0.003009327848480256
42,48,5,18051,0.0007,0.00017916666666666667,0.000884357,0.00021241429166666667,0.000208084,0.00012427054166666668,0.00040099579166666665,0,0.0018430357890046743,0.001336906902040078
42,48,5,18059,0.0019,0.0006208333333333334,0.002909464,0.0009041759166666666,0.000855725,0.00013072420833333334,0.0009376926250000001,0,0.0018285627589010017,0.0016131048902789076
42,48,5,18061,0.0219,0.004141666666666666,0.038918206,0.005915076291666667,0.012878502,0.0016333687499999999,0.006178472583333333,0,0.0051099852230615415,0.005647335218487672
42,48,5,18065,0.019,0.004454166666666667,0.031433422,0.00641523175,0.010122079,0.0017806570416666666,0.006354596333333334,0,0.00493411433544888,0.005362400877789569
42,48,5,18067,0.0149,0.0017625,0.026200678,0.0022735841666666665,0.008659168,0.0010982086249999997,0.0023374417916666667,0,0.00387135700144445,0.004044936501600547
42,48,5,18069,0.0021,0.0008416666666666668,0.003377458,0.0011916465,0.000381326,0.000152834,0.0014167322916666667,0,0.0024013029332800332,0.0014464238717782922
42,48,5,18071,0.002,0.0011333333333333334,0.003104342,0.0016875993333333335,0.000852172,0.00017094833333333332,0.001742639,0,0.004622192144746876,0.0041891270928864025
42,48,5,18073,0.0005,0.0002541666666666667,0.000671592,0.00035975883333333344,0.000191883,4.797075e-05,0.00038375625,0,0.008015413815293294,0.00747990654318072
42,48,5,18077,0.01,0.0034999999999999996,0.009209889,0.004412084041666667,0.002495601,0.0006096674583333334,0.006743106624999999,0,0.0013601239632566229,0.0019713934707046516
42,48,5,18083,0.0057,0.0009375,0.010549807,0.0011432809166666666,0.003246095,0.000755136,0.0012891075833333333,0,0.0025451934548632762,0.002176820131762126
42,48,5,18085,0.0011,0.0002875,0.001820713,0.0003808026666666667,0.000249902,9.718387500000001e-05,0.0005213725,0,0.003107741813855037,0.0025987277385004625
42,48,5,18087,0.0038,0.0015041666666666667,0.006288555,0.002163563125,0.000838474,0.0003718264166666667,0.0023448977916666666,0,0.0025778013170738587,0.0027533631624979374
42,48,5,18089,0.0006,0.00033749999999999996,0.000670498,0.000430177625,8.78e-05,0.00010199524999999999,0.0006492399166666666,0,0.0023656870135155823,0.002270333897588971
42,48,5,18091,0.0089,0.0020041666666666667,0.015984195,0.0029398451666666665,0.003557745,0.0007415527916666667,0.0022581560833333336,0,0.003000605702056515,0.003406348211215646
42,48,5,18093,0.0484,0.008675,0.077426602,0.0109613435,0.032703282,0.005688852791666665,0.01573380116666667,1,0.009616038611294233,0.009811350933764377
42,48,5,18095,0.0036,0.0008458333333333333,0.005088364,0.0010821468333333333,0.000749076,0.00023143283333333336,0.0016361507499999999,0,0.0019090037961026457,0.0019057866077940118
42,48,5,18097,0.0007,0.0002,0.001058964,0.0002953449583333333,0.000244836,6.0872958333333326e-05,0.0003590969166666666,0,0.0006774170365839882,0.0009682725433209198
42,48,5,18099,0.0256,0.0019166666666666666,0.048581508,0.00214672675,0.016169337,0.0020313754583333333,0.0021666167499999997,0,0.005798401231998882,0.005674542593860439
42,48,5,18101,0.024,0.004270833333333333,0.038215459,0.0054755097499999995,0.01371837,0.002399228708333333,0.008283068666666667,0,0.0027996488405326874,0.0034099000364571637
42,48,5,18103,0.0006,0.0001708333333333333,0.001032924,0.00023133212499999996,0.000430385,7.1728e-05,0.0002555425,0,0.004205358044775759,0.0032877991314991793
42,48,5,18105,0.0221,0.0044666666666666665,0.036985728,0.0062029753333333335,0.011888581,0.001695186791666667,0.007688592000000001,0,0.003928178855917743,0.00427601408637407
42,48,5,18107,0.0065,0.0009833333333333332,0.010722554,0.0011677010833333334,0.000324926,0.0004772309166666667,0.002172938291666666,0,0.0017824370140438616,0.0014181735050067248
42,48,5,18109,0.0048,0.0014,0.007595793,0.0019104802083333334,0.00126084,0.0004407824166666667,0.0024281443333333333,0,0.0026243436738398757,0.002827216308162426
42,48,5,18111,0.0079,0.004329166666666666,0.009768452,0.005728413250000001,0.003014954,0.001417028541666667,0.008012240708333333,0,0.004451571358705511,0.0038123706416849754
42,48,5,18113,0.0005,0.00022083333333333333,0.000862627,0.0003055107916666667,0.000215657,7.63845e-05,0.00033022445833333336,0,0.0011292649392604906,0.0013191896002051726
42,48,5,18117,0.0233,0.009870833333333332,0.040546595,0.014182907833333333,0.009781959,0.0026461694166666667,0.015601665124999999,0,0.008193539982847603,0.0092755692391535
42,48,5,18121,0.0485,0.007533333333333333,0.063242161,0.008311106666666667,0.002446075,0.0030928074999999997,0.017563568625,1,0.008986787982802053,0.009553273157773889
42,48,5,18123,0.0008,7.500000000000001e-05,0.00020284,3.380666666666667e-05,0.001757945,0.00016339649999999999,0.00023241866666666664,0,0.005572550334776527,0.005141675164323895
42,48,5,18125,0.0033,0.00044166666666666665,0.006228842,0.0005359972500000001,0.000406229,0.0003403940833333334,0.0009591590833333332,0,0.0031806153086094864,0.0029885469853952002
42,48,5,18127,0.0025,0.0008749999999999999,0.004078974,0.0012517345416666666,0.000744452,0.00019128287500000003,0.001357073625,0,0.002216057501697616,0.002054699875668788
42,48,5,18129,0.0024,0.00048750000000000003,0.004403817,0.0006116401666666667,0.000645003,0.0002826523333333333,0.0009211677500000001,0,0.001213358808496809,0.0008103287732857325
42,48,5,18131,0.1129,0.014554166666666667,0.210268949,0.018734718833333334,0.009453953,0.00877139375,0.030103907791666672,2,0.03148220996004314,0.03222506609675305
42,48,5,18133,0.0063,0.0022791666666666668,0.009653124,0.0030519538750000005,0.002952512,0.0007793849166666667,0.0040376045,0,0.0014715150223043691,0.0013670498068502298
42,48,5,18135,0.0052,0.0011041666666666667,0.009165222,0.0015344215,0.001651391,0.0004128469166666666,0.0015453123333333332,0,0.0014846120689824065,0.001205708161184707
42,48,5,18137,0.0015,0.00022500000000000002,0.002550353,0.0002942722916666667,0.00082832,0.00012170654166666666,0.00030517245833333335,0,0.004933021202773471,0.004163934789424703
42,48,5,18139,0.0085,0.0038500000000000006,0.011373122,0.005408319416666667,0.003269338,0.0005521355833333334,0.006464767583333333,0,0.0022997029762368247,0.0019077284472876447
42,48,5,18141,0.0038,0.0008541666666666667,0.007047654,0.0010595727916666668,0.002349218,0.00044990329166666665,0.0014426984166666667,0,0.00141941376922978,0.0014239887027538826
42,48,5,18143,0.0143,0.0063625,0.021330902,0.008758735875,0.001823154,0.0015826013333333333,0.011398511125000002,0,0.0047241673614389764,0.00519870640564225
42,48,5,18145,0.0122,0.0034041666666666665,0.021192222,0.0048485525,0.005585878,0.0010837826666666667,0.004978251958333333,0,0.0027511846088673544,0.0028368890677673347
42,48,5,18147,0.0001,1.25e-05,0.0001716,2.1449999999999996e-05,5.72e-05,1.0724999999999998e-05,2.4429166666666663e-05,0,0.0042468967060523485,0.003230382020808606
42,48,5,18149,0.0121,0.002525,0.022121896,0.003097567041666667,0.005568096,0.0018518579166666666,0.0035939728333333333,0,0.008175209599409863,0.007733009348448893
42,48,5,18151,0.0377,0.010920833333333333,0.063070603,0.015583789791666669,0.01346622,0.0031288056666666664,0.017022447916666666,2,0.01344019713928108,0.013305084809757048
42,48,5,18153,0.002,0.0002,0.003762935,0.00016855145833333336,0.001254312,0.0002456395833333334,0.00036976425,0,0.002311628301283795,0.00220842038185136
42,48,5,18155,0.0042,0.0006708333333333333,0.007307954,0.0009418195833333333,0.002435985,0.00031158562499999996,0.0009418216666666667,0,0.0015878110758930908,0.0017157120478239144
42,48,5,18157,0.0004,7.5e-05,0.000218416,6.890420833333334e-05,4.85e-05,9.765170833333336e-05,0.00025966175,0,0.0011067445721968637,0.0008672465187738084
42,48,5,18159,0.0093,0.0009916666666666667,0.005616606,0.0008241757916666667,0.026455026,0.00027472525,0.0008920091666666666,0,0.006285578963056111,0.003734420452435984
42,48,5,18161,0.0125,0.0018583333333333334,0.021607807,0.0025073575,0.006273234,0.0009293581666666666,0.0026041657083333333,0,0.005734140935023751,0.0035322017362990135
42,48,5,18163,0.0022,0.0005541666666666667,0.003936571,0.0007313885416666667,0.000131219,0.00022865395833333328,0.0010749905833333333,0,0.0011516882078443146,0.0004056225055262969
42,48,5,18165,0.1147,0.010033333333333333,0.203829887,0.012218045041666667,0.060737782,0.009000366166666668,0.01990245795833333,1,0.022899910655271163,0.02351426453816026
42,48,5,18167,0.0033,0.000775,0.004959111,0.0010035113750000001,0.000343077,0.0002643344166666667,0.0015620686250000001,0,0.0016347178099354273,0.0009752124626840429
42,48,5,18169,0.0011,0.00038333333333333334,0.001687715,0.0005698464166666667,0.000543173,7.274666666666668e-05,0.0006183439583333333,0,0.001995701205770693,0.0011742576980911404
42,48,5,18171,0.0283,0.002670833333333333,0.053527981,0.003041362541666667,0.01784266,0.002365504166666666,0.003672163625,1,0.008207143157245933,0.00710437035035066
42,48,5,18173,0.0028,0.0005166666666666667,0.004702711,0.0005791082083333333,0.001537617,0.0004330776250000001,0.0010548244166666664,0,0.00163531971445506,0.0013769983880726102
42,48,5,18175,0.006,0.0014666666666666665,0.008903768,0.0018965000833333333,0.002350595,0.0006321615000000001,0.002589023625,0,0.003946044163631881,0.0033537310871646943
42,48,5,18177,0.004,0.0008791666666666666,0.00685833,0.0012440825416666667,0.001905092,0.00028574891666666673,0.0012481719999999999,0,0.0019107153894700373,0.0021970691148888327
42,48,5,18179,0.0362,0.006262500000000001,0.060113825,0.008507200875,0.01924749,0.0025343682500000003,0.008961709458333333,3,0.010277957277777921,0.01063037806868942
42,48,5,18181,0.0011,0.00022083333333333333,0.001829348,0.00033211379166666667,0.000609783,5.445875e-05,0.00024229395833333335,0,0.001984076326549871,0.0019007869016374132
42,48,5,18183,0.0253,0.001625,0.044632768,0.0018596986666666669,0.014877589,0.0018596986250000002,0.0034101014166666665,0,0.00458895099874254,0.004697471073338074
42,48,5,39017,0.007,0.0018916666666666665,0.011540309,0.0026354983750000002,0.0024494,0.0004950452083333333,0.0031066229166666665,0,0.0018162418550806496,0.00157111993069067
42,48,5,39023,0.0075,0.003966666666666667,0.012909146,0.005751899708333332,0.002541752,0.0005796286666666666,0.006398763249999999,0,0.002106400078928253,0.001901884664209669
42,48,5,39025,0.0098,0.0018958333333333334,0.015704048,0.0024156468333333334,0.004303704,0.0010594962916666666,0.0030652918333333337,0,0.0022376304820843906,0.0022973150458498147
42,48,5,39027,0.001,0.00022500000000000002,0.000923461,0.00027612949999999997,0.000217285,6.111020833333333e-05,0.00040363462500000004,0,0.001841478529136432,0.0021593461017706374
42,48,5,39029,0.009,0.0014333333333333333,0.016487786,0.0018553123333333334,0.00502685,0.000755249625,0.0021056057916666667,0,0.002740870497428656,0.0034131214689447718
42,48,5,39031,0.0488,0.028674999999999996,0.077129841,0.041998860916666665,0.00443432,0.003316249041666667,0.047275689791666665,13,0.009639268492231456,0.009639268492231456
42,48,5,39033,0.0061,0.0036500000000000005,0.009742476,0.005481435416666666,0.001758196,0.00030768466666666666,0.0055857207083333344,0,0.0030194789280300347,0.0017990420134898519
42,48,5,39035,0.0308,0.013745833333333332,0.050912382,0.020220713416666664,0.009372136,0.001969264541666667,0.021259380916666668,2,0.010413146876066698,0.01024258050303041
42,48,5,39037,0.0006,0.00040416666666666666,0.000923322,0.0006085519583333334,4.2e-05,4.1391666666666665e-05,0.0006863695000000001,0,0.002578962723885299,0.001481386318488431
42,48,5,39039,0.0033,0.0022791666666666668,0.005217484,0.0032520540833333327,0.000567889,0.00030464025,0.003771140666666667,0,0.0012865818736897872,0.0011597906616419807
42,48,5,39045,0.0015,0.000575,0.001688984,0.00073975675,0.004269751,0.00011034266666666668,0.0008432612083333333,0,0.0016858183088714652,0.0018929898024239108
42,48,5,39049,0.0057,0.0017000000000000001,0.009351249,0.0023608892916666666,0.002441677,0.0005196222916666666,0.0025728768333333333,0,0.002965259889544724,0.00249785836089752
42,48,5,39051,0.0018,0.0011458333333333336,0.002841744,0.0016862649166666667,0.000277642,0.00010615516666666666,0.0018608117083333334,0,0.0016644477465039408,0.0014044313238570588
42,48,5,39053,0.0141,0.004091666666666666,0.023965347,0.006014878333333334,0.007925671,0.0010652600833333335,0.005581647583333334,0,0.0052239230127669525,0.005225626786681248
42,48,5,39055,0.0315,0.017375,0.048985129,0.025424119166666665,0.002654408,0.0017779767083333335,0.029290769333333338,0,0.005498244173177908,0.0054024236166581524
42,48,5,39059,0.0535,0.03447083333333333,0.080737614,0.05067947854166666,0.003717692,0.0031857113333333326,0.05750944241666667,12,0.0076082779282403866,0.007638674055135846
42,48,5,39061,0.0012,0.00040416666666666666,0.001679008,0.000542420625,0.00038879,0.00015631329166666667,0.0007474482916666668,0,0.0016285359278384024,0.0020604488967547055
42,48,5,39063,0.0002,0.00013333333333333334,0.00033861,0.00019517120833333336,6.58e-05,1.9194166666666667e-05,0.00022182087500000001,0,0.003404485572815837,0.002704357382546774
42,48,5,39065,0.0008,0.00018750000000000003,0.001402062,0.00025429562500000003,0.000467354,8.247750000000001e-05,0.00026804125,0,0.004072908050488399,0.0033030668382981587
42,48,5,39069,0.005,0.002320833333333333,0.007340412,0.003271507875,0.000218465,0.00034226579166666665,0.004101673375,0,0.0020085702083078387,0.0011277860693158213
42,48,5,39073,0.0112,0.004595833333333333,0.018348624,0.006687556958333334,0.003860112,0.0008266810000000001,0.0071677759166666665,0,0.003722269489089188,0.0032461467148541794
42,48,5,39075,0.0421,0.0277125,0.062950257,0.04089479708333333,0.00165809,0.0022369925833333336,0.046010815749999996,10,0.0032986247991227376,0.003399001585810577
42,48,5,39077,0.0086,0.002425,0.015636892,0.003403272583333333,0.004255172,0.0008177874583333334,0.0035817727083333334,0,0.0035570990036845563,0.003490290183471096
42,48,5,39081,0.0071,0.0039000000000000007,0.011402375,0.0056497590416666665,0.000999177,0.0004848980000000001,0.00648383525,0,0.0016022847684575392,0.0032174177704910405
42,48,5,39085,0.0147,0.007583333333333333,0.024065491,0.011143715625,0.003370652,0.0010844415,0.012376866333333333,0,0.0030789372217813983,0.003642317286740226
42,48,5,39087,0.0035,0.000525,0.005818739,0.0008219572500000001,0.00193958,0.00019355229166666664,0.00047503458333333334,0,0.0026206185526475518,0.0025173435846155647
42,48,5,39089,0.0101,0.005295833333333333,0.012424577,0.007494280874999999,0.000310902,0.00048794383333333334,0.009316913750000001,0,0.002793028360296891,0.0022191564176765144
42,48,5,39091,0.0027,0.0007,0.004795677,0.0010187997916666668,0.00128335,0.00019512445833333336,0.0010924425,0,0.011983927434060362,0.016689874565432833
42,48,5,39093,0.009,0.003920833333333333,0.015272896,0.0056720675,0.003249924,0.0006681089166666667,0.006137792,0,0.00344585965584875,0.0021910624764718864
42,48,5,39095,0.0048,0.0021833333333333336,0.008061341,0.003095422125,0.001851692,0.00043531354166666665,0.003548742583333333,0,0.0010871777387181304,0.0010558221356116505
42,48,5,39097,0.0212,0.0053875,0.03913763,0.007492060541666667,0.01258368,0.002021482916666667,0.007996190541666667,0,0.0047374638374298225,0.004745967084135252
42,48,5,39099,0.0019,0.00029583333333333333,0.003467591,0.00036268,0.001072879,0.0001684437083333333,0.0003972038333333333,0,0.002878734647002438,0.0024170658247399004
42,48,5,39101,0.0318,0.013408333333333335,0.054947211,0.019591297375,0.012127635,0.0020141840416666667,0.020916462833333333,1,0.011155200079449262,0.011325600045426255
42,48,5,39103,0.0206,0.0022875,0.03600006,0.0028807080416666663,0.011020529,0.001689414125,0.004283284625000001,0,0.0058804921249896724,0.004968961783032303
42,48,5,39105,0.0202,0.007141666666666667,0.030410286,0.010738707666666666,0.010016373,0.001883086125,0.007792684541666667,0,0.0075367385445548486,0.007404367265168608
42,48,5,39107,0.004,0.0030958333333333337,0.006248483,0.00462316975,0.000525762,0.00028815925,0.004974099458333333,0,0.014322025599138758,0.014448302819852793
42,48,5,39109,0.0011,0.00020416666666666665,0.001979149,0.000276432375,0.000641133,9.021791666666665e-05,0.00029849833333333333,0,0.0031083755525747694,0.0031971934359965506
42,48,5,39111,0.0184,0.0047625,0.034567901,0.007093350583333334,0.011002816,0.0016478939583333331,0.004849828916666666,0,0.006022306836019413,0.005388327395918097
42,48,5,39113,0.0089,0.0031999999999999997,0.015297269,0.0044778045416666665,0.004853858,0.0010293857916666667,0.004665624875000001,0,0.0025071435426607456,0.0028796011818394847
42,48,5,39115,0.0091,0.006733333333333334,0.013777932,0.010135656750000001,0.00285593,0.0004631240416666667,0.010268322375000001,0,0.0017484980053740743,0.0016074686980774757
42,48,5,39117,0.0406,0.03157083333333333,0.061876654,0.04727678275,0.000712396,0.0016382252916666666,0.05118153083333334,15,0.006131333008218213,0.0062060787007804374
42,48,5,39119,0.0168,0.006183333333333333,0.027148616,0.008908487583333333,0.005256008,0.0012007919166666665,0.009851921166666666,0,0.025481081817320478,0.025143567060676487
42,48,5,39121,0.0093,0.0055249999999999995,0.015075377,0.008165829208333334,0.00194667,0.00059984725,0.008600623208333333,0,0.0034517345306575003,0.0031137245811815226
42,48,5,39123,0.0013,0.00038333333333333334,0.002326222,0.0005075837083333333,0.000612164,0.000144962,0.0005885699166666667,0,0.0018547636512214218,0.0015289564754081462
42,48,5,39125,0.0901,0.01425416666666667,0.158205912,0.019028202458333334,0.051444105,0.006642882375,0.020136765166666664,4,0.025158999575139434,0.024754366093232113
42,48,5,39127,0.0024,0.0007916666666666668,0.004295346,0.0010987777916666667,0.001196209,0.00033756333333333335,0.0010115567916666667,0,0.0060940088779042655,0.00831024442864919
42,48,5,39129,0.0022,0.0005333333333333333,0.004104147,0.0007333052499999999,0.001357105,0.00020111508333333335,0.0007456125416666666,0,0.0005757936249467178,0.0004843887858795774
42,48,5,39131,0.01,0.002466666666666667,0.018909236,0.0015506289166666665,0.006303073,0.0027130628333333334,0.0066044405833333335,0,0.003459917886313067,0.003479028874296075
42,48,5,39133,0.0122,0.006250000000000001,0.020187068,0.00881846925,0.004667959,0.0020887202916666666,0.009806607916666666,0,0.002529217882251458,0.0026948893246508975
42,48,5,39135,0.0153,0.010812500000000001,0.023271647,0.015661426500000002,0.005962328,0.0016865731666666668,0.017769645791666667,0,0.010482335726929946,0.009894042104319338
42,48,5,39137,0.0079,0.0007541666666666665,0.014860032,0.0010225279166666665,0.004932791,0.0006423038333333333,0.0008298392083333333,0,0.007146946002927032,0.005898281023083666
42,48,5,39139,0.0576,0.017554166666666666,0.1043238,0.024955349375,0.027275782,0.004859970208333334,0.026019496958333332,1,0.01752502059511186,0.015909984850657418
42,48,5,39141,0.0048,0.0008666666666666666,0.008424144,0.0010851389583333333,0.002584776,0.0005244895,0.0013083467083333333,0,0.004204084282089045,0.003331658025654921
42,48,5,39143,0.0044,0.0015541666666666666,0.007311563,0.0022574670833333333,0.002149654,0.0003092075,0.002298260875,0,0.0009793534481231019,0.0008702268313109672
42,48,5,39145,0.0027,0.0007958333333333333,0.004703253,0.00103829675,0.001446489,0.00041465920833333333,0.0011137182083333333,0,0.0018817902687586722,0.002362972838623683
42,48,5,39147,0.0073,0.0015666666666666667,0.012865671,0.0022014385833333335,0.004115531,0.0005499691666666667,0.00224083,0,0.0022519492855674703,0.0019401406004118966
42,48,5,39149,0.0013,0.0003625,0.002051204,0.0004874848750000001,0.000683735,0.00010127541666666666,0.0005534239166666667,0,0.020337145399959074,0.020200658612332726
42,48,5,39151,0.0092,0.004079166666666666,0.016041588,0.005610970041666667,0.004809873,0.0011851877083333335,0.006495585833333334,0,0.001674220205172484,0.0013766212822381872
42,48,5,39153,0.007,0.002495833333333333,0.012077542,0.0035472955416666666,0.00292438,0.0005532059583333333,0.003997395333333333,0,0.002216369694347511,0.001822500086965446
42,48,5,39155,0.0119,0.003583333333333333,0.020516471,0.005046390041666667,0.00573995,0.0011181222083333333,0.005449449041666668,0,0.0025544327438704784,0.002438829887414392
42,48,5,39157,0.075,0.0406,0.122309633,0.05936090579166667,0.018488282,0.00581065075,0.06465937958333333,13,0.03493039489221834,0.03110013636374195
42,48,5,39159,0.0074,0.0031333333333333335,0.01233779,0.0046307674166666665,0.002801809,0.0004560481666666667,0.004806904583333333,0,0.0038099537603415072,0.002859477373947288
42,48,5,39161,0.0244,0.004083333333333333,0.040595204,0.005558958791666666,0.013218723,0.0017185543333333335,0.0056893823750000004,0,0.0066345309776699455,0.006826145230013411
42,48,5,39163,0.0102,0.0031708333333333332,0.017730096,0.004658385083333333,0.005797101,0.0007999247500000001,0.003397327375,0,0.004126612106611371,0.0038522716086313085
42,48,5,39165,0.0034,0.0005166666666666667,0.006099767,0.000718647375,0.002038865,0.00013706433333333332,0.0005886454583333333,0,0.0017154923975214464,0.002162072517103914
42,48,5,39167,0.0236,0.004433333333333333,0.040362839,0.006733490166666666,0.013413694,0.001375277875,0.005055728541666666,0,0.007205634955361882,0.0073302983709698346
42,48,5,39169,0.0126,0.005816666666666667,0.021141946,0.008432167791666667,0.003179886,0.0010768909166666667,0.009196701083333333,0,0.003543403738468177,0.0032428354489040887
42,48,5,39171,0.001,0.0007041666666666666,0.001177226,0.0010434503333333334,3.57e-05,2.3779166666666664e-05,0.001143038875,0,0.005461048451799261,0.004772140492073998
42,48,5,39173,0.0057,0.0021208333333333335,0.009003507,0.0030356462916666664,0.002259086,0.00046216375,0.0033221363749999996,0,0.0021357584773252745,0.002482189172340002
42,48,5,39175,0.0132,0.0042833333333333334,0.022288262,0.006214996333333333,0.007010325,0.00100011425,0.006224520999999999,0,0.0036550833183062546,0.003682153333763949
42,48,5,42005,0.0261,0.013820833333333336,0.038912393,0.019566232708333336,0.009000512,0.0027733599999999995,0.023316633333333333,0,0.011871514962781134,0.011498763283367073
42,48,5,42007,0.0157,0.009416666666666665,0.022780904,0.013488817625000002,0.003116113,0.0011693301250000003,0.015763504375,0,0.006710078959763606,0.00625388347441064
42,48,5,42009,0.0013,0.00025416666666666665,0.00213346,0.0003802989166666666,0.000711153,8.890179166666669e-05,0.00037411175,0,0.0017659369979148446,0.0018878056941476274
42,48,5,42013,0.0008,0.00021666666666666668,0.001329457,0.00030429133333333337,0.000330887,6.794279166666666e-05,0.0003146405416666667,0,0.0021514140140066417,0.0021084591691607935
