cv_seed,horizon,fipsCode,target_day,n,truth_mean,truth_max,truth_peak_hour,truth_net_change,T_mean,T_max,T_peak_hour,T_net_change,S_mean,S_max,S_peak_hour,S_net_change,P_true_mean,P_true_max,P_true_peak_hour,P_true_net_change,P_pred_mean,P_pred_max,P_pred_peak_hour,P_pred_net_change,N_true_mean,N_true_max,N_true_peak_hour,N_true_net_change,N_pred_mean,N_pred_max,N_pred_peak_hour,N_pred_net_change,D_true_mean,D_true_max,D_true_peak_hour,D_true_net_change,D_pred_mean,D_pred_max,D_pred_peak_hour,D_pred_net_change,R_true_mean,R_true_max,R_true_peak_hour,R_true_net_change,R_pred_mean,R_pred_max,R_pred_peak_hour,R_pred_net_change,P_true_hours_gt05,P_pred_hours_gt05,gust_max,customers_min,customers_max
42,6,54041,7,24,0.0009791666666666666,0.0025,168,-0.0025,0.000872151579820464,0.0021336614872927307,168,-0.0021336614872927307,,,,,0.0013262528750000002,0.003392536,168,-0.003392536,0.0014819448865556082,0.003156439617469457,168,-0.0021706753923542033,4.1625e-06,3.33e-05,185,0.0,0.00011621793619251186,0.0005408567120515127,182,8.204764391729024e-05,0.0018175258333333333,0.004722943,168,-0.004706343,0.002093390307503723,0.003531735634781476,168,-0.0029075232269621344,0.00017185658333333334,0.000997805,177,-0.000631943,0.0004714591628852797,0.0010856294972753392,180,-0.00014182873086842273,0,0,14.7,10022,10022
42,6,54041,8,24,0.0004166666666666667,0.0039,201,0.0,0.0,0.0,192,0.0,,,,,0.0005030607083333333,0.007483536,201,0.0,0.00047594385212888676,0.001240308571021873,204,-9.703293565527693e-06,0.00037417841666666663,0.002494512,200,0.0,8.318066324213953e-05,0.00039491847876950366,200,-1.6999435406646587e-05,0.0005030599583333333,0.001762789,206,0.0,0.0004884482205171533,0.0011494795630204646,204,-3.889354697663458e-05,0.00037417675000000003,0.002494512,201,0.0,9.51112175083721e-05,0.0005207542994573409,204,4.9305917591794136e-06,0,0,17.1,10022,10022
42,24,18013,4,24,0.0486625,0.1379,109,0.0523,0.007301845188242305,0.019922979789764875,110,0.0056815305460384494,0.004614304260035086,0.012349928747814256,110.0,0.0056201109738258734,0.07171395579166667,0.242625714,109,0.071542279,0.012376794876666776,0.035287322750736635,110,0.005619695229548838,0.014692647041666666,0.080875238,108,0.006991916,0.002332632475982689,0.00858110393946421,108,0.0017980223595173818,0.06412897583333334,0.187736055,113,0.087274089,0.007137737729371568,0.016499256502530563,111,0.011396163635104487,0.011951025291666667,0.041732996,115,0.005680931,0.0020904096247475906,0.007009963522865381,111,0.00044696280388291224,13,0,46.6,10679,10680
42,24,18013,5,24,0.028670833333333336,0.0774,124,-0.0528,0.012886773386589065,0.018937408166443376,129,0.0029916372617039694,0.008896412673026205,0.014421974838489374,142.0,0.004204704740836564,0.040369855875,0.12257702,124,-0.073227866,0.020184103426424817,0.03743263171001064,129,-0.003604233956070124,0.0034931974999999997,0.018384992,123,-0.006991916,0.0019377191786414231,0.0037404122575301624,129,-0.0009735000423526101,0.04765900941666667,0.09634173,125,-0.083575621,0.01730375573949366,0.030399964253466524,142,0.01916346351091739,0.006148658166666667,0.02431529,127,0.001529119,0.001910086313787714,0.003101731938880021,130,0.0001681001877391656,9,0,33.8,10679,10681
42,24,18013,6,24,0.0025,0.0133,149,-0.0008,0.005900925049457574,0.013097955844225602,144,-0.013097955844225602,0.003924978991513349,0.009859263963072356,144.0,-0.009859263963072356,0.003276853541666666,0.021908061,150,0.000280932,0.006347568831936347,0.014682324607681973,144,-0.012044245208689382,0.0012795294583333335,0.007302687,149,-0.001872484,0.00023523374294947915,0.0008680521539787637,145,-0.0005510658506380333,0.003533671416666667,0.011827856,150,-0.001653991,0.013493029800502996,0.028427132846462956,144,-0.028427132846462956,0.0013497467916666667,0.007302687,150,-0.0019349,0.0004621659038566016,0.0012370013681779683,166,0.0004555639388749553,0,0,25.3,10680,10681
42,24,18013,7,24,4.5833333333333334e-05,0.0002,168,-0.0002,0.00020507015268369502,0.0020054631997139705,180,0.0,0.0,0.0,168.0,0.0,5.8513750000000005e-05,0.000374532,168,-0.000374532,0.0005721039739278104,0.00360701380357426,180,0.0,1.17e-05,6.24e-05,177,0.0,8.092133454193832e-05,0.000874211126555538,180,0.0,9.7525625e-05,0.000374532,168,-0.000374532,0.0005787826401561775,0.001514069850204444,182,0.0006912142837838855,2.73055e-05,0.000124844,168,-0.000124844,0.00015023965198687227,0.0005135658908683925,181,4.185626516707195e-07,0,0,22.1,10680,10680
42,24,18013,8,24,8.333333333333334e-06,0.0001,202,0.0,6.559449718379128e-05,0.001574267932410991,197,0.0,0.0,0.0,192.0,0.0,1.5604e-05,0.000187248,202,0.0,0.0008278295992775244,0.00393941698337329,197,0.0006440587413447411,7.8e-06,6.24e-05,201,0.0,1.5024720321046012e-05,7.431058207608919e-05,205,0.0,1.56e-05,6.24e-05,203,0.0,0.0001677925868305476,0.0011646822962967918,207,1.457444879909628e-05,7.8e-06,6.24e-05,203,0.0,4.7678602898381426e-05,0.00013393881910593957,205,-8.458298452506476e-06,0,0,11.8,10680,10681
42,24,39115,4,24,0.009595833333333333,0.0111,113,-0.0005999999999999998,0.007733916219363159,0.010046012327654315,112,-0.0022387359724866454,0.006581795847168823,0.007680706960504165,103.0,0.00021657272410840513,0.014673303333333332,0.017367141,112,-0.0006913619999999992,0.01423331201214328,0.01877515481150865,96,-0.007912383089179551,0.00015116108333333334,0.001080622,111,-7.72e-05,0.0012537648320355658,0.0040838044489177605,113,0.0017360464650797442,0.014756562958333332,0.016151441,116,-0.001192691000000001,0.006946351239753137,0.010016526624684663,119,0.00243991531931558,0.00017366887499999998,0.000810467,116,0.0,0.0013481408664488643,0.0033853805621669652,117,0.002913778294216298,0,0,40.5,8637,8639
42,24,39115,5,24,0.006733333333333334,0.0091,120,-0.000700000000000001,0.005216673414865269,0.00807599772728646,143,0.0008269870883181353,0.005219373304170144,0.008177656650159843,143.0,0.0016746417277963468,0.010135656750000001,0.013777932,128,-0.000810466000000001,0.007766758067649894,0.015765415323607933,143,0.004994807138307727,0.00042935512499999996,0.00285593,137,0.0,0.0019558943988323683,0.0037436028275652507,139,-0.0005784446523241914,0.010268322375000001,0.014434024,120,-0.0015823390000000003,0.0066609249227412735,0.010899336137576621,121,-0.005212979703086524,0.0004631240416666667,0.00370499,129,0.0,0.0023982408247133643,0.004563336954302416,128,-0.003347647870801432,0,0,34.1,8637,8637
42,24,39115,6,24,0.003241666666666667,0.0084,144,-0.0084,0.004011480433159262,0.009038626991575021,145,-0.007538963256681325,0.004370663634169602,0.010285613077291198,144.0,-0.010285613077291198,0.004539600375,0.012851685,144,-0.012851685,0.006845719253633521,0.01576190314486442,145,-0.01300786509129952,2.8948625e-05,0.000231589,158,0.0,0.0004353199022859712,0.001629959345600812,146,-0.0006644747877186777,0.005878317458333333,0.012851685,144,-0.012697293,0.005378036068582688,0.010205068567046992,147,-0.005770836192769006,0.0005644399583333333,0.003396241,150,0.0,0.0009272212765613782,0.00217098576847863,157,-0.0008637945284808042,0,0,33.0,8636,8637
42,24,39115,7,24,0.030245833333333333,0.3277,179,0.0,0.0,0.0,168,0.0,0.0,0.0,168.0,0.0,0.03670680425,0.612899491,179,0.0,0.0006183474281951524,0.0016174405964862971,178,-0.0007082534907535634,0.02553747875,0.20429983,178,0.0,6.114649724095575e-05,0.00019849147316231341,178,-1.711947389331965e-05,0.03670680495833333,0.14675003,182,0.0,0.0002906014227885496,0.0006740293509017826,170,-0.00034471957340882254,0.025537044791666668,0.204141983,181,0.0,0.00010102968270378882,0.0003440750026368812,178,-2.465936619537858e-05,3,0,16.8,8636,8637
42,24,39115,8,24,2.0833333333333333e-05,0.0002,203,0.0,0.0,0.0,192,0.0,0.0,0.0,192.0,0.0,2.4121041666666667e-05,0.000463124,203,0.0,0.0004460088987342267,0.0012347514020098758,204,0.0006916306794453045,2.4121875000000005e-05,0.000154375,202,0.0,6.742648792856474e-05,0.00034348193291619604,202,1.9194664751522667e-05,2.4125e-05,9.65e-05,203,0.0,0.0002102305189929625,0.0003875709440830349,209,-4.680415554216158e-05,2.4121875e-05,0.000154375,203,0.0,0.0001007336868565852,0.00024854531961811954,204,-7.070664843271567e-06,0,0,17.5,8637,8638
42,24,39117,4,24,0.09268749999999999,0.1347,113,-0.0889,0.08992047632919442,0.1050285722036681,96,-0.05323847603589957,0.09225432657956419,0.11245390864727518,96.0,-0.060061089507440955,0.13475727666666668,0.222674537,113,-0.133116222,0.12625648951752308,0.14769539884023616,96,-0.0760062427424143,0.006046882416666667,0.044948775,112,0.000101771,0.0013270284235174226,0.004906602573334088,108,4.0327057086522245e-05,0.15151341683333333,0.227780039,96,-0.145973268,0.156951469155154,0.18360785879320468,96,-0.09073334185726602,0.012085283916666667,0.052920822,115,-0.008345207,0.002844467148344061,0.005516616124827961,112,0.001667579445976237,24,24,47.9,9826,9826
42,24,39117,5,24,0.03157083333333333,0.0406,120,-0.023899999999999998,0.02419543900036139,0.04286952939965209,120,-0.03229428514180388,0.026195035934719262,0.04493757381047267,120.0,-0.035540222312844524,0.04727678275,0.061876654,120,-0.03673926300000001,0.0314337875517073,0.06129493971857095,120,-0.04775342485076372,9.18725e-05,0.000712396,127,3.39e-05,0.0011464722096999318,0.0028122820041976983,130,-0.0005374745199331855,0.05118153083333334,0.063640681,120,-0.037197232000000004,0.04584990267210837,0.07218648544262368,120,-0.05238213501048949,0.0016382252916666666,0.006615103,136,3.3924000000000036e-05,0.0024181696174359942,0.005884488831449724,130,-0.0009073463310058571,15,3,43.9,9826,9826
42,24,39117,6,24,0.014383333333333331,0.0215,155,-0.0075,0.0057846214177743995,0.010108369235543285,144,-0.007291896452194987,0.006366406753254808,0.009428124879229916,149.0,-0.0062770162007179525,0.021545729083333336,0.035518013,155,-0.012517809999999999,0.008644133826543663,0.01645051065883169,155,-0.009631279773144376,0.0006459550833333333,0.004783228,154,-3.39e-05,0.0002753085264118415,0.0007093772428453438,153,-0.0004902201428448117,0.022600894458333336,0.028071782,159,-0.009328991000000002,0.009146177511199761,0.018644532292285777,144,-0.013257748958957498,0.0011180655,0.003528055,161,0.0013569440000000001,0.0005593447488715039,0.001344309759339554,159,-0.0004662974679782181,0,0,29.1,9826,9826
42,24,39117,7,24,0.004662499999999999,0.0085,168,-0.007000000000000001,0.001708135260351169,0.00263172554335169,168,-0.0016304744161955134,0.002541597064328785,0.004164129785559319,172.0,-0.0010401878374021118,0.0067211140833333335,0.012008956,168,-0.010075311,0.0023688205622271158,0.0036325400950627086,181,-0.0016341106319635677,9.328699999999999e-05,0.000610625,181,0.0,0.00020043121804820573,0.0009584529212331462,182,-4.7170060329268014e-05,0.008023639125,0.015265622,168,-0.012229459,0.003157547909941282,0.005701392160931509,172,-0.0038370040129980564,0.0005682125833333334,0.001967569,180,-0.001119479,0.00016225440532537623,0.0003260807685366267,176,1.0696390453279159e-05,0,0,25.4,9826,9826
42,24,39117,8,24,0.0007833333333333334,0.0014,192,-0.0011,0.0010758477192169954,0.0018298620615977315,204,0.0003880999415733367,0.0012692019823781588,0.0021775258565002215,193.0,0.00026104564083745743,0.001102517125,0.002035416,200,-0.001424791,0.001709271518850585,0.0027621839207271973,204,0.0001511630504888446,4.2388750000000006e-05,0.000135694,212,0.0,7.635438106494951e-05,0.000377749503572746,201,1.002521007300962e-05,0.0013371554166666667,0.002781736,192,-0.0023916149999999997,0.002295624678623466,0.003003398612609746,214,0.0013019005101390872,0.00011165337499999999,0.000339236,202,-0.000237465,0.00018954606558243932,0.0010113410407190141,209,1.3492296825260347e-05,0,0,21.0,9826,9826
42,24,39119,4,24,0.024829166666666663,0.0411,96,-0.0336,0.07753036969969336,0.09985264030073628,96,-0.062201983327643394,0.07968169582574401,0.10194186481965857,96.0,-0.062175642817712366,0.03597437879166667,0.055827838,97,-0.044514027,0.11369129247478794,0.1498983045904644,96,-0.09691188812891297,0.0006608890416666667,0.004834254,108,0.000601342,0.0006964250102319313,0.001521562144005633,112,-8.782990124646774e-05,0.04184361645833334,0.075580705,96,-0.064500774,0.12860786661181703,0.15984724099399514,97,-0.09410263696911011,0.0025833850833333334,0.009717675,111,-0.000816848,0.0034186269675724637,0.005268662955189382,115,-0.0011917163163559614,3,24,35.7,44888,44901
42,24,39119,5,24,0.006183333333333333,0.0168,127,-0.0066,0.025814770073418165,0.03839119452183765,125,-0.031991192034097476,0.027926913712634227,0.04241060055539612,130.0,-0.03244927773292754,0.008908487583333333,0.027148616,128,-0.010445201999999999,0.03584651797480833,0.057432037012351216,125,-0.04810270654785194,0.0007977409583333335,0.005256008,127,-0.000601342,0.0005815127060831712,0.0016184207539159507,126,-0.0002040641337888317,0.009851921166666666,0.019182943,129,-0.009042115,0.045804091772836564,0.06035239301629751,131,-0.05099758212044979,0.0012007919166666665,0.006480925,130,0.000141046,0.001783895068434159,0.004024527056703872,132,-0.0007070856198183734,0,12,35.2,44901,44901
42,24,39119,6,24,0.0005916666666666667,0.0012,156,-0.0007,0.003089755387873323,0.005128053863905744,156,-0.002248328037747844,0.0029726881253039025,0.005716512721341337,149.0,-0.0044417020913811505,0.0008612227083333333,0.002071223,156,-0.001113503,0.0037263039977030016,0.007656076775607168,155,-0.002877044174843826,4.8562375e-05,0.000311797,155,-3.71e-05,0.00038909121970698795,0.002245576912199915,158,0.00029991733393299066,0.0009781392083333333,0.001358544,156,-0.001120913,0.006321449743402101,0.008786069595794749,144,-0.005097215987232195,9.188154166666668e-05,0.000423168,158,-7.4e-06,0.0011731057395584913,0.003119899134424908,156,-0.0007182256212118899,0,0,29.2,44878,44901
42,24,39119,7,24,0.0001375,0.0007,179,0.0,0.0021336149414488323,0.004878889113329358,179,-0.0026089372639127176,0.0009519518782671975,0.0029258422279037598,180.0,-0.0015868254470688343,0.00020331175,0.001225545,179,-4.46e-05,0.0019508825349940917,0.00686766280708755,180,-0.0028488332673300126,7.334299999999999e-05,0.00048279,178,0.0,0.0015297913586636161,0.005735110896320555,179,0.0007578554766685962,0.0002037742916666667,0.000493911,182,1.4806999999999996e-05,0.0042376263738749505,0.00768875651674238,181,-0.004357445205385701,7.395329166666666e-05,0.000445653,179,4.45e-05,0.0017615808151982173,0.005037465451811368,181,0.0016688755540958718,0,0,18.9,44878,44896
42,24,39119,8,24,0.0001625,0.0007,205,0.0,0.0001883496890081612,0.0017365259658407729,205,0.0,0.0,0.0,192.0,0.0,0.00021531204166666667,0.001135984,206,0.0,0.00038834383344758843,0.0023236522949902434,205,-0.00013287832821084935,5.847125e-05,0.000319263,203,-2.97e-05,0.0010769650739946494,0.0019652112028997453,205,-0.00024824993077802136,0.00022194883333333333,0.00070535,206,-3.710000000000001e-05,0.0007561997317713116,0.001734127626292949,206,0.00019643544669152308,5.9682208333333334e-05,0.000348791,206,-2.97e-05,0.0019025201776110313,0.0023358487997322858,204,0.0005571674937947808,0,0,16.0,44894,44917
42,24,42053,4,24,0.016595833333333334,0.075,109,0.0333,0.017658710189899184,0.03143041675631774,113,0.003310137189198044,0.01866554762529136,0.031849838137786336,113.0,0.004952420808764395,0.023886703666666665,0.142191142,109,0.049679487,0.028216767808468657,0.04972135473156748,113,0.0019505782779427605,0.009174276375,0.046522922,108,0.000777001,0.005220569100667431,0.011575108236813677,113,-0.00044687063796196086,0.018303022125000002,0.059950466,119,0.055434149,0.01974398393119677,0.037636322111305964,116,0.013553363275811851,0.007450305833333334,0.046571484,110,0.007672883,0.003911921015210732,0.011214472731463634,117,0.007020302176453377,6,0,41.8,6864,6864
42,24,42053,5,24,0.015154166666666668,0.026,120,-0.008299999999999998,0.014001961576377295,0.01840576689866799,142,0.002192467926288376,0.016052184378250352,0.021472003122381622,143.0,0.0024277707965335467,0.021567841666666667,0.038461538,138,-0.006264569000000001,0.022867765310512572,0.029446621063652853,131,0.004409129801932931,0.0016410110416666664,0.008304196,135,-0.000825526,0.003651153305157318,0.008040048554607417,131,-0.0006488844907390368,0.024773981833333333,0.056891026,120,-0.025471057,0.01711275355564917,0.028550525753170117,143,0.00164884081564343,0.002543468083333333,0.008158508,120,-0.008158508,0.007012365935450894,0.008503574208081989,121,-0.0024371537336300942,0,0,40.8,6864,6864
42,24,42053,6,24,0.013954166666666669,0.0376,155,-0.0171,0.011100410417236814,0.018944509530254162,146,-0.014474841490010767,0.015207671749492191,0.02091172537126335,145.0,-0.016703254258136103,0.01913364404166667,0.060751748,154,-0.024621212,0.016126948546303674,0.02857159376407619,157,-0.02244359349444433,0.003676597375,0.012043512,153,-4.86e-05,0.003008690432028692,0.008659837966669599,156,0.0017618362827208998,0.021971518083333332,0.042783605,156,-0.029113248,0.016375725307502875,0.031351806355308307,148,-0.026251680798933977,0.004698426624999999,0.020250583,156,0.0,0.0049734197937041785,0.00826636828439494,160,-0.004488734085481447,3,0,36.0,6864,6864
42,24,42053,7,24,0.0010916666666666668,0.0024,185,0.0005,0.00387581673115652,0.008426617159310607,181,-0.0020868738522402657,0.0032972530722016635,0.0052012795764048055,181.0,-0.004884492623438117,0.0016875484583333334,0.003933566,180,0.0,0.004161993148230314,0.009196249503595131,179,-0.0034206741501290904,0.00016389758333333333,0.001214064,179,0.0,0.004187740121007623,0.009265779406398928,181,-0.00036935250455824293,0.001535792125,0.003787879,185,0.002428127,0.0037777724294462077,0.008626917574988086,181,-0.00261978681075081,0.00016389549999999998,0.001214064,189,0.001214064,0.001532534548723662,0.004597574671180327,180,-0.0006561588709445831,0,0,20.6,6864,6864
42,24,42053,8,24,5.833333333333334e-05,0.0005,192,-0.0005,0.0011240871816733699,0.0033039920524947,204,-0.0016010889083758382,0.0001598653783275489,0.0013671247428573034,204.0,0.0,1.822425e-05,0.000437382,201,0.0,0.0012015826982119829,0.003524653068110831,205,-0.002138059844871593,1.822425e-05,0.000145794,200,0.0,0.0020036969912930343,0.004639728070363146,210,0.00047948098131005644,0.000169983,0.001821096,192,-0.001821096,0.0005598114195453653,0.0019176867182328428,206,-0.001119935140075434,1.822425e-05,0.000145794,201,0.0,0.00045318084800161757,0.0015781433636624037,209,5.064193500625008e-05,0,0,20.4,6859,6859
42,24,42131,4,24,0.00047916666666666664,0.0053,119,0.0053,9.434341033689134e-05,0.001177542841116335,116,-0.001086699006969057,0.0,0.0,96.0,0.0,0.000762736,0.008840813,118,0.008840813,0.0004786245230418835,0.0014382600675983536,97,-0.0005887936447898788,0.00038785912500000004,0.002998943,117,0.002946938,0.0003596338745434137,0.002710545916391142,116,-7.647971712129314e-05,0.00020693004166666667,0.002990275,119,0.002990275,0.0005410817480792325,0.0020878301226720476,96,-0.001080095224767587,1.9487500000000003e-05,6.93e-05,113,0.0,0.0002467669164400689,0.0008301515416281222,108,0.00012932093990072348,0,0,33.3,19229,19229
42,24,42131,5,24,0.0058,0.0162,141,0.0034999999999999996,0.0005309262690986749,0.004017216693983079,143,0.004017216693983079,0.000548915149256287,0.003998420985425303,143.0,0.003998420985425303,0.008689132375,0.029642727,141,0.006344584,0.0011415471809400801,0.006146723610868246,143,0.005054896747229701,0.0016208109166666667,0.009880909,140,0.0,0.0005899824120017154,0.002483182470390047,142,0.0016390034892220613,0.0075872813333333336,0.013018531,131,0.006093227,0.0013199251804054013,0.0036990733628105327,143,0.0025112047374775343,0.0013571789583333334,0.005928545,143,0.005131138,0.0004325202129418387,0.000946350124099152,134,0.0002628625848506941,0,0,33.0,19229,19229
42,24,42131,6,24,0.0007541666666666668,0.0073,144,-0.0073,0.0007900942435904538,0.002505225488329838,144,-0.002505225488329838,0.0011672737785357226,0.0038657283237054155,144.0,-0.0038657283237054155,0.0006283894583333332,0.011857091,144,-0.011857091,0.0008878398405513928,0.0037209527738253615,145,-0.0033760539405168705,1.2987500000000002e-05,5.2e-05,163,0.0,0.00023233976561861576,0.0010671260364464466,144,-0.0007211360665488134,0.00228278875,0.012897187,146,-0.012481186,0.0022068661010993156,0.0063941345414515365,149,-0.0035609957712091057,0.00064428425,0.005443167,144,-0.005425867,0.00044517546547231766,0.0010893914343544282,144,-0.0010392533416636498,0,0,32.2,19229,19229
42,24,42131,7,24,0.0,0.0,168,0.0,0.0,0.0,168,0.0,0.0,0.0,168.0,0.0,0.0,0.0,168,0.0,0.0002309088476478875,0.0009598254115281892,176,-7.107622385607328e-05,0.0,0.0,168,0.0,0.0005758168355767672,0.0012829722528392828,178,-0.0005722511943883346,3.24875e-06,2.6e-05,168,-2.6e-05,0.00010870929027503969,0.0005941846526312777,183,1.722386289653958e-05,7.208333333333333e-07,1.73e-05,168,-1.73e-05,6.068061970688508e-05,0.0003851289263454543,190,-2.6833958554298536e-05,0,0,19.6,19229,19229
42,24,42131,8,24,0.0,0.0,192,0.0,0.0,0.0,192,0.0,0.0,0.0,192.0,0.0,4.333333333333333e-06,5.2e-05,209,0.0,0.00021645514037695892,0.001205193221708378,202,0.0,2.1625e-06,1.73e-05,208,0.0,0.00011109484985430901,0.0006554944640756009,202,-3.9714384076201866e-05,4.326666666666666e-06,1.73e-05,210,8.67e-06,0.0001304315480559937,0.000943399182535082,205,1.9689566407362033e-06,2.1625e-06,1.73e-05,210,0.0,0.000248629710262809,0.0012519623472683117,204,-5.918961777308472e-05,0,0,21.7,19229,19229
42,24,54007,4,24,0.0011208333333333333,0.008,113,0.0005,0.002791958495249665,0.009087014921934035,119,0.009087014921934035,0.001727197862583845,0.0074940906738392215,119.0,0.0074940906738392215,0.0015358326666666665,0.014089823,113,0.000754812,0.0046055652118753695,0.014187223538834188,113,0.0111281048780117,0.0005870745833333333,0.004361136,111,0.0,0.0014224817534565677,0.004281555285278569,114,0.0016800548198801996,0.0014537117916666668,0.005472386,115,0.000943515,0.0024916582142911524,0.016213490828729353,119,0.015217162423163445,0.0005556254166666667,0.00440307,115,0.0,0.0011467100092423192,0.0026377106679927697,112,0.0008430656436433769,0,0,42.2,7949,7949
42,24,54007,5,24,0.021133333333333334,0.0778,143,0.0773,0.008495378231993351,0.02371454567939686,143,0.01598448639624842,0.008955061460730522,0.02383216018327437,143.0,0.01785578830822114,0.032336352625,0.134104919,143,0.133350107,0.012010881465201913,0.0393937971563194,143,0.027128857590678762,0.010301785041666666,0.036566444,128,0.010231895,0.003908919220872122,0.011211625803710183,138,0.00022243923216289617,0.020503976791666666,0.086195329,143,0.085377616,0.009818584960360728,0.030687403598691924,143,0.020942100373388194,0.005248738583333333,0.030989223,129,0.009854489,0.0013174232148283995,0.0027893587585000766,136,0.0018043546462714857,5,0,40.9,7949,7949
42,24,54007,6,24,0.06405,0.1154,155,-0.048299999999999996,0.01873137194834388,0.03787927342595677,155,-0.016052423460327744,0.019089393231184686,0.03452010771323031,155.0,-0.017718909693896962,0.09357571183333334,0.186941754,155,-0.08051327200000001,0.02581696215690893,0.05850967736083936,155,-0.021972035491178953,0.005727487583333334,0.039501824,153,-0.002222502,0.0006407636665879329,0.004796545185841264,156,-0.0008503912655726818,0.102380977375,0.166666667,158,-0.062984862,0.033965759939616404,0.0585350398498753,156,-0.028157494109508338,0.009835269291666667,0.040424372,159,-0.004612739999999999,0.003111201826295698,0.00844323472964563,157,-0.0007340120647136019,19,3,34.3,7949,7949
42,24,54007,7,24,0.0064375,0.016,168,-0.0157,0.0010482089475253133,0.003101680606810122,180,-0.001731201150783163,0.0011904648983249477,0.0037465426717234636,168.0,-0.0037465426717234636,0.008795655708333334,0.021386338,168,-0.021386338,0.0019741531931766142,0.005312004929722704,180,-0.0020479828970042017,0.00019394333333333332,0.000754812,184,0.0,0.00018395250714726424,0.0006424777472817422,189,0.0,0.01187343629166667,0.030947289,168,-0.029689269,0.002223055759749155,0.004715290016421836,179,-0.0011703940600164462,0.0011689101666666666,0.00251604,168,-0.00247414,0.0009211106400825635,0.002459492054952218,178,-0.0002887806861795242,0,0,14.1,7949,7949
42,24,54007,8,24,0.0016583333333333335,0.0049,208,0.0004,0.00021970117827737874,0.0015529277216229662,202,0.0,0.0,0.0,192.0,0.0,0.00240072125,0.008051327,206,0.000880614,0.0008434568957339334,0.002068602483730439,205,-0.0008109287864344122,0.0004874813333333333,0.002390238,204,0.0,0.0001987453764166904,0.0013722957431213626,202,0.0,0.0023526732916666665,0.007422317,208,2.09670000000001e-05,0.0006989207450498206,0.0014117375095101538,202,-9.821096269542907e-05,0.00045253625,0.002557974,210,-4.19e-05,0.0002702449215937523,0.0005164568784061952,202,-0.0004143886028068312,0,0,13.0,7949,7949
42,24,54013,4,24,0.0005375,0.003,115,0.0005,0.0013648749805773696,0.0038961852524830106,114,0.0030925740074815534,0.0013442629720272223,0.0037029595557399723,112.0,0.0023622308868502147,0.0007646147916666666,0.005342625,114,0.0,0.0028729771301154975,0.008247780856092332,114,0.0035719822682813663,0.00022260937500000002,0.001780875,113,0.0,0.00028950476459428486,0.0014000146516390869,111,-0.00040699225416151097,0.0007017034166666667,0.003058459,116,0.002090592,0.0013070859310947659,0.00397013481385496,119,0.00397013481385496,0.00022260937499999996,0.001780875,116,0.0,0.0002833738822414872,0.0007799231639948098,115,-0.0003876298250797966,0,0,38.0,4305,4305
42,24,54013,5,24,0.03852083333333333,0.191,141,0.1567,0.012977041423058154,0.04535368824929306,143,0.04417242173665542,0.012107268579308189,0.04652883062410536,143.0,0.04505803629854285,0.06334688345833334,0.332868757,142,0.247154472,0.02118999988542151,0.07302395294781125,143,0.07135196236354341,0.014808362375,0.106233062,139,0.001316299,0.00415828659215177,0.011976296394279873,140,0.0061651771755056725,0.03332365466666667,0.242160279,143,0.240960124,0.01296946480408124,0.05660847637718754,143,0.054558595261465524,0.0033262356666666666,0.028726287,143,0.028726287,0.0019672503938387756,0.007390685914257114,130,0.0016582403555531222,6,4,37.7,4305,4305
42,24,54013,6,24,0.11581666666666668,0.1752,156,-0.11380000000000001,0.037816368795768766,0.05473587626305004,154,-0.047442707045857166,0.037953475693808816,0.05352968888558602,155.0,-0.04776028446493304,0.16915408429166667,0.277119628,156,-0.173286875,0.054765756229710826,0.08479752411158344,155,-0.07587213164748509,0.0045005771249999995,0.032442896,155,0.0,0.0026286754292330016,0.008219000944472867,153,-0.0030707421529521123,0.19150212924999999,0.287185443,145,-0.18943089400000002,0.06179161316709086,0.08513439014583035,157,-0.06507836674918563,0.012924248208333334,0.058072009,158,-0.028726287,0.004578733881198259,0.011085731937947454,157,-0.002504970539665114,24,15,32.9,4305,4305
42,24,54013,7,24,0.0199,0.0473,168,-0.0472,0.0026403688198381905,0.004955233138368255,168,-0.0037755890798535784,0.002331304543907118,0.005316846511072104,168.0,-0.005316846511072104,0.027690669791666667,0.07340302,168,-0.07340302,0.003626477702557056,0.005791291806946713,172,-0.0034541427183915523,0.00111304075,0.00472319,174,0.0,0.00024086926205569767,0.0006268884728285859,179,-0.00030089192434956506,0.035420699416666666,0.075687185,168,-0.075454897,0.004516331424739961,0.011001340912273358,168,-0.009165573122174338,0.004171499958333333,0.015873016,179,-0.009988415,0.00023609359089116707,0.000494047368993993,179,-2.773461568974912e-05,7,0,14.2,4305,4305
42,24,54013,8,24,0.00018750000000000003,0.0005,202,0.0002,0.0004975455340802044,0.0013883349512349627,204,-0.0011084339740690793,4.621974752860636e-05,0.0011092739406865528,204.0,0.0,0.000261324,0.000929152,202,0.000232288,0.0011414951515396614,0.0021245803792201323,204,-0.0009205164365000055,4.838729166666667e-05,0.000154859,198,0.0,0.00023256142018573869,0.0005080748992418557,202,9.771588583143892e-07,0.00024518929166666666,0.000542005,203,0.000154888,0.0014065945626301401,0.0019034478794668988,195,-0.0007548818137159134,3.8709791666666675e-05,0.000232288,203,0.0,0.0001714596192469846,0.0002491973460993426,202,-1.7128298220575583e-05,0,0,14.8,4305,4305
