case,domain,fipsCode,value95,value96,jump,baseline_jump,additional_jump
G0,OSI6,39073,0.008221655520509664,0.008833501203665859,0.0006118456831561946,0.0006118456831561946,0.0
G0,OSI6,39075,0.11538426188309263,0.11092033495785364,-0.00446392692523899,-0.00446392692523899,0.0
G0,OSI6,39077,0.018062232333520004,0.01679516189858929,-0.001267070434930715,-0.001267070434930715,0.0
G0,OSI6,39081,0.04509315158039892,0.04221793765085762,-0.0028752139295412996,-0.0028752139295412996,0.0
G0,OSI6,39085,0.004088793204697358,0.003751200108958449,-0.00033759309573890917,-0.00033759309573890917,0.0
G0,OSI6,39087,0.0,0.0,0.0,0.0,0.0
G0,OSI6,39089,0.04698268976447479,0.04166552222882042,-0.005317167535654373,-0.005317167535654373,0.0
G0,OSI6,39091,0.021928012831743723,0.022584667625492418,0.0006566547937486948,0.0006566547937486948,0.0
G0,OSI6,39093,0.006529743738377149,0.005424052885507175,-0.0011056908528699737,-0.0011056908528699737,0.0
G0,OSI6,39095,0.0025164761240521645,0.0022759859815156777,-0.00024049014253648684,-0.00024049014253648684,0.0
G0,OSI6,39097,0.009279376667611458,0.008026042256639682,-0.0012533344109717758,-0.0012533344109717758,0.0
G0,OSI6,39099,0.0020942282926235773,0.003194599412684674,0.0011003711200610966,0.0011003711200610966,0.0
G0,OSI6,39101,0.011844258688961634,0.01096993534013078,-0.0008743233488308546,-0.0008743233488308546,0.0
G0,OSI6,39103,0.014093052800406574,0.012140112064164514,-0.0019529407362420606,-0.0019529407362420606,0.0
G0,OSI6,39105,0.0,0.0,0.0,0.0,0.0
G0,OSI6,39107,0.015667502597007728,0.017436362710356,0.0017688601133482723,0.0017688601133482723,0.0
G0,OSI6,39109,0.0027008005338066757,0.0025461450441824286,-0.00015465548962424703,-0.00015465548962424703,0.0
G0,OSI6,39111,0.01846433218758586,0.02050681420576043,0.002042482018174571,0.002042482018174571,0.0
G0,OSI6,39113,0.0015415955063336985,0.0013851087923677325,-0.00015648671396596594,-0.00015648671396596594,0.0
G0,OSI6,39115,0.005722064053804485,0.0071054129094925075,0.0013833488556880226,0.0013833488556880226,0.0
G0,OSI6,39117,0.16957122441551495,0.14247321856733244,-0.027098005848182505,-0.027098005848182505,0.0
G0,OSI6,39119,0.08685877111512119,0.08948439893112317,0.0026256278160019797,0.0026256278160019797,0.0
G0,OSI6,39121,0.015807938039022244,0.015041855857506949,-0.0007660821815152954,-0.0007660821815152954,0.0
G0,OSI6,39123,0.0014971472491179044,0.0015926941143191568,9.55468652012524e-05,9.55468652012524e-05,0.0
G0,OSI6,39125,0.025142729146320045,0.017101252031525897,-0.008041477114794148,-0.008041477114794148,0.0
G0,OSI6,39127,0.04476785724465911,0.03744486483749826,-0.007322992407160847,-0.007322992407160847,0.0
G0,OSI6,39129,0.0,0.0,0.0,0.0,0.0
G0,OSI6,39131,0.0,0.0,0.0,0.0,0.0
G0,OSI6,39133,0.012913351769531116,0.011585097619971868,-0.0013282541495592479,-0.0013282541495592479,0.0
G0,OSI6,39135,0.0,0.0,0.0,0.0,0.0
G0,OSI6,39137,0.016469499599334952,0.013032971876382393,-0.003436527722952559,-0.003436527722952559,0.0
G0,OSI6,39139,0.02928137089100579,0.027102488041041616,-0.0021788828499641755,-0.0021788828499641755,0.0
G0,OSI6,39141,0.0,0.0,0.0,0.0,0.0
G0,OSI6,39143,0.0036119910599987956,0.0036397870264220124,2.779596642321679e-05,2.779596642321679e-05,0.0
G0,OSI6,39145,0.0,0.0,0.0,0.0,0.0
G0,OSI6,39147,0.0029143921168353704,0.0026617641043276802,-0.00025262801250769016,-0.00025262801250769016,0.0
G0,OSI6,39149,0.015699677402350246,0.01956192049228089,0.003862243089930644,0.003862243089930644,0.0
G0,OSI6,39151,0.011853719994290676,0.010243365040393231,-0.001610354953897445,-0.001610354953897445,0.0
G0,OSI6,39153,0.009094485916047479,0.008407919863981898,-0.0006865660520655806,-0.0006865660520655806,0.0
G0,OSI6,39155,0.004122303467794013,0.004136850288252005,1.4546820457992174e-05,1.4546820457992174e-05,0.0
G0,OSI6,39157,0.06212191682975162,0.055465049086686105,-0.006656867743065516,-0.006656867743065516,0.0
G0,OSI6,39159,0.007711400417083111,0.010225681616166592,0.0025142811990834808,0.0025142811990834808,0.0
G0,OSI6,39161,0.008850577264121813,0.009469531106513399,0.0006189538423915855,0.0006189538423915855,0.0
G0,OSI6,39163,0.0017085879741502161,0.0011588425284721642,-0.0005497454456780519,-0.0005497454456780519,0.0
G0,OSI6,39165,0.0,0.0,0.0,0.0,0.0
G0,OSI6,39167,0.0,0.0,0.0,0.0,0.0
G0,OSI6,39169,0.015498482676906313,0.013287298795991442,-0.002211183880914871,-0.002211183880914871,0.0
G0,OSI6,39171,0.01002046267666743,0.009122187824414624,-0.0008982748522528058,-0.0008982748522528058,0.0
G0,OSI6,39173,0.012418267806918497,0.010938851185056433,-0.0014794166218620643,-0.0014794166218620643,0.0
G0,OSI6,39175,0.004517265649978981,0.005265839710122961,0.0007485740601439802,0.0007485740601439802,0.0
G0,OSI6,42005,0.02404154030256736,0.02174976870163841,-0.0022917716009289504,-0.0022917716009289504,0.0
G0,OSI6,42007,0.030391651714598105,0.028234171412150916,-0.0021574803024471886,-0.0021574803024471886,0.0
G0,OSI6,42009,0.014406087019233897,0.011274473862030567,-0.0031316131572033303,-0.0031316131572033303,0.0
G0,OSI6,42013,0.0023232037246846172,0.002448078499140031,0.00012487477445541394,0.00012487477445541394,0.0
G0,OSI6,42015,0.0011214958158077526,0.0,-0.0011214958158077526,-0.0011214958158077526,0.0
G0,OSI6,42019,0.027126291477022627,0.023853016951086443,-0.003273274525936183,-0.003273274525936183,0.0
G0,OSI6,42021,0.012320031892428083,0.010939604231374144,-0.001380427661053939,-0.001380427661053939,0.0
G0,OSI6,42023,0.0018810621858621885,0.0033627601413364462,0.0014816979554742578,0.0014816979554742578,0.0
G0,OSI6,42025,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42027,0.001010981749591258,0.0,-0.001010981749591258,-0.001010981749591258,0.0
G0,OSI6,42029,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42031,0.008996738334144634,0.009171036338860857,0.00017429800471622202,0.00017429800471622202,0.0
G0,OSI6,42033,0.014117393506911038,0.012054642399805074,-0.0020627511071059645,-0.0020627511071059645,0.0
G0,OSI6,42035,0.0,0.0013985863522461147,0.0013985863522461147,0.0013985863522461147,0.0
G0,OSI6,42039,0.00414674109186525,0.004591197649583204,0.0004444565577179545,0.0004444565577179545,0.0
G0,OSI6,42041,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42043,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42045,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42047,0.0,0.0012655389631441377,0.0012655389631441377,0.0012655389631441377,0.0
G0,OSI6,42049,0.0029464143389705245,0.003782662130267395,0.0008362477912968705,0.0008362477912968705,0.0
G0,OSI6,42051,0.00555418219587072,0.005265492555002037,-0.0002886896408686836,-0.0002886896408686836,0.0
G0,OSI6,42053,0.020205859819549178,0.019215089561828432,-0.000990770257720746,-0.000990770257720746,0.0
G0,OSI6,42055,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42057,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42059,0.004469636571032203,0.004137458694569522,-0.0003321778764626814,-0.0003321778764626814,0.0
G0,OSI6,42061,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42063,0.016188014429261818,0.014558240968286205,-0.0016297734609756129,-0.0016297734609756129,0.0
G0,OSI6,42065,0.0064916267866538665,0.006154114516652388,-0.0003375122700014785,-0.0003375122700014785,0.0
G0,OSI6,42067,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42069,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42075,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42077,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42079,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42081,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42083,0.0028114927464818204,0.003948875341394598,0.0011373825949127772,0.0011373825949127772,0.0
G0,OSI6,42085,0.0071560053036239255,0.006639610458127852,-0.0005163948454960732,-0.0005163948454960732,0.0
G0,OSI6,42089,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42091,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42095,0.0,0.0011134253276951832,0.0011134253276951832,0.0011134253276951832,0.0
G0,OSI6,42097,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42101,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42103,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42109,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42113,0.003245136773896477,0.002028587135941819,-0.0012165496379546578,-0.0012165496379546578,0.0
G0,OSI6,42115,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42119,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42121,0.005175148027524649,0.005068398876131745,-0.00010674915139290402,-0.00010674915139290402,0.0
G0,OSI6,42125,0.040323042596458074,0.03459038391469702,-0.005732658681761052,-0.005732658681761052,0.0
G0,OSI6,42127,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42129,0.014678489912858509,0.012594619268039953,-0.002083870644818556,-0.002083870644818556,0.0
G0,OSI6,42131,0.0,0.0,0.0,0.0,0.0
G0,OSI6,42133,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54007,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54009,0.03771984229039425,0.03283204752788163,-0.004887794762512616,-0.004887794762512616,0.0
G0,OSI6,54013,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54015,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54019,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54023,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54025,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54027,0.0012113750686851008,0.0012292259237167028,1.785085503160197e-05,1.785085503160197e-05,0.0
G0,OSI6,54029,0.04826107191504932,0.03933038323064321,-0.008930688684406107,-0.008930688684406107,0.0
G0,OSI6,54031,0.0,0.001021956906096006,0.001021956906096006,0.001021956906096006,0.0
G0,OSI6,54033,0.0010128374207971672,0.0,-0.0010128374207971672,-0.0010128374207971672,0.0
G0,OSI6,54035,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54037,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54039,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54041,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54043,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54045,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54047,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54053,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54055,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54057,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54059,0.004318567872874139,0.004357003422639252,3.843554976511263e-05,3.843554976511263e-05,0.0
G0,OSI6,54063,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54067,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54069,0.023061169999863032,0.022379639414948933,-0.0006815305849140994,-0.0006815305849140994,0.0
G0,OSI6,54071,0.0,0.0031170872960820666,0.0031170872960820666,0.0031170872960820666,0.0
G0,OSI6,54073,0.0011255737640153913,0.0010546867097584378,-7.088705425695348e-05,-7.088705425695348e-05,0.0
G0,OSI6,54075,0.0,0.00187495822822342,0.00187495822822342,0.00187495822822342,0.0
G0,OSI6,54077,0.0,0.0010274313547849899,0.0010274313547849899,0.0010274313547849899,0.0
G0,OSI6,54079,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54081,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54083,0.005660214701036256,0.004975891775383703,-0.0006843229256525531,-0.0006843229256525531,0.0
G0,OSI6,54085,0.0014048284488081472,0.0,-0.0014048284488081472,-0.0014048284488081472,0.0
G0,OSI6,54087,0.0,0.0011801592436741562,0.0011801592436741562,0.0011801592436741562,0.0
G0,OSI6,54089,0.0,0.0010411765622576799,0.0010411765622576799,0.0010411765622576799,0.0
G0,OSI6,54091,0.007441993668108903,0.006642534299266762,-0.0007994593688421415,-0.0007994593688421415,0.0
G0,OSI6,54093,0.002900412428294616,0.0025849413148619363,-0.0003154711134326798,-0.0003154711134326798,0.0
G0,OSI6,54095,0.0013110832118199056,0.001333151875476838,2.2068663656932448e-05,2.2068663656932448e-05,0.0
G0,OSI6,54097,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54099,0.004782093822233052,0.004187555695663475,-0.0005945381265695772,-0.0005945381265695772,0.0
G0,OSI6,54101,0.0014625256716860736,0.0016874788140061917,0.0002249531423201181,0.0002249531423201181,0.0
G0,OSI6,54103,0.004806662955818178,0.0034760584874811602,-0.0013306044683370176,-0.0013306044683370176,0.0
G0,OSI6,54105,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54107,0.0,0.0,0.0,0.0,0.0
G0,OSI6,54109,0.0,0.0,0.0,0.0,0.0
G1,P1_source,18009,0.007955892288676995,0.00772426263218074,-0.00023162965649625462,-0.00023162965649625462,0.0
G1,P1_source,18013,0.00022989570921669439,0.001673332436689307,0.0014434367274726125,0.0016622122714848161,-0.0002187755440122036
G1,P1_source,18023,0.0008151397859960428,4.8550837533696037e-05,-0.0007665889484623468,4.8550837533696037e-05,-0.0008151397859960428
G1,P1_source,18025,0.0011875116768979028,0.0010088726745390414,-0.00017863900235886134,0.0010088726745390414,-0.0011875116768979028
G1,P1_source,18027,0.00023073617826155842,0.00023037639672577858,-3.5978153577984626e-07,0.00016317868825032488,-0.00016353846978610473
G1,P1_source,18029,1.933510719182488e-06,8.132531280604722e-05,7.939180208686473e-05,1.0295750095696909e-05,6.909605199116782e-05
G1,P1_source,18033,0.00035089034176594234,0.0007560036955554378,0.00040511335378949544,0.00044903342232804276,-4.3920068538547314e-05
G1,P1_source,18035,0.003258062776288141,0.002668346197055506,-0.0005897165792326351,-0.00039688798732573664,-0.00019282859190689842
G1,P1_source,18037,0.0,0.0,0.0,0.0,0.0
G1,P1_source,18039,0.003607375348958868,0.00189947964251176,-0.0017078957064471081,6.520423937330603e-05,-0.0017730999458204142
G1,P1_source,18041,0.0002853053072320469,0.00047754436940472317,0.00019223906217267627,4.436709372452512e-06,0.00018780235280022376
G1,P1_source,18043,2.4763434033482667e-05,0.0,-2.4763434033482667e-05,0.0,-2.4763434033482667e-05
G1,P1_source,18045,9.209786392696558e-05,0.0,-9.209786392696558e-05,-0.0004781511519387836,0.00038605328801181803
G1,P1_source,18047,0.0,0.0,0.0,0.0,0.0
G1,P1_source,18051,0.0,0.0006435474934839802,0.0006435474934839802,0.0006435474934839802,0.0
G1,P1_source,18059,3.9066426350945944e-05,3.8821558421445606e-05,-2.448679295003373e-07,-2.448679295003373e-07,0.0
G1,P1_source,18061,8.285491670740025e-05,0.0,-8.285491670740025e-05,-0.0003220048806823681,0.00023914996397496785
G1,P1_source,18065,0.0,8.821051390109221e-05,8.821051390109221e-05,8.821051390109221e-05,0.0
G1,P1_source,18067,6.177054944349966e-05,8.385101803675611e-05,2.2080468593256447e-05,2.2080468593256447e-05,0.0
G1,P1_source,18069,0.0005193732069481308,0.0005306733858023729,1.1300178854242076e-05,1.1300178854242076e-05,0.0
G1,P1_source,18071,0.0,0.0003098595505294256,0.0003098595505294256,-3.477218252820612e-05,0.0003446317330576317
G1,P1_source,18073,0.0004282313111985473,0.0007395937724562014,0.0003113624612576541,0.0003113624612576541,0.0
G1,P1_source,18077,0.0,0.0,0.0,0.0,0.0
G1,P1_source,18083,0.0003040085318356371,0.00025470500930102895,-4.930352253460814e-05,4.3107336397208665e-05,-9.24108589318168e-05
G1,P1_source,18085,0.0028153738960706434,0.0021182857916020657,-0.0006970881044685777,7.519354601218846e-05,-0.0007722816504807661
G1,P1_source,18087,0.0038269428502357254,0.00921014410831746,0.005383201258081734,-0.0006017465136798263,0.00598494777176156
G1,P1_source,18089,0.0032918195948200457,0.0025672768121634214,-0.0007245427826566243,-4.496288830250876e-05,-0.0006795798943541155
G1,P1_source,18091,0.0005201355817404653,0.00042142210590211284,-9.871347583835245e-05,-0.0004923462210636006,0.0003936327452252482
G1,P1_source,18093,0.0,8.815936282904604e-05,8.815936282904604e-05,2.4878866885914413e-05,6.328049594313163e-05
G1,P1_source,18095,0.00028118989993074515,0.00029626191398580184,1.5072014055056687e-05,1.5072014055056687e-05,0.0
G1,P1_source,18097,0.0002869677541472659,0.00010170168884802331,-0.0001852660652992426,-6.806417048603377e-06,-0.0001784596482506392
G1,P1_source,18099,0.008335001295598438,0.000809919999975299,-0.007525081295623139,0.00010260890683682939,-0.007627690202459968
G1,P1_source,18101,0.0032609886098023716,0.0028183372004224605,-0.0004426514093799111,0.0017531285761753102,-0.0021957799855552213
G1,P1_source,18103,0.00025060240149120286,0.00024360301779207126,-6.999383699131596e-06,-6.999383699131596e-06,0.0
G1,P1_source,18105,0.00010923025879756622,0.0,-0.00010923025879756622,0.0,-0.00010923025879756622
G1,P1_source,18107,0.00011987398401967937,0.00027596418412792587,0.0001560902001082465,0.00024588199226540893,-8.979179215716244e-05
G1,P1_source,18109,0.0002698193476877469,6.183730320486327e-07,-0.00026920097465569826,-1.5175810914570274e-05,-0.000254025163741128
G1,P1_source,18111,0.00743831817159986,0.001969016776198277,-0.005469301395401583,-0.00023838608421763692,-0.005230915311183946
G1,P1_source,18113,0.0002905327118418595,0.0008873675346504203,0.0005968348228085607,0.0005968348228085607,0.0
G1,P1_source,18117,3.0654029768767646e-05,4.778491291494622e-05,1.7130883146178577e-05,-1.8277506667606784e-05,3.540838981378536e-05
G1,P1_source,18121,0.0009413743749417064,0.0033167726804690717,0.0023753983055273655,-0.00021348551720928215,0.0025888838227366476
G1,P1_source,18123,0.0007127908243598861,0.0,-0.0007127908243598861,0.0,-0.0007127908243598861
G1,P1_source,18125,0.0024260262739119113,0.0,-0.0024260262739119113,0.0,-0.0024260262739119113
G1,P1_source,18127,0.0038484759693376436,0.003384627657490224,-0.0004638483118474196,-0.0003018712569287526,-0.00016197705491866705
G1,P1_source,18129,0.0006054866141699558,0.00024243023699277154,-0.0003630563771771843,-0.0003482479293784315,-1.4808447798752775e-05
G1,P1_source,18131,2.0186445238569632e-05,0.00032596551277507376,0.0003057790675365041,-8.29105883421047e-05,0.0003886896558786088
G1,P1_source,18133,0.0004138145374797323,0.0,-0.0004138145374797323,0.0,-0.0004138145374797323
G1,P1_source,18135,0.0055351692067198335,0.005051039450210078,-0.0004841297565097557,-0.00014126340167914912,-0.00034286635483060657
G1,P1_source,18137,0.0,0.0,0.0,-9.291400100370202e-05,9.291400100370202e-05
G1,P1_source,18139,1.0641733150602352e-05,1.0390874163498263e-05,-2.508589871040885e-07,-5.2575943631468744e-05,5.2325084644364656e-05
G1,P1_source,18141,0.0031021147249368827,0.0040055798400498,0.0009034651151129175,0.0004254404688297979,0.00047802464628311954
G1,P1_source,18143,0.0,0.0,0.0,0.0,0.0
G1,P1_source,18145,4.680428211090772e-06,8.886331650907374e-05,8.418288829798297e-05,-9.973360945153778e-06,9.415624924313675e-05
G1,P1_source,18147,0.0010758077873592343,0.000619576716035117,-0.00045623107132411727,0.00030768417992239194,-0.0007639152512465093
G1,P1_source,18149,0.0008053164459218083,0.0005970229143662709,-0.00020829353155553745,9.613981631543167e-05,-0.0003044333478709691
G1,P1_source,18151,0.00023497441502298412,0.002998063166656001,0.002763088751633017,0.0011522148973617736,0.0016108738542712435
G1,P1_source,18153,0.0,0.001082534456750972,0.001082534456750972,0.001082534456750972,0.0
G1,P1_source,18155,0.0,0.0,0.0,0.0,0.0
G1,P1_source,18157,3.2636779419815e-05,0.0006726014455817991,0.0006399646661619841,0.0006476363264239396,-7.671660261955463e-06
G1,P1_source,18159,0.0025053762151748407,2.55684763106772e-05,-0.0024798077388641635,-2.608914154422041e-06,-0.0024771988247097414
G1,P1_source,18161,9.244488243766165e-06,9.643571606987257e-06,3.990833632210917e-07,3.990833632210917e-07,0.0
G1,P1_source,18163,0.0004998670676428747,0.0005552370874410841,5.537001979820941e-05,-0.0007401461918430328,0.0007955162116412422
G1,P1_source,18165,0.0014024610831891598,0.0005442427760945309,-0.0008582183070946289,-9.849002731770334e-05,-0.0007597282797769256
G1,P1_source,18167,7.793316078307892e-05,0.00018217541746421318,0.00010424225668113426,0.000158190007133496,-5.394775045236174e-05
G1,P1_source,18169,7.710626060568305e-05,9.835320370110741e-05,2.1246943095424366e-05,2.1246943095424366e-05,0.0
G1,P1_source,18171,0.0013665304872849634,0.0,-0.0013665304872849634,-0.0004994440064921936,-0.0008670864807927697
G1,P1_source,18173,0.0006396921912434813,3.03896738971828e-05,-0.0006093025173462985,-0.0009922079599399012,0.0003829054425936026
G1,P1_source,18175,1.679843183078261e-05,0.0,-1.679843183078261e-05,-4.580252152205833e-05,2.9004089691275723e-05
G1,P1_source,18177,6.647802288128558e-06,6.296759806030839e-06,-3.5104248209771907e-07,-4.232917821450163e-05,4.197813573240391e-05
G1,P1_source,18179,0.001432729330300958,0.0014955167358038576,6.278740550289962e-05,-4.191828093842156e-06,6.697923359674177e-05
G1,P1_source,18181,0.0002508864781320637,0.003879147473216708,0.0036282609950846444,0.003285460997214589,0.0003427999978700552
G1,P1_source,18183,9.392825579963767e-05,2.12495225929907e-05,-7.267873320664697e-05,9.61219541044852e-07,-7.363995274769182e-05
G1,P1_source,39017,5.823278373974982e-06,5.618253652795774e-06,-2.050247211792084e-07,-2.050247211792084e-07,0.0
G1,P1_source,39023,0.017089124013544624,0.01654647388090413,-0.0005426501326404945,-0.0002241591408826439,-0.0003184909917578506
G1,P1_source,39025,4.906043543950323e-07,4.180397605871893e-07,-7.256459380784295e-08,-7.256459380784295e-08,0.0
G1,P1_source,39027,4.217707420197756e-05,0.00014050072102752377,9.832364682554621e-05,6.376282226695101e-05,3.45608245585952e-05
G1,P1_source,39029,0.03681041985372492,0.03227802304806127,-0.004532396805663648,-0.004532396805663648,0.0
G1,P1_source,39031,0.12254399270898868,0.1189220427359887,-0.0036219499729999716,-0.0036219499729999716,0.0
G1,P1_source,39033,0.01808681264812322,0.015506579006598523,-0.0025802336415246957,0.0002621378618241771,-0.002842371503348873
G1,P1_source,39035,0.02107047088877521,0.02148591810146926,0.0004154472126940492,0.0008729732139920628,-0.00045752600129801355
G1,P1_source,39037,0.003609101961741387,0.0012602773522742933,-0.0023488246094670938,-0.0001932850641252811,-0.0021555395453418127
G1,P1_source,39039,0.00437164135535557,0.004179892250320573,-0.0001917491050349978,-0.0001917491050349978,0.0
G1,P1_source,39045,0.00837969221459355,0.008794652539522302,0.00041496032492875125,0.00030024883885046427,0.00011471148607828698
G1,P1_source,39049,0.017048805292350037,0.017138836728650866,9.003143630082963e-05,0.00019714666615544205,-0.00010711522985461241
G1,P1_source,39051,0.008592348441409707,0.00874119196549927,0.0001488435240895626,5.228246186040654e-05,9.656106222915607e-05
G1,P1_source,39053,0.0006971367344520085,3.2940563246584904e-05,-0.0006641961712054237,2.064547728446249e-05,-0.0006848416484898862
G1,P1_source,39055,0.04933731551148137,0.05551246872179842,0.006175153210317051,0.005770538973849104,0.000404614236467947
G1,P1_source,39059,0.15764475111599932,0.15672081498326965,-0.0009239361327296747,-0.0009239361327296747,0.0
G1,P1_source,39061,2.3754940180739424e-05,0.000616368600756078,0.0005926136605753385,0.0005082257423651769,8.438791821016166e-05
G1,P1_source,39063,0.0036016308524445652,0.002382456431545758,-0.001219174420898807,9.550837943984956e-05,-0.0013146828003386566
G1,P1_source,39065,0.002736819842704241,0.002553979518351978,-0.00018284032435226302,-0.00018284032435226302,0.0
G1,P1_source,39069,0.005393880252541354,0.004587602503045434,-0.0008062777494959204,-0.0011223590860997643,0.00031608133660384393
G1,P1_source,39073,0.007002982305606399,0.005897728755219401,-0.0011052535503869977,-0.0011052535503869977,0.0
G1,P1_source,39075,0.13083744084126842,0.1255081294398734,-0.005329311401395004,-0.005329311401395004,0.0
G1,P1_source,39077,0.016721922657311518,0.016676827099331597,-4.509555797992115e-05,0.0005422448354628177,-0.0005873403934427389
G1,P1_source,39081,0.0849683418841449,0.06889650714500647,-0.016071834739138424,0.00135859272920065,-0.017430427468339074
G1,P1_source,39085,0.008397114252895658,0.007599936581981325,-0.0007971776709143332,-0.0010411316211825098,0.00024395395026817653
G1,P1_source,39087,0.001913384518239622,2.9885411772241046e-05,-0.001883499106467381,3.293153725024169e-06,-0.0018867922601924051
G1,P1_source,39089,0.1015365426853955,0.09900435321616881,-0.0025321894692266894,-0.0025321894692266894,0.0
G1,P1_source,39091,0.024928370087897212,0.02732652402208857,0.0023981539341913563,0.0004594710198256059,0.0019386829143657504
G1,P1_source,39093,0.009731412364738606,0.00809340163167,-0.0016380107330686063,-0.0016380107330686063,0.0
G1,P1_source,39095,0.005387182573203821,0.00497029737462757,-0.00041688519857625145,-0.00041688519857625145,0.0
G1,P1_source,39097,0.011271959473387048,0.011269038710599241,-2.9207627878068826e-06,-2.9207627878068826e-06,0.0
G1,P1_source,39099,0.0016091034533544336,0.001823423575542541,0.00021432012218810734,0.00021432012218810734,0.0
G1,P1_source,39101,0.022201526698303175,0.02288354127729972,0.0006820145789965468,-0.00016954191992906917,0.0008515564989256159
G1,P1_source,39103,0.013842529935967527,0.014262077778835931,0.00041954784286840456,0.0003274265404963374,9.212130237206718e-05
G1,P1_source,39105,0.0002149390147029864,2.152162089743916e-05,-0.00019341739380554724,3.0462511592226557e-06,-0.0001964636449647699
G1,P1_source,39107,0.022183812781734855,0.020405447043194063,-0.0017783657385407915,-0.0013661264158717247,-0.0004122393226690668
G1,P1_source,39109,0.004567474594643506,0.00442004304524041,-0.00014743154940309589,-0.00014743154940309589,0.0
G1,P1_source,39111,0.016970187095120257,0.01569584409358301,-0.0012743430015372467,-0.0012743430015372467,0.0
G1,P1_source,39113,0.0013728273516677304,0.0014211007985994546,4.8273446931724204e-05,0.00019796908487250734,-0.00014969563794078313
G1,P1_source,39115,0.008191137609988521,0.008462412188162098,0.0002712745781735769,-6.48647659680715e-05,0.0003361393441416484
G1,P1_source,39117,0.2738392350699924,0.2602337726835352,-0.013605462386457212,-0.013721321875042769,0.00011585948858555684
G1,P1_source,39119,0.1187753533276293,0.11765137222361158,-0.0011239811040177211,-0.0011239811040177211,0.0
G1,P1_source,39121,0.015587124230645491,0.016229022084993706,0.0006418978543482144,0.0006418978543482144,0.0
G1,P1_source,39123,0.002741213285055724,0.0026034605387810486,-0.0001377527462746754,-0.00016538547953760504,2.7632733262929633e-05
G1,P1_source,39125,0.012344583077943401,0.012329053305875805,-1.5529772067595857e-05,6.110851877075968e-05,-7.663829083835554e-05
G1,P1_source,39127,0.06771111040601803,0.06487555459324518,-0.0028355558127728525,-0.0028355558127728525,0.0
G1,P1_source,39129,0.0005193759765556177,0.0005281683577178824,8.792381162264708e-06,8.792381162264708e-06,0.0
G1,P1_source,39131,0.0024693637968827464,0.0004525569304912801,-0.0020168068663914663,-1.8207442059945246e-05,-0.001998599424331521
G1,P1_source,39133,0.01564024469941087,0.019561066721600087,0.003920822022189217,0.003920822022189217,0.0
G1,P1_source,39135,0.0010346618131792632,0.0012377339805917217,0.00020307216741245857,0.00016535469714795193,3.7717470264506635e-05
G1,P1_source,39137,0.02986579054147039,0.007501272796651412,-0.022364517744818978,-0.0013209387801717083,-0.02104357896464727
G1,P1_source,39139,0.050689840812675385,0.04917841315788023,-0.0015114276547951583,-0.001648432091575447,0.00013700443678028862
G1,P1_source,39141,0.0010944042600936883,0.00045030047172956084,-0.0006441037883641275,-3.481994634448233e-05,-0.0006092838420196452
